System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
18:36:05: 76916371,1200000|1200000|1200000|1200000,21.2934,5.1304,5.0365,47000,
18:36:05:411436869,1400000|1200000|1500000|1400000,22.0852,6.0620,5.0106,46000,
18:36:05:745824283,1200000|1200000|1600000|1200000,22.4110,6.2491,4.9343,46000,
18:36:06: 80389706,1200000|1200000|1200000|1200000,21.4940,5.3577,5.0371,47000,
18:36:06:414939292,1200000|1500000|1200000|1900000,23.4570,7.2496,5.1552,47000,
18:36:06:749222382,1600000|1400000|1200000|1600000,20.2369,4.2716,4.7274,47000,
18:36:07: 83444087,1200000|1200000|1300000|1700000,22.9685,6.7039,5.0601,46000,
18:36:07:418076928,1600000|1700000|1500000|1400000,20.4371,4.4378,4.6991,47000,
18:36:07:752256448,1200000|1500000|1600000|1200000,22.2318,6.0247,5.1368,47000,
18:36:08: 86811042,1900000|1200000|1600000|1800000,19.0299,3.0459,4.6279,47000,
18:36:08:420846568,1800000|1200000|1200000|1200000,23.6258,7.4176,5.0530,47000,
18:36:08:755012279,1200000|1200000|1200000|1200000,18.7218,2.7777,4.6237,47000,
18:36:09: 89608852,1200000|1200000|1200000|1200000,23.2189,6.9690,5.1072,46000,
18:36:09:424151152,1200000|1200000|1200000|1200000,18.4424,2.5280,4.6730,46000,
18:36:09:758643347,1500000|1300000|1300000|1200000,22.8648,6.6314,5.1059,48000,
18:36:10: 92973970,1200000|1200000|1200000|1300000,19.2105,3.2749,4.6736,47000,
18:36:10:427519912,1400000|1200000|1800000|1400000,21.3820,5.2133,5.0441,47000,
18:36:10:761929335,1200000|1200000|1200000|1200000,21.0129,5.0337,4.7462,46000,
18:36:11: 96480508,1200000|1200000|1200000|1200000,21.3991,5.2322,5.0870,47000,
18:36:11:431149834,1500000|1200000|1800000|1800000,22.0306,5.8375,5.0446,47000,
18:36:11:765424411,1500000|1500000|1200000|1800000,21.7146,5.5680,4.9955,47000,
18:36:12: 99800044,1400000|1200000|1200000|1700000,24.2000,7.9257,5.2139,48000,
18:36:12:434167931,1600000|1300000|1900000|1200000,21.6155,5.4168,5.0608,47000,
18:36:12:768810687,1200000|1600000|1200000|1200000,23.1652,7.0039,5.2064,47000,
18:36:13:103391568,1200000|1400000|1200000|1200000,23.5571,7.3145,5.2021,47000,
18:36:13:438060396,1200000|1200000|1400000|1200000,21.2876,5.1482,5.1083,47000,
18:36:13:772647346,1200000|1200000|1300000|1200000,23.3769,7.1401,5.0693,46000,
18:36:14:107335950,1200000|1200000|1200000|1200000,23.2541,7.0501,5.0141,46000,
18:36:14:441889584,1200000|1200000|1200000|1200000,21.3307,5.1451,5.0392,47000,
18:36:14:776504495,1300000|1600000|1900000|1200000,20.7304,4.7758,4.7250,47000,
18:36:15:110972267,2200000|1200000|1200000|1200000,21.6751,5.4599,4.9868,47000,
18:36:15:444987056,1800000|1600000|1900000|2100000,22.1979,6.0483,4.9820,49000,
18:36:15:779056534,1200000|1200000|1600000|1200000,18.9350,2.9579,4.7060,46000,
18:36:16:113742221,1900000|1200000|1200000|1400000,21.7747,5.5939,4.9947,47000,
18:36:16:447871645,1200000|1200000|1200000|1200000,21.0408,5.0646,4.7111,47000,
18:36:16:782446511,1800000|1800000|1600000|1600000,21.1851,5.0257,5.0078,48000,
18:36:17:116535817,1300000|1700000|1500000|1900000,20.5988,4.6067,4.7638,47000,
18:36:17:450550678,1200000|1600000|1600000|1500000,20.4777,4.4237,4.8130,47000,
18:36:17:784841327,1200000|1200000|1200000|1200000,20.3141,4.2018,4.8770,46000,
18:36:18:119412416,1200000|1200000|1300000|1700000,21.3528,5.3896,4.7596,46000,
18:36:18:454023677,1200000|1200000|1200000|1200000,21.3707,5.2010,5.0354,47000,
18:36:18:788562107,1200000|1200000|1200000|1200000,18.4520,2.5356,4.5943,46000,
18:36:19:123073400,1200000|1200000|1500000|1200000,22.6254,6.3898,5.0452,47000,
18:36:19:457660303,1200000|2200000|1500000|1200000,18.7318,2.7688,4.6232,46000,
18:36:19:792086195,1800000|1200000|1400000|1200000,21.1477,5.0027,5.0388,46000,
18:36:20:126257399,1200000|1500000|1800000|1200000,21.1178,5.1163,4.8009,47000,
18:36:20:460804660,1500000|1700000|1500000|1200000,21.4484,5.2517,5.1004,47000,
18:36:20:795117494,1800000|1200000|1300000|1400000,22.6450,6.3931,5.1445,48000,
18:36:21:131028016,1700000|1900000|1600000|1500000,21.1268,4.9684,5.0190,47000,
18:36:21:465247810,1200000|1200000|1700000|1200000,24.5873,8.2890,5.3384,47000,
18:36:21:799789023,1900000|1900000|1300000|1200000,22.6335,6.3741,5.2009,47000,
18:36:22:133859438,1800000|1400000|1300000|1700000,24.2956,8.0200,5.1975,47000,
18:36:22:467969515,1400000|1400000|1400000|1400000,25.2688,8.8530,5.4511,47000,
18:36:22:802363270,1200000|1700000|1300000|1200000,23.1483,6.9097,5.2346,46000,
18:36:23:137035694,1800000|1700000|1200000|1200000,22.4115,6.1812,5.0734,47000,
18:36:23:471135866,1400000|1700000|1900000|1400000,23.3032,7.1384,5.0089,47000,
18:36:23:805478335,1200000|1500000|1300000|1200000,21.5857,5.3390,5.0526,47000,
18:36:24:140042729,1200000|1900000|1600000|1500000,21.6467,5.5724,4.9159,48000,
18:36:24:474303496,1300000|1200000|1800000|1200000,21.1557,5.0304,5.0027,46000,
18:36:24:808739987,1200000|1200000|1300000|1200000,23.9065,7.7050,5.1123,47000,
18:36:25:143350904,1600000|1800000|1600000|1400000,20.5225,4.4116,4.8718,48000,
18:36:25:477600202,1200000|1200000|1800000|1200000,22.4667,6.3742,4.9786,47000,
18:36:25:812117982,1300000|1200000|1500000|1200000,21.2551,5.0566,5.0457,46000,
18:36:26:146570938,1200000|1400000|1200000|1400000,21.9816,5.8281,4.9873,48000,
18:36:26:481016984,1300000|1200000|1200000|1200000,20.0223,3.9873,4.8101,47000,
18:36:26:815488710,1200000|1200000|1200000|1200000,20.9435,4.7418,4.9953,47000,
18:36:27:150057992,1200000|1200000|1500000|1200000,22.6004,6.4651,5.1032,47000,
18:36:27:484414185,1200000|1200000|1200000|1200000,19.6537,3.5603,4.7902,46000,
18:36:27:819044897,1200000|1600000|1200000|1200000,21.1779,4.9819,5.0085,47000,
18:36:28:153508248,1200000|1200000|1200000|1200000,23.3169,7.1123,5.1382,47000,
18:36:28:488023314,1600000|1500000|1200000|1200000,22.7022,6.3952,5.1751,47000,
18:36:28:822277526,1500000|1900000|1200000|2000000,22.4789,6.2399,5.1598,47000,
18:36:29:156578333,1200000|1300000|1300000|1600000,23.8297,7.5540,5.1424,48000,
18:36:29:491128747,1200000|1700000|1300000|1200000,22.8856,6.6317,5.1767,47000,
18:36:29:825494822,1700000|1200000|1800000|1200000,22.4799,6.1467,5.1648,47000,
18:36:30:159699881,1300000|1200000|1300000|1200000,21.4203,5.2415,5.0260,47000,
18:36:30:494225081,1300000|1200000|1500000|1500000,23.6793,7.3948,5.1953,47000,
18:36:30:828734788,1200000|1200000|1200000|1300000,21.1721,4.9978,5.0927,48000,
18:36:31:163431759,1400000|1200000|1600000|1200000,21.3591,5.1655,5.0927,47000,
18:36:31:497934435,1200000|1200000|1200000|1200000,18.6787,2.7050,4.6254,46000,
18:36:31:832476184,1700000|1200000|1700000|1200000,22.6071,6.4570,5.1357,47000,
18:36:32:166643511,1700000|1800000|1200000|1400000,20.1840,4.0637,4.7921,47000,
18:36:32:500940376,1200000|1200000|1200000|1200000,20.1077,4.0566,4.8921,47000,
18:36:32:835537661,1200000|1300000|1700000|1200000,19.2353,3.2030,4.6808,47000,
18:36:33:169750823,1200000|1200000|1500000|1200000,23.2288,7.0589,5.1064,47000,
18:36:33:504340418,1200000|1200000|1200000|1200000,18.6141,2.6446,4.5792,46000,
18:36:33:838870558,1300000|1300000|1700000|1200000,21.1808,5.0562,5.0417,47000,
18:36:34:173346289,1200000|1200000|1200000|1200000,18.8019,2.8148,4.6568,46000,
18:36:34:507875995,1700000|1200000|1200000|1700000,20.3672,4.4082,4.7383,47000,
18:36:34:842051200,1200000|1200000|1300000|1600000,21.0571,4.8454,5.0057,47000,
18:36:35:176646444,2200000|1200000|1200000|1200000,18.7144,2.8028,4.6698,47000,
18:36:35:510569892,1400000|1300000|1300000|1300000,19.6549,3.5467,4.7529,47000,
18:36:35:844990887,1200000|1200000|1500000|1200000,20.0803,4.0027,4.8905,46000,
18:36:36:179552558,1400000|1500000|1200000|1500000,20.6366,4.6084,4.7420,47000,
18:36:36:514084974,1200000|1200000|1200000|1200000,18.6693,2.7508,4.6751,47000,
18:36:36:848649017,1200000|2100000|1200000|1200000,21.2070,4.9864,5.0712,47000,
18:36:37:183242988,1200000|2100000|1200000|1200000,18.8769,2.9026,4.6206,47000,
18:36:37:517808516,1200000|1200000|2200000|1200000,19.9553,4.0588,4.6249,47000,
18:36:37:851689645,1800000|1900000|1800000|1300000,22.5893,6.2785,5.2113,47000,
18:36:38:185864502,1200000|1900000|1200000|1200000,18.9922,2.9837,4.6547,47000,
18:36:38:520390331,1200000|1200000|1200000|1200000,18.6379,2.7253,4.6088,47000,
18:36:38:854903931,1200000|1200000|1200000|1200000,18.4783,2.5008,4.6398,47000,
18:36:39:189455805,1600000|1500000|1800000|1500000,21.4668,5.2905,5.0866,47000,
18:36:39:523704766,1200000|1200000|1200000|1200000,18.7625,2.7676,4.6805,47000,
18:36:39:858277981,1400000|1200000|1200000|1200000,20.7184,4.6909,4.8611,47000,
18:36:40:192627668,1200000|1200000|1200000|1200000,18.6868,2.7524,4.6258,48000,
18:36:40:527166617,1200000|1600000|1400000|1400000,21.2010,5.0263,5.0809,47000,
18:36:40:861824885,1200000|1200000|1200000|2200000,18.6440,2.7303,4.6403,47000,
18:36:41:196333832,1200000|1200000|1200000|1200000,18.6806,2.7011,4.6219,47000,
18:36:41:530863805,1200000|1900000|1600000|1200000,20.7528,4.7286,4.8453,48000,
18:36:41:865356888,1200000|1200000|1600000|1200000,18.6459,2.7271,4.6149,46000,
18:36:42:199886192,1300000|1200000|1200000|1200000,21.6366,5.4449,5.0570,47000,
18:36:42:534351907,1200000|1200000|1200000|1200000,18.6347,2.6625,4.6242,47000,
18:36:42:868920797,1200000|1200000|1200000|1200000,18.5104,2.5930,4.6261,47000,
18:36:43:203458081,1200000|1200000|1200000|1200000,18.6127,2.6417,4.6508,48000,
18:36:43:538079499,1600000|1800000|1200000|1200000,22.6947,6.5274,5.0174,48000,
18:36:43:872405416,1700000|1200000|1200000|1200000,19.4328,3.4308,4.8278,47000,
18:36:44:206592423,1700000|1200000|1200000|1200000,18.6640,2.7339,4.6702,47000,
18:36:44:540749002,1200000|1200000|1200000|1200000,18.6935,2.6927,4.5736,47000,
18:36:44:875267463,1200000|1200000|1200000|1200000,18.4248,2.5047,4.6538,47000,
18:36:45:209880113,1500000|1300000|1200000|1900000,20.0145,3.9402,4.7524,48000,
18:36:45:544210471,1200000|1700000|1900000|1900000,20.8102,4.7592,4.9177,48000,
18:36:45:878594540,1200000|1200000|1200000|1200000,20.4804,4.4697,4.6928,47000,
18:36:46:213216675,1200000|1200000|1200000|1200000,18.6071,2.6938,4.5513,46000,
18:36:46:548489431,1200000|1200000|1200000|1200000,18.6164,2.6277,4.5867,46000,
18:36:46:882991951,1200000|1200000|1200000|1200000,18.4619,2.5494,4.6537,47000,
18:36:47:217562224,1400000|1200000|1200000|1200000,21.4902,5.2928,5.0923,46000,
18:36:47:551968717,1200000|1200000|1200000|1200000,18.6379,2.6544,4.6487,46000,
18:36:47:886519497,1300000|1200000|1800000|1200000,21.0184,5.0487,4.7061,47000,
18:36:48:220989733,1200000|1200000|1200000|1200000,18.7378,2.7534,4.6441,47000,
18:36:48:555544360,1200000|1200000|1200000|1200000,18.5477,2.6359,4.6246,46000,
18:36:48:890090390,1200000|1300000|1800000|1200000,20.8412,4.7029,4.8553,48000,
18:36:49:224256897,1200000|1200000|1200000|1200000,19.4438,3.4468,4.7978,47000,
18:36:49:558839847,1200000|1200000|1200000|1200000,18.6102,2.6359,4.6232,46000,
18:36:49:893390040,1200000|1200000|1200000|1200000,18.5029,2.5378,4.6525,46000,
18:36:50:227911324,1200000|1900000|1200000|1400000,21.5473,5.5702,4.8351,47000,
18:36:50:562475641,1200000|1200000|1200000|1200000,18.8469,2.8752,4.6471,46000,
18:36:50:897065412,1200000|1300000|1500000|1200000,21.2828,5.0938,5.0674,47000,
18:36:51:231653455,1200000|1200000|1200000|1200000,18.6267,2.7088,4.6082,46000,
18:36:51:566878499,1200000|1200000|1200000|1200000,18.7298,2.7328,4.5576,47000,
18:36:51:901446039,1200000|1200000|1200000|1200000,18.4563,2.5502,4.6386,47000,
18:36:52:235991033,1200000|1200000|1200000|1200000,18.7486,2.7708,4.6377,47000,
18:36:52:570533439,1200000|1200000|1500000|1200000,21.2513,5.2317,4.7691,47000,
18:36:52:905187455,1500000|1700000|1500000|1500000,19.6171,3.6210,4.7899,48000,
18:36:53:239558776,1200000|1200000|1200000|1200000,20.2320,4.1027,4.8731,46000,
18:36:53:574160977,1200000|1200000|1200000|1200000,18.6249,2.7145,4.5520,47000,
18:36:53:908680650,1200000|1200000|1200000|1200000,18.5134,2.5376,4.6394,46000,
18:36:54:243193570,1200000|1200000|1200000|1200000,18.8487,2.9318,4.6669,46000,
18:36:54:577803317,1200000|1200000|1200000|1200000,18.6314,2.6702,4.6381,46000,
18:36:54:912315887,1400000|1900000|1400000|1200000,20.9039,4.8772,4.7018,46000,
18:36:55:246683375,1600000|1200000|1400000|1200000,21.7517,5.5982,5.1044,47000,
18:36:55:580977623,1200000|1200000|1200000|1200000,18.6584,2.6643,4.6107,47000,
18:36:55:915489639,1200000|1200000|1200000|1200000,18.4651,2.5517,4.6677,46000,
18:36:56:250048317,1200000|1200000|1200000|1200000,18.7883,2.8096,4.6807,47000,
18:36:56:585194341,1400000|1500000|1400000|1300000,23.3519,7.3364,4.9413,48000,
18:36:56:919494281,1500000|1700000|1700000|1400000,27.1966,11.1204,4.7489,48000,
18:36:57:253634252,1500000|1200000|1500000|1300000,28.2504,12.2096,4.8403,47000,
18:36:57:587874130,1700000|1200000|1200000|1400000,28.7363,12.5098,5.1681,48000,
18:36:57:922024484,1200000|1200000|1300000|1800000,26.2670,10.1740,4.7682,46000,
18:36:58:256612988,1600000|1400000|1600000|1700000,23.5585,7.5770,4.7782,47000,
18:36:58:590929877,1200000|1200000|1400000|1200000,21.2406,5.2019,4.7697,48000,
18:36:58:925550127,1200000|1200000|2000000|1200000,21.0601,5.1235,4.6899,47000,
18:36:59:260107634,1600000|1200000|1200000|1200000,21.3888,5.3659,4.7476,47000,
18:36:59:594352448,1600000|1200000|1500000|1600000,21.2921,5.3122,4.7946,47000,
18:36:59:928570072,1200000|1200000|1300000|1200000,21.8069,5.6020,5.0668,47000,
18:37:00:263234116,1200000|1200000|1200000|1200000,21.9505,5.9947,4.7241,47000,
18:37:00:597817520,1200000|1200000|1200000|1200000,18.6614,2.6813,4.6366,47000,
18:37:00:932370254,1700000|1200000|1200000|1300000,21.2084,5.2066,4.6986,46000,
18:37:01:266566910,1200000|1200000|1200000|1200000,18.6616,2.7151,4.6098,47000,
18:37:01:601696599,1200000|1200000|2100000|1900000,21.0411,5.0807,4.6840,47000,
18:37:01:936206429,1200000|1200000|1200000|1200000,18.8451,2.8577,4.6485,47000,
18:37:02:270751343,1800000|1200000|1300000|2000000,21.4085,5.2146,5.0352,47000,
18:37:02:604973764,1200000|1200000|1200000|1400000,21.5970,5.6119,4.7649,47000,
18:37:02:939557521,1200000|1200000|1200000|1200000,18.5247,2.5590,4.6492,48000,
18:37:03:274102801,1200000|1200000|1200000|1200000,18.6139,2.6987,4.6212,47000,
18:37:03:608655451,1200000|1200000|1700000|1200000,22.1537,6.1380,4.6711,47000,
18:37:03:943197611,1200000|1200000|1700000|1200000,18.5664,2.5957,4.6643,46000,
18:37:04:277731935,1200000|1200000|1700000|1200000,18.7508,2.8358,4.6533,46000,
18:37:04:612282092,1200000|1700000|2100000|1500000,25.1182,8.8936,5.1613,48000,
18:37:04:946316782,2000000|1500000|1200000|2000000,28.6376,12.0231,5.8575,48000,
18:37:05:280326627,1800000|1600000|1800000|1700000,28.4327,11.9719,5.8956,48000,
18:37:05:614549370,1600000|1400000|1500000|1900000,29.2319,12.5489,5.8961,49000,
18:37:05:950988415,1800000|1200000|1600000|1200000,27.0396,10.5798,5.7644,48000,
18:37:06:285084496,1200000|1900000|2200000|1500000,25.1967,8.7504,5.3873,48000,
18:37:06:619069638,1200000|1200000|1900000|1200000,22.6297,6.3615,5.2471,47000,
18:37:06:953696095,1700000|1600000|1200000|1700000,24.8327,8.6219,5.1750,47000,
18:37:07:288452576,1200000|1200000|1200000|1200000,21.9555,5.7452,5.0384,47000,
18:37:07:623013283,1600000|2100000|1700000|1900000,21.0376,4.9957,4.9288,48000,
18:37:07:957157663,1200000|1300000|1200000|1200000,19.5028,3.4332,4.7602,47000,
18:37:08:291865831,1600000|1800000|1800000|1600000,23.8117,7.7227,5.1401,48000,
18:37:08:625984320,1200000|1200000|1800000|1200000,19.6150,3.6263,4.6389,47000,
18:37:08:960559227,1900000|1900000|1600000|1200000,21.7204,5.5598,5.0948,47000,
18:37:09:294648096,1200000|1900000|1200000|1200000,19.0045,3.0641,4.6506,47000,
18:37:09:629207474,1200000|1900000|1500000|1600000,20.4032,4.3191,4.8240,48000,
18:37:09:963409386,1200000|1200000|1200000|1200000,22.7455,6.6977,4.9187,47000,
18:37:10:297738983,1200000|1200000|1200000|1200000,18.5973,2.5946,4.6273,48000,
18:37:10:632302545,1300000|2000000|1300000|1200000,21.5941,5.4588,5.0403,47000,
18:37:10:966770253,1200000|1200000|1200000|1200000,18.6533,2.6608,4.6145,47000,
18:37:11:301326646,1900000|1300000|1400000|1500000,20.3777,4.3736,4.6959,47000,
18:37:11:635424182,1200000|1200000|1500000|1400000,22.0643,5.9179,5.0751,47000,
