08:16:40.  4315072,60006,58.00,1,0.00,
08:16:40.510299476,60006,58.00,1,0.00,
08:16:41.  6035208,60007,58.50,1,0.00,
08:16:41.512000571,60007,58.50,1,0.00,
08:16:42.  4226638,60007,58.50,1,0.00,
08:16:42.510113357,60007,58.50,1,0.00,
08:16:43. 10426396,60008,59.00,1,0.00,
08:16:43.507772595,60008,59.00,1,0.00,
08:16:44.  3301370,60008,59.00,1,0.00,
08:16:44.509125969,60009,59.50,1,0.00,
08:16:45.  5052844,60009,59.50,1,0.00,
08:16:45.510806781,60010,60.00,1,0.00,
08:16:46. 10132514,60010,60.00,1,0.00,
08:16:46.505640672,60011,60.50,1,0.00,
08:16:47.  5183891,60011,60.50,1,0.00,
08:16:47.511073639,60011,60.50,1,0.00,
08:16:48.  7766065,60011,60.50,1,0.00,
08:16:48.506596056,60011,60.50,1,0.00,
08:16:49.  4088908,60012,61.00,1,0.00,
08:16:49.509941697,60011,60.50,1,0.00,
08:16:50.  6403440,60011,60.50,1,0.00,
08:16:50.512007933,60012,61.00,1,0.00,
08:16:51.  8551179,60012,61.00,1,0.00,
08:16:51.508987856,60012,61.00,1,0.00,
08:16:52. 11698600,60013,61.50,1,0.00,
08:16:52.507180473,60013,61.50,1,0.00,
08:16:53. 12759422,60012,61.00,1,0.00,
08:16:53.508864902,60012,61.00,1,0.00,
08:16:54.  8850596,60012,61.00,1,0.00,
08:16:54.504581096,60012,61.00,1,0.00,
08:16:55. 10329265,60012,61.00,1,0.00,
08:16:55.508308990,60012,61.00,1,0.00,
08:16:56.  7858871,60013,61.50,1,0.00,
08:16:56.504993605,60014,62.00,1,0.00,
08:16:57. 11287636,60014,62.00,1,0.00,
08:16:57.507379922,60014,62.00,1,0.00,
08:16:58.  5853634,60014,62.00,1,0.00,
08:16:58.504958664,60013,61.50,1,0.00,
08:16:59. 11267690,60013,61.50,1,0.00,
08:16:59.507678088,60013,61.50,1,0.00,
08:17:00.  7907487,60013,61.50,1,0.00,
08:17:00.503969584,60013,61.50,1,0.00,
08:17:01.  9721590,60013,61.50,1,0.00,
08:17:01.507827680,60013,61.50,1,0.00,
08:17:02.  4023266,60013,61.50,1,0.00,
08:17:02.509696533,60013,61.50,1,0.00,
08:17:03.  7879828,60012,61.00,1,0.00,
08:17:03.505118864,60012,61.00,1,0.00,
08:17:04. 10955909,60011,60.50,1,0.00,
08:17:04.506635440,60012,61.00,1,0.00,
08:17:05.  2299482,60012,61.00,1,0.00,
08:17:05.509682245,60013,61.50,1,0.00,
08:17:06.  8037548,60014,62.00,1,0.00,
08:17:06.508758196,60013,61.50,1,0.00,
08:17:07.  4895059,60013,61.50,1,0.00,
08:17:07.501539757,60013,61.50,1,0.00,
08:17:08.  9399850,60013,61.50,1,0.00,
08:17:08.507877909,60014,62.00,1,0.00,
08:17:09.  3920046,60014,62.00,1,0.00,
08:17:09.509587294,60014,62.00,1,0.00,
08:17:10.  5241190,60014,62.00,1,0.00,
08:17:10.500615144,60014,62.00,1,0.00,
08:17:10.998116633,60014,62.00,1,0.00,
08:17:11.504818318,60014,62.00,1,0.00,
08:17:12.   716488,60014,62.00,1,0.00,
08:17:12.497845964,60014,62.00,1,0.00,
08:17:13.  6042685,60014,62.00,1,0.00,
08:17:13.505731113,60013,61.50,1,0.00,
08:17:14.  4404836,60013,61.50,1,0.00,
08:17:14.500390272,60013,61.50,1,0.00,
08:17:14.999091484,60013,61.50,1,0.00,
08:17:15.499633859,60014,62.00,1,0.00,
08:17:15.995206744,60014,62.00,1,0.00,
08:17:16.500856093,60014,62.00,1,0.00,
08:17:16.998348168,60015,62.50,1,0.00,
08:17:17.493938521,60015,62.50,1,0.00,
08:17:17.999659375,60015,62.50,1,0.00,
08:17:18.498134871,60014,62.00,1,0.00,
08:17:18.995995120,60014,62.00,1,0.00,
08:17:19.491227475,60014,62.00,1,0.00,
08:17:19.991788008,60014,62.00,1,0.00,
08:17:20.492692359,60014,62.00,1,0.00,
08:17:20.998265571,60014,62.00,1,0.00,
08:17:21.496225685,60015,62.50,1,0.00,
08:17:22.  2211537,60016,63.00,1,0.00,
08:17:22.497797820,60016,63.00,1,0.00,
08:17:22.997147038,60016,63.00,1,0.00,
08:17:23.493604362,60016,63.00,1,0.00,
08:17:23.999212632,60016,63.00,1,0.00,
08:17:24.496736233,60016,63.00,1,0.00,
08:17:24.997785669,60017,63.50,1,0.00,
08:17:25.498620926,60017,63.50,1,0.00,
08:17:25.995931721,60018,64.00,1,0.00,
08:17:26.501557257,60018,64.00,1,0.00,
08:17:26.997566252,60017,63.50,1,0.00,
08:17:27.493273941,60017,63.50,1,0.00,
08:17:27.999299944,60017,63.50,1,0.00,
08:17:28.499917184,60017,63.50,1,0.00,
08:17:28.996954587,60017,63.50,1,0.00,
08:17:29.501011613,60016,63.00,1,0.00,
08:17:29.996356855,60016,63.00,1,0.00,
08:17:30.497176272,60015,62.50,1,0.00,
08:17:30.994282356,60015,62.50,1,0.00,
08:17:31.490601726,60015,62.50,1,0.00,
08:17:31.998985244,60015,62.50,1,0.00,
08:17:32.495521999,60015,62.50,1,0.00,
08:17:32.991126514,60015,62.50,1,0.00,
08:17:33.498240712,60016,63.00,1,0.00,
08:17:33.994951954,60015,62.50,1,0.00,
08:17:34.490562907,60015,62.50,1,0.00,
08:17:35.   207124,60015,62.50,1,0.00,
08:17:35.496125917,60015,62.50,1,0.00,
08:17:35.996292647,60016,63.00,1,0.00,
08:17:36.492230989,60017,63.50,1,0.00,
08:17:36.990324485,60017,63.50,1,0.00,
08:17:37.494362459,60017,63.50,1,0.00,
08:17:37.995767793,60016,63.00,1,0.00,
08:17:38.495423275,60016,63.00,1,0.00,
08:17:38.992537170,60016,63.00,1,0.00,
08:17:39.499079480,60017,63.50,1,0.00,
08:17:39.997644497,60017,63.50,1,0.00,
08:17:40.493649009,60017,63.50,1,0.00,
08:17:40.992937993,60017,63.50,1,0.00,
08:17:41.490862720,60017,63.50,1,0.00,
08:17:41.992935980,60017,63.50,1,0.00,
08:17:42.497696202,60017,63.50,1,0.00,
08:17:42.994923170,60017,63.50,1,0.00,
08:17:43.500729337,60017,63.50,1,0.00,
08:17:43.990911604,60017,63.50,1,0.00,
08:17:44.499255927,60017,63.50,1,0.00,
08:17:44.996612603,60017,63.50,1,0.00,
08:17:45.494029463,60017,63.50,1,0.00,
08:17:45.999696958,60017,63.50,1,0.00,
08:17:46.497223443,60017,63.50,1,0.00,
08:17:46.993743596,60017,63.50,1,0.00,
08:17:47.496359364,60017,63.50,1,0.00,
08:17:47.995570502,60017,63.50,1,0.00,
08:17:48.490795569,60017,63.50,1,0.00,
08:17:48.997485712,60016,63.00,1,0.00,
08:17:49.496143439,60016,63.00,1,0.00,
08:17:49.991830100,60016,63.00,1,0.00,
08:17:50.489459355,60015,62.50,1,0.00,
08:17:50.988982026,60016,63.00,1,0.00,
08:17:51.494568715,60016,63.00,1,0.00,
08:17:51.990381859,60017,63.50,1,0.00,
08:17:52.490570983,60017,63.50,1,0.00,
08:17:52.998618533,60017,63.50,1,0.00,
08:17:53.506033146,60017,63.50,1,0.00,
08:17:53.993899077,60016,63.00,1,0.00,
08:17:54.489624745,60016,63.00,1,0.00,
08:17:54.995876327,60017,63.50,1,0.00,
08:17:55.491766466,60017,63.50,1,0.00,
08:17:55.990859750,60017,63.50,1,0.00,
08:17:56.489793117,60017,63.50,1,0.00,
08:17:56.997444648,60017,63.50,1,0.00,
08:17:57.493588944,60016,63.00,1,0.00,
08:17:57.995740844,60016,63.00,1,0.00,
08:17:58.491489603,60015,62.50,1,0.00,
08:17:58.990999453,60015,62.50,1,0.00,
08:17:59.496600919,60015,62.50,1,0.00,
08:17:59.993454277,60015,62.50,1,0.00,
08:18:00.488647970,60015,62.50,1,0.00,
08:18:00.996858187,60014,62.00,1,0.00,
08:18:01.495163683,60014,62.00,1,0.00,
08:18:01.991085601,60014,62.00,1,0.00,
08:18:02.490329286,60014,62.00,1,0.00,
08:18:02.989310199,60014,62.00,1,0.00,
08:18:03.497003311,60013,61.50,1,0.00,
08:18:03.992155534,60013,61.50,1,0.00,
08:18:04.493887665,60013,61.50,1,0.00,
08:18:04.989569800,60013,61.50,1,0.00,
08:18:05.495936116,60013,61.50,1,0.00,
08:18:05.991572196,60013,61.50,1,0.00,
08:18:06.489907014,60013,61.50,1,0.00,
08:18:06.999874780,60013,61.50,1,0.00,
08:18:07.489682862,60013,61.50,1,0.00,
08:18:07.989023963,60013,61.50,1,0.00,
08:18:08.489146990,60013,61.50,1,0.00,
08:18:08.987809303,60014,62.00,1,0.00,
08:18:09.493748945,60014,62.00,1,0.00,
08:18:09.989353467,60014,62.00,1,0.00,
08:18:10.488043748,60014,62.00,1,0.00,
08:18:10.995752481,60015,62.50,1,0.00,
08:18:11.492059201,60015,62.50,1,0.00,
08:18:11.989001127,60016,63.00,1,0.00,
08:18:12.487170720,60017,63.50,1,0.00,
08:18:12.995058453,60017,63.50,1,0.00,
08:18:13.490019060,60018,64.00,1,0.00,
08:18:13.987725144,60018,64.00,1,0.00,
08:18:14.485929024,60019,64.50,1,0.00,
08:18:14.994273820,60019,64.50,1,0.00,
08:18:15.490049412,60019,64.50,1,0.00,
08:18:15.988511828,60019,64.50,1,0.00,
08:18:16.494803260,60019,64.50,1,0.00,
08:18:17.   124307,60020,65.00,1,0.00,
08:18:17.486032326,60020,65.00,1,0.00,
08:18:17.992083982,60020,65.00,1,0.00,
08:18:18.490990354,60020,65.00,1,0.00,
08:18:18.987163365,60020,65.00,1,0.00,
08:18:19.494508841,60019,64.50,1,0.00,
08:18:19.990466101,60019,64.50,1,0.00,
08:18:20.489770604,60019,64.50,1,0.00,
08:18:20.989722110,60019,64.50,1,0.00,
08:18:21.487423715,60019,64.50,1,0.00,
08:18:21.993329939,60019,64.50,1,0.00,
08:18:22.488678573,60019,64.50,1,0.00,
08:18:22.987830651,60018,64.00,1,0.00,
08:18:23.486090922,60017,63.50,1,0.00,
08:18:23.986338250,60017,63.50,1,0.00,
08:18:24.494824242,60017,63.50,1,0.00,
08:18:24.990762820,60017,63.50,1,0.00,
08:18:25.490851220,60018,64.00,1,0.00,
08:18:25.986814743,60018,64.00,1,0.00,
08:18:26.492256820,60018,64.00,1,0.00,
08:18:26.988548494,60018,64.00,1,0.00,
08:18:27.487975171,60018,64.00,1,0.00,
08:18:27.986773409,60018,64.00,1,0.00,
08:18:28.492835988,60018,64.00,1,0.00,
08:18:28.995724878,60018,64.00,1,0.00,
08:18:29.490842602,60018,64.00,1,0.00,
08:18:29.990629297,60018,64.00,1,0.00,
08:18:30.490595311,60018,64.00,1,0.00,
08:18:30.992072976,60017,63.50,1,0.00,
08:18:31.487375046,60016,63.00,1,0.00,
08:18:31.987824512,60016,63.00,1,0.00,
08:18:32.487250733,60015,62.50,1,0.00,
08:18:32.992853957,60015,62.50,1,0.00,
08:18:33.488399711,60015,62.50,1,0.00,
08:18:33.987116516,60014,62.00,1,0.00,
08:18:34.494567245,60014,62.00,1,0.00,
08:18:34.992470158,60014,62.00,1,0.00,
08:18:35.488972853,60014,62.00,1,0.00,
08:18:35.986557322,60013,61.50,1,0.00,
08:18:36.489585389,60013,61.50,1,0.00,
08:18:36.995641784,60013,61.50,1,0.00,
08:18:37.492770730,60013,61.50,1,0.00,
08:18:37.990476224,60012,61.00,1,0.00,
08:18:38.489811462,60012,61.00,1,0.00,
08:18:38.987892903,60012,61.00,1,0.00,
08:18:39.494174570,60013,61.50,1,0.00,
08:18:39.989787275,60013,61.50,1,0.00,
08:18:40.502206352,60013,61.50,1,0.00,
08:18:40.987403670,60013,61.50,1,0.00,
08:18:41.497389687,60013,61.50,1,0.00,
08:18:41.993267386,60013,61.50,1,0.00,
08:18:42.488659066,60013,61.50,1,0.00,
08:18:42.994969131,60013,61.50,1,0.00,
08:18:43.490595508,60013,61.50,1,0.00,
08:18:43.987622099,60014,62.00,1,0.00,
08:18:44.497347565,60013,61.50,1,0.00,
08:18:44.995666616,60013,61.50,1,0.00,
08:18:45.490915858,60013,61.50,1,0.00,
08:18:45.996410775,60012,61.00,1,0.00,
08:18:46.497259015,60012,61.00,1,0.00,
08:18:46.992874970,60013,61.50,1,0.00,
08:18:47.495611902,60013,61.50,1,0.00,
08:18:47.991619724,60013,61.50,1,0.00,
08:18:48.489796636,60013,61.50,1,0.00,
08:18:48.987223346,60013,61.50,1,0.00,
08:18:49.493507182,60012,61.00,1,0.00,
08:18:49.989087628,60012,61.00,1,0.00,
08:18:50.485793667,60012,61.00,1,0.00,
08:18:50.993506444,60011,60.50,1,0.00,
08:18:51.488580715,60011,60.50,1,0.00,
08:18:51.986507464,60010,60.00,1,0.00,
08:18:52.492291827,60010,60.00,1,0.00,
08:18:52.988080295,60010,60.00,1,0.00,
08:18:53.486017062,60009,59.50,1,0.00,
08:18:53.993615455,60009,59.50,1,0.00,
08:18:54.490917296,60009,59.50,1,0.00,
08:18:54.986958722,60009,59.50,1,0.00,
08:18:55.494893014,60008,59.00,1,0.00,
08:18:55.990247085,60008,59.00,1,0.00,
08:18:56.486318540,60007,58.50,1,0.00,
08:18:56.993564587,60007,58.50,1,0.00,
08:18:57.488801242,60006,58.00,1,0.00,
08:18:57.985905068,60006,58.00,1,0.00,
08:18:58.493673587,60006,58.00,1,0.00,
08:18:58.995165227,60005,57.50,1,0.00,
08:18:59.490836737,60005,57.50,1,0.00,
08:18:59.988374662,60004,57.00,1,0.00,
08:19:00.484915153,60003,56.50,1,0.00,
08:19:00.991245562,60002,56.00,1,0.00,
08:19:01.489212635,60002,56.00,1,0.00,
08:19:01.984774016,60002,56.00,1,0.00,
08:19:02.490455185,60002,56.00,1,0.00,
08:19:02.986357620,60002,56.00,1,0.00,
08:19:03.492879838,60001,55.50,1,0.00,
08:19:03.998364704,60000,55.00,1,0.00,
08:19:04.483650342,59999,54.50,1,0.00,
08:19:04.990085830,59998,54.00,1,0.00,
08:19:05.486516582,59998,54.00,1,0.00,
08:19:05.993659791,59998,54.00,1,0.00,
08:19:06.489091056,59998,54.00,1,0.00,
08:19:06.983962901,59998,54.00,1,0.00,
08:19:07.489306257,59997,53.50,1,0.00,
08:19:07.981775389,59996,53.00,1,0.00,
08:19:08.487801438,59996,53.00,1,0.00,
08:19:08.987270274,59996,53.00,1,0.00,
08:19:09.482210294,59997,53.50,1,0.00,
08:19:09.988275017,59998,54.00,1,0.00,
08:19:10.483475965,59998,54.00,1,0.00,
08:19:10.989087150,59998,54.00,1,0.00,
08:19:11.484477453,59999,54.50,1,0.00,
08:19:11.989805552,59999,54.50,1,0.00,
08:19:12.485919782,59999,54.50,1,0.00,
08:19:12.981374203,60000,55.00,1,0.00,
08:19:13.487162777,60000,55.00,1,0.00,
08:19:13.982350175,60000,55.00,1,0.00,
08:19:14.489511132,60000,55.00,1,0.00,
08:19:14.984659340,60000,55.00,1,0.00,
08:19:15.489894672,60000,55.00,1,0.00,
08:19:15.984935705,60000,55.00,1,0.00,
08:19:16.483629287,60000,55.00,1,0.00,
08:19:16.988821888,60000,55.00,1,0.00,
08:19:17.485659815,60000,55.00,1,0.00,
08:19:17.990671455,60000,55.00,1,0.00,
08:19:18.486565656,60000,55.00,1,0.00,
08:19:18.982213445,60001,55.50,1,0.00,
08:19:19.487739953,60001,55.50,1,0.00,
08:19:19.982881422,60001,55.50,1,0.00,
08:19:20.489415069,60000,55.00,1,0.00,
08:19:20.984486865,60000,55.00,1,0.00,
08:19:21.491196485,60000,55.00,1,0.00,
08:19:21.986530125,60000,55.00,1,0.00,
08:19:22.481173309,59999,54.50,1,0.00,
08:19:22.988434055,59999,54.50,1,0.00,
08:19:23.483795238,59999,54.50,1,0.00,
08:19:23.990395664,60000,55.00,1,0.00,
08:19:24.489937222,60000,55.00,1,0.00,
08:19:24.985399404,59999,54.50,1,0.00,
08:19:25.490552115,59998,54.00,1,0.00,
08:19:25.986336132,59997,53.50,1,0.00,
08:19:26.481420254,59996,53.00,1,0.00,
08:19:26.988187348,59996,53.00,1,0.00,
08:19:27.483629056,59996,53.00,1,0.00,
08:19:27.989906125,59996,53.00,1,0.00,
08:19:28.484894311,59996,53.00,1,0.00,
08:19:28.990060764,59996,53.00,1,0.00,
08:19:29.485250242,59996,53.00,1,0.00,
08:19:29.990325417,59995,52.50,1,0.00,
08:19:30.485340551,59995,52.50,1,0.00,
08:19:30.990634522,59994,52.00,1,0.00,
08:19:31.486408568,59994,52.00,1,0.00,
08:19:31.981537902,59994,52.00,1,0.00,
08:19:32.489272792,59994,52.00,1,0.00,
08:19:32.984746992,59994,52.00,1,0.00,
08:19:33.480254821,59993,51.50,1,0.00,
08:19:33.985469779,59993,51.50,1,0.00,
08:19:34.480546367,59992,51.00,1,0.00,
08:19:34.986996302,59992,51.00,1,0.00,
08:19:35.482020470,59992,51.00,1,0.00,
08:19:35.987181682,59992,51.00,1,0.00,
08:19:36.482577789,59993,51.50,1,0.00,
08:19:36.988455805,59993,51.50,1,0.00,
08:19:37.483258963,59993,51.50,1,0.00,
08:19:37.982582190,59993,51.50,1,0.00,
08:19:38.481544159,59992,51.00,1,0.00,
08:19:38.986963935,59991,50.50,1,0.00,
08:19:39.482139033,59991,50.50,1,0.00,
08:19:39.987763090,59990,50.00,1,0.00,
08:19:40.483607547,59991,50.50,1,0.00,
08:19:40.979196177,59991,50.50,1,0.00,
08:19:41.486819379,59990,50.00,1,0.00,
08:19:41.982013046,59990,50.00,1,0.00,
08:19:42.487227978,59990,50.00,1,0.00,
08:19:42.982611594,59989,49.50,1,0.00,
08:19:43.487423594,59989,49.50,1,0.00,
08:19:43.982438308,59988,49.00,1,0.00,
08:19:44.487619829,59987,48.50,1,0.00,
08:19:44.984400443,59986,48.00,1,0.00,
08:19:45.479440274,59986,48.00,1,0.00,
08:19:45.984381125,59986,48.00,1,0.00,
08:19:46.479728503,59986,48.00,1,0.00,
08:19:46.982405551,59986,48.00,1,0.00,
08:19:47.487573111,59985,47.50,1,0.00,
08:19:47.982714961,59985,47.50,1,0.00,
08:19:48.487920582,59984,47.00,1,0.00,
08:19:48.982511683,59983,46.50,1,0.00,
08:19:49.488465725,59982,46.00,1,0.00,
08:19:49.982472795,59981,45.50,1,0.00,
08:19:50.486876081,59981,45.50,1,0.00,
08:19:50.980908099,59981,45.50,1,0.00,
08:19:51.487317757,59981,45.50,1,0.00,
08:19:51.981843173,59980,45.00,1,0.00,
08:19:52.486920583,59979,44.50,1,0.00,
08:19:52.981079295,59978,44.00,1,0.00,
08:19:53.485328511,59978,44.00,1,0.00,
08:19:53.979367727,59977,43.50,1,0.00,
08:19:54.483384176,59977,43.50,1,0.00,
08:19:54.987091501,59977,43.50,1,0.00,
08:19:55.480729282,59977,43.50,1,0.00,
08:19:55.984575116,59977,43.50,1,0.00,
08:19:56.478474942,59976,43.00,1,0.00,
08:19:56.982403060,59976,43.00,1,0.00,
08:19:57.486272470,59975,42.50,1,0.00,
08:19:57.980446936,59975,42.50,1,0.00,
08:19:58.483822126,59975,42.50,1,0.00,
08:19:58.977520503,59975,42.50,1,0.00,
08:19:59.481640880,59975,42.50,1,0.00,
08:19:59.985390733,59975,42.50,1,0.00,
08:20:00.478955389,59975,42.50,1,0.00,
08:20:00.982691815,59974,42.00,1,0.00,
08:20:01.475997719,59974,42.00,1,0.00,
08:20:01.979660575,59973,41.50,1,0.00,
08:20:02.483583596,59973,41.50,1,0.00,
08:20:02.977491818,59973,41.50,1,0.00,
08:20:03.481194694,59973,41.50,1,0.00,
08:20:03.975056117,59974,42.00,1,0.00,
08:20:04.478915011,59974,42.00,1,0.00,
08:20:04.982788809,59974,42.00,1,0.00,
08:20:05.476666217,59974,42.00,1,0.00,
08:20:05.980312277,59974,42.00,1,0.00,
08:20:06.484289681,59975,42.50,1,0.00,
08:20:06.977956622,59974,42.00,1,0.00,
08:20:07.481018722,59974,42.00,1,0.00,
08:20:07.984561797,59973,41.50,1,0.00,
08:20:08.477979377,59973,41.50,1,0.00,
08:20:08.981726193,59974,42.00,1,0.00,
08:20:09.475074894,59974,42.00,1,0.00,
08:20:09.978609828,59974,42.00,1,0.00,
08:20:10.482375615,59974,42.00,1,0.00,
08:20:10.975900017,59974,42.00,1,0.00,
08:20:11.479806125,59974,42.00,1,0.00,
08:20:11.983419759,59974,42.00,1,0.00,
08:20:12.476691520,59974,42.00,1,0.00,
08:20:12.979902728,59974,42.00,1,0.00,
08:20:13.475224798,59974,42.00,1,0.00,
08:20:13.979149446,59974,42.00,1,0.00,
08:20:14.474908697,59974,42.00,1,0.00,
08:20:14.978912599,59974,42.00,1,0.00,
08:20:15.482531290,59973,41.50,1,0.00,
08:20:15.976027340,59973,41.50,1,0.00,
08:20:16.480010545,59973,41.50,1,0.00,
08:20:16.973600838,59973,41.50,1,0.00,
08:20:17.477664431,59973,41.50,1,0.00,
08:20:17.971286025,59973,41.50,1,0.00,
08:20:18.475001430,59973,41.50,1,0.00,
08:20:18.978594088,59973,41.50,1,0.00,
08:20:19.472266735,59974,42.00,1,0.00,
08:20:19.976109626,59974,42.00,1,0.00,
08:20:20.469738030,59975,42.50,1,0.00,
08:20:20.976304712,59975,42.50,1,0.00,
08:20:21.469687585,59975,42.50,1,0.00,
08:20:21.972879843,59975,42.50,1,0.00,
08:20:22.466248857,59975,42.50,1,0.00,
08:20:22.969706943,59975,42.50,1,0.00,
08:20:23.473366376,59976,43.00,1,0.00,
08:20:23.966722084,59976,43.00,1,0.00,
08:20:24.470284097,59977,43.50,1,0.00,
08:20:24.973560155,59977,43.50,1,0.00,
08:20:25.467156667,59977,43.50,1,0.00,
08:20:25.970752827,59977,43.50,1,0.00,
08:20:26.474216190,59976,43.00,1,0.00,
08:20:26.967414823,59976,43.00,1,0.00,
08:20:27.470996174,59976,43.00,1,0.00,
