1445299421.702,1445299421.802,210.274,52.257,49.151,35.717,35.896,36.187
1445299421.802,1445299421.902,207.918,52.454,46.268,35.941,35.766,36.637
1445299421.902,1445299422.002,204.301,53.290,42.180,35.554,35.829,36.437
1445299422.002,1445299422.102,204.525,52.605,43.388,35.754,35.692,36.064
1445299422.102,1445299422.202,206.090,52.348,44.598,35.933,36.098,36.053
1445299422.202,1445299422.302,202.666,52.293,41.739,35.680,35.570,36.124
1445299422.302,1445299422.402,204.095,52.465,42.738,35.687,35.894,36.205
1445299422.402,1445299422.502,202.532,52.260,41.022,35.623,35.986,36.610
1445299422.502,1445299422.602,204.838,52.290,43.332,35.935,35.907,36.268
1445299422.602,1445299422.702,203.878,52.283,42.905,35.938,35.699,36.040
1445299422.702,1445299422.802,202.107,52.340,40.953,35.546,36.056,36.141
1445299422.802,1445299422.902,203.688,52.528,41.880,35.707,36.438,36.099
1445299422.902,1445299423.002,202.277,52.415,41.135,35.776,35.534,36.338
1445299423.002,1445299423.102,205.692,52.492,43.942,35.631,35.849,36.527
1445299423.102,1445299423.202,202.613,52.345,41.628,35.824,35.841,35.982
1445299423.202,1445299423.302,203.927,52.393,42.614,36.003,35.673,36.137
1445299423.302,1445299423.402,202.381,52.412,41.215,35.747,35.762,36.119
1445299423.402,1445299423.502,202.703,52.331,41.997,35.450,35.689,36.184
1445299423.502,1445299423.602,206.472,52.428,44.330,36.570,35.809,36.398
1445299423.602,1445299423.702,201.800,52.342,40.324,36.390,35.571,35.995
1445299423.702,1445299423.802,204.692,52.443,43.804,35.419,35.813,36.120
1445299423.802,1445299423.902,201.969,52.366,40.501,36.017,35.791,36.140
1445299423.902,1445299424.002,205.797,52.493,44.011,35.630,36.114,36.337
1445299424.002,1445299424.102,205.529,52.511,44.357,35.727,35.764,36.242
1445299424.102,1445299424.202,204.009,52.445,42.722,35.636,35.793,36.399
1445299424.202,1445299424.302,204.927,53.292,42.947,35.684,35.730,36.146
1445299424.302,1445299424.402,203.346,56.007,38.811,35.723,35.750,36.088
1445299424.401,1445299424.501,204.108,54.927,40.938,35.532,35.571,36.106
1445299424.502,1445299424.602,207.284,52.049,46.129,35.649,36.009,36.440
1445299424.601,1445299424.701,203.899,51.846,43.057,35.870,35.997,36.036
1445299424.701,1445299424.801,203.594,52.328,42.677,35.805,35.635,36.062
1445299424.801,1445299424.901,203.045,53.170,40.693,35.887,35.789,36.348
1445299424.901,1445299425.001,207.707,53.505,45.450,35.700,35.691,36.412
1445299425.001,1445299425.101,205.892,53.379,43.627,35.568,35.868,36.430
1445299425.101,1445299425.201,203.188,52.520,41.983,35.718,35.958,36.016
1445299425.201,1445299425.301,206.887,52.920,45.281,35.565,35.631,36.352
1445299425.301,1445299425.401,203.066,53.498,40.653,35.748,35.750,36.289
1445299425.401,1445299425.501,199.620,53.833,37.325,35.681,35.650,36.072
1445299425.501,1445299425.601,210.220,55.231,45.959,35.629,35.791,36.381
1445299425.601,1445299425.701,201.754,51.570,41.095,35.931,35.627,36.467
1445299425.701,1445299425.801,202.568,51.080,42.949,35.738,35.789,35.956
1445299425.801,1445299425.901,202.663,51.595,42.351,35.765,35.769,36.175
1445299425.901,1445299426.001,203.097,52.416,41.840,35.733,35.718,36.344
1445299426.001,1445299426.101,204.434,53.608,42.073,35.797,35.903,36.133
1445299426.101,1445299426.201,204.761,53.048,43.191,35.634,35.823,36.159
1445299426.201,1445299426.301,205.955,52.750,44.406,35.663,35.931,36.102
1445299426.301,1445299426.401,201.347,52.115,40.621,35.626,35.768,36.201
1445299426.401,1445299426.501,198.948,52.069,37.883,35.705,35.704,36.640
1445299426.501,1445299426.601,206.146,52.111,44.944,35.795,35.982,36.235
1445299426.601,1445299426.701,202.732,52.305,41.714,35.875,35.640,36.141
1445299426.701,1445299426.801,203.559,52.289,42.615,35.541,36.018,36.113
1445299426.801,1445299426.901,202.367,52.493,41.161,35.731,35.842,36.110
1445299426.901,1445299427.001,198.778,52.563,37.237,36.153,35.701,36.201
1445299427.001,1445299427.101,205.466,52.665,44.258,35.506,35.855,36.150
1445299427.101,1445299427.201,203.896,52.424,42.294,36.034,35.797,36.151
1445299427.201,1445299427.301,204.712,52.699,42.843,36.243,35.740,36.174
1445299427.302,1445299427.402,204.173,52.365,42.990,35.675,35.993,36.094
1445299427.402,1445299427.502,203.330,52.229,42.089,35.497,35.948,36.418
1445299427.502,1445299427.602,203.599,52.189,42.297,35.677,35.993,36.476
1445299427.602,1445299427.702,204.054,52.198,43.005,35.919,35.617,36.294
1445299427.701,1445299427.801,202.537,52.206,41.898,35.544,35.803,36.125
1445299427.802,1445299427.902,203.512,52.382,42.280,35.837,35.811,36.215
1445299427.902,1445299428.002,201.800,52.495,40.494,35.661,35.733,36.313
1445299428.002,1445299428.102,204.101,52.722,42.669,35.606,35.931,36.308
1445299428.102,1445299428.202,203.257,52.375,42.277,35.692,35.728,36.098
1445299428.202,1445299428.302,203.759,52.621,42.204,35.987,35.753,36.135
1445299428.302,1445299428.402,201.418,52.601,39.913,35.878,35.770,36.175
1445299428.402,1445299428.502,197.657,52.446,36.372,35.580,35.953,36.360
1445299428.502,1445299428.602,205.916,52.427,44.676,35.735,35.998,36.130
1445299428.602,1445299428.702,203.906,52.316,42.085,35.918,35.970,36.528
1445299428.702,1445299428.802,205.338,52.478,44.052,35.451,35.909,36.413
1445299428.802,1445299428.902,204.434,52.289,43.174,35.682,35.790,36.433
1445299428.902,1445299429.002,202.668,52.478,40.752,36.066,35.686,36.553
1445299429.002,1445299429.102,204.393,52.544,41.388,37.084,35.895,36.333
1445299429.102,1445299429.202,198.219,52.499,37.617,35.260,35.786,36.110
1445299429.202,1445299429.302,205.811,52.534,44.549,35.761,35.766,36.215
1445299429.302,1445299429.402,203.472,52.472,41.570,36.282,35.898,36.243
1445299429.402,1445299429.502,200.152,52.291,38.760,35.804,35.721,36.510
1445299429.502,1445299429.602,200.976,52.413,39.608,35.958,35.840,36.068
1445299429.602,1445299429.702,205.489,52.406,44.122,35.769,35.788,36.380
1445299429.702,1445299429.802,204.180,52.420,42.548,35.796,36.136,36.088
1445299429.802,1445299429.902,202.704,52.393,40.914,35.793,35.999,36.489
1445299429.902,1445299430.002,201.189,52.341,40.179,35.629,35.585,36.332
1445299430.002,1445299430.102,207.434,52.704,45.592,35.679,35.967,36.371
1445299430.102,1445299430.202,203.549,52.534,42.452,35.690,35.796,36.190
1445299430.202,1445299430.302,204.075,52.358,42.925,35.697,35.775,36.272
1445299430.302,1445299430.402,204.379,52.550,43.132,35.670,35.777,36.068
1445299430.402,1445299430.502,200.454,52.438,39.062,35.659,35.779,36.526
1445299430.502,1445299430.602,204.725,52.473,43.149,35.790,35.838,36.325
1445299430.602,1445299430.702,205.968,52.383,43.235,37.103,35.789,36.415
1445299430.702,1445299430.802,203.602,52.404,42.410,35.604,35.901,36.324
1445299430.802,1445299430.902,201.696,52.430,40.693,35.358,36.306,35.918
1445299430.902,1445299431.002,204.843,52.407,42.671,36.074,36.018,36.639
1445299431.002,1445299431.102,202.049,52.646,40.844,35.561,35.878,36.253
1445299431.102,1445299431.202,198.078,52.400,36.601,35.791,36.007,36.199
1445299431.202,1445299431.302,202.035,52.661,40.468,35.989,35.657,36.230
1445299431.302,1445299431.402,202.423,52.538,41.309,35.799,35.772,36.123
1445299431.402,1445299431.502,203.516,52.588,42.163,35.665,35.783,36.199
1445299431.502,1445299431.602,203.607,52.483,42.211,35.700,35.892,36.221
1445299431.602,1445299431.702,208.446,52.380,47.077,35.956,35.708,36.212
1445299431.702,1445299431.802,203.459,52.343,41.999,35.849,35.881,36.288
1445299431.802,1445299431.902,202.333,52.345,41.602,35.634,35.674,36.092
1445299431.902,1445299432.002,201.238,52.823,39.582,35.725,35.882,36.247
1445299432.002,1445299432.102,201.879,52.564,40.038,35.855,36.064,36.511
1445299432.102,1445299432.202,202.235,52.439,40.713,35.609,35.955,36.329
1445299432.202,1445299432.302,201.682,52.340,40.324,35.690,35.889,36.368
1445299432.302,1445299432.402,210.117,52.594,48.691,35.950,35.729,36.057
1445299432.402,1445299432.502,203.397,52.522,41.512,35.860,36.012,36.248
1445299432.502,1445299432.602,208.184,52.195,46.744,35.829,36.014,36.229
1445299432.602,1445299432.702,205.712,52.734,44.198,35.797,35.594,36.403
1445299432.702,1445299432.802,207.013,52.729,45.493,35.848,35.932,36.152
1445299432.802,1445299432.902,203.010,52.745,41.446,35.788,35.764,36.126
1445299432.902,1445299433.002,201.343,52.568,39.920,35.856,35.811,36.245
1445299433.002,1445299433.102,207.187,52.415,46.218,35.610,35.672,36.191
1445299433.102,1445299433.202,201.735,52.367,40.601,35.707,36.030,36.185
1445299433.202,1445299433.302,204.000,52.390,42.369,35.748,35.965,36.554
1445299433.302,1445299433.402,203.172,52.347,42.277,35.560,35.698,36.335
1445299433.402,1445299433.502,201.661,52.348,41.052,35.581,35.735,36.130
1445299433.502,1445299433.602,203.082,52.381,41.724,35.702,35.814,36.243
1445299433.602,1445299433.702,203.462,52.150,42.552,35.782,35.617,36.159
1445299433.702,1445299433.802,204.033,52.223,43.099,35.591,35.858,36.204
1445299433.802,1445299433.902,203.654,52.357,42.906,35.596,35.721,36.080
1445299433.902,1445299434.002,201.340,52.363,40.130,35.763,35.701,36.293
1445299434.002,1445299434.102,204.076,52.461,42.758,35.953,35.767,36.196
1445299434.102,1445299434.202,204.230,52.403,43.055,35.619,35.850,36.087
1445299434.202,1445299434.302,203.043,52.557,41.556,35.624,35.765,36.599
1445299434.302,1445299434.402,203.248,52.562,41.854,35.704,36.080,36.093
1445299434.402,1445299434.502,200.560,52.281,39.048,35.832,35.619,36.613
1445299434.502,1445299434.602,203.586,52.371,42.238,35.826,35.845,36.309
1445299434.602,1445299434.702,203.904,52.245,43.096,35.750,35.666,36.123
1445299434.702,1445299434.802,204.701,52.413,43.326,35.807,35.929,36.323
1445299434.802,1445299434.902,203.346,52.325,42.012,35.925,36.001,36.174
1445299434.902,1445299435.002,200.648,52.342,39.552,35.524,36.035,36.234
1445299435.002,1445299435.102,205.641,52.392,44.490,35.891,35.617,36.268
1445299435.102,1445299435.202,203.847,52.434,42.729,35.856,35.765,35.963
1445299435.202,1445299435.302,204.486,52.531,42.881,35.958,35.719,36.249
1445299435.302,1445299435.402,203.327,52.338,42.507,35.583,35.766,36.181
1445299435.402,1445299435.502,203.344,52.408,42.041,35.761,36.041,36.169
1445299435.502,1445299435.602,204.802,52.333,43.472,35.718,35.799,36.518
1445299435.602,1445299435.702,203.281,52.409,41.659,36.092,35.695,36.328
1445299435.702,1445299435.802,204.728,52.392,43.497,35.571,35.798,36.377
1445299435.802,1445299435.902,203.481,52.259,42.512,35.750,35.748,36.043
1445299435.902,1445299436.002,202.246,52.496,41.052,35.707,35.816,36.245
1445299436.002,1445299436.102,204.479,52.458,43.349,35.569,35.654,36.309
1445299436.102,1445299436.202,203.887,52.405,42.720,35.782,35.926,36.074
1445299436.202,1445299436.302,204.696,52.584,43.377,35.820,35.651,36.207
1445299436.302,1445299436.402,202.383,52.461,41.003,35.754,35.745,36.360
1445299436.402,1445299436.502,203.596,52.497,42.804,35.469,35.726,36.118
1445299436.502,1445299436.602,204.544,52.364,42.630,36.242,36.010,36.207
1445299436.602,1445299436.702,202.506,52.473,41.305,35.718,35.864,36.163
1445299436.702,1445299436.802,203.829,52.334,43.015,35.539,35.667,36.366
1445299436.802,1445299436.902,202.425,52.104,41.457,35.847,35.811,36.260
1445299436.902,1445299437.002,203.545,52.449,42.183,35.963,35.769,36.193
1445299437.002,1445299437.102,202.568,52.367,41.331,35.686,35.851,36.192
1445299437.102,1445299437.202,203.627,52.393,42.605,35.638,35.820,36.109
1445299437.202,1445299437.302,203.460,52.278,42.515,35.652,35.700,36.130
1445299437.302,1445299437.402,204.489,52.403,43.463,35.859,35.778,36.125
1445299437.402,1445299437.502,203.982,52.657,42.309,36.006,35.715,36.149
1445299437.502,1445299437.602,204.276,52.320,42.561,35.712,36.119,36.448
1445299437.602,1445299437.702,203.625,52.267,42.349,35.752,35.582,36.384
1445299437.702,1445299437.802,204.702,52.221,43.398,35.506,36.021,36.367
1445299437.802,1445299437.902,203.963,52.219,42.777,35.775,35.646,36.317
1445299437.902,1445299438.002,202.325,52.483,41.142,35.682,35.663,36.271
1445299438.002,1445299438.102,203.620,52.440,42.642,35.700,35.752,36.052
1445299438.102,1445299438.202,203.476,52.376,42.266,35.708,35.777,36.223
1445299438.202,1445299438.302,204.608,52.369,43.663,35.526,35.700,36.207
1445299438.302,1445299438.402,204.407,52.470,42.792,35.667,36.103,36.352
1445299438.402,1445299438.502,204.434,52.574,42.546,35.722,36.236,36.394
1445299438.502,1445299438.602,205.374,52.363,43.506,36.261,36.047,36.261
1445299438.602,1445299438.702,203.910,52.433,41.661,37.088,35.713,36.139
1445299438.702,1445299438.802,202.733,52.863,42.084,34.760,35.747,36.187
1445299438.802,1445299438.902,203.502,52.435,41.737,35.866,36.285,36.136
1445299438.902,1445299439.002,202.728,52.307,41.560,35.789,35.718,36.335
1445299439.002,1445299439.102,204.055,52.290,42.760,35.706,35.767,36.398
1445299439.102,1445299439.202,204.745,52.342,43.659,35.611,35.998,35.927
1445299439.202,1445299439.302,202.529,52.638,41.020,36.058,35.712,36.213
1445299439.302,1445299439.402,207.799,57.101,42.289,35.623,35.684,36.052
1445299439.402,1445299439.502,203.969,52.858,42.416,35.538,35.696,36.313
1445299439.502,1445299439.602,203.261,51.822,42.802,35.518,35.762,36.296
1445299439.602,1445299439.702,205.454,52.467,43.675,36.257,35.771,36.183
1445299439.702,1445299439.802,206.770,53.962,43.661,35.745,35.831,36.509
1445299439.802,1445299439.902,199.367,53.944,36.452,35.848,36.061,35.991
1445299439.904,1445299440.004,206.531,53.069,44.274,35.643,36.170,36.380
1445299440.001,1445299440.101,203.825,52.635,42.059,35.773,35.916,36.366
1445299440.101,1445299440.201,203.665,52.873,41.418,35.721,36.151,36.459
1445299440.206,1445299440.306,205.202,53.331,43.051,35.628,36.005,36.122
1445299440.301,1445299440.401,206.862,55.728,42.430,35.570,35.945,36.172
1445299440.402,1445299440.502,204.026,53.074,41.789,35.611,36.056,36.438
1445299440.502,1445299440.602,205.884,53.734,43.235,35.646,36.075,36.041
1445299440.602,1445299440.702,204.022,51.193,43.301,35.993,35.997,36.349
1445299440.702,1445299440.802,204.175,51.945,42.725,35.664,36.061,36.611
1445299440.801,1445299440.901,204.872,53.163,42.677,35.829,35.990,36.004
1445299440.901,1445299441.001,202.222,53.761,39.056,36.083,36.025,36.376
1445299441.001,1445299441.101,205.566,52.679,43.700,35.829,35.957,36.150
1445299441.101,1445299441.201,201.835,51.854,41.010,35.558,36.143,36.231
1445299441.201,1445299441.301,203.213,51.896,41.968,35.800,35.970,36.610
1445299441.301,1445299441.401,204.847,52.260,44.177,35.479,35.950,36.073
1445299441.401,1445299441.501,201.590,52.546,40.165,35.661,36.052,36.347
1445299441.501,1445299441.601,204.105,52.806,42.109,35.776,36.090,36.303
1445299441.601,1445299441.701,204.991,52.702,43.263,35.903,35.972,36.012
1445299441.701,1445299441.801,204.825,52.531,42.637,35.694,36.083,36.920
1445299441.801,1445299441.901,205.143,52.440,43.141,35.557,35.963,36.934
1445299441.901,1445299442.001,203.434,53.119,41.453,35.960,36.131,35.866
1445299442.001,1445299442.101,202.766,52.022,41.754,35.660,36.015,36.334
1445299442.101,1445299442.201,204.277,52.111,43.346,35.730,36.054,35.992
1445299442.201,1445299442.301,202.839,52.034,41.562,35.728,36.034,36.311
1445299442.302,1445299442.402,204.972,52.503,43.600,35.538,35.940,36.353
1445299442.401,1445299442.501,203.900,52.878,41.606,35.690,35.917,36.664
1445299442.501,1445299442.601,202.886,52.794,40.895,35.886,36.205,36.306
1445299442.601,1445299442.701,204.076,52.789,42.498,35.888,35.777,36.016
1445299442.701,1445299442.801,203.856,52.439,42.641,35.585,35.805,36.338
1445299442.801,1445299442.901,203.921,52.545,42.263,35.623,35.934,36.347
1445299442.901,1445299443.001,202.464,52.391,41.356,35.930,35.708,36.181
1445299443.001,1445299443.101,204.226,52.308,41.668,37.273,35.738,36.244
1445299443.101,1445299443.201,203.036,52.406,41.764,35.665,35.917,36.066
1445299443.201,1445299443.301,205.322,52.320,43.635,35.945,36.105,36.230
1445299443.301,1445299443.401,204.966,52.448,43.544,35.883,36.016,36.144
1445299443.401,1445299443.501,204.312,53.990,41.355,35.494,36.061,36.403
1445299443.501,1445299443.601,205.164,51.952,43.914,35.693,36.140,36.426
1445299443.601,1445299443.701,203.805,52.121,42.624,35.837,36.081,36.001
1445299443.701,1445299443.801,203.682,52.494,42.201,35.635,36.043,36.319
1445299443.801,1445299443.901,205.115,52.748,43.327,35.721,36.130,36.201
1445299443.901,1445299444.001,203.171,53.028,41.104,35.626,36.125,36.266
1445299444.001,1445299444.101,208.237,52.614,46.590,35.730,35.962,36.203
1445299444.101,1445299444.201,203.050,52.496,41.923,35.789,35.755,36.143
1445299444.201,1445299444.301,203.403,52.340,42.068,35.811,35.837,36.276
1445299444.301,1445299444.401,203.393,52.406,42.214,35.857,35.820,36.032
1445299444.401,1445299444.501,200.730,52.506,39.645,35.562,35.751,36.274
1445299444.501,1445299444.601,205.443,52.241,44.031,35.582,35.861,36.541
1445299444.601,1445299444.701,204.065,52.316,42.660,35.942,35.715,36.506
1445299444.701,1445299444.801,204.143,52.393,41.958,35.597,35.961,37.098
1445299444.801,1445299444.901,203.803,52.417,42.422,36.012,35.967,35.999
1445299444.901,1445299445.001,200.174,52.558,39.169,35.634,35.585,36.192
1445299445.001,1445299445.101,203.643,52.352,42.226,35.661,35.849,36.380
1445299445.101,1445299445.201,203.604,52.417,42.537,35.814,35.796,36.102
1445299445.201,1445299445.301,206.496,55.656,41.601,35.865,35.920,36.231
1445299445.302,1445299445.402,203.996,52.156,43.194,35.677,35.859,36.214
1445299445.402,1445299445.502,200.427,52.213,39.349,36.031,35.645,36.260
1445299445.502,1445299445.602,206.460,53.219,44.019,35.743,36.116,36.389
1445299445.602,1445299445.702,205.414,53.942,42.454,35.941,35.587,36.351
1445299445.702,1445299445.802,204.623,53.088,42.929,35.480,35.745,36.389
1445299445.802,1445299445.902,203.096,52.306,41.468,35.772,36.028,36.488
1445299445.902,1445299446.002,198.787,52.295,37.248,35.803,35.966,36.278
1445299446.002,1445299446.102,207.531,52.524,46.026,35.720,36.047,36.255
1445299446.102,1445299446.202,204.267,52.928,42.553,35.689,35.739,36.173
1445299446.202,1445299446.302,206.006,55.776,41.456,35.677,35.852,36.198
1445299446.302,1445299446.402,204.423,53.094,42.774,35.676,35.794,36.183
1445299446.402,1445299446.502,203.276,52.965,41.477,35.564,35.696,36.474
1445299446.502,1445299446.602,205.047,52.391,43.371,35.967,35.870,36.278
1445299446.602,1445299446.702,205.363,53.116,43.347,35.777,35.628,36.420
1445299446.702,1445299446.802,203.745,53.027,41.915,35.452,35.839,36.381
1445299446.802,1445299446.902,205.766,52.680,42.942,35.832,35.988,37.481
1445299446.902,1445299447.002,202.914,52.324,42.079,35.572,35.727,36.010
1445299447.002,1445299447.102,203.713,52.152,42.420,35.686,36.075,36.416
1445299447.102,1445299447.202,205.834,52.184,43.471,35.710,37.245,36.082
1445299447.202,1445299447.302,203.236,52.093,42.055,36.102,35.788,36.199
1445299447.302,1445299447.402,203.483,52.243,42.436,35.850,35.815,36.212
1445299447.402,1445299447.502,204.679,52.489,43.654,35.431,35.850,36.187
1445299447.502,1445299447.602,205.889,52.874,43.975,35.686,36.023,36.172
1445299447.602,1445299447.702,203.470,52.447,41.846,36.193,35.793,36.175
1445299447.702,1445299447.802,203.604,52.241,42.585,35.715,35.660,36.243
1445299447.802,1445299447.902,204.602,52.330,43.601,35.677,35.787,36.264
1445299447.902,1445299448.002,202.906,52.537,41.509,35.626,35.734,36.443
1445299448.002,1445299448.102,203.752,52.617,42.506,35.674,35.685,36.151
1445299448.102,1445299448.202,204.955,52.222,43.161,35.878,35.951,36.479
1445299448.202,1445299448.302,201.814,52.184,41.359,35.507,35.954,36.013
1445299448.302,1445299448.402,203.486,52.449,42.376,35.669,35.729,36.188
1445299448.402,1445299448.502,204.263,52.640,42.310,35.991,35.909,36.320
1445299448.502,1445299448.602,206.081,52.529,44.737,35.867,35.837,36.105
1445299448.602,1445299448.702,203.978,52.337,42.457,36.190,35.624,36.221
1445299448.702,1445299448.802,206.314,52.274,45.171,35.687,35.694,36.243
1445299448.802,1445299448.902,202.667,52.420,41.313,35.940,35.815,36.176
1445299448.902,1445299449.002,202.708,52.418,41.327,35.877,35.636,36.274
1445299449.002,1445299449.102,204.729,52.400,43.428,35.967,35.761,36.122
1445299449.102,1445299449.202,204.433,52.346,43.251,35.910,35.723,36.197
1445299449.202,1445299449.302,203.058,52.373,41.334,35.944,35.854,36.406
1445299449.302,1445299449.402,206.178,52.582,44.857,35.808,36.035,36.000
1445299449.402,1445299449.502,200.729,52.386,39.234,35.925,35.917,36.245
1445299449.502,1445299449.602,204.387,52.363,42.978,35.848,35.784,36.369
1445299449.602,1445299449.702,204.873,52.301,43.291,36.275,35.648,36.259
1445299449.702,1445299449.802,204.763,52.314,42.157,35.664,35.726,37.865
1445299449.802,1445299449.902,203.333,52.250,42.330,35.981,35.814,35.840
1445299449.902,1445299450.002,201.176,52.402,39.934,35.725,35.653,36.317
1445299450.002,1445299450.102,203.749,52.436,42.319,36.002,35.700,36.320
1445299450.102,1445299450.202,205.365,52.538,43.179,36.016,35.725,36.692
1445299450.202,1445299450.302,201.970,52.390,40.897,35.794,35.697,35.934
1445299450.302,1445299450.402,203.526,52.458,41.835,35.867,35.879,36.501
1445299450.402,1445299450.502,198.229,52.262,36.912,35.871,35.624,36.554
1445299450.502,1445299450.602,206.721,52.299,45.129,35.908,36.118,36.226
1445299450.602,1445299450.702,205.123,52.385,43.052,36.498,35.969,36.186
1445299450.702,1445299450.802,202.427,52.348,41.091,35.784,35.757,36.438
1445299450.802,1445299450.902,202.809,52.324,41.579,35.486,35.969,36.346
1445299450.902,1445299451.002,203.249,52.319,41.899,35.673,35.601,36.488
1445299451.002,1445299451.102,204.706,52.408,43.790,35.607,35.707,36.140
1445299451.102,1445299451.202,203.571,52.432,42.531,35.767,35.777,36.017
1445299451.202,1445299451.302,203.205,52.396,41.311,36.348,35.692,36.278
1445299451.302,1445299451.402,204.739,52.782,43.208,35.808,35.843,36.035
1445299451.402,1445299451.502,200.984,52.365,39.815,35.561,35.682,36.437
1445299451.502,1445299451.602,199.077,52.245,37.590,35.784,35.897,36.345
1445299451.602,1445299451.702,205.542,52.306,44.511,36.057,35.799,35.986
1445299451.702,1445299451.802,203.837,52.340,42.483,35.891,35.962,36.296
1445299451.802,1445299451.902,204.183,52.303,43.111,35.901,35.646,36.061
1445299451.902,1445299452.002,203.394,52.709,41.558,35.961,35.755,36.342
1445299452.002,1445299452.102,204.406,52.395,43.114,35.808,35.698,36.282
1445299452.102,1445299452.202,205.650,52.252,43.898,36.029,35.688,36.748
1445299452.202,1445299452.302,203.919,52.431,41.494,35.930,35.756,37.233
1445299452.302,1445299452.402,203.040,52.423,42.091,35.842,36.000,35.545
1445299452.402,1445299452.502,204.177,52.730,42.355,35.959,35.732,36.374
1445299452.502,1445299452.602,202.759,52.749,41.208,35.583,35.886,36.175
1445299452.602,1445299452.702,205.040,52.937,42.588,35.929,36.002,36.512
1445299452.702,1445299452.802,204.971,52.463,42.765,36.983,35.642,36.033
1445299452.802,1445299452.902,204.827,52.340,43.259,35.887,36.061,36.263
1445299452.902,1445299453.002,202.943,52.741,41.677,35.238,35.665,36.509
1445299453.002,1445299453.102,204.030,53.024,42.022,35.938,35.681,36.350
1445299453.102,1445299453.202,202.336,52.469,41.554,35.460,35.776,36.045
1445299453.202,1445299453.302,202.512,52.496,41.356,35.785,35.648,36.297
1445299453.302,1445299453.402,203.071,52.515,42.017,35.580,35.786,36.027
1445299453.402,1445299453.502,198.371,52.708,37.100,35.502,35.762,36.183
1445299453.502,1445299453.602,208.304,52.701,46.450,36.027,35.990,36.153
1445299453.602,1445299453.702,200.428,52.393,39.186,36.009,35.653,36.195
1445299453.702,1445299453.802,203.708,52.343,42.593,35.382,35.705,36.500
1445299453.802,1445299453.902,204.430,52.698,42.897,35.720,35.748,36.164
