System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
18:47:55:775104132,1200000|1200000|1200000|1200000,18.6175,2.6920,4.6425,46000,
18:47:55:926646446,1200000|1200000|1200000|1200000,18.5452,2.6372,4.6460,47000,
18:47:56: 78200579,1200000|1200000|1200000|1200000,18.6434,2.7116,4.6448,46000,
18:47:56:229706905,1200000|1200000|1200000|1200000,18.9690,3.0204,4.6262,46000,
18:47:56:381256421,1200000|1200000|1200000|1200000,18.5787,2.6383,4.6890,46000,
18:47:56:532782270,1200000|1200000|1200000|1200000,18.7460,2.6900,4.6319,47000,
18:47:56:684269568,1500000|1800000|1300000|1500000,27.6721,11.0139,5.8817,47000,
18:47:56:835440272,1200000|1200000|1800000|1500000,20.5773,4.5540,5.0065,47000,
18:47:56:987099079,1200000|1200000|1200000|1500000,18.9646,2.8994,4.6337,47000,
18:47:57:138721914,1200000|1200000|1200000|1500000,18.7439,2.8138,4.6853,46000,
18:47:57:290105681,1200000|1200000|1200000|1500000,19.0928,3.1315,4.6221,46000,
18:47:57:441777785,1200000|1200000|1200000|1500000,18.6357,2.7348,4.5914,47000,
18:47:57:593322904,1900000|1200000|1200000|1900000,23.2405,7.0564,5.3658,48000,
18:47:57:744381129,1200000|1500000|1600000|1900000,19.8808,3.7288,4.8768,46000,
18:47:57:895931912,1200000|1200000|1200000|1200000,18.8020,2.8795,4.6819,47000,
18:47:58: 47422093,1200000|1800000|1800000|1400000,23.1522,6.8432,5.2149,47000,
18:47:58:198659214,1200000|1200000|1200000|1200000,22.4562,6.1073,5.1250,47000,
18:47:58:350826503,1200000|1200000|1200000|1400000,24.6446,8.2623,5.2783,47000,
18:47:58:502546958,1200000|1200000|1200000|1400000,18.7684,2.8347,4.6624,47000,
18:47:58:654174192,1200000|1200000|1200000|1200000,18.5464,2.6369,4.5667,47000,
18:47:58:805704524,1500000|1700000|2100000|1200000,25.1282,8.6666,5.5631,47000,
18:47:58:957085153,1500000|1200000|1200000|1200000,18.8892,2.9248,4.7229,46000,
18:47:59:108323375,1500000|1200000|1200000|1800000,19.2820,3.1417,4.7330,47000,
18:47:59:260124172,1700000|1800000|1700000|2100000,23.8885,7.5098,5.6178,47000,
18:47:59:411354911,1600000|1200000|1200000|1200000,22.1184,6.0186,5.1371,47000,
18:47:59:562620514,1200000|1400000|1400000|1200000,25.8140,9.2456,5.6732,47000,
18:47:59:714078109,1200000|1200000|1200000|2200000,20.0399,3.8949,5.0275,47000,
18:47:59:865598632,1200000|1200000|1200000|1200000,18.9991,3.0703,4.6586,47000,
18:48:00: 17159005,1200000|1500000|1500000|1300000,24.8189,8.2579,5.4967,47000,
18:48:00:168746249,1200000|1200000|1200000|1200000,19.1649,3.2095,4.6799,46000,
18:48:00:320253380,1400000|2000000|1600000|1600000,22.2410,6.0001,4.9805,47000,
18:48:00:471290862,1200000|1200000|1500000|1600000,21.5770,5.4976,4.9966,47000,
18:48:00:622964973,1200000|1200000|1200000|1200000,18.7882,2.7284,4.6601,46000,
18:48:00:774541196,1700000|1700000|1200000|1300000,22.8240,6.5749,5.2160,47000,
18:48:00:925695792,1300000|1300000|1400000|1200000,27.5968,11.0291,5.7425,46000,
18:48:01: 77169817,1200000|1300000|1200000|1200000,18.6774,2.7146,4.6251,46000,
18:48:01:228738112,1700000|1900000|1200000|1500000,20.6525,4.5704,4.8599,48000,
18:48:01:380013654,1200000|1200000|1300000|1500000,23.5953,7.2579,5.4137,47000,
18:48:01:531656381,1200000|1200000|1200000|1200000,18.5132,2.6287,4.5359,46000,
18:48:01:683231534,1200000|1200000|1200000|2200000,18.7580,2.8227,4.6301,47000,
18:48:01:834686860,1500000|1600000|1700000|1500000,20.6532,4.6300,4.8542,47000,
18:48:01:985946080,1200000|1200000|1700000|1300000,22.6502,6.2248,5.3190,48000,
18:48:02:137669810,1200000|1200000|1200000|1300000,19.0436,2.9805,4.6168,47000,
18:48:02:289529257,1200000|1200000|2200000|1300000,18.9051,3.0051,4.6502,46000,
18:48:02:441155355,1800000|1400000|2200000|1800000,22.1828,6.0631,5.1983,47000,
18:48:02:592280856,1200000|1200000|1200000|1500000,27.6825,11.0248,5.8232,48000,
18:48:02:743580597,1200000|1500000|2100000|1200000,19.7887,3.7712,4.8533,46000,
18:48:02:895143256,1200000|1200000|2100000|2200000,18.8473,2.9284,4.5995,46000,
18:48:03: 46670279,1200000|1200000|1200000|1200000,18.7024,2.7645,4.6286,46000,
18:48:03:198214042,1200000|1200000|1200000|1200000,18.8894,2.9534,4.6505,47000,
18:48:03:349735107,1400000|1200000|1800000|1200000,21.5639,5.4106,5.1592,47000,
18:48:03:500952890,1200000|1200000|1200000|1200000,21.0765,4.8200,5.1464,47000,
18:48:03:652532097,1200000|1200000|1200000|1200000,18.6290,2.6840,4.6578,46000,
18:48:03:804065100,1200000|1200000|1200000|1200000,18.8151,2.7453,4.6285,47000,
18:48:03:955585989,1200000|1200000|1300000|1200000,18.5755,2.6433,4.5705,46000,
18:48:04:107176253,1800000|1500000|1500000|1800000,23.1053,6.8484,5.2560,46000,
18:48:04:258419986,1500000|1400000|1200000|1200000,25.7461,9.1288,5.7156,47000,
18:48:04:409730990,1200000|1200000|1900000|1200000,19.7236,3.7673,4.8790,46000,
18:48:04:561320443,1200000|1200000|1900000|1200000,18.7916,2.7396,4.6076,46000,
18:48:04:712837829,1200000|1200000|1900000|1200000,18.6577,2.7259,4.6489,46000,
18:48:04:864360458,1200000|1200000|1900000|1200000,18.7455,2.8122,4.6774,47000,
18:48:05: 15865778,1200000|1200000|1200000|1200000,18.7029,2.7689,4.7117,46000,
18:48:05:167583015,1200000|1200000|1200000|1200000,18.9434,3.0595,4.6780,47000,
18:48:05:319441634,1600000|1600000|1200000|1200000,23.6082,7.1174,5.5014,46000,
18:48:05:470750142,1200000|1200000|1200000|1200000,18.7348,2.7584,4.5463,46000,
18:48:05:622288965,1200000|1200000|1200000|1200000,18.5990,2.6641,4.5965,46000,
18:48:05:773802560,1200000|1200000|1200000|1200000,18.7222,2.7835,4.6282,46000,
18:48:05:925312063,1200000|1600000|1200000|1300000,24.9463,8.4753,5.5557,46000,
18:48:06: 76933340,1200000|1200000|1200000|1300000,18.6298,2.7104,4.6641,46000,
18:48:06:228505624,1200000|1200000|2200000|1200000,20.2083,4.2569,4.7081,46000,
18:48:06:380041561,1300000|1200000|1200000|1700000,25.3206,8.9121,5.4401,46000,
18:48:06:531535275,1200000|1200000|1200000|1700000,18.6753,2.7184,4.6898,46000,
18:48:06:683110655,1200000|1200000|1200000|1700000,18.7751,2.7213,4.5686,47000,
18:48:06:834781852,1200000|1200000|1200000|1700000,18.6301,2.7072,4.6242,46000,
18:48:06:986377489,1200000|1200000|1200000|1700000,18.6923,2.7623,4.6583,46000,
18:48:07:137948299,1200000|1200000|1200000|1700000,18.7797,2.8746,4.6767,46000,
18:48:07:289482421,1200000|1200000|1200000|1700000,19.2761,3.3291,4.6196,46000,
18:48:07:440967328,1400000|1200000|1400000|1800000,22.4960,6.3580,5.1251,47000,
18:48:07:592062532,1200000|1500000|1500000|2000000,21.8151,5.4712,5.1131,47000,
18:48:07:743157720,1200000|1200000|1800000|1200000,24.0448,7.7119,5.4323,47000,
18:48:07:894742134,1200000|1200000|1800000|1200000,18.8706,2.9248,4.6658,47000,
18:48:08: 46316904,1200000|1200000|1800000|1200000,18.6823,2.7697,4.6296,46000,
18:48:08:197836970,1200000|1200000|1200000|1200000,19.0027,3.0651,4.6523,46000,
18:48:08:349390390,1200000|1200000|1200000|1200000,18.6487,2.6920,4.6247,47000,
18:48:08:500908119,1200000|1200000|1200000|1200000,18.6979,2.6405,4.5711,47000,
18:48:08:652402748,1600000|1200000|1300000|1400000,21.3550,5.2226,4.9612,48000,
18:48:08:803690498,1200000|1200000|1200000|1200000,22.3773,6.1118,5.1761,47000,
18:48:08:955323522,1200000|1200000|1200000|1200000,18.5985,2.6572,4.6723,46000,
18:48:09:106912885,1200000|1200000|1200000|1200000,18.5729,2.6384,4.6280,47000,
18:48:09:258475562,1200000|1200000|1200000|1200000,19.0403,3.1105,4.6203,47000,
18:48:09:410033695,1200000|1200000|1200000|1200000,18.6425,2.7026,4.5343,46000,
18:48:09:561540674,1500000|1300000|1200000|1800000,24.7168,8.3498,5.5140,47000,
18:48:09:712855201,1200000|1300000|1200000|1800000,18.8339,2.8524,4.6494,47000,
18:48:09:864387837,2200000|1200000|1200000|1200000,18.8100,2.8836,4.6598,47000,
18:48:10: 15290704,1200000|1700000|1300000|1400000,24.9967,8.4995,5.5630,46000,
18:48:10:166713092,1200000|1200000|1200000|1200000,19.0943,3.1258,4.5931,46000,
18:48:10:318269715,1200000|1200000|2200000|1200000,18.9250,2.9775,4.6509,46000,
18:48:10:469789678,1200000|1200000|2200000|1200000,18.8178,2.8988,4.6918,47000,
18:48:10:621263517,1200000|1200000|2200000|1200000,18.7367,2.7968,4.6643,46000,
18:48:10:772743562,1200000|1200000|2200000|1200000,18.6854,2.7503,4.6995,47000,
18:48:10:924223248,1200000|1200000|1200000|1200000,18.6683,2.7342,4.6483,46000,
18:48:11: 75728174,1200000|1200000|1200000|1200000,18.6023,2.6813,4.6519,46000,
18:48:11:227260856,1800000|1200000|1200000|1200000,20.0867,3.9317,4.8344,47000,
18:48:11:378414632,2200000|1200000|1200000|1200000,23.7780,7.5425,5.3576,47000,
18:48:11:529388507,1300000|1200000|1400000|1200000,25.3661,8.9331,5.5208,46000,
18:48:11:680935573,1300000|1200000|1200000|1200000,18.6740,2.7193,4.6372,47000,
18:48:11:832349494,1300000|1200000|1200000|1200000,18.6769,2.7470,4.6312,47000,
18:48:11:983816702,1200000|1200000|1200000|1200000,18.6602,2.7081,4.6026,46000,
18:48:12:135465090,1200000|1200000|1200000|1200000,18.6374,2.7094,4.6252,46000,
18:48:12:287006400,1200000|1200000|1200000|1200000,19.0968,3.0252,4.6509,46000,
18:48:12:438592260,1200000|1200000|1200000|1200000,18.5527,2.6165,4.6290,48000,
18:48:12:590172980,1200000|1200000|1200000|1200000,18.7063,2.7794,4.6748,47000,
18:48:12:741706906,1400000|1200000|1500000|1200000,25.1818,8.6876,5.5081,47000,
18:48:12:893101510,1200000|1200000|1500000|1200000,18.7898,2.8199,4.6277,46000,
18:48:13: 44659616,1200000|1200000|1200000|1200000,18.6803,2.7448,4.6303,47000,
18:48:13:196150179,1200000|1200000|1200000|1200000,19.0402,3.1205,4.6540,47000,
18:48:13:347675512,1200000|1200000|1200000|1200000,18.6678,2.7108,4.5362,47000,
18:48:13:499202204,1700000|1400000|1500000|1800000,25.9346,9.5609,5.4071,46000,
18:48:13:650413394,1200000|1200000|1200000|1200000,18.8938,2.9017,4.6679,47000,
18:48:13:801962230,1200000|1200000|1200000|1200000,18.7058,2.7711,4.6284,47000,
18:48:13:953469353,1200000|1200000|1200000|1200000,18.6820,2.6204,4.6011,46000,
18:48:14:104947151,1400000|1200000|1500000|1800000,20.3442,4.2450,4.8820,47000,
18:48:14:256322103,1200000|1200000|1200000|1300000,23.0325,6.7038,5.2626,47000,
18:48:14:408008571,1200000|1200000|1200000|1200000,18.5695,2.6417,4.6619,46000,
18:48:14:559502760,1200000|1200000|1200000|1200000,18.5857,2.6460,4.6929,47000,
18:48:14:711041966,1200000|1200000|1200000|1200000,18.6341,2.6932,4.5952,47000,
18:48:14:862606599,1200000|1200000|1200000|1200000,18.6096,2.6885,4.6244,46000,
18:48:15: 14193999,1200000|1200000|1200000|1200000,18.6679,2.7369,4.6272,47000,
18:48:15:165699278,1200000|1200000|1200000|1200000,18.8651,2.9257,4.6272,46000,
18:48:15:317244784,1200000|1400000|1200000|1200000,19.0038,2.9309,4.6227,46000,
18:48:15:468794794,1200000|1600000|1700000|1700000,20.5344,4.4317,4.9320,48000,
18:48:15:620366543,1500000|1500000|1300000|1200000,26.5724,9.9505,5.9438,47000,
18:48:15:771671574,1200000|1600000|1200000|1200000,20.4013,4.2834,4.8944,46000,
18:48:15:923372549,1200000|1200000|1200000|1200000,18.7164,2.8058,4.6288,46000,
18:48:16: 74919358,1200000|1200000|1200000|1200000,18.5722,2.6391,4.6609,47000,
18:48:16:226473871,1200000|1200000|1200000|1200000,19.3156,3.3687,4.6500,47000,
18:48:16:378086475,1200000|1200000|1200000|1200000,18.7709,2.7195,4.5640,47000,
18:48:16:529588914,1200000|1200000|1200000|1200000,18.5564,2.6166,4.6324,46000,
18:48:16:681099243,1200000|1200000|1200000|1200000,18.6240,2.6872,4.6328,47000,
18:48:16:832615499,1200000|1200000|1200000|1200000,18.5801,2.6395,4.6000,47000,
18:48:16:984110321,1200000|1200000|1200000|1200000,18.5950,2.6520,4.6606,47000,
18:48:17:135589107,1300000|1600000|1400000|1200000,20.6513,4.5242,4.9698,47000,
18:48:17:286983325,1200000|1200000|1200000|1200000,22.3497,6.0990,5.1736,47000,
18:48:17:439092630,1200000|1200000|1200000|1200000,18.8205,2.8318,4.6044,47000,
18:48:17:590643365,1200000|1200000|1600000|1400000,23.2415,6.9578,5.3514,48000,
18:48:17:742076316,1400000|1200000|1200000|1900000,20.1548,4.0878,4.9721,47000,
18:48:17:893551418,1400000|1200000|1200000|1200000,18.9035,2.9513,4.7229,46000,
18:48:18: 44872247,1400000|1200000|1200000|1200000,18.6737,2.7110,4.6654,47000,
18:48:18:196189435,1200000|1200000|1200000|1200000,18.9951,3.0304,4.6013,47000,
18:48:18:347701207,1200000|1200000|1200000|1200000,18.8697,2.9209,4.6535,47000,
18:48:18:499269457,1200000|1200000|1200000|1200000,18.5889,2.6540,4.6588,47000,
18:48:18:650811013,1200000|1200000|1200000|1200000,18.7218,2.8076,4.5692,47000,
18:48:18:802342626,1300000|2100000|1700000|1700000,25.2944,8.8906,5.5073,48000,
18:48:18:953957180,1200000|2100000|1700000|1700000,19.0271,3.0748,4.7774,46000,
18:48:19:105486409,1200000|1200000|1200000|1700000,18.9248,2.8624,4.6628,46000,
18:48:19:257018202,1200000|1200000|1200000|1700000,19.2209,3.2717,4.6996,47000,
18:48:19:408579038,1200000|1200000|1200000|1200000,18.6015,2.6661,4.5353,46000,
18:48:19:560101488,1900000|1900000|1700000|1400000,20.4098,4.3419,4.8823,48000,
18:48:19:711241544,1200000|1600000|1600000|1200000,23.2695,6.9430,5.3195,47000,
18:48:19:862801059,2200000|1200000|1600000|1200000,18.9470,2.9997,4.6076,47000,
18:48:20: 13714830,1200000|1200000|1600000|1200000,18.6625,2.7851,4.6496,48000,
18:48:20:165186152,1200000|1200000|1200000|1200000,18.8257,2.8746,4.6548,47000,
18:48:20:316686228,1200000|1500000|1600000|1300000,20.8850,4.6732,4.8915,48000,
18:48:20:467950597,1500000|1200000|1200000|1700000,23.2427,7.0473,5.3932,47000,
18:48:20:619336106,1200000|1200000|1200000|1200000,18.8473,2.8753,4.6558,47000,
18:48:20:770919539,1200000|1200000|1200000|1200000,18.7041,2.6470,4.6286,47000,
18:48:20:922486143,1200000|1200000|1200000|1200000,18.6533,2.7146,4.5953,47000,
18:48:21: 74061355,2200000|1200000|1200000|1200000,18.6663,2.7325,4.6256,47000,
18:48:21:224966915,1200000|1200000|1200000|1200000,18.9254,3.0331,4.6688,46000,
18:48:21:376500822,1200000|1200000|1200000|1200000,18.7101,2.6497,4.5976,47000,
18:48:21:527985467,1300000|2000000|1800000|1200000,19.6518,3.6195,4.7264,48000,
18:48:21:679370918,1700000|1200000|1300000|1200000,23.8016,7.4412,5.3871,46000,
18:48:21:830571928,1200000|1200000|1300000|1200000,18.9792,2.9895,4.6142,47000,
18:48:21:982167901,1200000|1300000|1200000|1200000,22.3949,6.1843,5.1141,47000,
18:48:22:133727802,1400000|1500000|1700000|1200000,20.4894,4.4110,4.9807,47000,
18:48:22:285235357,1400000|1200000|1200000|1200000,19.1351,3.1703,4.8264,47000,
18:48:22:436578005,1400000|1200000|1200000|1200000,18.6239,2.6738,4.5865,47000,
18:48:22:588621680,1400000|1200000|1200000|1200000,18.5244,2.6656,4.5717,47000,
18:48:22:739923959,1200000|1200000|1200000|1200000,18.6680,2.7129,4.6808,47000,
18:48:22:891412739,1200000|1200000|1200000|1200000,18.6011,2.6584,4.5704,47000,
18:48:23: 43021916,1200000|1200000|1200000|1200000,18.7902,2.7418,4.7207,47000,
18:48:23:194622412,1200000|1200000|1200000|1200000,18.7743,2.8363,4.6859,47000,
18:48:23:346181252,1200000|1200000|1200000|1200000,18.6159,2.6744,4.6537,47000,
18:48:23:497729492,1500000|1900000|1800000|1200000,21.3471,5.2000,5.0267,47000,
18:48:23:650433590,1400000|1800000|1400000|1200000,24.8983,8.5211,5.4690,48000,
18:48:23:801873241,1700000|1200000|1300000|1200000,22.3618,6.1256,5.1135,47000,
18:48:23:953039795,1700000|1200000|1300000|1200000,18.8605,2.8407,4.6697,46000,
18:48:24:104178359,1200000|1200000|1200000|1200000,18.6874,2.7025,4.6392,46000,
18:48:24:255677972,1200000|1200000|1200000|1200000,18.8461,2.8963,4.6204,47000,
18:48:24:407245735,1200000|1200000|1200000|1200000,18.5508,2.6333,4.6590,47000,
18:48:24:558806794,1200000|1200000|1200000|1200000,18.5671,2.6331,4.5978,47000,
18:48:24:710329483,1200000|1200000|1200000|1200000,18.7211,2.7803,4.6596,46000,
18:48:24:861814959,1200000|1200000|1200000|1200000,18.7334,2.6692,4.6321,47000,
18:48:25: 13322892,1200000|1200000|1200000|1200000,18.5827,2.6481,4.6637,46000,
18:48:25:164822191,1200000|1200000|1200000|1200000,18.7822,2.8433,4.6591,47000,
18:48:25:316326906,1200000|1200000|1200000|1200000,18.8211,2.8732,4.6544,47000,
18:48:25:467835240,1200000|1800000|1600000|1500000,27.8204,11.2690,5.7685,47000,
18:48:25:619149927,1200000|1200000|1200000|1200000,19.7809,3.7130,4.8879,47000,
18:48:25:770751150,1200000|1200000|1200000|1200000,18.5796,2.6479,4.6546,48000,
18:48:25:922277988,2200000|1200000|1200000|1200000,18.7967,2.8584,4.5386,46000,
18:48:26: 73168322,1200000|1200000|1200000|1200000,18.6915,2.6876,4.6211,47000,
18:48:26:224646658,1200000|1200000|1200000|1200000,18.9213,2.9621,4.5577,46000,
18:48:26:376171614,2200000|1200000|1200000|1200000,18.7377,2.7981,4.6593,46000,
18:48:26:527069604,1200000|1200000|1200000|1200000,18.6313,2.7519,4.6516,47000,
18:48:26:678585093,1200000|1200000|1200000|1200000,18.7589,2.8184,4.5678,47000,
18:48:26:830123500,1200000|1200000|1200000|1200000,18.7185,2.6598,4.6297,47000,
18:48:26:981609312,1200000|1200000|1200000|1200000,18.6308,2.6854,4.6243,47000,
18:48:27:133087244,1600000|1400000|1400000|1300000,25.1604,8.8303,5.3285,48000,
18:48:27:284369031,1900000|1200000|1600000|1600000,26.6860,10.2365,5.7275,47000,
18:48:27:435479623,1200000|1200000|1600000|1200000,18.7993,2.9223,4.6669,47000,
18:48:27:587895211,1200000|1200000|1600000|1200000,18.6808,2.7248,4.6988,47000,
18:48:27:739435924,1200000|1200000|1200000|1200000,18.6710,2.7296,4.5979,47000,
18:48:27:890992714,1200000|1200000|1200000|2200000,18.7287,2.7925,4.6614,46000,
18:48:28: 42527197,1200000|1200000|1200000|1200000,18.7782,2.7228,4.6312,47000,
18:48:28:194086080,1200000|1200000|1200000|1200000,18.7607,2.8219,4.6253,47000,
18:48:28:345594648,1200000|1200000|1200000|1200000,18.6022,2.6461,4.6268,47000,
18:48:28:497137537,1800000|1200000|1200000|1700000,19.0877,3.1099,4.7299,47000,
18:48:28:648265440,1200000|1200000|2000000|1200000,24.6014,8.2471,5.4943,47000,
18:48:28:799849051,1200000|1200000|1200000|1200000,18.8396,2.8925,4.6677,47000,
18:48:28:951356716,1200000|1500000|1500000|2100000,25.7848,9.4551,5.5090,47000,
18:48:29:102975064,1200000|1200000|1200000|2100000,18.9552,3.0290,4.6934,47000,
18:48:29:254472672,1200000|1200000|1200000|1200000,18.9567,3.0003,4.6182,47000,
18:48:29:406045389,1200000|1200000|1200000|1200000,18.7337,2.6789,4.6243,46000,
18:48:29:557565982,1200000|1200000|2200000|1200000,18.6692,2.7305,4.6319,46000,
18:48:29:709048160,1200000|1200000|1500000|1200000,24.3103,7.9620,5.5750,47000,
18:48:29:860626520,1200000|1200000|1500000|1200000,18.7657,2.8066,4.6303,47000,
18:48:30: 12231290,1200000|1200000|1500000|1200000,18.7694,2.8384,4.6236,47000,
18:48:30:163802557,1200000|1200000|1200000|1200000,18.6942,2.7857,4.6253,47000,
18:48:30:315306375,1300000|1500000|1200000|1700000,23.2084,6.9990,5.2327,48000,
18:48:30:466593430,1900000|1300000|1300000|1200000,28.1899,11.6171,5.9097,47000,
18:48:30:617671211,1200000|1200000|1200000|1200000,18.7761,2.7741,4.6140,47000,
18:48:30:769198091,1700000|1800000|1200000|1200000,19.5767,3.5571,4.7787,47000,
18:48:30:920389697,1200000|1200000|1300000|1200000,23.9681,7.6323,5.3889,47000,
18:48:31: 72016554,1200000|1200000|1200000|1200000,18.6049,2.6562,4.6069,46000,
18:48:31:223514175,1400000|1400000|1200000|1800000,24.9813,8.6962,5.5846,47000,
18:48:31:374944461,1200000|1200000|1200000|2200000,18.8488,2.8797,4.7307,47000,
18:48:31:526502852,1200000|1200000|2000000|1300000,23.8000,7.7126,5.4411,47000,
18:48:31:677554146,1200000|1300000|2000000|1500000,20.4644,4.2772,4.9516,47000,
18:48:31:829124616,1800000|2100000|1800000|2200000,25.1274,8.7859,5.1954,49000,
18:48:31:980278502,1200000|1300000|1200000|1900000,22.9137,6.6515,5.2239,47000,
18:48:32:131823730,1200000|1400000|1200000|1800000,21.6605,5.5629,5.1031,47000,
18:48:32:283232429,1200000|2000000|1200000|1200000,22.5272,6.3476,5.1726,47000,
18:48:32:434828563,1700000|1900000|1600000|1900000,19.9366,3.9194,4.8294,47000,
18:48:32:586819840,1200000|1200000|1700000|1200000,23.9743,7.7500,5.2640,47000,
18:48:32:738495104,1200000|1200000|1700000|1200000,18.9334,2.8731,4.6192,47000,
18:48:32:890057007,1700000|1300000|1800000|1700000,25.1106,8.7522,5.4867,47000,
18:48:33: 41234967,1700000|1200000|1200000|1200000,18.8618,2.8745,4.6406,46000,
18:48:33:192340070,1300000|1400000|1900000|1300000,27.1963,10.9026,5.5664,48000,
18:48:33:343809484,1900000|1900000|1700000|1400000,22.3093,6.0345,5.2989,47000,
18:48:33:494910723,1200000|1200000|1700000|1200000,18.9420,2.9106,4.5812,46000,
18:48:33:646431327,1800000|1200000|1200000|1200000,21.9991,5.8281,5.1926,47000,
18:48:33:797537567,1200000|1600000|1300000|1200000,21.1854,5.0346,4.9147,46000,
18:48:33:949223215,1200000|1200000|2200000|1200000,18.9281,2.9930,4.6444,47000,
18:48:34:100756175,1300000|1200000|1200000|1800000,20.8597,4.7822,5.0150,47000,
18:48:34:252030188,1200000|1700000|1200000|1200000,22.2941,6.1193,5.2362,46000,
18:48:34:403664442,1200000|1200000|1200000|1200000,18.6783,2.7467,4.6551,47000,
18:48:34:555003319,1900000|2100000|1200000|1600000,23.9466,7.6020,5.3838,48000,
18:48:34:706059037,1400000|1200000|1300000|1800000,26.9486,10.4192,5.7208,47000,
18:48:34:857479101,1400000|1200000|1300000|1200000,18.7162,2.7514,4.6925,47000,
18:48:35:  8817327,1400000|1200000|1300000|1200000,18.6419,2.6803,4.6374,48000,
18:48:35:160136890,1400000|1200000|1300000|1200000,18.8564,2.8892,4.6323,47000,
18:48:35:311458671,1200000|1200000|2000000|1200000,25.9889,9.5767,5.4822,48000,
18:48:35:463061412,1200000|1200000|1200000|1200000,18.8089,2.8641,4.6261,47000,
18:48:35:614597168,1200000|1200000|1200000|1200000,18.6156,2.6786,4.6582,47000,
18:48:35:766142154,1200000|1200000|1200000|1200000,18.6219,2.6832,4.6285,47000,
18:48:35:917651178,1800000|1400000|1700000|1300000,20.8830,4.8168,4.8735,47000,
18:48:36: 68795022,1500000|1500000|1500000|1700000,29.0257,12.2853,5.9707,49000,
18:48:36:219957695,1200000|1200000|1200000|1200000,19.4570,3.5522,4.7617,47000,
18:48:36:371548794,1200000|1200000|2200000|1200000,18.8534,2.8011,4.5641,47000,
18:48:36:523103815,1200000|1200000|1200000|1200000,18.6844,2.7507,4.6596,47000,
18:48:36:674638264,1200000|2200000|1200000|1200000,19.9094,3.9033,4.7816,48000,
18:48:36:826538541,1200000|1200000|1200000|1400000,24.1126,7.8575,5.3682,47000,
18:48:36:978095747,1200000|1200000|1200000|1200000,18.7477,2.6583,4.6001,46000,
18:48:37:129594252,1200000|1200000|1200000|1200000,18.6763,2.7378,4.6325,47000,
18:48:37:281086056,1300000|1200000|1200000|1200000,18.8680,2.9142,4.6192,46000,
18:48:37:432509473,1200000|1200000|1200000|1200000,18.5928,2.6453,4.6631,47000,
18:48:37:583972821,1700000|1800000|1500000|1800000,27.4259,10.8650,5.6551,48000,
18:48:37:735120951,1500000|1200000|1400000|1200000,21.4972,5.4305,5.1276,47000,
18:48:37:886476302,1500000|1200000|1200000|1200000,18.8506,2.8794,4.7050,47000,
18:48:38: 37712375,1200000|1200000|1200000|1200000,18.6496,2.6822,4.7009,46000,
18:48:38:189197434,1200000|1200000|1200000|1200000,18.8044,2.8566,4.6265,46000,
18:48:38:340716703,1200000|1200000|1200000|1200000,18.8637,2.7914,4.6243,47000,
18:48:38:492257393,1900000|1600000|1800000|1200000,24.2868,7.9769,5.4988,48000,
18:48:38:643314224,1200000|1200000|1200000|1200000,18.9137,3.0235,4.7037,47000,
18:48:38:794891221,1200000|1200000|1200000|1200000,18.7047,2.7752,4.6122,46000,
18:48:38:946423624,1200000|1200000|1200000|1200000,18.7547,2.6899,4.6270,47000,
18:48:39: 97979199,1700000|1200000|1200000|1800000,23.1270,6.9011,5.1444,48000,
18:48:39:249182126,1200000|1200000|1200000|1200000,20.8432,4.7236,5.0286,47000,
18:48:39:401367592,1200000|1800000|1700000|1700000,19.2126,3.1771,4.7955,48000,
18:48:39:554477979,1300000|1200000|1200000|1200000,24.1915,7.8862,5.5046,46000,
18:48:39:706052207,1200000|1200000|1200000|1200000,18.6290,2.7017,4.6353,47000,
18:48:39:857630951,1200000|1200000|1200000|1200000,18.6126,2.6719,4.6273,47000,
18:48:40:  9158003,1200000|1200000|2200000|1200000,18.6600,2.7216,4.5993,47000,
18:48:40:160634832,1200000|1200000|1200000|1200000,18.8097,2.7449,4.5682,47000,
18:48:40:312216015,1200000|1200000|1200000|1200000,18.8467,2.9048,4.6492,47000,
18:48:40:463728074,1700000|1600000|2100000|2000000,20.5797,4.4361,4.8881,49000,
18:48:40:614785632,1200000|1200000|1300000|1200000,26.7008,10.0885,5.8080,46000,
18:48:40:766462123,1200000|1200000|1300000|1200000,18.6242,2.6872,4.5776,47000,
18:48:40:918045600,1200000|1200000|1200000|1200000,18.5951,2.6591,4.6285,46000,
18:48:41: 69520949,1200000|1200000|1200000|1200000,18.5659,2.6251,4.6330,46000,
18:48:41:221009912,1200000|1200000|1200000|1200000,18.9864,3.0318,4.6244,47000,
18:48:41:372538380,1200000|1200000|1200000|1200000,18.5614,2.6418,4.6579,46000,
18:48:41:524020959,1200000|1200000|1200000|1200000,18.5546,2.6158,4.6334,47000,
18:48:41:675529595,1300000|1700000|1200000|1200000,25.4324,9.1066,5.4772,47000,
18:48:41:827094629,1700000|1200000|1200000|1800000,25.1423,8.5903,5.6738,46000,
18:48:41:978788002,1700000|1200000|2200000|1200000,18.9954,3.0506,4.6180,47000,
18:48:42:130019490,1200000|1200000|2200000|1200000,18.7105,2.8170,4.6255,47000,
18:48:42:281521625,2200000|1200000|1200000|1200000,19.4564,3.4812,4.7122,46000,
