System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
11:55:41:594941829,1200000|1200000|1400000|1700000,23.3668,7.3848,4.7351,53000,
11:55:42: 96475613,1200000|1600000|1700000|1900000,23.2190,7.2515,4.6175,52000,
11:55:42:598073575,2000000|1700000|1200000|1500000,23.2268,7.2123,4.6340,53000,
11:55:43: 99214362,1700000|1800000|1200000|1200000,24.8744,8.9108,4.6669,53000,
11:55:43:601416107,1500000|1300000|1400000|1400000,25.2095,9.2185,4.7135,52000,
11:55:44:102683548,1200000|1200000|1500000|1600000,24.1982,8.2143,4.6657,52000,
11:55:44:604308651,1200000|1200000|1200000|1500000,24.7339,8.7465,4.7568,51000,
11:55:45:105666376,1600000|1900000|1200000|1400000,24.7724,8.7887,4.6512,53000,
11:55:45:606849727,1200000|1500000|1400000|1500000,23.7303,7.7356,4.7121,53000,
11:55:46:108503635,1300000|1200000|1200000|1900000,23.5642,7.5935,4.7334,53000,
11:55:46:609990842,1200000|1500000|1200000|1300000,24.0159,8.0466,4.6619,53000,
11:55:47:111180002,1300000|1600000|1400000|1700000,23.8987,7.8904,4.7028,53000,
11:55:47:612442439,1300000|1500000|1300000|1300000,24.1321,8.1529,4.6636,53000,
11:55:48:113979860,1300000|1900000|1200000|1500000,24.6445,8.6796,4.6230,54000,
11:55:48:614993801,1800000|2200000|1900000|1500000,25.2655,9.2463,4.6676,53000,
11:55:49:115954166,1400000|1200000|1200000|1300000,27.0602,11.0359,4.6928,53000,
11:55:49:617287669,1700000|1600000|1300000|1300000,24.4041,8.4173,4.6771,54000,
11:55:50:118448986,1300000|1500000|1600000|1600000,23.6189,7.6810,4.6692,53000,
11:55:50:619661591,1300000|1700000|2100000|1500000,23.9290,7.9194,4.6648,53000,
11:55:51:121033184,1600000|1800000|1700000|1700000,24.4046,8.4148,4.6588,53000,
11:55:51:622186860,2100000|1300000|1400000|2000000,26.0199,10.0287,4.6341,53000,
11:55:52:123171732,1400000|1200000|1700000|1300000,26.1653,10.1744,4.6189,53000,
11:55:52:624554190,1700000|1200000|1300000|1600000,23.8586,7.8771,4.6756,53000,
11:55:53:125786064,1700000|1200000|1200000|1200000,24.0948,8.1052,4.6760,52000,
11:55:53:626912573,1200000|2100000|1200000|1200000,25.3016,9.3081,4.7139,53000,
11:55:54:127835984,1500000|1500000|1300000|1300000,24.4503,8.4766,4.6872,53000,
11:55:54:629115519,1700000|1200000|1200000|2000000,24.3955,8.4075,4.6734,53000,
11:55:55:130227115,1200000|1200000|1200000|1200000,25.3802,9.3847,4.6765,53000,
11:55:55:631734549,1200000|1200000|1900000|1700000,26.8705,10.8859,4.6796,54000,
11:55:56:132926432,1200000|1300000|1300000|1700000,26.2522,10.2523,4.6610,53000,
11:55:56:634540479,1300000|1700000|1200000|1200000,24.4500,8.4711,4.6992,53000,
11:55:57:135809413,1400000|1200000|2000000|2000000,25.2052,9.2105,4.6700,54000,
11:55:57:636820003,1200000|1700000|1700000|1600000,25.3980,9.4579,4.6905,53000,
11:55:58:137917921,1700000|1500000|1300000|1600000,25.1050,9.0819,4.6929,53000,
11:55:58:639149708,1700000|1300000|1200000|1400000,25.4509,9.4560,4.6505,54000,
11:55:59:140272816,1700000|1200000|1500000|1400000,26.6782,10.6732,4.6455,54000,
11:55:59:641534843,1200000|1300000|1200000|1200000,25.9103,9.9140,4.6906,54000,
11:56:00:142948286,1200000|1200000|1700000|1200000,25.1641,9.1746,4.7149,53000,
11:56:00:644384379,1500000|1300000|1300000|1300000,25.7510,9.7334,4.6992,54000,
11:56:01:146509329,1200000|1200000|1500000|1300000,26.1170,10.1983,4.6714,53000,
11:56:01:647861000,1700000|1600000|1800000|1800000,25.9574,9.9736,4.6870,53000,
11:56:02:148981257,1200000|1400000|1400000|1300000,24.9013,8.8739,4.7161,53000,
11:56:02:650473530,1600000|1800000|1800000|1500000,25.1606,9.2028,4.6959,53000,
11:56:03:151530933,1500000|1800000|1400000|1200000,25.2626,9.2354,4.6828,53000,
11:56:03:652702330,2100000|1300000|1200000|1500000,26.2463,10.2510,4.6768,54000,
11:56:04:153653246,2100000|1200000|1900000|1500000,26.2754,10.3365,4.6587,55000,
11:56:04:654584742,1200000|1500000|1500000|1500000,26.8979,10.8594,4.6494,54000,
11:56:05:155884626,1400000|1700000|1600000|1200000,26.3344,10.3405,4.6243,55000,
11:56:05:657000020,1500000|1200000|1200000|1200000,25.9048,9.9081,4.6702,53000,
11:56:06:158237386,2100000|1300000|1800000|1200000,26.4641,10.5211,4.6747,55000,
11:56:06:659182712,1700000|1200000|1700000|1700000,25.2970,9.2626,4.6555,54000,
11:56:07:160310247,1600000|1700000|1600000|1500000,25.8447,9.8434,4.6559,53000,
11:56:07:661586870,1200000|1400000|1700000|1300000,23.6877,7.7376,4.6757,53000,
11:56:08:163152571,1300000|1400000|1200000|1600000,22.9695,6.9457,4.6932,54000,
11:56:08:664500406,1200000|1200000|1200000|1200000,21.4684,5.4902,4.6576,53000,
11:56:09:166068106,1200000|1200000|1200000|2100000,20.5854,4.6081,4.7011,53000,
11:56:09:667602183,1200000|1200000|1200000|1200000,20.5804,4.6166,4.7287,53000,
11:56:10:169163081,1200000|1200000|1200000|1200000,20.3805,4.4184,4.6561,53000,
11:56:10:670687018,1400000|1200000|1200000|1300000,20.4488,4.4922,4.6919,53000,
11:56:11:171993280,1500000|1200000|1200000|1700000,19.7576,3.8124,4.6578,53000,
11:56:11:673402282,1200000|1200000|1200000|1200000,19.4507,3.4194,4.6728,53000,
11:56:12:174936965,1200000|1200000|1200000|1500000,20.1012,4.1339,4.6935,52000,
11:56:12:676468659,1200000|1200000|1200000|1200000,18.6462,2.6983,4.6559,53000,
11:56:13:178023609,1200000|1200000|1900000|1200000,20.7508,4.7895,4.6668,53000,
11:56:13:679547346,1200000|1200000|1200000|1200000,18.6488,2.7050,4.6678,52000,
11:56:14:181100960,1200000|1700000|1200000|1200000,20.3179,4.3527,4.6840,53000,
11:56:14:682680622,1200000|1200000|1200000|1200000,18.6787,2.6870,4.6474,53000,
11:56:15:184189889,1500000|1500000|1200000|1800000,19.8932,3.9288,4.6250,53000,
11:56:15:685509880,1200000|1200000|1200000|1200000,18.9036,2.9452,4.5865,53000,
11:56:16:187030263,1200000|1200000|1200000|1200000,18.6304,2.6813,4.6406,53000,
11:56:16:688562173,1200000|1200000|1200000|1200000,20.3657,4.4092,4.6780,53000,
11:56:17:190223415,1200000|1200000|1200000|1200000,18.5360,2.5912,4.6179,53000,
11:56:17:691903777,1200000|1800000|2200000|1400000,18.6178,2.6313,4.6259,53000,
11:56:18:193272499,1200000|1600000|1200000|1200000,20.5041,4.5366,4.6798,53000,
11:56:18:694844733,1200000|1200000|1200000|1200000,18.5837,2.6326,4.6172,53000,
11:56:19:196351327,1200000|1200000|1200000|1200000,19.6672,3.7185,4.6510,53000,
11:56:19:697976104,1200000|1200000|1200000|1200000,19.0471,3.0376,4.6620,53000,
11:56:20:199499928,1200000|1200000|1200000|1200000,18.5576,2.6028,4.6353,53000,
11:56:20:701046265,1200000|1200000|1300000|1900000,19.0229,3.0538,4.6462,53000,
11:56:21:202408204,1200000|1200000|1200000|1200000,19.9619,3.9835,4.6655,52000,
11:56:21:703939308,1200000|1200000|1200000|1200000,18.5496,2.5991,4.6405,53000,
11:56:22:205468229,1200000|1200000|1200000|1200000,18.5514,2.5999,4.6383,53000,
11:56:22:706986896,1200000|1200000|1200000|1200000,20.2816,4.3190,4.6368,52000,
11:56:23:208491543,1200000|1200000|1200000|1200000,18.5749,2.5859,4.6292,53000,
11:56:23:710035507,1200000|1200000|1200000|1200000,18.5336,2.5818,4.6230,53000,
11:56:24:211544217,2000000|1200000|1200000|1200000,20.3476,4.3873,4.6402,53000,
11:56:24:712574544,1200000|1200000|1200000|1200000,18.6037,2.6379,4.6536,52000,
11:56:25:214129627,1200000|1200000|1200000|1200000,18.5327,2.5867,4.6657,53000,
11:56:25:715658718,1200000|1200000|1200000|1200000,18.5867,2.6270,4.6282,52000,
11:56:26:217230665,1200000|1200000|1200000|1200000,19.9852,4.0227,4.6460,53000,
11:56:26:718748986,1200000|1200000|1200000|1200000,18.5674,2.5761,4.6378,52000,
11:56:27:220271840,1200000|1200000|1200000|1200000,18.5290,2.5826,4.6207,53000,
11:56:27:721828741,1200000|1200000|1200000|1200000,18.5222,2.5737,4.6640,53000,
11:56:28:223349271,1200000|1200000|1200000|1200000,20.7130,4.7549,4.6327,52000,
11:56:28:724902938,1200000|1200000|1200000|1200000,18.4982,2.5502,4.6443,52000,
11:56:29:226406936,1200000|1200000|1200000|1200000,18.5196,2.5696,4.6247,53000,
11:56:29:727904793,1200000|1200000|1200000|1200000,18.5685,2.5763,4.6372,53000,
11:56:30:229447590,1200000|1800000|1200000|1200000,20.3746,4.4119,4.6542,53000,
11:56:30:731017804,1200000|1200000|1200000|1200000,18.5231,2.5802,4.6064,52000,
11:56:31:232535618,1200000|1200000|1200000|1200000,18.5659,2.6167,4.6392,52000,
11:56:31:734105616,1200000|1200000|1200000|1200000,18.5538,2.5732,4.6314,53000,
11:56:32:235627037,1200000|1500000|2000000|1200000,20.2154,4.2515,4.6774,53000,
11:56:32:736880138,1200000|1200000|1200000|1200000,18.5666,2.6063,4.6352,53000,
11:56:33:238397952,1200000|1200000|1200000|1200000,18.6051,2.6472,4.6735,52000,
11:56:33:739916570,1200000|1200000|1200000|1200000,18.5728,2.6196,4.6322,53000,
11:56:34:241441505,1200000|1200000|1400000|1600000,18.9995,3.0636,4.6513,54000,
11:56:34:742702141,1200000|1200000|1200000|1200000,19.9973,3.9967,4.6414,52000,
11:56:35:244213205,1200000|1200000|1200000|1200000,18.5766,2.6269,4.6147,52000,
11:56:35:745768586,1200000|1200000|1200000|1200000,18.6310,2.6327,4.6515,52000,
11:56:36:247286177,1200000|1200000|1200000|1200000,18.5912,2.6243,4.6461,52000,
11:56:36:748840857,1300000|1400000|1200000|1300000,20.4845,4.5196,4.6733,53000,
11:56:37:250294171,1200000|1200000|1200000|1200000,18.6165,2.6674,4.6130,53000,
11:56:37:751831132,1200000|1200000|1200000|1200000,18.5660,2.6083,4.6305,52000,
11:56:38:253426340,1200000|1200000|1200000|1200000,18.6198,2.6292,4.6421,53000,
11:56:38:754950421,1200000|1200000|1200000|1200000,18.5055,2.5559,4.6327,52000,
11:56:39:256476849,1200000|1500000|1600000|1200000,20.3909,4.4200,4.6920,52000,
11:56:39:758088207,1200000|1200000|1200000|1200000,18.5191,2.5810,4.6498,52000,
11:56:40:259594677,1200000|1200000|1200000|1200000,18.5503,2.6011,4.6452,52000,
11:56:40:761170622,1200000|1200000|1200000|1200000,18.5328,2.5512,4.6472,53000,
11:56:41:262693856,1200000|1200000|1200000|1200000,18.5487,2.5938,4.6430,52000,
11:56:41:764229080,1200000|1300000|1200000|1200000,20.4789,4.5013,4.6848,52000,
11:56:42:265618930,1200000|2200000|1200000|1200000,18.6244,2.6572,4.6909,53000,
11:56:42:767193134,1200000|1200000|1200000|1200000,18.5557,2.6100,4.6399,53000,
11:56:43:268700212,1200000|1200000|1200000|1200000,18.5559,2.6024,4.6232,52000,
11:56:43:770224986,1200000|1200000|1200000|1200000,18.5095,2.5498,4.6358,53000,
11:56:44:271740307,1900000|1700000|1200000|2000000,20.2673,4.2659,4.6471,53000,
11:56:44:772740639,1200000|1200000|1200000|1200000,18.5261,2.5977,4.6385,52000,
11:56:45:274262367,1200000|1200000|1200000|1200000,18.5869,2.5995,4.6055,52000,
11:56:45:775756378,1200000|1200000|1200000|1200000,18.5025,2.5436,4.6360,52000,
11:56:46:277324172,1200000|1200000|1200000|1200000,18.5496,2.5985,4.6458,52000,
11:56:46:778844770,1200000|1200000|1200000|1200000,18.5103,2.5519,4.6259,53000,
11:56:47:280365444,1200000|1200000|1200000|1200000,20.6334,4.6660,4.6647,52000,
11:56:47:781917662,1200000|1200000|1200000|1200000,18.5449,2.5915,4.6338,52000,
11:56:48:283438646,1200000|1200000|1200000|2200000,19.0858,3.0928,4.6667,52000,
11:56:48:784997107,1200000|1200000|1200000|1200000,18.7348,2.7877,4.6522,53000,
11:56:49:286519318,1200000|1900000|1200000|1200000,18.8042,2.8552,4.6716,53000,
11:56:49:788096556,1600000|1300000|1200000|1200000,20.4764,4.5322,4.6596,52000,
11:56:50:289345024,1200000|1200000|1200000|1200000,18.5775,2.6106,4.6737,52000,
11:56:50:790889582,1200000|1200000|1200000|1200000,18.6749,2.7074,4.6416,53000,
11:56:51:292397650,1200000|1200000|1200000|1200000,18.9119,2.9115,4.6515,53000,
11:56:51:793970115,1200000|1200000|1200000|1200000,18.6110,2.6574,4.6381,53000,
11:56:52:295464089,1200000|1200000|1200000|1200000,18.6512,2.6913,4.6452,52000,
11:56:52:797022193,1200000|1200000|2200000|1200000,20.2813,4.3123,4.6639,53000,
11:56:53:298484184,1200000|1200000|1200000|1200000,18.7362,2.7729,4.6549,53000,
11:56:53:799998994,1200000|1200000|1200000|1200000,18.5158,2.5478,4.6659,52000,
11:56:54:301548596,1200000|1200000|1200000|1200000,18.6013,2.5994,4.6218,51000,
11:56:54:803060947,1200000|1200000|1200000|1200000,18.5160,2.5538,4.6323,52000,
11:56:55:304581558,1200000|1200000|1200000|1200000,18.5465,2.5877,4.6437,52000,
11:56:55:806141126,1200000|1200000|1200000|1200000,19.7337,3.7647,4.6840,53000,
11:56:56:307654057,1200000|1200000|1200000|1200000,18.5739,2.5861,4.6698,52000,
11:56:56:809197708,1200000|1200000|1200000|1200000,18.5201,2.5652,4.6409,52000,
11:56:57:310707850,1200000|1200000|1200000|1200000,18.5381,2.5829,4.6491,53000,
11:56:57:812229511,1200000|1200000|1200000|1200000,14.2715,1.5738,3.1145,52000,
11:56:58:313830640,1200000|1200000|1200000|1200000,11.4791,0.9801,2.0746,52000,
11:56:58:815412634,1200000|1200000|1200000|1200000,9.4181,0.5739,1.5150,52000,
11:56:59:317004506,1200000|1200000|1200000|1200000,10.1178,0.7291,1.7174,51000,
11:56:59:818601006,1200000|1200000|1200000|1200000,9.7118,0.5736,1.4896,53000,
11:57:00:320177766,1200000|1200000|1200000|1200000,10.8255,0.6988,1.6847,52000,
11:57:00:821803255,1200000|1200000|1200000|1200000,8.9095,0.5380,1.4230,52000,
11:57:01:323364554,1200000|1200000|1200000|1200000,10.1358,0.6599,1.6046,51000,
11:57:01:824952521,1200000|1200000|1200000|1200000,9.3575,0.5762,1.4571,52000,
11:57:02:326520060,1200000|1200000|1200000|1200000,11.7022,0.8269,1.8263,51000,
11:57:02:828101405,1200000|1200000|1200000|1200000,10.5545,0.7055,1.5321,52000,
11:57:03:329770200,1200000|1200000|1200000|1200000,11.7239,1.1964,2.0628,52000,
11:57:03:831393223,1200000|1200000|1200000|1200000,10.6134,0.9469,1.8726,51000,
11:57:04:333010351,1200000|1200000|1200000|1200000,10.5197,0.7534,1.7113,52000,
11:57:04:834618203,1200000|1200000|1200000|1200000,11.0272,0.8179,1.7208,52000,
11:57:05:336196302,1200000|1200000|1200000|1200000,10.6670,0.7793,1.7089,51000,
11:57:05:837802464,1200000|1200000|1200000|1200000,10.4034,0.7244,1.5610,51000,
11:57:06:339384834,1200000|1200000|1200000|1200000,10.2415,0.6782,1.6368,51000,
11:57:06:841003661,1200000|1200000|1200000|1200000,9.5555,0.5795,1.4452,52000,
11:57:07:342593488,1200000|1200000|1200000|1200000,10.7692,0.8191,1.7074,51000,
11:57:07:844193655,1200000|1200000|1200000|1200000,10.4116,0.7130,1.5717,51000,
11:57:08:345807831,1200000|1200000|1200000|1200000,10.4067,0.7412,1.6812,52000,
11:57:08:847403156,1200000|1200000|1200000|1200000,9.6054,0.5714,1.4478,52000,
11:57:09:348985884,1200000|1200000|1200000|1200000,9.9360,0.6274,1.5336,52000,
11:57:09:850580233,1200000|1200000|1200000|1200000,9.9119,0.6393,1.5340,51000,
11:57:10:352165702,1200000|1200000|1200000|1200000,10.2413,0.6698,1.5935,52000,
11:57:10:853784397,1200000|1200000|1200000|1200000,9.8590,0.6741,1.5068,52000,
079,4.4952,4.6294,53000,
11:54:25:890735918,1400000|1600000|1200000|1200000,21.3493,5.3766,4.6317,52000,
11:54:26: 42075848,1600000|1500000|1200000|1400000,24.5415,8.5157,4.8694,53000,
11:54:26:193284169,1700000|1500000|1700000|1600000,19.6919,3.7570,4.6762,53000,
11:54:26:344398215,1900000|1500000|1200000|1500000,23.5261,7.4578,4.5787,52000,
11:54:26:495477252,1400000|1900000|1800000|1900000,24.4136,8.3797,4.7517,53000,
11:54:26:646798321,1200000|1300000|1300000|1400000,20.3963,4.4067,4.6797,53000,
11:54:26:798172152,1400000|1200000|1500000|1700000,22.8982,7.0597,4.6356,52000,
11:54:26:949509236,1500000|1200000|1200000|1200000,23.8457,7.8858,4.7059,53000,
11:54:27:100772431,1700000|1200000|1700000|1500000,19.8274,3.7641,4.6634,53000,
11:54:27:251927284,1200000|1200000|1200000|1300000,22.6421,6.6466,4.6645,52000,
11:54:27:403538778,1700000|1200000|1500000|1200000,21.9940,6.0486,4.6200,53000,
11:54:27:554626598,1200000|1200000|1200000|1600000,20.1333,4.1167,4.7607,53000,
11:54:27:706223136,1400000|1200000|1600000|1700000,23.9297,7.9546,4.7166,52000,
11:54:27:857621616,1800000|1900000|1200000|1900000,20.5035,4.5397,4.5140,53000,
11:54:28:  8633473,1200000|1900000|1200000|1400000,22.4889,6.4614,4.7210,52000,
11:54:28:160035560,1800000|1200000|1300000|1900000,23.5655,7.5776,4.6441,54000,
11:54:28:311134022,1200000|1200000|1200000|1700000,19.6991,3.8229,4.6722,52000,
11:54:28:462676007,1200000|1200000|1800000|1700000,23.9412,7.9539,4.6843,52000,
11:54:28:614210178,2000000|1700000|1200000|1900000,19.4524,3.3672,4.6149,53000,
11:54:28:765216419,1200000|1200000|1400000|1300000,23.0868,7.1946,4.6451,52000,
11:54:28:916790459,1200000|1200000|1700000|1300000,21.5305,5.6421,4.5741,53000,
11:54:29: 68009576,1200000|1200000|1200000|1200000,20.7844,4.6984,4.6781,52000,
11:54:29:219614621,1700000|1600000|1700000|1700000,23.1207,7.1426,4.6868,53000,
11:54:29:370718167,1700000|1200000|1200000|1700000,18.7392,2.7611,4.7247,52000,
11:54:29:521842295,1200000|1700000|1200000|1200000,24.0574,8.0048,4.7340,52000,
11:54:29:673435678,1200000|1200000|1300000|1700000,19.8337,3.8782,4.6685,53000,
11:54:29:824709546,1200000|1200000|1300000|1400000,22.1677,6.1954,4.6384,52000,
11:54:29:976299783,1200000|1300000|1500000|1200000,22.2803,6.2973,4.7322,53000,
11:54:30:127890528,1200000|1200000|1200000|1200000,19.4143,3.4767,4.5610,51000,
11:54:30:279515077,1500000|1300000|2000000|1200000,23.1542,7.2011,4.8111,52000,
11:54:30:431103026,1200000|1200000|1400000|1400000,21.5803,5.6408,4.6379,52000,
11:54:30:582417950,1600000|1200000|1600000|1200000,21.3973,5.3756,4.6861,52000,
11:54:30:733660207,1400000|1800000|1200000|1400000,25.6355,9.6292,4.7365,52000,
11:54:30:885040170,1200000|1600000|1300000|1200000,21.7705,5.8254,4.6936,53000,
11:54:31: 36462131,1200000|1400000|1500000|1200000,20.8475,4.8405,4.7023,51000,
11:54:31:188127141,1400000|1200000|1400000|1500000,23.2432,7.2858,4.7227,51000,
11:54:31:339539882,1400000|1200000|1200000|1500000,20.5470,4.6116,4.6598,52000,
11:54:31:490996462,1200000|1200000|1200000|1200000,21.5833,5.4506,4.6331,51000,
11:54:31:642503049,1300000|1300000|1500000|1400000,23.3099,7.3235,4.6592,53000,
11:54:31:793954988,1500000|1800000|1400000|1200000,19.0597,3.1015,4.6732,52000,
11:54:31:945096115,2200000|1200000|1200000|1300000,23.7183,7.8499,4.6356,53000,
11:54:32: 96024298,1400000|1200000|1200000|1300000,22.5394,6.4475,4.7460,52000,
11:54:32:247364828,1200000|1200000|1200000|1300000,20.0475,4.0864,4.6766,52000,
11:54:32:398999388,1800000|1300000|1600000|1800000,24.2792,8.3304,4.5695,52000,
11:54:32:550120375,1700000|1200000|1300000|1200000,21.0624,5.0367,4.7118,52000,
11:54:32:701290099,1200000|1800000|1500000|1200000,22.2513,6.2534,4.6617,51000,
11:54:32:852864243,1400000|1500000|1200000|1300000,23.9791,8.0262,4.7069,52000,
11:54:33:  4150610,1200000|1300000|1700000|1200000,19.3774,3.3859,4.6023,52000,
11:54:33:155560844,1200000|1800000|1500000|1200000,24.3662,8.3669,4.6865,52000,
11:54:33:307341522,1200000|1300000|1400000|1600000,20.2872,4.3569,4.6225,52000,
11:54:33:458533040,1200000|1200000|1200000|1200000,21.8090,5.8080,4.6379,52000,
11:54:33:610031540,1300000|1600000|1300000|1200000,22.7040,6.7220,4.6729,53000,
11:54:33:761392273,1200000|1200000|1200000|1200000,19.7740,3.8119,4.7047,52000,
11:54:33:912897323,1300000|1200000|1700000|1600000,23.2809,7.3079,4.6730,53000,
11:54:34: 64212379,1200000|1200000|1700000|1200000,19.0069,3.0175,4.7266,52000,
11:54:34:215810079,1200000|1200000|1600000|1200000,23.2141,7.2469,4.6739,52000,
11:54:34:367447535,1200000|1200000|1600000|1200000,18.4553,2.5455,4.6106,53000,
11:54:34:519030160,1900000|1200000|1200000|1300000,24.7543,8.7623,4.6735,53000,
11:54:34:670078782,1900000|1500000|1900000|1900000,19.8821,3.8396,4.6294,53000,
11:54:34:821077054,1200000|2100000|1200000|1300000,22.8609,6.8458,4.6438,52000,
11:54:34:972636983,1800000|2200000|1500000|2000000,22.0465,6.0622,4.6871,53000,
11:54:35:123743591,1200000|2200000|1200000|1200000,21.3558,5.4559,4.6915,53000,
11:54:35:275232852,1200000|1800000|1400000|1500000,24.4667,8.3454,4.7316,53000,
11:54:35:426842542,1200000|1200000|1400000|1200000,18.8402,2.9022,4.6450,52000,
11:54:35:578220719,1200000|1200000|1900000|1200000,23.4503,7.4297,4.7452,52000,
11:54:35:729829598,1700000|1200000|1200000|1600000,20.5362,4.5714,4.7150,52000,
11:54:35:880974044,1300000|1200000|1200000|1200000,21.2261,5.2369,4.6780,51000,
11:54:36: 32394461,1400000|1500000|1200000|1300000,22.2457,6.2137,4.7710,53000,
11:54:36:183737921,1200000|1400000|1200000|1200000,19.1854,3.2096,4.6408,52000,
11:54:36:335401670,1200000|1200000|1200000|1400000,22.9403,6.9783,4.6715,52000,
11:54:36:486988893,1200000|1400000|1700000|1400000,18.9531,2.9839,4.6683,53000,
11:54:36:638339637,1400000|1200000|1200000|1300000,22.8739,6.8694,4.7134,52000,
11:54:36:789704177,1500000|1700000|1200000|1400000,20.6365,4.6570,4.6343,52000,
11:54:36:940859354,1200000|1200000|1200000|1200000,21.1903,5.1883,4.6050,52000,
11:54:37: 92434190,1500000|1900000|1200000|1800000,22.5094,6.5077,4.7617,52000,
11:54:37:243461421,1200000|1200000|1200000|1500000,19.7024,3.8335,4.6283,52000,
11:54:37:394730067,1900000|1200000|1200000|1200000,23.7596,7.7620,4.7233,52000,
11:54:37:545788520,1900000|1200000|1200000|1200000,18.8135,2.7583,4.5056,52000,
11:54:37:696826055,1200000|1500000|1200000|1200000,24.0354,8.0973,4.7030,52000,
11:54:37:848392291,1200000|1500000|1200000|1200000,18.6898,2.6067,4.6110,52000,
11:54:37:999963430,1200000|1200000|1200000|1600000,24.2146,8.2081,4.6612,52000,
11:54:38:151396261,1200000|1200000|1200000|1200000,18.8672,2.8726,4.6188,52000,
11:54:38:302886816,1200000|1200000|1200000|1300000,23.5978,7.6296,4.5692,52000,
11:54:38:454456415,1200000|1200000|1200000|1200000,18.5462,2.6111,4.6761,51000,
11:54:38:605923255,1600000|1500000|1200000|1200000,24.5121,8.4783,4.8209,52000,
11:54:38:757156138,1200000|1200000|1200000|1200000,18.5512,2.5447,4.6565,52000,
11:54:38:908660378,1400000|1700000|1600000|1200000,22.3615,6.4086,4.5867,51000,
11:54:39: 60121801,1200000|1200000|1200000|1200000,19.0758,3.0743,4.7753,51000,
11:54:39:211734459,1500000|1600000|1200000|1300000,23.5752,7.6004,4.8331,51000,
11:54:39:363054013,1200000|1200000|1200000|1300000,18.5042,2.5307,4.5947,51000,
11:54:39:514578095,1200000|1200000|1200000|1900000,23.2830,7.1506,4.6817,51000,
11:54:39:666133746,1200000|1200000|1200000|1200000,18.5239,2.5679,4.6835,51000,
11:54:39:817646032,1200000|1300000|1700000|1200000,23.0210,7.0392,4.7174,52000,
11:54:39:969253828,1200000|1200000|1200000|1200000,18.6538,2.7054,4.6415,51000,
11:54:40:120777586,1200000|1500000|1200000|1400000,24.2319,8.2311,4.7161,52000,
11:54:40:272394742,1200000|1200000|1200000|1200000,18.5052,2.6044,4.7013,53000,
11:54:40:423908913,1200000|1200000|1200000|1200000,23.2483,7.2553,4.5921,52000,
11:54:40:575157334,1200000|1200000|1700000|1500000,19.5354,3.5872,4.7438,53000,
11:54:40:726339142,1200000|1200000|1400000|1200000,23.1974,7.1161,4.6605,51000,
11:54:40:877876016,1300000|1400000|1400000|1200000,20.0874,4.1795,4.6505,53000,
11:54:41: 29227660,1700000|1200000|1200000|1200000,21.5867,5.5213,4.6583,52000,
11:54:41:180373379,1200000|1200000|1300000|1200000,21.1312,5.0964,4.6844,52000,
11:54:41:331838289,1200000|1200000|1200000|1200000,21.0915,5.1313,4.6638,51000,
11:54:41:483415357,1400000|1700000|1200000|1200000,21.9242,5.9474,4.7210,53000,
11:54:41:634708111,2000000|1200000|1800000|1200000,21.6696,5.6635,4.7022,52000,
11:54:41:785728054,1400000|1300000|1300000|1700000,21.5173,5.5071,4.6688,52000,
11:54:41:937365156,1500000|1200000|1900000|1200000,20.8186,4.8853,4.6353,52000,
11:54:42: 88607445,1400000|1600000|1900000|1300000,21.7029,5.6711,4.8075,53000,
11:54:42:239728472,1200000|1200000|1300000|1300000,20.7571,4.8727,4.6427,52000,
11:54:42:391329546,1200000|1700000|1200000|1400000,19.6973,3.6279,4.7228,53000,
11:54:42:542415010,1200000|1200000|1200000|1200000,22.6336,6.7299,4.6777,53000,
11:54:42:693939125,1200000|1200000|1200000|1200000,18.4543,2.5177,4.6683,53000,
11:54:42:845426913,1200000|1200000|1200000|1200000,24.5717,8.4717,4.6278,51000,
11:54:42:996951831,1200000|1200000|1200000|1200000,18.6247,2.6630,4.6363,52000,
11:54:43:148423436,1200000|1800000|1200000|1400000,22.7833,6.7981,4.7103,53000,
11:54:43:299740182,1200000|1200000|1200000|1200000,19.4943,3.5219,4.6464,52000,
11:54:43:451290954,1200000|1700000|1500000|1500000,19.5738,3.6180,4.7306,53000,
11:54:43:602396482,1200000|1200000|1200000|1200000,23.6862,7.6406,4.8838,52000,
11:54:43:753953842,1200000|1200000|1200000|1200000,18.4519,2.5143,4.6795,52000,
11:54:43:905611792,1300000|1800000|1200000|1700000,24.1990,8.2394,4.6065,53000,
11:54:44: 56695315,1200000|1200000|1200000|1200000,19.8875,3.8718,4.6285,52000,
11:54:44:208276900,1200000|1200000|1200000|1200000,18.4578,2.5186,4.6110,52000,
11:54:44:359799762,1400000|1600000|1200000|1300000,24.4794,8.5047,4.7083,53000,
11:54:44:511194454,1200000|1200000|1200000|1200000,18.7145,2.7372,4.6876,53000,
11:54:44:662716518,1200000|1200000|1200000|1200000,18.4453,2.4891,4.5714,52000,
11:54:44:814210637,1200000|1300000|1300000|1700000,22.8252,6.8432,4.6770,52000,
11:54:44:965821140,1200000|1200000|1300000|1200000,18.5559,2.6492,4.6731,52000,
11:54:45:117359458,1200000|1200000|1300000|1200000,18.6825,2.7250,4.6611,51000,
11:54:45:268890012,1200000|1200000|1200000|1500000,23.8784,7.7812,4.8142,53000,
