18:29:43:509319092,0,0,100000000
18:29:46:509526217,0,0,50000000
18:29:49:509659885,0,0,20000000
18:29:52:509771076,0,0,10000000
18:29:55:509870123,0,0,6000000
18:29:58:509995203,0,0,4000000
18:30:01:510126977,0,0,2000000
18:30:04:510219251,0,0,1000000
18:30:07:510334949,0,0,700000
18:30:10:510432065,0,0,500000
18:30:13:510541994,0,0,300000
18:30:16:510623587,0,0,100000
18:30:19:510696551,0,0,-1
