Duration: 1201.5714
174,30.000,59089.282,0
369,30.000,59090.282,195
573,30.000,59091.293,202
692,30.000,59092.301,118
821,30.000,59093.301,129
946,30.000,59094.309,124
1025,30.000,59095.309,79
1097,30.000,59096.313,72
1171,30.000,59097.321,73
1256,30.000,59098.325,85
1329,30.000,59099.352,71
1407,30.000,59100.356,78
1481,30.000,59101.360,74
1561,30.000,59102.372,79
1639,30.000,59103.372,78
1724,30.000,59104.383,84
1822,30.000,59105.391,97
1908,30.000,59106.418,84
1985,30.000,59107.422,77
2083,30.000,59108.422,98
2177,30.000,59109.434,93
2257,30.000,59110.442,79
2332,30.000,59111.450,74
2424,30.000,59112.450,92
2517,30.000,59113.450,93
2605,30.000,59114.454,88
2702,30.000,59115.485,94
2792,30.000,59116.493,89
2886,30.000,59117.493,94
2982,30.000,59118.501,95
3085,30.000,59119.504,103
3198,30.000,59120.508,113
3299,30.000,59121.512,101
3399,30.000,59122.512,100
3491,30.000,59123.512,92
3596,30.000,59124.516,105
3701,30.000,59125.520,105
3816,30.000,59126.524,115
3929,30.000,59127.532,112
4031,30.000,59128.547,100
4149,30.000,59129.555,117
4266,30.000,59130.563,116
4372,30.000,59131.563,106
4479,30.000,59132.567,107
4601,30.000,59133.567,122
4719,30.000,59134.571,118
4846,30.000,59135.575,127
4980,30.000,59136.575,134
5116,30.000,59137.586,134
5225,30.000,59138.594,108
5325,30.000,59139.618,98
5443,30.000,59140.629,117
5550,30.000,59141.637,106
5659,30.000,59142.645,108
5768,30.000,59143.661,107
5871,30.000,59144.661,103
5975,30.000,59145.668,103
6092,30.000,59146.676,116
6196,30.000,59147.676,104
6298,30.000,59148.676,102
6394,30.000,59149.676,96
6516,30.000,59150.680,122
6626,30.000,59151.684,110
6738,30.000,59152.692,111
6841,30.000,59153.700,102
6949,30.000,59154.700,108
7065,30.000,59155.704,116
7176,30.000,59156.708,111
7280,30.000,59157.715,103
7394,30.000,59158.715,114
7520,30.000,59159.723,125
7638,30.000,59160.723,118
7770,30.000,59161.723,132
7892,30.000,59162.727,122
8026,30.000,59163.739,132
8147,30.000,59164.739,121
8279,30.000,59165.743,131
8387,30.000,59166.751,107
8513,30.000,59167.762,125
8641,30.000,59168.762,128
8763,30.000,59169.766,122
8883,30.000,59170.778,119
8994,30.000,59171.778,111
9123,30.000,59172.778,129
9237,30.000,59173.797,112
9348,30.000,59174.801,111
9470,30.000,59175.805,122
9576,30.000,59176.809,106
9675,30.000,59177.813,99
9791,30.000,59178.829,114
9901,30.000,59179.829,110
10020,30.000,59180.840,118
10126,30.000,59181.840,106
10240,30.000,59182.844,114
10360,30.000,59183.848,120
10462,30.000,59184.852,102
10560,30.000,59185.860,97
10665,30.000,59186.860,105
10773,30.000,59187.864,108
10883,30.000,59188.864,110
11001,30.000,59189.868,118
11106,30.000,59190.872,105
11208,30.000,59191.887,100
11329,30.000,59192.887,121
11437,30.000,59193.887,108
11561,30.000,59194.895,123
11681,30.000,59195.895,120
11800,30.000,59196.915,117
11921,30.000,59197.934,119
12046,30.000,59198.934,125
12167,30.000,59199.942,120
12284,30.000,59200.954,116
12396,30.000,59201.961,111
12525,30.000,59202.965,128
12670,30.000,59203.965,145
12802,30.000,59204.973,131
12944,30.000,59205.985,140
13071,30.000,59206.997,126
13206,30.000,59208.001,134
13323,30.000,59209.004,117
13448,30.000,59210.008,125
13588,30.000,59211.016,139
13722,30.000,59212.016,134
13856,30.000,59213.016,134
13974,30.000,59214.020,118
14105,30.000,59215.020,131
14215,30.000,59216.024,110
14318,30.000,59217.024,103
14428,30.000,59218.032,109
14530,30.000,59219.036,102
14630,30.000,59220.040,100
14738,30.000,59221.043,108
14845,30.000,59222.051,106
14965,30.000,59223.055,120
15080,30.000,59224.079,112
15199,30.000,59225.094,117
15295,30.000,59226.094,96
15399,30.000,59227.126,101
15500,30.000,59228.137,100
15611,30.000,59229.137,111
15715,30.000,59230.141,104
15822,30.000,59231.141,107
15953,30.000,59232.149,130
16069,30.000,59233.153,116
16207,30.000,59234.157,137
16339,30.000,59235.157,132
16481,30.000,59236.161,141
16621,30.000,59237.165,139
16768,30.000,59238.165,147
16913,30.000,59239.165,145
17052,30.000,59240.172,138
17193,30.000,59241.192,138
17335,30.000,59242.211,139
17479,30.000,59243.215,143
17600,30.000,59244.215,121
17725,30.000,59245.223,124
17868,30.000,59246.227,142
18006,30.000,59247.227,138
18153,30.000,59248.227,147
18292,30.000,59249.231,138
18425,30.000,59250.243,131
18568,30.000,59251.258,141
18731,30.000,59252.262,162
18885,30.000,59253.270,153
19007,30.000,59254.274,122
19125,30.000,59255.274,118
19250,30.000,59256.278,125
19369,30.000,59257.278,119
19486,30.000,59258.282,117
19594,30.000,59259.290,107
19720,30.000,59260.305,124
19836,30.000,59261.313,115
19940,30.000,59262.321,103
20067,30.000,59263.321,127
20174,30.000,59264.333,106
20295,30.000,59265.336,121
20410,30.000,59266.336,115
20527,30.000,59267.340,117
20645,30.000,59268.344,118
20763,30.000,59269.348,118
20863,30.000,59270.348,100
20968,30.000,59271.352,105
21080,30.000,59272.356,112
21199,30.000,59273.376,117
21294,30.000,59274.387,94
21402,30.000,59275.399,107
21495,30.000,59276.403,93
21611,30.000,59277.407,116
21719,30.000,59278.407,108
21831,30.000,59279.415,111
21941,30.000,59280.418,110
22044,30.000,59281.418,103
22167,30.000,59282.422,123
22283,30.000,59283.426,116
22393,30.000,59284.434,109
22507,30.000,59285.434,114
22616,30.000,59286.438,109
22737,30.000,59287.442,121
22855,30.000,59288.454,117
22981,30.000,59289.461,125
23116,30.000,59290.469,134
23232,30.000,59291.469,116
23354,30.000,59292.473,122
23473,30.000,59293.473,119
23587,30.000,59294.477,114
23717,30.000,59295.481,129
23828,30.000,59296.489,110
23958,30.000,59297.489,130
24085,30.000,59298.497,126
24210,30.000,59299.504,124
24326,30.000,59300.508,116
24427,30.000,59301.508,101
24553,30.000,59302.512,126
24672,30.000,59303.512,119
24793,30.000,59304.512,121
24928,30.000,59305.524,133
25046,30.000,59306.524,118
25162,30.000,59307.536,115
25282,30.000,59308.540,120
25411,30.000,59309.540,129
25544,30.000,59310.547,132
25676,30.000,59311.567,129
25818,30.000,59312.583,140
25948,30.000,59313.583,130
26084,30.000,59314.598,134
26212,30.000,59315.606,127
26327,30.000,59316.610,115
26455,30.000,59317.614,128
26568,30.000,59318.618,113
26681,30.000,59319.622,113
26802,30.000,59320.626,121
26934,30.000,59321.633,131
27068,30.000,59322.637,133
27205,30.000,59323.637,137
27331,30.000,59324.641,126
27455,30.000,59325.649,123
27575,30.000,59326.649,120
27683,30.000,59327.758,97
27802,30.000,59328.758,119
27911,30.000,59329.766,108
28025,30.000,59330.766,114
28150,30.000,59331.770,125
28273,30.000,59332.778,122
28391,30.000,59333.782,118
28525,30.000,59334.786,133
