System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
16:29:23:232684050,2200000|2000000|2200000|2200000,27.6947,10.9141,6.0130,56000,
16:29:23:738235358,2200000|1900000|2200000|1800000,27.3200,10.5866,6.0340,55000,
16:29:24:240239601,2200000|2200000|1500000|1800000,27.1069,10.4544,5.8996,55000,
16:29:24:741927473,2200000|2100000|2200000|2200000,27.7041,10.9361,6.0230,55000,
16:29:25:246029221,2200000|1700000|2100000|1700000,27.0022,10.3057,5.8628,57000,
16:29:25:752220424,2200000|2200000|2100000|2200000,27.2644,10.5499,6.0654,56000,
16:29:26:256126533,2200000|2200000|2200000|2000000,26.8157,10.0682,5.9812,55000,
16:29:26:760507897,2000000|2000000|2200000|2200000,26.6749,9.9611,5.9590,56000,
16:29:27:265737913,1900000|2200000|2200000|2100000,26.9765,10.2404,5.9826,56000,
16:29:27:767761175,2200000|2200000|1900000|2200000,26.0938,9.4410,5.8973,56000,
16:29:28:273141387,2200000|2200000|2200000|2200000,26.4842,9.7943,5.9432,55000,
16:29:28:775075548,2000000|2100000|2200000|2000000,26.8824,10.2376,5.9725,56000,
16:29:29:278124055,2200000|2200000|2200000|2200000,26.2224,9.5533,5.8428,55000,
16:29:29:781164942,2200000|2100000|2200000|2200000,26.2171,9.4478,6.0082,55000,
16:29:30:283874181,2100000|2200000|1500000|1700000,26.4358,9.7742,5.9831,55000,
16:29:30:785598466,2200000|2200000|1800000|2200000,26.2073,9.5407,5.8488,56000,
16:29:31:287724817,2000000|2200000|2000000|2100000,25.6474,8.9930,5.9272,55000,
16:29:31:790451681,2200000|2200000|2200000|2200000,25.5766,8.9217,5.9061,56000,
16:29:32:292399191,2200000|2100000|2000000|2200000,25.4740,8.9080,5.8436,54000,
16:29:32:795575845,2000000|2200000|2100000|2100000,27.2320,10.4880,6.0955,56000,
16:29:33:297866129,2100000|2000000|1900000|2100000,26.9000,10.2113,6.0116,55000,
16:29:33:799443684,2200000|1900000|2100000|1900000,26.8077,10.1157,6.0161,55000,
16:29:34:301357428,1800000|2200000|2200000|2100000,26.6999,9.9665,6.0180,55000,
16:29:34:811908179,2200000|2200000|2100000|1800000,26.4062,9.6408,6.1737,55000,
16:29:35:313650298,1900000|2200000|2200000|2200000,26.8704,10.0721,6.0451,55000,
16:29:35:816472988,2100000|1800000|2200000|2200000,25.6381,8.9798,5.9392,54000,
16:29:36:318731093,2200000|2200000|2200000|2200000,25.6474,8.9503,5.9305,55000,
16:29:36:820725199,2200000|2200000|1800000|2200000,25.5611,8.9248,5.8590,55000,
16:29:37:322821052,2100000|2200000|2100000|1900000,26.1414,9.5049,5.9621,55000,
16:29:37:825435283,2000000|2100000|2200000|1900000,25.9233,9.2306,5.9176,54000,
16:29:38:328423689,1800000|2200000|1700000|2000000,26.3203,9.5489,6.0151,56000,
16:29:38:833187885,2000000|2200000|1800000|1700000,25.7669,9.0208,6.0343,55000,
16:29:39:335498336,2200000|2100000|2200000|1800000,26.5778,9.8247,5.9885,55000,
16:29:39:840189067,1800000|1600000|2200000|2200000,25.8310,9.1186,6.0103,55000,
16:29:40:343326478,2200000|1800000|2100000|2200000,25.8797,9.1559,5.9841,55000,
16:29:40:845164786,2100000|2200000|2200000|2200000,25.4746,8.7409,6.0364,55000,
16:29:41:348855986,2000000|2200000|2200000|2200000,25.6535,8.9338,5.8630,55000,
16:29:41:855292224,2100000|2200000|2200000|2200000,26.0340,9.2969,6.0327,55000,
16:29:42:359485042,2100000|2200000|2000000|2200000,26.5634,9.8425,6.1196,54000,
16:29:42:862090919,2200000|2200000|2200000|2200000,26.0381,9.3007,5.9733,55000,
16:29:43:369637400,2100000|2100000|2200000|2200000,26.0156,9.3153,5.9455,55000,
16:29:43:876157375,2000000|2200000|2100000|1700000,26.1354,9.4855,5.9424,55000,
16:29:44:380797088,2200000|2200000|2200000|2200000,26.2765,9.6770,5.9038,54000,
16:29:44:882886074,2000000|1800000|2200000|2200000,26.1294,9.4590,5.8949,55000,
16:29:45:388155296,1700000|2100000|2200000|2100000,25.9417,9.3057,5.9056,55000,
16:29:45:892550549,2100000|2200000|2100000|2200000,26.2599,9.6487,5.8799,55000,
16:29:46:394250770,2200000|2200000|2200000|2200000,26.0704,9.4646,5.8842,55000,
16:29:46:896582752,2200000|2000000|1900000|1900000,25.5953,8.9966,5.8947,54000,
16:29:47:402624014,1700000|2200000|2200000|2200000,25.9350,9.3169,5.8615,54000,
16:29:47:906083887,2100000|2000000|2000000|2200000,26.1723,9.5138,5.8625,56000,
16:29:48:408040505,2200000|2200000|2100000|2200000,27.2011,10.4656,5.9778,56000,
16:29:48:913788822,2200000|2200000|2100000|2200000,26.6926,10.0323,5.9805,56000,
16:29:49:416980466,2200000|2200000|2200000|2200000,26.1546,9.4960,5.8472,55000,
16:29:49:919337726,2100000|2100000|2200000|2100000,26.3581,9.6839,5.8688,56000,
16:29:50:428795392,2200000|2200000|2200000|2200000,25.8969,9.2304,5.8898,55000,
16:29:50:931744751,2200000|2000000|2200000|1900000,25.8231,9.1107,5.9515,54000,
16:29:51:434068938,2100000|2100000|2200000|2200000,26.0848,9.3071,5.9276,55000,
16:29:51:942422632,2100000|2100000|1700000|2100000,26.4966,9.9309,5.8802,55000,
16:29:52:444955419,2200000|2200000|2200000|2200000,25.4897,8.8517,5.9170,56000,
16:29:52:947165219,2000000|2000000|2200000|2100000,25.7655,9.0821,5.8451,54000,
16:29:53:449082839,2200000|2000000|2200000|2200000,25.5891,8.8996,5.9180,55000,
16:29:53:951050389,2200000|2200000|2200000|2200000,25.6136,9.0166,5.8828,55000,
16:29:54:460380808,2000000|2200000|2200000|1800000,25.6600,8.9906,5.9181,55000,
16:29:54:962296105,2200000|2000000|2000000|2200000,26.4010,9.7011,5.9047,55000,
16:29:55:464939246,1500000|2000000|2100000|2200000,25.4754,8.8285,5.8533,55000,
16:29:55:967411903,2200000|2200000|2200000|2200000,26.0888,9.4309,5.9601,55000,
16:29:56:469607350,2200000|2200000|2200000|1900000,25.6759,9.0447,5.8868,55000,
16:29:56:971206937,2200000|2200000|2200000|2200000,25.6534,8.9616,5.8797,54000,
16:29:57:475497859,1900000|2200000|1800000|2200000,25.8653,9.2507,5.9271,54000,
16:29:57:977477577,2100000|2200000|1800000|2100000,26.4845,9.7509,5.9789,55000,
16:29:58:479690664,2200000|2200000|2100000|2100000,26.7030,10.0421,5.9646,55000,
16:29:58:992339229,2200000|2200000|2200000|2200000,26.3205,9.6412,5.9597,55000,
16:29:59:498016117,2200000|2200000|2200000|2000000,26.0180,9.3371,5.9049,55000,
16:30:00:  1111752,2200000|1700000|2200000|2200000,26.6907,10.0446,5.9570,55000,
16:30:00:503261725,2200000|2100000|2200000|2200000,26.3746,9.7020,6.0011,55000,
16:30:01:  5180674,1900000|1900000|2000000|2200000,27.1917,10.4140,6.0819,55000,
16:30:01:509167487,2200000|2200000|2200000|2200000,26.8443,10.1783,5.9996,55000,
16:30:02: 15855371,2200000|2200000|2200000|2200000,26.9767,10.2119,5.9697,56000,
16:30:02:519216436,2200000|1400000|2200000|2200000,26.1218,9.4720,5.9123,55000,
16:30:03: 23870385,1900000|2200000|2200000|2100000,26.8136,10.1380,6.0447,55000,
16:30:03:527565613,2200000|2100000|2100000|1800000,27.7165,10.9075,6.1805,55000,
16:30:04: 29790932,2200000|2200000|2200000|2100000,27.3955,10.7103,6.0261,56000,
16:30:04:531379569,2200000|2100000|2200000|1800000,27.6229,10.9006,6.0718,55000,
16:30:05: 34858193,2200000|2200000|2100000|2000000,27.6507,10.9164,6.0716,56000,
16:30:05:536602520,2100000|2200000|2200000|1700000,28.2512,11.4913,6.0344,55000,
16:30:06: 38799087,2200000|2000000|1900000|2100000,27.8425,11.1033,6.1565,56000,
16:30:06:540746429,2200000|2200000|2100000|2000000,27.8723,11.1233,6.0199,55000,
16:30:07: 49142744,2200000|2200000|2200000|2200000,27.7417,11.0355,6.0483,55000,
16:30:07:551069443,2200000|2200000|2200000|2000000,27.5473,10.8679,5.9855,56000,
16:30:08: 52442156,2000000|2200000|2200000|1700000,27.8397,10.9989,6.0877,55000,
16:30:08:555609646,2100000|2200000|2000000|2200000,27.2099,10.4788,6.0314,56000,
16:30:09: 58993346,2100000|2200000|2200000|2000000,26.3916,9.7356,5.8769,55000,
16:30:09:565875350,2200000|2100000|2000000|2100000,26.7197,10.0190,5.8855,56000,
16:30:10: 69617905,1900000|1600000|2100000|2100000,26.6875,9.9269,6.0851,56000,
16:30:10:571172129,1900000|2100000|1400000|1500000,26.2590,9.5139,6.0046,55000,
16:30:11: 72984262,1900000|2100000|1800000|1900000,25.7170,8.9078,6.0261,56000,
16:30:11:575017895,2100000|1900000|1800000|2000000,25.7992,9.0712,6.0153,55000,
16:30:12: 78308762,1200000|1400000|2200000|2000000,26.0543,9.2788,6.0397,56000,
16:30:12:580118647,1900000|1700000|2200000|1300000,25.5694,8.7125,6.0166,55000,
16:30:13: 83543257,1800000|1300000|2000000|1800000,25.5053,8.8676,5.9323,55000,
16:30:13:586289959,2100000|1500000|1500000|1200000,25.7820,9.0855,5.9869,56000,
16:30:14: 87928387,1500000|1800000|1400000|1200000,25.7593,9.0366,5.8758,54000,
16:30:14:590502275,2200000|2100000|2200000|2200000,25.7979,9.1513,5.9350,55000,
16:30:15: 92440273,2000000|2100000|2000000|2100000,25.8538,9.2044,5.9774,55000,
16:30:15:594137051,1400000|1300000|2000000|1700000,25.6781,9.0154,5.8697,55000,
16:30:16: 96732359,1600000|2100000|2000000|1200000,25.7001,9.0992,5.8712,55000,
16:30:16:599770405,1500000|2200000|2000000|1600000,25.5888,8.9969,5.9061,55000,
