Duration: 1201.5714
156,30.000,59089.243,0
324,30.000,59090.247,167
524,30.000,59091.251,199
674,30.000,59092.254,149
800,30.000,59093.258,126
935,30.000,59094.262,134
1008,30.000,59095.262,73
1084,30.000,59096.266,76
1154,30.000,59097.266,70
1224,30.000,59098.270,70
1304,30.000,59099.290,78
1375,30.000,59100.297,70
1450,30.000,59101.297,75
1517,30.000,59102.301,67
1590,30.000,59103.309,72
1663,30.000,59104.309,73
1747,30.000,59105.313,84
1829,30.000,59106.313,82
1909,30.000,59107.321,79
1987,30.000,59108.329,77
2074,30.000,59109.336,86
2156,30.000,59110.344,81
2238,30.000,59111.348,82
2310,30.000,59112.348,72
2388,30.000,59113.356,77
2478,30.000,59114.356,90
2559,30.000,59115.376,79
2642,30.000,59116.387,82
2739,30.000,59117.395,96
2834,30.000,59118.407,94
2927,30.000,59119.418,92
3019,30.000,59120.426,91
3102,30.000,59121.426,83
3205,30.000,59122.446,101
3303,30.000,59123.446,98
3383,30.000,59124.461,79
3466,30.000,59125.465,83
3561,30.000,59126.481,94
3661,30.000,59127.485,100
3765,30.000,59128.493,103
3855,30.000,59129.501,89
3959,30.000,59130.524,102
4056,30.000,59131.532,96
4154,30.000,59132.547,96
4258,30.000,59133.571,102
4373,30.000,59134.571,115
4481,30.000,59135.571,108
4587,30.000,59136.575,106
4694,30.000,59137.586,106
4795,30.000,59138.602,99
4904,30.000,59139.606,109
5009,30.000,59140.622,103
5106,30.000,59141.622,97
5204,30.000,59142.626,98
5299,30.000,59143.629,95
5403,30.000,59144.637,103
5503,30.000,59145.641,100
5607,30.000,59146.641,104
5709,30.000,59147.661,100
5808,30.000,59148.661,99
5924,30.000,59149.692,112
6025,30.000,59150.696,101
6127,30.000,59151.696,102
6223,30.000,59152.704,95
6320,30.000,59153.715,96
6428,30.000,59154.723,107
6539,30.000,59155.723,111
6651,30.000,59156.723,112
6750,30.000,59157.735,98
6867,30.000,59158.739,117
6970,30.000,59159.747,102
7088,30.000,59160.751,118
7189,30.000,59161.766,99
7308,30.000,59162.793,116
7421,30.000,59163.809,111
7536,30.000,59164.813,115
7663,30.000,59165.817,127
7780,30.000,59166.817,117
7887,30.000,59167.817,107
7999,30.000,59168.833,110
8105,30.000,59169.836,106
8216,30.000,59170.840,111
8331,30.000,59171.844,115
8436,30.000,59172.844,105
8547,30.000,59173.848,111
8660,30.000,59174.856,112
8772,30.000,59175.868,111
8884,30.000,59176.876,111
8997,30.000,59177.876,113
9099,30.000,59178.879,102
9202,30.000,59179.891,102
9302,30.000,59180.899,99
9393,30.000,59181.903,91
9503,30.000,59182.903,110
9606,30.000,59183.911,102
9709,30.000,59184.915,103
9815,30.000,59185.930,104
9915,30.000,59186.930,100
10034,30.000,59187.934,119
