Duration: 1201.5714
186,30.000,43077.915,0
379,30.000,43078.918,192
592,30.000,43079.922,212
716,30.000,43080.922,124
846,30.000,43081.922,130
955,30.000,43082.930,108
1045,30.000,43083.934,90
1169,30.000,43084.938,124
1307,30.000,43085.946,137
1425,30.000,43086.946,118
1560,30.000,43087.946,135
1694,30.000,43088.950,133
1846,30.000,43089.958,151
1976,30.000,43090.965,129
2147,30.000,43091.969,170
2295,30.000,43092.981,146
2430,30.000,43093.985,134
2591,30.000,43094.985,161
2741,30.000,43095.989,149
2903,30.000,43096.989,162
3057,30.000,43097.993,153
3211,30.000,43099.001,153
3367,30.000,43100.004,155
3510,30.000,43101.008,142
3658,30.000,43102.016,147
3824,30.000,43103.020,165
4001,30.000,43104.020,177
4165,30.000,43105.020,164
4335,30.000,43106.028,169
4487,30.000,43107.028,152
4665,30.000,43108.032,177
4838,30.000,43109.036,172
5007,30.000,43110.040,168
5176,30.000,43111.040,169
5310,30.000,43112.040,134
5463,30.000,43113.043,152
5608,30.000,43114.051,144
5751,30.000,43115.051,143
5891,30.000,43116.051,140
6036,30.000,43117.059,144
6183,30.000,43118.059,147
6307,30.000,43119.063,124
6469,30.000,43120.079,160
6605,30.000,43121.090,134
6757,30.000,43122.094,151
6881,30.000,43123.102,123
7028,30.000,43124.106,146
7172,30.000,43125.110,143
7292,30.000,43126.118,119
7442,30.000,43127.126,149
7587,30.000,43128.129,144
7743,30.000,43129.137,155
7897,30.000,43130.145,153
8049,30.000,43131.149,151
8203,30.000,43132.149,154
8344,30.000,43133.157,140
8492,30.000,43134.161,147
8626,30.000,43135.165,133
8782,30.000,43136.165,156
8915,30.000,43137.165,133
9070,30.000,43138.172,154
9216,30.000,43139.176,145
9356,30.000,43140.180,139
9486,30.000,43141.180,130
9630,30.000,43142.192,142
9777,30.000,43143.192,147
9916,30.000,43144.196,138
10079,30.000,43145.196,163
10242,30.000,43146.204,162
10410,30.000,43147.208,167
10539,30.000,43148.219,128
10684,30.000,43149.231,143
10835,30.000,43150.239,150
10989,30.000,43151.239,154
11123,30.000,43152.243,133
11263,30.000,43153.247,139
11409,30.000,43154.254,145
11556,30.000,43155.258,146
11706,30.000,43156.258,150
11847,30.000,43157.262,140
12001,30.000,43158.278,152
12155,30.000,43159.278,154
12306,30.000,43160.282,150
12430,30.000,43161.297,122
12590,30.000,43162.297,160
12739,30.000,43163.301,148
12886,30.000,43164.301,147
13031,30.000,43165.305,144
13197,30.000,43166.305,166
13344,30.000,43167.309,146
13495,30.000,43168.313,150
13660,30.000,43169.317,164
13818,30.000,43170.325,157
13980,30.000,43171.329,161
14115,30.000,43172.336,134
14270,30.000,43173.336,155
14418,30.000,43174.336,148
14566,30.000,43175.340,147
14712,30.000,43176.352,144
14860,30.000,43177.352,148
15005,30.000,43178.364,143
15165,30.000,43179.372,159
15316,30.000,43180.372,151
15466,30.000,43181.379,149
15610,30.000,43182.383,143
15752,30.000,43183.387,141
15894,30.000,43184.395,141
16041,30.000,43185.399,146
16180,30.000,43186.403,138
16327,30.000,43187.407,146
16490,30.000,43188.407,163
16671,30.000,43189.411,180
16832,30.000,43190.411,161
16982,30.000,43191.415,149
17130,30.000,43192.415,148
17266,30.000,43193.415,136
17423,30.000,43194.426,155
17560,30.000,43195.426,137
17736,30.000,43196.438,174
17886,30.000,43197.446,149
18061,30.000,43198.446,175
18230,30.000,43199.450,168
18398,30.000,43200.458,167
18578,30.000,43201.461,179
18747,30.000,43202.465,168
18908,30.000,43203.473,160
19077,30.000,43204.489,166
19230,30.000,43205.489,153
19392,30.000,43206.493,161
19540,30.000,43207.493,148
19689,30.000,43208.493,149
19839,30.000,43209.497,149
19985,30.000,43210.497,146
20140,30.000,43211.504,154
20304,30.000,43212.508,163
20469,30.000,43213.508,165
20618,30.000,43214.512,148
20792,30.000,43215.516,173
20940,30.000,43216.520,147
21098,30.000,43217.520,158
21254,30.000,43218.528,155
21402,30.000,43219.543,146
21548,30.000,43220.551,145
21701,30.000,43221.551,153
21856,30.000,43222.559,154
21999,30.000,43223.575,141
22155,30.000,43224.579,155
22317,30.000,43225.583,161
22467,30.000,43226.586,149
22626,30.000,43227.586,159
22759,30.000,43228.594,132
22919,30.000,43229.598,159
23085,30.000,43230.598,166
23226,30.000,43231.602,140
23395,30.000,43232.602,169
23546,30.000,43233.606,150
23682,30.000,43234.606,136
23825,30.000,43235.610,142
23983,30.000,43236.618,157
24154,30.000,43237.618,171
24308,30.000,43238.618,154
24438,30.000,43239.622,129
24574,30.000,43240.626,135
24707,30.000,43241.629,132
24849,30.000,43242.629,142
24985,30.000,43243.629,136
25120,30.000,43244.629,135
25272,30.000,43245.633,151
25399,30.000,43246.633,127
25531,30.000,43247.637,131
25665,30.000,43248.637,134
25814,30.000,43249.641,148
25940,30.000,43250.657,124
26068,30.000,43251.665,127
26209,30.000,43252.668,140
26352,30.000,43253.676,142
26495,30.000,43254.676,143
26633,30.000,43255.680,137
26748,30.000,43256.680,115
26880,30.000,43257.692,130
27017,30.000,43258.692,137
27156,30.000,43259.696,138
27321,30.000,43260.696,165
27475,30.000,43261.704,153
27595,30.000,43262.719,118
27717,30.000,43263.719,122
27848,30.000,43264.727,130
27969,30.000,43265.727,121
28102,30.000,43266.731,132
28243,30.000,43267.739,140
28378,30.000,43268.743,134
28517,30.000,43269.747,138
28662,30.000,43270.747,145
28805,30.000,43271.758,141
28950,30.000,43272.762,144
29083,30.000,43273.762,133
29224,30.000,43274.766,140
29355,30.000,43275.774,130
29500,30.000,43276.782,144
29632,30.000,43277.809,128
29757,30.000,43278.836,122
29889,30.000,43279.840,131
30022,30.000,43280.844,132
30149,30.000,43281.848,127
30270,30.000,43282.868,119
30415,30.000,43283.876,144
30567,30.000,43284.879,151
30709,30.000,43285.883,141
30849,30.000,43286.883,140
30980,30.000,43287.891,130
31110,30.000,43288.895,129
31249,30.000,43289.907,137
31393,30.000,43290.911,143
31529,30.000,43291.911,136
31676,30.000,43292.922,145
31832,30.000,43293.930,155
31976,30.000,43294.946,142
32099,30.000,43295.950,123
32231,30.000,43296.950,132
32369,30.000,43297.954,137
32507,30.000,43298.954,138
32652,30.000,43299.965,143
32793,30.000,43300.965,141
32937,30.000,43301.969,143
33094,30.000,43302.981,155
33228,30.000,43303.981,134
33377,30.000,43304.981,149
33511,30.000,43305.989,133
33653,30.000,43306.989,142
33790,30.000,43307.997,136
33934,30.000,43308.997,144
34067,30.000,43309.997,133
34208,30.000,43311.004,140
34346,30.000,43312.008,137
34482,30.000,43313.016,135
34624,30.000,43314.020,141
34757,30.000,43315.020,133
34892,30.000,43316.032,133
35035,30.000,43317.043,141
35174,30.000,43318.043,139
35310,30.000,43319.047,135
35448,30.000,43320.047,138
35589,30.000,43321.063,139
35723,30.000,43322.071,133
35865,30.000,43323.075,141
36017,30.000,43324.079,151
