Duration: 1201.5714
186,30.000,43077.918,0
406,30.000,43078.926,218
610,30.000,43079.926,204
735,30.000,43080.938,124
868,30.000,43081.946,132
975,30.000,43082.946,107
1067,30.000,43083.954,91
1189,30.000,43084.965,121
1303,30.000,43085.969,114
1422,30.000,43086.989,117
1550,30.000,43087.989,128
1691,30.000,43088.993,140
1845,30.000,43090.001,153
1990,30.000,43091.012,143
2142,30.000,43092.016,151
2281,30.000,43093.020,138
2409,30.000,43094.020,128
2565,30.000,43095.024,155
2707,30.000,43096.028,141
2862,30.000,43097.032,154
3008,30.000,43098.040,145
3173,30.000,43099.047,164
3338,30.000,43100.047,165
3481,30.000,43101.051,142
3631,30.000,43102.051,150
3797,30.000,43103.051,166
3960,30.000,43104.059,162
4111,30.000,43105.063,150
4274,30.000,43106.067,162
4425,30.000,43107.071,150
4600,30.000,43108.071,175
4767,30.000,43109.071,167
4933,30.000,43110.079,165
5105,30.000,43111.079,172
5258,30.000,43112.083,152
5419,30.000,43113.090,160
5558,30.000,43114.090,139
5698,30.000,43115.090,140
5827,30.000,43116.098,128
5967,30.000,43117.102,139
6119,30.000,43118.118,150
6258,30.000,43119.126,138
6407,30.000,43120.157,144
6563,30.000,43121.161,155
6692,30.000,43122.172,128
6832,30.000,43123.188,138
6978,30.000,43124.188,146
7116,30.000,43125.204,136
7252,30.000,43126.211,135
7399,30.000,43127.211,147
7540,30.000,43128.219,140
7694,30.000,43129.219,154
7836,30.000,43130.223,141
8009,30.000,43131.227,172
8173,30.000,43132.231,163
8332,30.000,43133.239,158
8467,30.000,43134.243,134
8590,30.000,43135.243,123
8739,30.000,43136.247,148
8883,30.000,43137.247,144
9028,30.000,43138.247,145
9171,30.000,43139.251,142
9299,30.000,43140.258,127
9450,30.000,43141.293,146
9589,30.000,43142.301,138
9724,30.000,43143.309,134
9890,30.000,43144.317,165
10051,30.000,43145.317,161
10209,30.000,43146.325,157
10352,30.000,43147.329,142
10489,30.000,43148.329,137
10626,30.000,43149.329,137
10780,30.000,43150.329,154
10941,30.000,43151.333,160
11085,30.000,43152.344,142
11228,30.000,43153.352,142
11366,30.000,43154.352,138
11513,30.000,43155.352,147
11661,30.000,43156.352,148
11815,30.000,43157.356,153
11978,30.000,43158.360,162
12133,30.000,43159.360,155
12283,30.000,43160.376,148
12418,30.000,43161.383,134
12573,30.000,43162.391,154
12725,30.000,43163.395,151
12871,30.000,43164.403,145
13008,30.000,43165.415,135
13157,30.000,43166.415,149
13309,30.000,43167.422,151
13459,30.000,43168.422,150
13616,30.000,43169.430,156
13797,30.000,43170.434,180
13981,30.000,43171.438,183
14125,30.000,43172.438,144
14279,30.000,43173.446,153
14423,30.000,43174.469,141
14571,30.000,43175.477,147
14712,30.000,43176.489,139
14862,30.000,43177.493,149
15009,30.000,43178.493,147
15157,30.000,43179.501,147
15296,30.000,43180.512,137
15441,30.000,43181.512,145
15588,30.000,43182.520,146
15724,30.000,43183.520,136
15862,30.000,43184.524,137
16027,30.000,43185.524,165
16183,30.000,43186.528,155
16349,30.000,43187.528,166
16509,30.000,43188.536,159
16668,30.000,43189.543,158
16826,30.000,43190.543,158
16982,30.000,43191.543,156
17141,30.000,43192.563,156
17302,30.000,43193.567,160
17461,30.000,43194.567,159
17616,30.000,43195.567,155
17766,30.000,43196.575,149
17910,30.000,43197.594,141
18065,30.000,43198.594,155
18231,30.000,43199.602,165
18406,30.000,43200.602,175
18580,30.000,43201.606,173
18744,30.000,43202.606,164
18907,30.000,43203.610,162
19076,30.000,43204.610,169
19223,30.000,43205.614,146
19384,30.000,43206.618,160
19544,30.000,43207.626,159
19708,30.000,43208.629,163
19866,30.000,43209.629,158
20022,30.000,43210.649,153
20170,30.000,43211.653,147
20331,30.000,43212.653,161
20486,30.000,43213.661,154
20676,30.000,43214.661,190
20845,30.000,43215.665,168
20990,30.000,43216.672,144
21162,30.000,43217.676,171
21306,30.000,43218.676,144
21429,30.000,43219.680,123
21568,30.000,43220.684,138
21719,30.000,43221.692,150
21857,30.000,43222.692,138
22001,30.000,43223.700,143
22154,30.000,43224.719,150
22329,30.000,43225.731,173
22485,30.000,43226.735,155
22645,30.000,43227.747,158
22791,30.000,43228.751,145
22946,30.000,43229.754,154
23108,30.000,43230.754,162
23261,30.000,43231.758,152
23413,30.000,43232.762,151
23569,30.000,43233.770,155
23722,30.000,43234.782,151
23885,30.000,43235.782,163
24040,30.000,43236.790,154
24194,30.000,43237.797,153
24346,30.000,43238.797,152
24463,30.000,43239.809,116
24608,30.000,43240.809,145
24743,30.000,43241.813,134
24885,30.000,43242.813,142
25014,30.000,43243.821,128
