Duration: 1201.5714
174,30.000,47446.735,0
369,30.000,47447.735,195
580,30.000,47448.739,210
724,30.000,47449.743,143
845,30.000,47450.743,121
960,30.000,47451.747,115
1065,30.000,47452.747,105
1154,30.000,47453.751,89
1266,30.000,47454.754,112
1349,30.000,47455.797,80
1434,30.000,47456.801,85
1516,30.000,47457.813,81
1602,30.000,47458.813,86
1688,30.000,47459.817,86
1777,30.000,47460.817,89
1878,30.000,47461.829,100
1974,30.000,47462.844,95
2071,30.000,47463.856,96
2171,30.000,47464.856,100
2261,30.000,47465.868,89
2344,30.000,47466.868,83
2442,30.000,47467.879,97
2543,30.000,47468.879,101
2633,30.000,47469.883,90
2741,30.000,47470.883,108
2837,30.000,47471.887,96
2944,30.000,47472.899,106
3028,30.000,47473.911,83
3119,30.000,47474.915,91
3228,30.000,47475.934,107
3331,30.000,47476.934,103
3448,30.000,47477.942,116
3543,30.000,47478.950,94
3648,30.000,47479.954,105
3751,30.000,47480.954,103
3854,30.000,47481.961,102
3969,30.000,47482.973,114
4065,30.000,47483.977,96
4167,30.000,47484.977,102
4274,30.000,47485.977,107
4371,30.000,47486.989,96
4464,30.000,47487.997,92
4547,30.000,47489.012,82
4645,30.000,47490.012,98
4757,30.000,47491.016,112
4855,30.000,47492.024,97
4950,30.000,47493.024,95
5057,30.000,47494.024,107
5155,30.000,47495.028,98
5243,30.000,47496.028,88
5337,30.000,47497.028,94
5429,30.000,47498.055,90
5521,30.000,47499.059,92
5604,30.000,47500.075,82
5680,30.000,47501.086,75
5759,30.000,47502.114,77
5840,30.000,47503.122,80
5928,30.000,47504.126,88
6015,30.000,47505.133,86
6094,30.000,47506.137,79
6181,30.000,47507.141,87
6255,30.000,47508.153,73
6336,30.000,47509.168,80
6412,30.000,47510.196,74
6505,30.000,47511.211,92
6586,30.000,47512.243,79
6671,30.000,47513.247,85
6751,30.000,47514.251,80
6834,30.000,47515.258,82
6911,30.000,47516.262,77
6988,30.000,47517.262,77
