System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
12:00:29:157131693,2100000|1700000|2000000|2200000,35.8032,18.9599,6.3475,59000,
12:00:29:658351139,1900000|1900000|2000000|2200000,35.9169,18.8954,6.6705,58000,
12:00:30:159970490,1500000|1800000|2100000|2100000,35.7832,18.7930,6.6547,58000,
12:00:30:664670676,2200000|1900000|2000000|2100000,35.4446,18.4077,6.8663,58000,
12:00:31:166266981,1500000|1700000|2200000|2200000,35.2043,18.2899,6.5835,58000,
12:00:31:667725569,2200000|2000000|1800000|1900000,35.6365,18.7498,6.2424,58000,
12:00:32:171206934,2100000|2200000|2200000|2200000,35.9576,19.0782,6.5585,59000,
12:00:32:674469150,2200000|1900000|2000000|1900000,35.6368,18.7067,6.3953,58000,
12:00:33:175978163,2000000|2100000|1900000|1700000,35.5225,18.6454,6.4425,58000,
12:00:33:679615236,2200000|2100000|2200000|2100000,35.4540,18.4311,6.6204,58000,
12:00:34:180928433,2100000|2200000|1800000|2000000,35.1136,18.2384,6.2793,58000,
12:00:34:682518280,2200000|2200000|2200000|2000000,35.1473,18.3444,6.0762,59000,
12:00:35:184042434,2100000|2000000|1900000|2100000,35.0283,18.1525,6.3352,58000,
12:00:35:685515707,2000000|1500000|2200000|2200000,35.1448,18.2506,6.4582,58000,
12:00:36:186767868,1800000|1900000|1700000|2200000,34.8394,17.9329,6.4230,58000,
12:00:36:689004706,2100000|2100000|1900000|2100000,34.6741,17.6562,6.6594,58000,
12:00:37:190392098,2000000|2100000|1900000|2100000,34.7466,17.7422,6.7553,59000,
12:00:37:693473461,1600000|2200000|2200000|2000000,34.3062,17.3470,6.4712,58000,
12:00:38:195823443,2000000|2100000|2000000|2200000,34.0548,17.1420,6.5068,59000,
12:00:38:697714543,2000000|2200000|2200000|2100000,34.3249,17.5114,6.2812,58000,
12:00:39:201230120,2200000|2200000|2100000|2200000,34.6027,17.7888,5.8878,58000,
12:00:39:703184336,2100000|1900000|2200000|2200000,33.8574,17.0873,6.0368,58000,
12:00:40:205482724,2100000|1600000|2000000|2100000,33.8758,17.1510,5.9544,58000,
12:00:40:708153741,2000000|2100000|2200000|2200000,33.5095,16.7967,5.9555,59000,
12:00:41:209750758,2200000|2000000|2100000|2200000,33.7171,16.8597,6.0601,58000,
12:00:41:711055337,2100000|2200000|2100000|2200000,33.0929,16.2936,6.0828,58000,
12:00:42:212350438,1900000|2100000|1900000|2200000,33.0586,16.1826,6.2897,58000,
12:00:42:714550123,2100000|2000000|1800000|2100000,33.0142,16.2025,6.0686,59000,
12:00:43:215983129,2000000|2100000|2000000|1700000,33.1236,16.2972,6.1376,58000,
12:00:43:718390294,1800000|2100000|1700000|2100000,33.0762,16.1912,6.1392,58000,
12:00:44:222209284,2200000|1900000|2200000|2100000,32.8672,16.1439,6.2102,58000,
12:00:44:724065850,2200000|2200000|1900000|2100000,33.1380,16.2951,6.1032,58000,
12:00:45:225594988,1900000|1900000|2000000|2000000,33.0253,16.1406,6.4140,58000,
12:00:45:726835859,2200000|2100000|2200000|2000000,32.6805,15.9069,6.1237,57000,
12:00:46:228546290,2200000|2000000|2200000|1900000,32.9033,16.1907,5.9009,58000,
12:00:46:731189485,2200000|2200000|2100000|2100000,32.7094,15.8764,6.1136,57000,
12:00:47:233771299,1900000|1800000|2200000|2200000,32.6729,15.8995,6.0558,58000,
12:00:47:735317772,2100000|2200000|2100000|2000000,33.2276,16.4126,6.0586,58000,
12:00:48:237410267,1900000|2200000|1700000|1900000,33.0011,16.1737,6.1750,58000,
12:00:48:739393178,2100000|2200000|1200000|2200000,33.1294,16.3472,6.1859,58000,
12:00:49:240755135,2200000|1900000|2200000|2000000,33.0597,16.1932,6.2640,58000,
12:00:49:742043593,1900000|1900000|1800000|1800000,32.7160,15.7732,6.1936,58000,
12:00:50:245119928,2200000|1800000|2000000|2100000,32.1593,15.4313,6.0861,58000,
12:00:50:748351536,1900000|2000000|1900000|2000000,32.7049,15.8419,6.1246,58000,
12:00:51:249841085,1800000|1700000|2000000|1900000,32.5017,15.6517,6.3249,58000,
12:00:51:751815508,1800000|2200000|2000000|2200000,32.4113,15.6304,6.1257,58000,
12:00:52:253700640,1900000|1900000|2200000|2200000,32.7557,15.9342,6.2238,58000,
12:00:52:755376191,2200000|2200000|2200000|2200000,32.7382,15.8491,6.1983,58000,
12:00:53:256726945,1800000|2000000|2000000|2100000,33.2327,16.3424,6.3997,58000,
12:00:53:759784739,1900000|2200000|2200000|2100000,32.9436,16.1278,6.2767,58000,
12:00:54:261834493,1800000|2100000|1900000|2100000,33.1636,16.2778,6.1549,58000,
12:00:54:764642086,2100000|2000000|2100000|2100000,32.9544,16.0774,6.0902,58000,
12:00:55:268086802,2100000|2200000|2200000|2000000,32.3685,15.6972,5.9259,58000,
12:00:55:770754599,2200000|2200000|2100000|2100000,32.6523,15.8333,5.9442,58000,
12:00:56:275748635,2100000|2200000|2200000|2000000,32.6563,15.9060,6.0560,58000,
12:00:56:780799116,2200000|2000000|2000000|1900000,32.5857,15.7608,5.8847,58000,
12:00:57:282157755,1900000|2100000|2100000|1900000,33.0740,16.2618,6.0035,59000,
12:00:57:786080005,2200000|2000000|2200000|2200000,33.1704,16.3367,6.0991,58000,
12:00:58:287438962,1300000|1500000|1400000|2200000,32.9641,16.1513,6.0726,58000,
12:00:58:788782411,2200000|2100000|2100000|2200000,33.1622,16.3168,6.1740,59000,
12:00:59:291179133,2200000|1800000|2000000|2200000,33.5933,16.7146,6.3683,57000,
12:00:59:792480751,2000000|2100000|2000000|1900000,33.4737,16.5183,6.6309,58000,
12:01:00:293791627,2100000|1300000|1900000|2100000,33.4056,16.4727,6.3395,58000,
12:01:00:797609070,2200000|2100000|2100000|2000000,33.2826,16.4137,6.5144,58000,
12:01:01:299226266,2200000|2200000|2200000|1900000,33.6724,16.8606,6.2268,58000,
12:01:01:801537218,2100000|2100000|1700000|2100000,33.1479,16.3394,6.0269,58000,
12:01:02:304931502,1900000|2100000|2100000|1900000,32.9627,16.1571,6.0849,58000,
12:01:02:807561189,2100000|2200000|1400000|2200000,33.3519,16.5705,5.8954,58000,
12:01:03:312702637,2200000|1900000|1800000|2200000,33.8134,17.0267,5.9439,58000,
12:01:03:814710810,2200000|2100000|2100000|2000000,33.4052,16.6937,5.8445,58000,
12:01:04:320565691,2200000|1800000|2200000|2100000,33.6574,16.8891,5.9725,58000,
12:01:04:821937842,2200000|2200000|2200000|2200000,33.6148,16.8813,5.8738,58000,
12:01:05:324407535,2200000|1900000|2100000|2200000,33.6137,16.9402,5.8184,58000,
12:01:05:827292499,2200000|2200000|2200000|2100000,33.7228,17.0435,5.9088,58000,
12:01:06:328599186,2100000|1800000|1900000|2200000,33.1968,16.4155,6.0211,59000,
12:01:06:831695331,1900000|2200000|2200000|2200000,33.1529,16.2452,6.2702,59000,
12:01:07:333521688,2000000|2200000|1900000|2000000,33.2243,16.3468,6.3077,59000,
12:01:07:834894049,2100000|2200000|2200000|2100000,33.1168,16.2852,6.1371,59000,
12:01:08:336648222,1700000|2200000|1800000|2200000,33.1778,16.4150,5.9496,59000,
12:01:08:837886345,1900000|2000000|2200000|2200000,33.1803,16.3334,6.2845,58000,
12:01:09:340097659,2000000|2100000|1900000|1700000,32.9642,16.1435,6.1263,58000,
12:01:09:842172192,2100000|2100000|2000000|2200000,33.0190,16.1461,6.2305,59000,
12:01:10:346183844,2000000|1900000|2200000|2000000,32.8892,16.0493,6.2629,58000,
12:01:10:847573208,1400000|2100000|1400000|2200000,32.9877,16.1463,6.1606,58000,
12:01:11:349752285,1900000|1900000|2200000|2200000,32.8824,16.0068,6.2779,58000,
12:01:11:851527816,2000000|1900000|2100000|2200000,32.9710,16.1909,6.0836,58000,
12:01:12:352829900,2200000|2000000|2200000|2200000,32.6826,15.8385,5.9969,58000,
12:01:12:857586423,2100000|1800000|2200000|2100000,32.3740,15.6405,5.8601,58000,
12:01:13:358852404,2100000|2100000|1800000|2100000,32.5770,15.8155,5.9774,58000,
12:01:13:861455981,2000000|2100000|2200000|2000000,32.5159,15.8037,5.9074,58000,
12:01:14:370638592,2200000|2200000|2000000|2200000,32.8335,16.1056,5.8655,58000,
12:01:14:872027178,2200000|2200000|2200000|2100000,32.4963,15.7142,6.0093,58000,
12:01:15:373370162,1900000|1800000|2200000|2000000,33.1583,16.3070,5.9837,58000,
12:01:15:883382988,2100000|2000000|2000000|2200000,33.0392,16.3413,5.8966,59000,
12:01:16:384838025,2000000|2100000|2200000|1900000,33.2668,16.4656,6.0372,59000,
12:01:16:888155528,2000000|2200000|2100000|1900000,33.2032,16.3846,6.0352,58000,
12:01:17:390277130,2100000|2200000|2100000|2200000,33.0288,16.2192,6.0590,58000,
12:01:17:892473539,1800000|2200000|2200000|2200000,33.3565,16.5863,5.9315,58000,
12:01:18:393766593,2200000|2200000|2200000|2000000,33.2238,16.4902,5.8952,58000,
12:01:18:896424343,2200000|2200000|2200000|2200000,33.3917,16.6963,5.8915,58000,
12:01:19:397801785,2000000|2200000|2100000|1900000,33.0604,16.3084,5.9689,58000,
12:01:19:901236088,1900000|2100000|1700000|2000000,33.2810,16.4609,6.1464,58000,
12:01:20:404461567,1700000|2000000|2200000|1600000,32.8990,16.0438,6.1864,58000,
12:01:20:905721676,2200000|2200000|1800000|2200000,32.9982,16.2028,5.9479,58000,
12:01:21:407257006,2200000|2000000|1900000|1600000,33.1223,16.3423,5.9801,58000,
12:01:21:908840175,2100000|2100000|1900000|2100000,32.9882,16.2488,5.9564,58000,
12:01:22:410386537,2200000|2200000|2200000|2000000,33.2553,16.5403,5.8772,58000,
12:01:22:911781990,2200000|2100000|2200000|2200000,33.7254,16.9424,5.9169,59000,
12:01:23:413507347,2000000|2200000|2200000|2200000,33.6491,16.9289,6.0026,59000,
12:01:23:915953137,2100000|2100000|1900000|2200000,34.1618,17.3378,6.0597,59000,
12:01:24:417415574,2200000|2000000|1900000|1900000,34.5328,17.6153,6.2450,58000,
12:01:24:925017915,2000000|2100000|1900000|2200000,34.1910,17.3226,6.3264,59000,
12:01:25:428080986,1500000|2100000|2100000|2100000,34.3295,17.4580,6.3214,60000,
12:01:25:929821102,1700000|2200000|2200000|2200000,34.3980,17.5313,6.0566,60000,
12:01:26:434792177,1900000|2200000|2200000|2200000,34.2020,17.3843,6.1386,59000,
12:01:26:937783592,2200000|2200000|2200000|2200000,34.4910,17.6842,6.0098,60000,
12:01:27:438976295,2000000|2100000|2200000|2200000,34.4649,17.6726,5.9672,59000,
12:01:27:942883743,2100000|1800000|1800000|2200000,34.6300,17.9164,5.9759,59000,
12:01:28:444427024,2100000|2200000|1900000|2100000,34.2486,17.4727,5.9710,59000,
12:01:28:945907103,1800000|1900000|2100000|1900000,34.2733,17.4020,6.0326,58000,
12:01:29:449721971,1700000|2200000|2200000|1800000,34.2172,17.3220,6.3886,58000,
12:01:29:950987847,1900000|2100000|2000000|1900000,34.0148,17.1094,6.3496,58000,
12:01:30:456168982,2100000|2100000|2200000|2000000,34.0932,17.1637,6.5152,58000,
12:01:30:957842195,1700000|2100000|2100000|1900000,34.2091,17.3157,6.3789,58000,
12:01:31:460878233,1700000|1800000|2100000|1800000,34.2585,17.3497,6.3753,59000,
12:01:31:964445020,1800000|2200000|2100000|2100000,34.2546,17.3659,6.3809,59000,
12:01:32:467770484,1900000|1900000|2200000|2200000,34.5101,17.6405,6.1830,59000,
12:01:32:969056270,2200000|2200000|2100000|2000000,34.2954,17.4232,6.2099,58000,
12:01:33:470291796,2200000|2100000|1800000|2100000,34.4313,17.5839,6.1668,59000,
12:01:33:974020722,2000000|1900000|1800000|2200000,34.2181,17.3596,6.2802,59000,
12:01:34:478456104,2000000|2000000|1900000|2200000,34.4013,17.5522,6.1014,59000,
12:01:34:980197484,2200000|2200000|1900000|2200000,34.5241,17.7787,6.0399,60000,
12:01:35:481440311,1900000|2200000|1900000|2200000,34.0009,17.1956,5.8831,59000,
12:01:35:983164164,2100000|2200000|2100000|2100000,34.1747,17.4552,5.8755,60000,
12:01:36:484435522,2000000|2100000|2100000|2200000,34.1800,17.3985,5.9091,61000,
12:01:36:986275852,2200000|2100000|2100000|2100000,33.8250,17.0540,6.0454,59000,
12:01:37:488825196,2200000|2200000|1700000|2000000,33.7493,16.8092,6.2306,58000,
12:01:37:990239993,1900000|2200000|2100000|1700000,33.6634,16.8117,6.1626,59000,
12:01:38:491456181,2200000|1700000|1400000|1700000,34.0165,17.0906,6.2175,59000,
12:01:38:996014049,2200000|2100000|2100000|2100000,33.5823,16.8509,5.9782,60000,
12:01:39:503001635,1800000|2100000|1700000|2100000,33.9250,17.1927,5.9325,58000,
12:01:40:  5720319,2200000|2200000|2200000|2200000,33.7570,16.9010,6.0215,59000,
12:01:40:508294489,2100000|2000000|2200000|1900000,34.0039,17.0997,6.4114,59000,
12:01:41: 12254722,1900000|1600000|2100000|2200000,33.2543,16.4370,6.2690,58000,
12:01:41:513508768,2000000|2200000|2100000|2200000,33.2438,16.4221,6.0690,60000,
12:01:42: 14795498,2200000|2000000|1800000|2000000,33.5212,16.6792,6.0578,60000,
12:01:42:520168666,1700000|2200000|2100000|2200000,33.6783,16.8234,6.3223,58000,
12:01:43: 21808591,2000000|2000000|2200000|1700000,33.8093,16.8945,6.4767,59000,
12:01:43:523563578,2100000|1700000|2100000|1900000,33.6528,16.7493,6.1523,59000,
12:01:44: 25124008,1700000|1900000|2200000|2000000,33.7461,16.8671,6.2139,59000,
12:01:44:527400995,2200000|2100000|2200000|2100000,33.6342,16.8452,6.1260,59000,
12:01:45: 28798376,2000000|2100000|2200000|1700000,33.6487,16.7300,6.5076,58000,
12:01:45:530272965,2000000|2100000|2200000|1900000,33.2704,16.3791,6.3847,59000,
12:01:46: 31731096,2100000|2100000|2200000|2000000,33.8724,16.9696,6.5759,60000,
12:01:46:533028206,1600000|2200000|1900000|2000000,33.5695,16.6378,6.3045,59000,
12:01:47: 36743397,2000000|2100000|2200000|2200000,34.4528,17.5916,6.1572,61000,
12:01:47:539888016,2100000|2100000|2100000|2100000,34.4567,17.6597,6.0302,61000,
12:01:48: 41543453,1900000|2100000|2200000|2200000,34.9315,18.1833,5.8977,60000,
12:01:48:543028642,2200000|1900000|1900000|2200000,34.7703,18.0119,5.9524,60000,
12:01:49: 44284485,2000000|2200000|2200000|2100000,35.1426,18.3775,5.8857,60000,
12:01:49:545536181,1900000|2100000|2100000|2200000,35.2169,18.4312,5.9825,60000,
12:01:50: 50006166,2200000|1900000|2100000|2100000,34.9175,18.1489,5.9446,60000,
12:01:50:551281023,1900000|2100000|2000000|2200000,35.0126,18.2153,5.9925,59000,
12:01:51: 52939670,2200000|1900000|2200000|2200000,34.9932,18.1547,6.1166,60000,
12:01:51:555093997,2100000|2200000|1800000|2200000,35.5047,18.7054,6.0594,60000,
12:01:52: 56439887,2100000|2200000|2200000|2100000,35.3255,18.5007,6.0313,60000,
12:01:52:559981316,2200000|2000000|2200000|2200000,35.8778,19.1116,6.0598,60000,
12:01:53: 61617928,2200000|2200000|2200000|2200000,35.9146,19.0247,6.1203,60000,
12:01:53:564606220,2200000|2100000|2200000|2100000,35.5134,18.6929,6.1240,60000,
12:01:54: 65990186,2000000|2100000|2100000|2200000,35.2603,18.4634,6.0762,60000,
12:01:54:568601656,2100000|2100000|2200000|1700000,35.4256,18.5172,6.1909,61000,
12:01:55: 70261920,2200000|2200000|1900000|2200000,35.1796,18.3440,6.1257,60000,
12:01:55:574899601,2100000|1800000|1700000|2100000,35.0701,18.2313,6.1163,60000,
12:01:56: 78509652,1900000|2100000|2100000|2000000,35.0739,18.2619,6.1424,60000,
12:01:56:580004997,2200000|2200000|2200000|1900000,35.1907,18.2608,6.2359,59000,
12:01:57: 81695638,2100000|2200000|2200000|2100000,35.3772,18.5842,6.1238,60000,
12:01:57:584062550,2200000|2200000|2200000|2100000,35.3038,18.4507,6.0406,59000,
12:01:58: 85234773,1900000|1400000|1600000|2200000,35.2597,18.3627,6.0579,61000,
12:01:58:588977986,2200000|2200000|1900000|2100000,35.2444,18.5131,6.0919,59000,
12:01:59: 90390765,2100000|2000000|2200000|2000000,35.1520,18.3463,6.0731,60000,
12:01:59:592701084,2100000|1700000|2100000|2200000,35.2219,18.3338,6.1787,60000,
12:02:00: 94226222,2200000|2100000|2000000|2200000,35.0813,18.2762,6.1151,60000,
12:02:00:596836241,2200000|2000000|2000000|2200000,35.2097,18.3325,6.0480,59000,
12:02:01: 99849396,1900000|2200000|1600000|2000000,34.7743,17.9517,6.0339,60000,
12:02:01:601108497,2100000|2200000|2200000|2000000,34.8542,18.1151,6.0285,60000,
12:02:02:102251205,2100000|2200000|1700000|1700000,35.0520,18.2739,5.9311,60000,
12:02:02:604795101,2000000|1800000|1700000|2000000,34.9934,18.1775,6.0229,59000,
12:02:03:107557028,2200000|2200000|2100000|2100000,35.1815,18.2981,6.0643,61000,
12:02:03:612138278,2200000|2200000|2200000|2200000,35.2782,18.5118,5.9944,61000,
12:02:04:113581189,1900000|2200000|2000000|1900000,35.3216,18.5512,5.9479,61000,
12:02:04:616143550,2000000|2100000|2000000|1800000,35.3298,18.4340,6.1276,60000,
12:02:05:119136265,1700000|1500000|1200000|1600000,29.2070,12.7485,6.1464,59000,
12:02:05:620589104,1600000|1700000|1500000|1200000,27.8400,11.5251,6.0202,59000,
12:02:06:122075406,1400000|1600000|1500000|1200000,26.9029,10.6061,6.0526,58000,
12:02:06:623702200,1300000|1300000|1600000|1300000,27.1101,10.8042,6.0477,59000,
12:02:07:125595680,1300000|1700000|1700000|1900000,28.3392,11.9849,5.9461,59000,
12:02:07:626896125,1400000|1800000|1700000|1600000,28.4505,12.1160,5.9853,58000,
12:02:08:128446155,1500000|1300000|1500000|1600000,28.0951,11.7873,6.0207,58000,
12:02:08:630059946,1300000|1700000|1800000|1200000,28.4402,12.1503,5.9319,59000,
12:02:09:131705357,1700000|1300000|1800000|1600000,27.6778,11.2895,5.9286,59000,
12:02:09:633137893,1300000|1700000|1800000|1300000,28.1958,11.8475,5.8744,58000,
12:02:10:134637001,1900000|1800000|1900000|1600000,27.6849,11.3597,6.0540,58000,
12:02:10:635971422,1800000|1700000|1500000|1900000,27.9644,11.6220,6.0680,58000,
12:02:11:137498787,1800000|1300000|1400000|1600000,27.9616,11.6285,6.0159,57000,
12:02:11:638868464,1700000|1300000|1800000|1700000,27.3523,11.0041,6.0159,58000,
12:02:12:140332540,1700000|1400000|1900000|1200000,27.8279,11.5205,5.9735,58000,
12:02:12:642477768,1400000|1300000|1900000|1600000,28.3264,11.9902,5.9943,58000,
12:02:13:143839399,1600000|1600000|1200000|1200000,25.3926,9.1856,5.5355,57000,
12:02:13:645388429,1200000|1200000|1200000|1200000,18.5967,2.6105,4.6221,56000,
12:02:14:147296415,1200000|1200000|1200000|1200000,18.4879,2.4825,4.6311,57000,
12:02:14:649218008,1200000|1200000|1200000|1200000,18.4754,2.5137,4.6485,56000,
12:02:15:151122930,1200000|1200000|1200000|1200000,18.4904,2.4816,4.6238,56000,
12:02:15:653056350,1200000|1200000|1200000|1200000,18.5031,2.5409,4.5928,56000,
12:02:16:154961196,1200000|1200000|1200000|1200000,18.5089,2.5057,4.6313,56000,
12:02:16:656886749,1200000|1200000|1200000|1200000,18.5119,2.5134,4.6490,55000,
12:02:17:158778279,1200000|1200000|1200000|1200000,18.4496,2.4828,4.6141,57000,
12:02:17:660698668,1200000|1200000|1200000|1200000,18.5210,2.5158,4.6379,56000,
12:02:18:162611791,1200000|1200000|1200000|1200000,18.4439,2.4848,4.6567,56000,
12:02:18:664549140,1200000|1200000|1200000|1200000,18.5300,2.5235,4.6164,55000,
12:02:19:166465930,1200000|1200000|1200000|1200000,18.4788,2.4824,4.6502,55000,
12:02:19:668389089,1200000|1200000|1200000|1200000,18.4875,2.5298,4.6238,55000,
12:02:20:170302296,1200000|1200000|1200000|1200000,18.4755,2.4741,4.6270,56000,
12:02:20:672232225,1200000|1200000|1200000|1200000,18.4471,2.4883,4.6182,55000,
12:02:21:174145121,1200000|1200000|1200000|1200000,18.4768,2.4745,4.6170,56000,
12:02:21:676042088,1200000|1200000|1200000|1200000,18.4750,2.4786,4.5961,56000,
12:02:22:177983387,1200000|1200000|1200000|1200000,18.4437,2.4846,4.6497,55000,
12:02:22:679894177,1200000|1200000|1200000|1200000,18.4849,2.4827,4.6023,55000,
12:02:23:181809973,1200000|1200000|1200000|1200000,18.4386,2.4804,4.6304,55000,
12:02:23:683726672,1200000|1200000|1200000|1200000,18.5749,2.5686,4.6435,56000,
12:02:24:185680325,1200000|1200000|1200000|1200000,18.4737,2.4746,4.5885,56000,
12:02:24:687596582,1200000|1200000|1200000|1200000,18.4555,2.4973,4.6332,56000,
12:02:25:189545381,1200000|1200000|1200000|1200000,18.4785,2.4787,4.6059,55000,
12:02:25:691460481,1200000|1200000|1200000|1200000,18.4343,2.4761,4.6278,55000,
12:02:26:193392917,1200000|1200000|1200000|1200000,18.4971,2.4970,4.6063,55000,
12:02:26:695294630,1200000|1200000|1200000|1200000,18.4723,2.4785,4.6425,55000,
12:02:27:197233696,1200000|1200000|1200000|1200000,18.4279,2.4701,4.6406,55000,
12:02:27:699136519,1200000|1200000|1200000|1200000,18.4694,2.4683,4.6326,55000,
12:02:28:201094439,1200000|1200000|1200000|1200000,18.4622,2.5050,4.6134,56000,
12:02:28:703000168,1200000|1200000|1200000|1200000,18.5074,2.5016,4.6604,55000,
12:02:29:204935684,1200000|1200000|1200000|1200000,18.4864,2.4908,4.6252,54000,
12:02:29:706830950,1200000|1200000|1200000|1200000,18.4238,2.4653,4.6417,54000,
12:02:30:208745870,1200000|1200000|1200000|1200000,18.4694,2.4691,4.6416,55000,
12:02:30:710648849,1200000|1200000|1200000|1200000,18.4347,2.4798,4.6323,55000,
12:02:31:212545208,1200000|1200000|1200000|1200000,18.4927,2.4922,4.6417,54000,
12:02:31:714440008,1200000|1200000|1200000|1200000,18.4055,2.4480,4.6233,55000,
12:02:32:215871642,1200000|1200000|1200000|1200000,18.4507,2.4372,4.6181,55000,
12:02:32:717390771,1200000|1200000|1200000|1200000,18.4125,2.4384,4.6455,54000,
12:02:33:218822659,1200000|1200000|1200000|1200000,18.4207,2.4415,4.6369,56000,
12:02:33:720310131,1200000|1200000|1200000|1200000,18.4602,2.4818,4.6379,55000,
12:02:34:221800952,1200000|1200000|1200000|1200000,17.5622,2.2820,4.3409,55000,
