0,1
1000,1
1100,1
1200,13
1300,1
1400,25
1500,1
1600,37
1700,1
1800,49
1900,1
2000,62
2100,1
2200,74
2300,1
2400,86
2500,1
2600,98
2700,1
2800,110
2900,1
3000,122
3100,1
3200,134
3300,1
3400,146
3500,1
3600,158
3700,1
3800,171
3900,1
4000,183
4100,1
4200,195
4300,1
4400,207
4500,1
4600,219
4700,1
4800,231
4900,1
5000,243
5100,1
5200,255
5300,1
5400,267
5500,1
5600,280
5700,1
5800,292
5900,1
6000,304
6100,1
6200,316
6300,1
6400,328
6500,1
6600,340
6700,1
6800,352
6900,1
7000,364
7100,1
7200,376
7300,1
7400,389
7500,1
7600,401
7700,1
7800,413
7900,1
8000,425
8100,1
8200,437
8300,1
8400,449
8500,1
8600,461
8700,1
8800,473
8900,1
9000,485
9100,1
9200,498
9300,1
9400,510
9500,1
9600,522
9700,1
9800,534
9900,1
10000,546
10100,1
10200,558
10300,1
10400,570
10500,1
10600,582
10700,1
10800,594
10900,1
11000,607
11100,1
11200,619
11300,1
11400,631
11500,1
11600,643
11700,1
11800,655
11900,1
12000,667
12100,1
12200,679
12300,1
12400,691
12500,1
12600,703
12700,1
12800,716
12900,1
13000,728
13100,1
13200,740
13300,1
13400,752
13500,1
13600,764
13700,1
13800,776
13900,1
14000,788
14100,1
14200,800
14300,1
14400,812
14500,1
14600,825
14700,1
14800,837
14900,1
15000,849
15100,1
15200,861
15300,1
15400,873
15500,1
15600,885
15700,1
15800,897
15900,1
16000,909
16100,1
16200,921
16300,1
16400,934
16500,1
16600,946
16700,1
16800,958
16900,1
17000,970
17100,1
17200,982
17300,1
17400,994
17500,1
17600,1006
17700,1
17800,1018
17900,1
18000,1030
18100,1
18200,1043
18300,1
18400,1055
18500,1
18600,1067
18700,1
18800,1079
18900,1
19000,1091
19100,1
19200,1103
19300,1
19400,1115
19500,1
19600,1127
19700,1
19800,1139
19900,1
20000,1152
20100,1
20200,1164
20300,1
20400,1176
20500,1
20600,1188
20700,1
20800,1200
21800,1
