250000000,250000
250000000,500000
250000000,1000000
250000000,2000000
250000000,2500000
250000000,3000000
500000000,500000
500000000,1000000
500000000,2000000
500000000,4000000
500000000,5000000
500000000,6000000
750000000,750000
750000000,1500000
750000000,3000000
750000000,6000000
750000000,7500000
750000000,9000000
1000000000,1000000
1000000000,2000000
1000000000,4000000
1000000000,8000000
1000000000,10000000
1000000000,12000000
2000000000,2000000
2000000000,4000000
2000000000,8000000
2000000000,16000000
2000000000,20000000
2000000000,24000000
