35624.728190965,60002,93.40,1
35625.231550572,60002,93.40,1
35625.723656395,60002,93.40,1
35626.230762929,60002,93.40,1
35626.721799543,60002,93.40,1
35627.226720773,60003,93.85,1
35627.725719369,60002,93.40,1
35628.222772433,60002,93.40,1
35628.730777494,60001,92.95,1
35629.222315622,60000,92.50,1
35629.723248587,60001,92.95,1
35630.221344659,60000,92.50,1
35630.722478024,59999,92.05,1
35631.221963577,59998,91.60,1
35631.727558108,59998,91.60,1
35632.222104593,59997,91.15,1
35632.728188934,59997,91.15,1
35633.223762486,59997,91.15,1
35633.728849739,59997,91.15,1
35634.226796848,59998,91.60,1
35634.721573053,59998,91.60,1
35635.226878869,59997,91.15,1
35635.722028988,59996,90.70,1
35636.221552473,59996,90.70,1
35636.728833825,59996,90.70,1
35637.22407496,59996,90.70,1
35637.720409502,59996,90.70,1
35638.225898133,59996,90.70,1
35638.721275665,59996,90.70,1
35639.22775208,59996,90.70,1
35639.722957035,59996,90.70,1
35640.2279228,59996,90.70,1
35640.723187695,59996,90.70,1
35641.228549225,59996,90.70,1
35641.723643318,59995,90.25,1
35642.219697152,59995,90.25,1
35642.724905991,59995,90.25,1
35643.220036128,59995,90.25,1
35643.725709888,59994,89.80,1
35644.220775132,59994,89.80,1
35644.726904158,59994,89.80,1
35645.222332625,59994,89.80,1
35645.720021787,59994,89.80,1
35646.227477765,59995,90.25,1
35646.72293977,59995,90.25,1
35647.218027758,59994,89.80,1
35647.723467494,59994,89.80,1
35648.220886449,59994,89.80,1
35648.71817088,59993,89.35,1
35649.223148805,59994,89.80,1
35649.718305674,59995,90.25,1
35650.223867192,59997,91.15,1
35650.719992463,59998,91.60,1
35651.22534376,59999,92.05,1
35651.721234157,59999,92.05,1
35652.238416076,59998,91.60,1
35652.733490426,59998,91.60,1
35653.218826519,59997,91.15,1
35653.725725847,59997,91.15,1
35654.231332419,59998,91.60,1
35654.720710421,59999,92.05,1
35655.225837064,60000,92.50,1
35655.722489118,60001,92.95,1
35656.217135025,60001,92.95,1
35656.722465119,60000,92.50,1
35657.21873084,59999,92.05,1
35657.735155114,59998,91.60,1
35658.240233862,59998,91.60,1
35658.736919736,59998,91.60,1
35659.233405827,59998,91.60,1
35659.738745961,59998,91.60,1
35660.224463086,59999,92.05,1
35660.721202758,59999,92.05,1
35661.21644393,60000,92.50,1
35661.721572339,60000,92.50,1
35662.21855906,59999,92.05,1
35662.72376988,59999,92.05,1
35663.219417329,59999,92.05,1
35663.725680197,59999,92.05,1
35664.220743591,60000,92.50,1
35664.718489528,60000,92.50,1
35665.224300589,60001,92.95,1
35665.720183407,60002,93.40,1
35666.216664828,60002,93.40,1
35666.72237129,60002,93.40,1
35667.220259361,60002,93.40,1
35667.725964612,60002,93.40,1
35668.225626872,60002,93.40,1
35668.721158286,60002,93.40,1
35669.222017425,60003,93.85,1
35669.717369933,60002,93.40,1
35670.224016679,60002,93.40,1
35670.721150741,60003,93.85,1
35671.218452885,60003,93.85,1
35671.72431916,60004,94.30,1
35672.219894813,60004,94.30,1
35672.725303518,60004,94.30,1
35673.22179405,60004,94.30,1
35673.722084389,60003,93.85,1
35674.22007895,60003,93.85,1
35674.725340289,60003,93.85,1
35675.220127184,60003,93.85,1
35675.716590463,60003,93.85,1
35676.222414517,60003,93.85,1
35676.720189006,60003,93.85,1
35677.222517715,60003,93.85,1
35677.720449918,60003,93.85,1
35678.216469919,60003,93.85,1
35678.721988141,60003,93.85,1
35679.218122059,60003,93.85,1
35679.717737606,60002,93.40,1
35680.217184376,60002,93.40,1
35680.718983758,60002,93.40,1
35681.217163393,60002,93.40,1
35681.723212083,60002,93.40,1
35682.21943928,60003,93.85,1
35682.716723717,60003,93.85,1
35683.222686791,60004,94.30,1
35683.721260693,60005,94.75,1
35684.216288465,60005,94.75,1
