35619.321000099,60.455
35619.421000003,70.043
35619.520999908,28.401
35619.621000051,50.924
35619.720999956,46.868
35619.821000099,45.911
35619.921000003,42.595
35620.020999908,42.926
35620.121000051,44.910
35620.220999956,41.390
35620.321000099,44.276
35620.421000003,44.560
35620.520999908,66.017
35620.621000051,71.395
35620.720999956,65.341
35620.821000099,68.941
35620.921000003,67.574
35621.020999908,68.150
35621.121000051,67.910
35621.220999956,67.830
35621.321000099,68.111
35621.421000003,67.888
35621.520999908,68.475
35621.621000051,67.678
35621.720999956,65.264
35621.821000099,68.467
35621.921000003,67.973
35622.020999908,67.503
35622.121000051,68.326
35622.220999956,67.764
35622.321000099,67.789
35622.421000003,68.445
35622.520999908,68.027
35622.621000051,67.759
35622.720999956,67.822
35622.821000099,67.915
35622.921000003,67.915
35623.020999908,67.776
35623.121000051,67.681
35623.220999956,65.846
35623.321000099,66.692
35623.421000003,68.313
35623.520999908,68.086
35623.621000051,68.590
35623.720999956,68.622
35623.821000099,67.501
35623.921000003,68.725
35624.020999908,68.015
35624.121000051,68.350
35624.220999956,67.978
35624.321000099,67.315
35624.421000003,68.415
35624.520999908,68.320
35624.621000051,67.327
35624.720999956,67.188
35624.821000099,67.467
35624.921000003,66.203
35625.020999908,64.716
35625.121000051,66.629
35625.220999956,67.390
35625.321000099,64.069
35625.421000003,64.550
35625.520999908,65.133
35625.621000051,63.753
35625.720999956,60.759
35625.821000099,60.226
35625.921000003,60.807
35626.020999908,62.708
35626.121000051,61.221
35626.220999956,57.382
35626.321000099,55.593
35626.421000003,56.511
35626.520999908,56.481
35626.621000051,56.378
35626.720999956,56.762
35626.821000099,56.470
35626.921000003,51.317
35627.020999908,59.763
35627.121000051,56.631
35627.220999956,57.130
35627.321000099,54.508
35627.421000003,54.879
35627.520999908,55.232
35627.621000051,51.843
35627.720999956,53.532
35627.821000099,55.861
35627.921000003,56.762
35628.020999908,53.978
35628.121000051,57.819
35628.220999956,58.673
35628.321000099,53.594
35628.421000003,53.498
35628.520999908,53.268
35628.621000051,57.053
35628.720999956,55.731
35628.821000099,57.456
35628.921000003,54.786
35629.020999908,53.464
35629.121000051,53.178
35629.220999956,53.425
35629.321000099,53.473
35629.421000003,54.455
35629.520999908,54.221
35629.621000051,57.658
