0,Processor Power_0 (Watt)IA Power_0 (Watt),0
35200.680502457,6.1816,1.5951
35200.782283797,4.9795,1.3053
35200.883883677,4.6346,1.2465
35200.985577822,4.7276,1.2599
35201.087312332,5.3289,1.5369
35201.189064386,5.2888,1.4059
35201.290573648,5.3383,1.6129
35201.392349358,5.8786,2.0439
35201.494100022,6.3758,2.3025
35201.595173626,7.1111,3.002
35201.696914367,7.4084,3.1384
35201.798448997,8.8708,3.6809
35201.899527047,8.0658,3.4481
35202.001062453,7.8798,3.708
35202.102104507,8.8688,4.0152
35202.203906493,8.1802,3.6162
35202.305180141,9.2574,4.4601
35202.40614412,9.0836,4.5419
35202.50765253,9.3023,4.5724
35202.608585904,8.7488,4.0317
35202.710319277,8.9531,3.8089
35202.811624663,8.9254,4.4967
35202.912704933,9.8897,5.1082
35203.013784815,9.2756,4.5675
35203.114869135,8.5562,3.6939
35203.216546908,8.1410,3.4139
35203.317694117,8.1638,3.7729
35203.418763997,8.2762,3.4511
35203.519976479,6.5014,2.302
35203.621429432,5.7446,1.8241
35203.723157835,5.7981,1.6937
35203.824910221,6.6923,2.2235
35203.926433261,7.6311,2.406
35204.028030562,6.2036,1.7428
35204.129741334,6.4800,1.8412
35204.231558226,6.5328,2.0774
35204.332943365,6.7660,2.5251
35204.43420205,7.0129,2.6966
35204.535301166,8.0759,3.637
35204.636461659,8.4584,3.2585
35204.738587855,9.0049,4.2425
35204.840446896,10.4115,5.0097
35204.941593083,11.0155,5.2217
35205.043371928,11.1429,5.7415
35205.145052926,11.3311,5.7239
35205.246575213,11.0455,5.9059
35205.3478372,10.2332,5.0057
35205.450634197,9.0888,4.4461
35205.551881543,9.7672,4.02
35205.654465006,8.9692,3.7697
35205.757060878,8.4449,3.4139
35205.85892367,8.3976,3.5769
35205.960588928,8.3451,3.5796
35206.062016142,8.5363,3.5579
35206.163045815,8.2776,3.5664
35206.265004942,7.6048,2.5482
35206.366824776,6.0523,1.9626
35206.468348204,7.1904,2.4996
35206.570175137,8.1821,3.2234
35206.672218636,8.0345,3.0182
35206.773694089,8.7992,3.972
35206.874791394,10.7001,5.3084
35206.975854211,9.5114,4.9886
35207.077925748,12.5826,6.5609
35207.180275564,10.8484,5.5726
35207.281292784,10.7896,5.5807
35207.382325178,10.9984,5.6462
35207.483399877,10.7989,5.6047
35207.584426706,9.9639,4.9357
35207.687015058,9.2490,4.2445
35207.789779775,10.3974,5.3437
35207.891452744,11.0830,5.5497
35207.992738696,10.1425,5.0735
35208.093964156,10.2567,4.8874
35208.195836237,8.4502,3.3101
35208.297681861,6.9643,2.7081
35208.399650535,7.9574,2.9117
35208.502758214,13.2922,6.6826
35208.604322651,13.7092,7.2946
35208.70592444,13.5713,7.5334
35208.807145741,13.5710,7.3955
35208.908696078,12.2955,6.6668
35209.009753506,11.7218,6.4511
35209.110820181,11.5082,5.7358
35209.212637281,10.5070,5.2646
35209.314855621,11.9099,6.0639
35209.417123955,11.1152,5.3988
35209.518772689,8.7036,3.6856
35209.620337547,6.9726,2.3228
35209.722063793,7.2715,2.4573
35209.823838193,8.0967,2.8431
35209.925936758,9.9615,4.2982
35210.027870356,12.6213,6.2761
35210.12898891,15.0723,8.4514
35210.230464991,13.5995,7.6372
35210.332688789,14.4314,8.2054
35210.434357957,14.9527,8.3748
35210.536074819,13.9092,7.1703
35210.637881849,12.8942,6.4675
35210.739879414,11.5210,5.7894
35210.8416311,11.6692,5.6699
35210.943316249,9.7950,4.4014
35211.044809658,9.1240,3.5376
35211.146332429,9.4003,3.6944
35211.247980393,10.3651,4.9593
35211.349030798,12.2579,6.6649
35211.45030521,13.3232,7.0825
35211.552611901,15.4064,8.9251
35211.653693618,16.0657,9.3087
35211.756062586,14.8827,8.468
35211.858315075,14.4145,7.8574
35211.960376522,11.9312,6.2524
35212.062094921,11.9307,6.0945
35212.1636612,9.4048,3.8869
35212.265464127,11.1174,5.5382
35212.366549938,10.6185,5.2666
35212.467647586,8.9865,3.9377
35212.568922874,9.5756,4.0639
35212.67034695,12.0560,5.9239
35212.771592637,13.8522,7.644
35212.873816075,15.8046,9.4296
35212.9762113,16.4226,9.602
35213.077746964,13.2309,7.2832
35213.179169573,11.2312,5.3617
35213.280811568,12.2673,6.3172
35213.382392322,13.0044,7.2117
35213.484610999,11.6677,5.8067
35213.586370122,10.9634,5.3031
35213.688603788,10.4723,4.7345
35213.790724296,10.5424,4.7545
35213.892218714,13.0995,6.8462
35213.993631319,14.9440,8.8197
35214.095227618,15.0732,8.5048
35214.196850612,13.7409,7.702
35214.298220318,13.9962,7.7595
35214.39929939,13.1983,7.0274
35214.500878932,12.8511,6.6546
35214.601927653,13.4265,6.9874
35214.703990476,11.1052,5.3149
35214.804989084,11.2738,5.4997
35214.906373953,12.6409,6.5146
35215.007480051,13.8730,7.5581
35215.108545227,14.8429,8.3885
35215.210405193,15.4730,8.6066
35215.311698973,15.1473,8.3454
35215.413577176,14.4097,7.8365
35215.51510939,14.7395,7.8319
35215.61618804,13.8371,6.9232
35215.718773244,12.4495,6.5188
35215.820025682,10.1364,4.9029
35215.921593125,18.0801,11.009
35216.02315629,19.2831,11.265
35216.124654467,17.7473,10.225
35216.226961545,16.6575,9.6694
35216.32801138,15.3512,8.5662
35216.429119034,14.6384,8.1732
35216.530611942,13.1659,6.9875
35216.631666077,8.9243,3.9988
35216.732754335,10.4791,4.2622
35216.834663561,13.9469,7.8852
35216.936113491,16.9635,9.6651
35217.037892306,17.7264,9.9973
35217.1397112,18.0650,10.406
35217.241969053,18.3368,10.465
35217.343154625,15.0884,8.9074
35217.444175813,10.7786,5.5675
35217.546019476,16.7481,9.8597
35217.647819648,17.9662,9.8632
35217.750233011,14.6127,8.2626
35217.851577766,16.5760,8.7545
35217.952604789,18.6117,10.796
35218.053669381,19.3220,11.417
35218.154684862,15.7027,8.5491
35218.255795182,8.8219,3.7639
35218.357326389,10.5125,5.0479
35218.458630644,15.2281,8.8107
35218.559822916,19.7055,11.447
35218.661136115,17.1738,9.1235
35218.762772524,17.7046,9.8128
35218.864082966,19.9432,11.47
35218.965119501,17.4204,9.933
35219.066657785,13.7082,6.9691
35219.167969586,8.9394,3.2503
35219.26997784,12.7511,5.722
35219.372096266,19.2121,10.781
35219.474078315,20.3854,12.071
35219.576137891,19.8933,11.818
35219.677885793,17.8935,9.89
35219.779529346,18.6316,10.874
35219.880818542,15.7161,8.3696
35219.982512376,9.7539,4.0059
35220.084238461,12.9028,6.1726
35220.18662314,17.3865,9.3697
35220.287968507,20.9228,12.553
35220.390218766,22.0667,13.822
35220.491905173,19.7174,11.297
35220.594110206,18.8923,10.792
35220.695733352,11.7958,5.6177
35220.796828095,13.2207,5.4568
35220.898698193,14.4694,6.7997
35221.000144264,17.8217,10.062
35221.102318685,19.8536,11.305
35221.205444191,21.9407,13.439
35221.306660594,20.4082,12.207
35221.408359371,16.7568,8.834
35221.509594987,12.2551,6.1499
35221.610992211,12.8835,6.1306
35221.713059985,16.8932,8.646
35221.815530661,21.5027,13.091
35221.917996821,22.3451,13.87
35222.020479999,20.3836,11.966
35222.122683217,19.0875,11.016
35222.224484733,14.3381,7.199
35222.326123435,10.3419,4.902
35222.427213442,16.9203,9.5112
35222.528400301,19.6630,11.239
35222.630791523,19.8477,11.482
35222.7324306,20.3484,12.23
35222.833798653,20.5287,11.988
35222.935577352,16.8623,9.4641
35223.03749273,12.6931,6.1569
35223.139170902,13.3131,5.9783
35223.241799593,16.2181,7.8306
35223.344776023,17.6894,9.2383
35223.447384288,18.4407,9.733
35223.549730224,17.8424,9.4355
35223.651674051,15.9623,7.5635
35223.754456915,13.0014,5.6218
35223.855891035,14.9751,7.4936
35223.957533654,16.9536,8.8081
35224.060258039,19.3627,10.719
35224.162176268,21.9437,13.451
35224.265343546,18.8953,10.668
35224.367881158,16.4172,8.4388
35224.468953073,15.7220,7.8609
35224.570395086,15.4211,7.778
35224.672502346,16.7673,8.5706
35224.776002171,19.6889,10.943
35224.877513139,21.3366,12.81
35224.980006666,20.2173,11.841
35225.081165412,17.7426,9.6334
35225.182956018,12.8640,5.4533
35225.28513443,15.8156,7.8821
35225.386497561,18.2634,9.8073
35225.488379211,19.4737,11.006
35225.59070234,22.2788,13.698
35225.692232374,20.9604,12.431
35225.793435213,17.0860,9.0537
35225.895542005,16.3812,8.2088
35225.997361687,20.9706,12.273
35226.099155584,22.7638,14.139
35226.200533473,21.7005,13.249
35226.301799657,22.2035,13.621
35226.403931408,16.1178,8.4759
35226.504967282,13.6462,6.3146
35226.606663352,17.8649,9.833
35226.70791817,20.9818,12.734
35226.809324257,21.8392,13.014
35226.911308885,23.8608,15.082
35227.012975206,19.7186,11.406
35227.114322493,15.9918,8.0215
35227.215713804,15.2979,7.4966
35227.316738463,21.2090,12.696
35227.417779716,22.9920,14.404
35227.519280313,22.9293,14.268
35227.620529803,21.4958,13.012
35227.721705454,18.0154,9.65
35227.823178302,14.3075,6.7193
35227.924232236,17.0038,8.8114
35228.025927677,23.4983,14.962
35228.128003736,24.9106,15.848
35228.229467293,22.8001,14.075
35228.330688693,19.2499,10.931
35228.432053413,13.2754,5.6283
35228.533513392,14.0723,6.3912
35228.635039455,21.3699,12.939
35228.736689112,27.8094,19.034
35228.838815071,26.2965,17.138
35228.940779645,23.1236,14.595
35229.042387872,16.5281,8.602
35229.143492086,13.8480,6.3443
35229.24514149,20.1877,12.095
35229.346139641,25.7497,16.918
35229.448709275,28.7069,19.644
35229.551389796,24.6136,15.652
35229.652361659,19.7710,11.658
35229.753948289,23.7901,15.155
35229.855297605,20.9913,12.406
35229.957353667,23.2915,14.558
35230.059320987,26.4833,17.793
35230.160675598,17.6743,9.5496
35230.26163164,17.8684,9.8252
35230.363002002,22.4139,13.656
35230.464216971,23.3008,14.677
35230.565968248,22.6038,13.986
35230.667815513,21.1927,12.748
35230.76966722,20.6644,12.376
35230.871010499,14.7619,7.1344
35230.972360361,20.4378,12.099
35231.07336969,24.4905,15.724
35231.17569163,26.1643,17.476
35231.27796361,25.2586,16.442
35231.379166002,21.4875,12.765
35231.480294226,15.4703,7.7089
35231.581342264,18.8495,10.637
35231.683882368,25.3297,16.493
35231.785362692,25.7516,16.81
35231.887096239,27.0035,18.035
35231.988975068,19.4017,11.249
35232.089968544,17.5439,9.3797
35232.191096263,18.3807,10.237
35232.292438381,25.0226,16.259
35232.393750093,27.7002,18.675
35232.496323341,25.0202,16.294
35232.597819973,19.7694,11.535
35232.699611717,14.9004,7.0709
35232.800793907,20.8458,12.369
35232.90309081,26.2899,17.373
35233.006803153,27.4130,18.436
35233.107846885,24.2126,15.381
35233.209335464,19.9642,11.666
35233.311273303,19.9031,11.491
35233.412545527,21.5652,12.999
35233.514215052,21.8179,13.126
35233.615779248,22.2418,13.771
35233.717280089,23.5539,14.625
35233.818964248,20.7958,12.233
35233.920178951,17.8482,9.6867
35234.021753389,21.4152,13.19
35234.123091077,19.4799,11.061
35234.225081659,24.9822,16.255
35234.326063203,27.2500,18.313
35234.427209492,23.7167,14.875
35234.528214177,21.6650,13.065
35234.630039532,17.6192,9.6277
35234.731628208,21.1128,12.537
35234.833221348,27.5625,18.561
35234.935138543,25.6073,16.708
35235.036608859,23.2317,14.571
35235.137833165,17.0234,8.9846
35235.239406958,18.8498,10.572
35235.341227371,26.4497,17.717
35235.443474873,28.6519,19.534
35235.546051629,26.7245,17.786
35235.647484953,17.7489,9.4148
35235.748644524,18.1751,10.03
35235.850527762,24.6754,15.822
35235.951829153,27.4886,18.513
35236.05427955,28.0019,19.228
35236.156438576,21.8892,13.124
35236.257391989,19.7603,11.313
35236.358414115,21.3356,12.733
35236.460416186,26.5719,17.8
35236.56177855,26.9505,17.745
35236.663395839,22.1094,13.436
35236.764577646,19.5543,11.254
35236.8655526,19.8618,11.485
35236.967003524,27.9468,19.066
35237.069287813,28.0483,18.748
35237.171048851,26.7290,17.79
35237.272760782,22.6390,13.994
35237.373988688,18.2598,10.215
35237.475290822,21.6861,12.859
35237.577283822,27.8285,18.765
35237.678999657,23.2655,14.614
35237.780680132,24.7813,15.865
35237.882744206,27.0989,18.064
35237.984842166,27.2387,18.367
35238.087476393,24.5353,15.751
35238.189264787,26.6571,17.849
35238.291323172,26.5346,17.609
35238.393448182,21.9879,13.127
35238.494946974,25.1761,16.37
35238.597041429,24.0275,15.324
35238.698467486,23.1540,14.695
35238.79995898,21.8268,13.092
35238.900954084,25.9142,16.983
35239.002158719,23.2757,14.532
35239.103306756,24.7524,16.107
35239.205307094,25.4857,16.358
35239.30628062,20.8423,12.342
35239.407673463,24.3831,15.644
35239.509722338,23.2132,14.489
35239.611164024,24.1632,15.567
35239.712559095,26.3053,17.087
35239.81396922,22.0225,13.504
35239.915125463,26.0963,17.008
35240.017444486,27.4772,18.427
35240.11967665,28.3401,19.231
35240.221213951,24.3646,15.58
35240.322522622,20.5945,12.095
35240.423654947,21.0619,12.462
35240.525297318,25.4312,16.839
35240.627735765,27.1738,17.909
35240.729838123,26.9078,17.935
35240.831669421,23.1571,14.759
35240.933017043,24.7569,15.824
35241.033997077,24.1200,15.622
35241.135366549,25.4068,16.391
35241.237111594,27.8263,18.708
35241.338994663,16.8009,8.8934
35241.441345302,23.8805,15.12
35241.543654047,25.1795,16.387
35241.645363885,23.5989,14.789
35241.747684107,24.0986,15.432
35241.849867107,26.6740,17.72
35241.952891566,22.1213,13.729
35242.054075205,24.1086,15.177
35242.155858666,24.8152,16.133
35242.257632582,27.3667,18.114
35242.358856398,25.0452,16.485
35242.460489039,25.3539,16.248
35242.561924669,25.3054,16.449
35242.66386223,25.7660,17.003
35242.765353722,23.2125,14.271
35242.866740918,26.2696,16.9
35242.973350741,27.7831,19.004
35243.076321725,25.3458,16.535
35243.178999134,22.6600,14.348
35243.280529437,25.5471,16.447
35243.381865233,27.7944,18.731
35243.483615464,25.1898,16.219
35243.585290006,26.0335,17.145
35243.687548776,24.9089,15.923
35243.788674724,21.3698,12.708
35243.890424499,26.1018,17.113
35243.992701033,26.5589,17.478
35244.094483429,25.9539,16.936
35244.195973309,26.8803,17.84
35244.297518108,25.4400,16.571
35244.398735608,24.1874,15.403
35244.500029321,24.4859,15.733
35244.601309951,23.1241,14.498
35244.703581276,25.4563,16.421
35244.80586412,24.7137,16.014
35244.907001741,26.0334,17.372
35245.008702648,24.7471,15.85
35245.111398804,27.1130,17.966
35245.212576149,25.4901,16.665
35245.313716836,25.5165,16.872
35245.415903653,24.7746,15.765
35245.517490801,15.6385,7.7207
35245.618811403,25.1239,16.406
35245.721597527,25.9405,17.001
35245.824198937,25.8983,16.968
35245.926683265,27.1587,18.087
