System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
13:53:37: 66812055,1400000|1200000|1700000|1800000,33.2759,15.9416,6.7290,48000,
13:53:37:368294362,2200000|1600000|1600000|2200000,27.3463,10.7104,5.8939,50000,
13:53:37:669257583,1800000|1500000|2100000|2100000,30.8784,14.3283,5.5856,51000,
13:53:37:970216154,1800000|2200000|2200000|2100000,31.4852,14.8434,5.8554,49000,
13:53:38:271154584,1200000|1800000|2200000|1800000,31.2645,14.4608,6.0463,49000,
13:53:38:572754956,1800000|1800000|1600000|1500000,32.3307,15.4774,6.3543,49000,
13:53:38:873876704,2200000|2000000|2200000|1900000,31.5723,14.2919,6.8927,49000,
13:53:39:174845619,2100000|1700000|1400000|1500000,31.9143,14.8584,6.5977,50000,
13:53:39:475870709,1400000|1300000|1400000|1500000,31.6079,14.7518,6.2424,49000,
13:53:39:777140947,1900000|1300000|1600000|1600000,34.2679,17.3995,6.3462,49000,
13:53:40: 78200152,1500000|1800000|1600000|1600000,31.9847,15.3460,5.9288,50000,
13:53:40:379317732,2200000|1900000|1500000|1700000,32.5151,15.8541,6.0654,50000,
13:53:40:680316653,1600000|1900000|1600000|1900000,31.0808,14.6696,5.7100,50000,
13:53:40:981538159,1200000|1200000|1500000|1200000,29.2062,12.6807,5.5272,48000,
13:53:41:283113054,1200000|1400000|1800000|1800000,29.4768,12.9991,5.7728,50000,
13:53:41:584290678,1400000|1600000|1200000|1200000,27.1477,10.7362,5.5461,49000,
13:53:41:885691844,1400000|1900000|1500000|1200000,25.2309,8.9408,5.3707,48000,
13:53:42:186910464,1400000|1300000|1200000|1300000,27.8333,11.2976,5.7242,47000,
13:53:42:488400658,1600000|1600000|2000000|1300000,28.1801,11.7661,5.5692,48000,
13:53:42:789694284,1900000|1200000|1400000|1700000,27.1986,10.7813,5.2525,49000,
13:53:43: 90800993,1200000|2200000|1700000|1200000,27.9031,11.2913,5.7700,49000,
13:53:43:393090237,2100000|1200000|1200000|1700000,25.9611,9.6786,5.4000,48000,
13:53:43:694082335,1200000|1200000|1400000|1200000,21.9148,5.7332,5.0294,48000,
13:53:43:996324558,1200000|1200000|1600000|1500000,24.6838,8.4217,5.3039,48000,
13:53:44:297916933,1600000|2100000|1600000|1400000,25.8744,9.3362,5.7841,49000,
13:53:44:599820626,1200000|1200000|1200000|1200000,20.8484,4.8035,4.7286,47000,
13:53:44:901392699,1200000|1200000|1200000|2000000,22.1886,6.0038,5.0651,48000,
13:53:45:203027658,1200000|1200000|1200000|1800000,21.9815,6.0540,4.7248,47000,
13:53:45:504615881,1700000|1200000|1500000|1800000,25.0417,8.5602,5.7665,48000,
13:53:45:805903861,1600000|1500000|1800000|1200000,22.5341,6.5064,4.6799,49000,
13:53:46:107139193,1800000|1200000|1700000|1200000,21.4470,5.3595,5.0107,48000,
13:53:46:408414923,1200000|1200000|1700000|1700000,19.3911,3.3700,4.7810,48000,
13:53:46:709965092,1200000|1700000|1800000|1500000,25.1183,8.8109,5.4708,48000,
13:53:47: 11561848,1500000|1200000|1200000|1400000,22.4352,6.2771,5.0890,48000,
13:53:47:312945339,1200000|1200000|1200000|1400000,18.7725,2.7843,4.6596,47000,
13:53:47:614677069,1200000|1200000|1800000|1500000,21.6962,5.6990,4.6476,48000,
13:53:47:916238375,1200000|1200000|1700000|1800000,22.2905,6.1244,5.1208,47000,
13:53:48:217896360,1500000|1200000|1300000|1300000,22.5880,6.3361,5.3043,48000,
13:53:48:519234859,1200000|1200000|1300000|1200000,18.6284,2.6331,4.6219,48000,
13:53:48:820891348,2000000|1900000|1600000|1300000,24.8123,8.6464,4.9651,48000,
13:53:49:121965937,1200000|1200000|1200000|1200000,19.5583,3.5524,4.7979,47000,
13:53:49:423532496,1200000|1200000|1200000|1200000,18.5966,2.6277,4.6388,48000,
13:53:49:725110730,1900000|1700000|1500000|1200000,25.0956,8.7447,5.4178,50000,
13:53:50: 26166802,1200000|1200000|1300000|1500000,24.0905,7.8751,5.1288,48000,
13:53:50:327827296,1200000|1200000|1200000|1200000,18.6223,2.6503,4.6172,48000,
13:53:50:629377335,1200000|1200000|1200000|1200000,18.5252,2.6160,4.6518,48000,
13:53:50:931261314,1600000|1200000|1600000|2200000,19.1877,3.0357,4.7290,47000,
13:53:51:236201238,1900000|1400000|1500000|1800000,28.0546,11.7358,5.4289,49000,
13:53:51:537328480,1900000|1200000|1200000|1200000,18.7768,2.8368,4.6544,49000,
13:53:51:838361598,1200000|1200000|1200000|1200000,18.7607,2.8268,4.6432,48000,
13:53:52:140013821,1200000|1200000|1200000|1200000,18.5722,2.6082,4.6601,48000,
13:53:52:441614939,1700000|1500000|1500000|1200000,24.1348,7.9582,4.9654,49000,
13:53:52:742792939,1200000|1200000|1200000|1200000,19.1358,3.1420,4.7264,48000,
13:53:53: 44402199,1400000|1200000|1200000|1700000,23.0737,6.7774,5.2145,48000,
13:53:53:345789426,1200000|1200000|1200000|1200000,18.9395,3.0177,4.6361,47000,
13:53:53:647304828,1600000|1200000|1200000|2200000,19.0308,2.9930,4.6552,49000,
13:53:53:948676879,1200000|1200000|1200000|1400000,24.8452,8.6360,5.1155,48000,
13:53:54:250260155,1200000|1200000|1200000|1200000,18.5970,2.6261,4.5858,48000,
13:53:54:551768667,1200000|1200000|1200000|1200000,18.4820,2.5788,4.6393,48000,
13:53:54:853301702,1200000|1400000|1200000|1200000,24.0118,7.7583,5.2384,47000,
13:53:55:154916160,1800000|1700000|2100000|1400000,23.8697,7.6884,5.2072,50000,
13:53:55:455928472,1200000|1200000|1200000|1200000,18.7141,2.7014,4.6388,48000,
13:53:55:757480488,1200000|1200000|1200000|1200000,18.6531,2.6754,4.6214,47000,
13:53:56: 58990740,1200000|1200000|1200000|1200000,18.7009,2.7284,4.6675,48000,
13:53:56:360599120,1200000|1200000|1200000|1200000,18.6791,2.7188,4.6528,48000,
13:53:56:662123402,1200000|1800000|1400000|1600000,26.2481,9.8676,5.4898,47000,
13:53:56:963663517,1200000|1200000|1200000|1600000,19.0614,3.0757,4.6750,47000,
13:53:57:265322777,1200000|1200000|1200000|1200000,18.5957,2.6347,4.6052,47000,
13:53:57:566888153,1200000|1200000|1200000|1200000,18.5957,2.6282,4.6516,47000,
13:53:57:868495686,1200000|1200000|1200000|1200000,18.6588,2.7571,4.6667,47000,
13:53:58:170049785,1800000|1900000|1200000|1500000,25.2503,9.0456,5.1567,48000,
13:53:58:471183273,1600000|1700000|1400000|1600000,21.5200,5.4950,4.8673,49000,
13:53:58:772269450,2000000|2200000|1700000|1200000,21.3968,5.2447,4.8616,47000,
13:53:59: 73200021,2000000|1200000|1200000|1200000,19.0603,3.1112,4.6684,48000,
13:53:59:374232871,1900000|1200000|1300000|1200000,22.1937,6.0120,5.0478,49000,
13:53:59:675273892,1200000|1200000|1200000|1200000,21.8975,5.9315,4.7526,48000,
13:53:59:976903879,1200000|1200000|1200000|1200000,18.7522,2.7723,4.6457,48000,
13:54:00:278391501,2200000|2200000|2000000|2100000,24.2313,7.9481,5.2412,50000,
13:54:00:579365034,1200000|1200000|1200000|1600000,22.4353,6.4171,4.8823,47000,
13:54:00:881015001,1200000|1200000|1200000|1600000,18.9523,2.9813,4.6802,48000,
13:54:01:182586867,1200000|1200000|1200000|1200000,23.5595,7.3650,5.1300,47000,
13:54:01:484209073,1600000|1500000|1800000|1400000,19.8805,3.9140,4.6854,49000,
13:54:01:785519870,1300000|2200000|1700000|1500000,25.8886,9.4789,5.2850,51000,
13:54:02: 86530644,1200000|1200000|1200000|1700000,25.4155,9.0388,5.4234,48000,
13:54:02:388198668,1200000|1200000|1600000|1200000,22.9183,6.6944,5.0267,47000,
13:54:02:689726738,1300000|1300000|2000000|1400000,20.8713,4.7876,4.8264,49000,
13:54:02:991202353,2100000|2100000|1800000|1800000,21.6589,5.6097,5.0221,49000,
13:54:03:292546795,1200000|1500000|1200000|1500000,26.6855,10.2096,5.5237,48000,
13:54:03:594137014,1200000|1300000|1200000|1200000,22.6452,6.5422,4.9923,48000,
13:54:03:895625376,1200000|1600000|1600000|1200000,19.3795,3.3511,4.6508,48000,
13:54:04:197208352,1200000|1500000|1300000|1200000,26.7236,10.3459,5.4659,49000,
13:54:04:498826902,1200000|1200000|1200000|1200000,18.8018,2.8247,4.6721,48000,
13:54:04:800424427,2200000|1200000|1200000|1200000,23.1289,6.9715,5.0991,47000,
13:54:05:101384238,1700000|1700000|1700000|1800000,21.8310,5.6923,4.8756,49000,
13:54:05:402556790,2200000|1200000|1200000|2200000,22.2889,6.1236,4.9540,47000,
13:54:05:703539400,1700000|1700000|1900000|1400000,21.5385,5.4024,4.8711,50000,
13:54:06:  4790113,1200000|1200000|1200000|1200000,21.1582,5.0493,4.9474,48000,
13:54:06:306356096,1300000|1900000|1800000|1700000,26.7424,10.3949,5.3654,50000,
13:54:06:607437474,1200000|1200000|1200000|1200000,20.6509,4.6731,4.7416,48000,
13:54:06:909053013,1500000|1200000|1200000|1800000,22.7385,6.5491,5.1404,48000,
13:54:07:210235568,1200000|1500000|1200000|1200000,20.2913,4.2392,4.6194,48000,
13:54:07:511849798,1200000|1200000|1200000|1200000,27.5659,11.2358,5.4583,48000,
13:54:07:813470047,1700000|1400000|1700000|1200000,21.3483,5.1302,5.1015,48000,
13:54:08:114678466,1400000|1400000|1700000|1500000,24.2324,7.9941,5.0901,50000,
13:54:08:415936644,2100000|2100000|2000000|2000000,27.1170,10.8368,5.1430,50000,
13:54:08:716902353,1600000|1400000|1300000|2000000,25.5645,9.2688,5.4126,50000,
13:54:09: 18003176,1700000|1500000|2100000|1500000,26.7434,10.3553,5.2927,50000,
13:54:09:319147324,1600000|1600000|2000000|2100000,26.9144,10.6324,5.2396,51000,
13:54:09:620152774,1300000|1200000|1600000|1700000,26.1102,9.8176,5.4270,50000,
13:54:09:921400415,1900000|1400000|1200000|1700000,22.7376,6.6535,5.2107,50000,
13:54:10:222516781,1200000|1800000|1200000|1200000,26.8430,10.5396,5.2060,50000,
13:54:10:524032034,1600000|1400000|1200000|1300000,24.6335,8.4939,5.0612,48000,
13:54:10:825274509,1300000|1800000|1500000|1300000,23.1737,6.9188,5.0815,48000,
13:54:11:126421956,1200000|1800000|1300000|1400000,23.5343,7.4428,4.8998,48000,
13:54:11:427565346,2000000|1200000|1200000|1200000,25.3462,9.1247,5.3000,49000,
13:54:11:728813239,1200000|1200000|1200000|1200000,18.9891,2.9712,4.6438,48000,
13:54:12: 30385765,1900000|2000000|1700000|1700000,21.3418,5.2073,4.9444,50000,
13:54:12:331496884,1200000|1900000|1200000|1700000,25.8789,9.5920,5.4293,48000,
13:54:12:633106997,1200000|1200000|1200000|1200000,18.7083,2.7939,4.5997,48000,
13:54:12:934666832,1600000|1200000|1200000|1200000,23.3332,7.1122,5.0223,48000,
13:54:13:235891519,1700000|1500000|1900000|1300000,20.2675,4.3549,4.6923,49000,
13:54:13:537080716,2100000|1300000|1900000|2200000,24.4411,8.0391,5.4084,50000,
13:54:13:840763144,1200000|1200000|1200000|1200000,23.3860,7.3317,4.9235,48000,
13:54:14:142355170,1200000|1200000|1200000|1200000,18.5557,2.6453,4.7119,48000,
13:54:14:443974643,1400000|1800000|1800000|1700000,28.9378,12.4920,5.4377,50000,
13:54:14:745122787,1500000|1300000|1400000|1300000,23.2826,7.0581,5.1206,49000,
13:54:15: 46448454,1200000|2000000|1200000|1700000,21.6284,5.5829,4.8768,49000,
13:54:15:347617962,1200000|1200000|1200000|1400000,28.0527,11.6640,5.6173,49000,
13:54:15:649093383,1200000|1700000|1600000|1800000,23.8816,7.5952,5.1825,50000,
13:54:15:950290615,1500000|1200000|1300000|1800000,27.5665,11.1838,5.4637,49000,
13:54:16:251633358,1500000|1200000|2000000|1900000,22.0054,5.9256,4.7353,50000,
13:54:16:552759946,1500000|1200000|1300000|1600000,27.2669,10.8890,5.5278,48000,
13:54:16:854108113,1400000|1700000|1700000|1700000,22.7046,6.5592,5.0864,49000,
13:54:17:155316346,1700000|1900000|1700000|2100000,26.5770,10.2817,5.0926,49000,
13:54:17:456615979,1300000|1500000|1600000|1800000,22.5023,6.3221,5.1101,49000,
13:54:17:757802015,1200000|1200000|1200000|1200000,20.4302,4.4010,4.6799,49000,
13:54:18: 59363221,1200000|1500000|1200000|1700000,26.3021,9.9380,5.3280,48000,
13:54:18:361046655,1400000|1700000|1200000|1200000,22.0748,6.0635,4.7769,48000,
13:54:18:662489372,2000000|2200000|2200000|2200000,23.8375,7.5428,5.2231,50000,
13:54:18:963450130,1600000|1700000|1600000|1800000,22.9366,6.9115,4.7669,49000,
13:54:19:264707382,1200000|1300000|1200000|1200000,19.1043,3.1578,4.7529,48000,
13:54:19:566382395,1700000|2000000|1200000|1500000,25.3526,8.9454,5.4607,51000,
13:54:19:867385066,1200000|1200000|1700000|1200000,22.9951,6.9539,4.8596,49000,
13:54:20:169002290,1200000|1200000|1200000|1200000,18.7946,2.8188,4.6358,48000,
13:54:20:470553879,1900000|1800000|2200000|1800000,22.3429,6.2356,5.1395,49000,
13:54:20:771509216,1500000|1500000|1400000|1200000,24.0889,7.7611,5.0613,49000,
13:54:21: 72826943,1200000|1200000|1200000|1800000,20.3582,4.4017,4.7454,49000,
13:54:21:374363278,1200000|1200000|1200000|1600000,21.9081,5.6637,5.0061,49000,
13:54:21:676046758,1200000|1200000|1300000|1400000,24.6877,8.5246,5.1200,49000,
13:54:21:977706015,1700000|1400000|1600000|1200000,21.7494,5.7405,4.8047,48000,
13:54:22:278899924,1200000|1200000|1600000|1500000,21.3271,5.1376,5.1376,48000,
13:54:22:580569041,1800000|1600000|1800000|1900000,25.6005,9.3932,4.9872,50000,
13:54:22:881714125,1300000|1500000|1400000|1700000,22.1386,6.1210,4.9166,50000,
13:54:23:182948676,1300000|1200000|1200000|1900000,23.5158,7.2951,4.9655,50000,
13:54:23:484181982,1500000|1200000|1200000|1200000,22.4337,6.3279,5.1284,49000,
13:54:23:785522633,1300000|1400000|1200000|2000000,24.1933,7.9543,5.0618,49000,
13:54:24: 86650284,1200000|1200000|2000000|1500000,22.2271,6.2439,4.7763,49000,
13:54:24:388216783,1200000|1200000|1200000|2200000,24.1226,7.8097,5.3883,49000,
13:54:24:689713735,1200000|1200000|2000000|1200000,23.6894,7.5974,5.2226,49000,
13:54:24:991211483,1700000|1400000|1200000|1200000,25.3093,8.8965,5.4876,50000,
13:54:25:292309297,1200000|1600000|1500000|2000000,25.4408,9.3826,4.8103,50000,
13:54:25:593324089,1600000|1200000|1900000|1200000,21.5943,5.4549,5.0392,48000,
13:54:25:894534839,1200000|1500000|1800000|1800000,25.0674,8.8625,5.1624,50000,
13:54:26:196042964,1200000|1500000|1200000|1200000,22.9266,6.6945,5.1576,49000,
13:54:26:497622461,1800000|1600000|1600000|1600000,20.9554,4.8810,4.7968,50000,
13:54:26:798720031,1600000|1500000|1700000|1300000,25.5822,9.2552,5.4124,51000,
13:54:27: 99963114,1200000|1200000|1200000|1500000,20.5440,4.5351,4.7354,49000,
13:54:27:401550983,1800000|1900000|2200000|1900000,22.5990,6.6394,4.7841,50000,
13:54:27:702628369,1200000|1200000|1700000|1300000,21.6117,5.3824,4.9774,48000,
13:54:28:  4342049,1200000|1200000|1200000|1800000,21.7877,5.7624,4.8248,49000,
13:54:28:305821601,1900000|2000000|2100000|1700000,22.6590,6.5040,4.9282,50000,
13:54:28:606935916,1200000|1200000|1200000|1700000,23.4602,7.2407,5.3075,48000,
13:54:28:908561229,1400000|1800000|1400000|1300000,21.7438,5.7332,4.6962,49000,
13:54:29:209961227,1400000|1200000|1200000|1200000,18.6337,2.7143,4.6949,48000,
13:54:29:511316349,1200000|1600000|1200000|1700000,24.7191,8.3731,5.3173,49000,
13:54:29:812588127,2200000|1200000|1200000|1200000,20.6531,4.6135,4.9693,49000,
13:54:30:113579397,1200000|1200000|1200000|1200000,21.6900,5.6478,4.7353,48000,
13:54:30:415146942,1800000|1400000|1900000|1300000,22.7455,6.6240,5.0780,49000,
13:54:30:716188386,1700000|1200000|1900000|1700000,21.9929,5.9116,4.9058,49000,
13:54:31: 17311190,1200000|1200000|1200000|1400000,20.4772,4.3615,4.8978,48000,
13:54:31:318975216,1200000|1200000|1300000|2100000,21.7538,5.7563,4.6988,48000,
13:54:31:620645460,1200000|1500000|1200000|1500000,24.9773,8.7353,5.1167,49000,
13:54:31:922116762,2000000|2200000|2100000|1700000,19.9960,4.0134,4.8662,49000,
13:54:32:223168183,1200000|1200000|1900000|1200000,21.5652,5.4852,5.0426,48000,
13:54:32:524841280,1200000|1200000|1200000|1900000,21.5177,5.5237,4.7351,49000,
13:54:32:826391349,1400000|1300000|1200000|2100000,24.0841,7.8061,5.1316,50000,
13:54:33:127604151,1200000|1200000|1200000|1200000,20.6455,4.6983,4.6892,48000,
13:54:33:429238945,1200000|1700000|1700000|1800000,22.3516,6.1767,5.0767,49000,
13:54:33:730837754,1200000|1200000|1200000|1200000,18.7976,2.8062,4.6663,48000,
13:54:34: 32437164,1200000|1200000|1300000|1500000,23.3063,7.0494,5.2131,48000,
13:54:34:334071757,1600000|1200000|1200000|1200000,21.4021,5.4705,4.6845,48000,
13:54:34:635323257,1200000|1200000|1200000|1200000,18.6635,2.6622,4.6406,48000,
13:54:34:936905056,1300000|1200000|1200000|1400000,21.8976,5.7216,5.0737,48000,
13:54:35:238374185,1800000|1600000|1500000|1200000,20.2696,4.2509,4.8968,49000,
13:54:35:539553370,1200000|1200000|1200000|1400000,22.7365,6.5695,4.9433,48000,
13:54:35:841193340,1200000|1200000|1200000|1400000,21.3086,5.3077,4.7110,48000,
13:54:36:142860967,1200000|1200000|1200000|1200000,18.5956,2.6893,4.6962,48000,
13:54:36:444434017,1200000|1900000|1200000|1200000,21.6704,5.5061,5.0844,48000,
13:54:36:745955976,1200000|1200000|1200000|1200000,21.5304,5.3029,5.1275,48000,
13:54:37: 47617183,1200000|1700000|1200000|1200000,21.3333,5.3274,4.7411,49000,
13:54:37:349191079,1200000|1800000|1200000|1400000,21.1523,5.1532,4.7297,49000,
13:54:37:650787585,1200000|1200000|2200000|1200000,18.7127,2.8033,4.6808,48000,
13:54:37:952329215,1300000|1200000|2200000|1500000,22.8241,6.6666,5.1248,48000,
13:54:38:253842813,1200000|1500000|1200000|1200000,21.2472,5.0743,5.0172,49000,
13:54:38:555465270,1200000|1200000|1500000|1200000,19.2020,3.2339,4.8517,47000,
13:54:38:857092449,1300000|1400000|1200000|1300000,21.4482,5.4508,4.8255,50000,
13:54:39:158529692,1400000|1700000|1200000|1200000,20.9346,4.9050,4.6814,48000,
13:54:39:460033805,1400000|1200000|1200000|1200000,18.5939,2.6183,4.6219,48000,
13:54:39:761327550,1200000|1200000|1700000|1200000,21.9018,5.8144,5.2076,48000,
13:54:40: 62891399,1200000|1200000|1800000|1200000,22.0809,5.8178,5.0868,47000,
13:54:40:364511397,1200000|1900000|1500000|1200000,19.2842,3.2962,4.6810,49000,
13:54:40:665789237,1700000|1700000|1800000|1400000,22.8550,6.8783,4.7193,48000,
13:54:40:966908227,1200000|1200000|1200000|1300000,19.7266,3.7753,4.5581,47000,
13:54:41:268448037,1200000|1500000|1500000|1900000,20.0689,3.9906,4.8019,49000,
13:54:41:569524011,1200000|1200000|1200000|1200000,20.2922,4.1751,4.8939,48000,
13:54:41:871085621,1200000|1200000|1200000|1200000,21.9474,5.8268,5.0749,48000,
13:54:42:172751470,1200000|1200000|1200000|1200000,18.5824,2.6063,4.6504,48000,
13:54:42:474288435,1200000|2000000|1200000|1500000,21.7447,5.7281,4.7094,48000,
13:54:42:775565310,1200000|1200000|1200000|1400000,21.0603,5.1271,4.7063,49000,
13:54:43: 77197323,1500000|1300000|1300000|1200000,19.8691,3.8174,4.8096,48000,
13:54:43:378503007,1200000|1200000|1200000|1200000,20.1378,4.0481,4.8975,47000,
13:54:43:680155803,1800000|1200000|1200000|1200000,21.8044,5.6705,5.1532,49000,
13:54:43:981250002,1200000|1200000|1200000|1200000,18.8001,2.7817,4.6713,48000,
13:54:44:282747643,1200000|1200000|1200000|1200000,20.9221,4.9814,4.7284,49000,
13:54:44:584293900,1200000|1200000|1700000|1200000,21.5224,5.5144,4.7288,48000,
13:54:44:885874302,1200000|2200000|1200000|1200000,18.8493,2.8588,4.6456,48000,
13:54:45:187386354,1200000|1200000|1200000|1300000,21.9168,5.7192,5.0818,48000,
13:54:45:488990688,1900000|1300000|1200000|1300000,21.5671,5.4295,5.1203,48000,
13:54:45:790061426,1200000|1200000|1200000|1300000,18.8011,2.7905,4.6380,48000,
13:54:46: 91623332,1200000|1200000|1200000|1300000,18.7493,2.7749,4.6364,48000,
13:54:46:393211564,1200000|1200000|1200000|1400000,21.3790,5.4393,4.6888,48000,
13:54:46:694774830,1200000|1200000|1200000|1400000,21.2540,5.2434,4.6759,49000,
13:54:46:996387570,1200000|1300000|1400000|1200000,21.6492,5.4104,5.1340,49000,
13:54:47:297993377,1600000|1800000|1500000|1700000,22.1813,5.9456,5.0223,48000,
13:54:47:599240530,1200000|1200000|1200000|1200000,18.9025,2.9531,4.6880,47000,
13:54:47:900841163,1200000|1200000|1200000|1200000,19.0312,3.0508,4.6166,48000,
13:54:48:202389775,1200000|1200000|1200000|1200000,18.5843,2.6724,4.7000,48000,
13:54:48:504064937,1900000|1200000|1700000|1200000,21.6426,5.6462,4.7257,48000,
13:54:48:805120637,1200000|1200000|2200000|1500000,22.1446,6.0894,4.6707,47000,
13:54:49:106687100,1700000|1300000|1200000|1200000,21.7825,5.6645,5.1183,48000,
13:54:49:407950246,1200000|1200000|1200000|1200000,21.7431,5.4742,5.0068,48000,
13:54:49:709546699,1200000|1200000|1200000|1200000,18.6099,2.6957,4.6505,48000,
13:54:50: 11085145,1200000|1200000|1200000|1200000,18.7488,2.7726,4.7117,47000,
13:54:50:312678138,1200000|1200000|1200000|1200000,18.6405,2.6577,4.6683,48000,
13:54:50:614201931,1200000|1200000|1200000|1500000,21.1633,5.1535,4.7217,48000,
13:54:50:915806070,1200000|1200000|1400000|1200000,21.0576,5.0621,4.6639,48000,
13:54:51:217407473,1900000|1200000|1200000|1300000,22.6406,6.5235,5.1930,49000,
13:54:51:518521595,1200000|1600000|1300000|1200000,21.4499,5.1883,5.0934,49000,
13:54:51:820126138,1200000|1700000|1200000|1200000,18.8798,2.9595,4.6585,48000,
13:54:52:121683424,1200000|1200000|1200000|1200000,18.6557,2.6736,4.6380,47000,
13:54:52:423260893,1200000|1200000|1600000|1200000,19.5761,3.5829,4.6655,49000,
13:54:52:724583384,1200000|1200000|1200000|1200000,20.0011,4.0504,4.7514,48000,
13:54:53: 26191450,1300000|1200000|1200000|1200000,21.2021,5.2079,4.6901,48000,
13:54:53:327677076,1200000|1200000|1200000|1200000,18.6338,2.6395,4.6222,49000,
13:54:53:629299899,1600000|1800000|1500000|1200000,21.9870,5.7830,5.1267,50000,
13:54:53:930608213,1200000|1200000|1400000|1200000,21.1494,4.9979,5.0794,48000,
13:54:54:232369007,1200000|1200000|1200000|1200000,18.6143,2.6481,4.6876,48000,
13:54:54:533909623,1200000|1200000|2000000|1700000,22.0269,6.0211,4.6395,49000,
13:54:54:835495846,1200000|1200000|1200000|1700000,19.0583,3.0733,4.6769,49000,
13:54:55:137072532,1200000|1400000|1200000|1700000,19.2153,3.3270,4.6224,50000,
13:54:55:438331705,1200000|1500000|1600000|1200000,20.5133,4.4643,4.6893,49000,
13:54:55:739923942,1400000|1200000|1300000|1300000,19.7879,3.7523,4.8191,49000,
13:54:56: 41332493,1300000|1300000|1300000|1500000,23.4560,7.1240,5.3535,49000,
13:54:56:342939563,1200000|1200000|1200000|1200000,18.6530,2.6767,4.6688,47000,
13:54:56:644537236,1200000|1200000|1200000|1200000,21.2544,5.2426,4.6949,49000,
13:54:56:946117112,1200000|1200000|1200000|1200000,18.7331,2.8138,4.6423,47000,
13:54:57:247665694,1200000|1200000|1200000|1200000,18.6595,2.6854,4.6517,48000,
13:54:57:549357535,1200000|1500000|1200000|1200000,21.2516,5.2473,4.7155,48000,
13:54:57:850962145,1200000|1200000|1200000|1200000,18.7744,2.7983,4.6791,47000,
13:54:58:152547568,1700000|1200000|1200000|1200000,24.8854,8.4301,5.5830,49000,
13:54:58:453728073,1200000|1200000|1200000|1300000,21.1010,5.1119,4.8212,48000,
13:54:58:755289953,1200000|1200000|1200000|1200000,18.6680,2.6950,4.5854,48000,
13:54:59: 56887943,1200000|1200000|1200000|1200000,18.9706,3.0604,4.6488,48000,
13:54:59:358476158,1200000|2000000|1200000|1200000,20.6272,4.6321,4.6873,49000,
13:54:59:659481856,1200000|1200000|1200000|1200000,19.8021,3.7822,4.6734,48000,
13:54:59:961092244,2100000|2200000|1600000|1500000,21.0544,4.8516,4.9832,49000,
13:55:00:263721549,1200000|1200000|1700000|1200000,23.9098,7.7295,5.3152,49000,
13:55:00:565329799,1200000|1200000|1200000|1200000,18.6233,2.6386,4.6376,48000,
13:55:00:866864731,1200000|1200000|1200000|1200000,18.7603,2.7855,4.6355,48000,
13:55:01:168493821,1700000|2000000|1300000|1300000,21.4738,5.5737,4.6888,49000,
13:55:01:470566539,1800000|1300000|1500000|1700000,22.2698,5.9285,5.1708,50000,
13:55:01:771655341,1200000|1200000|1200000|1200000,21.0936,5.1182,4.7831,48000,
13:55:02: 73265907,1200000|1700000|1600000|1200000,21.6739,5.4911,5.0474,48000,
13:55:02:374813247,1200000|1800000|1200000|1200000,22.0612,5.8840,5.1319,48000,
13:55:02:676352873,1700000|1200000|1200000|1600000,23.5316,7.4483,4.9407,50000,
13:55:02:977514595,1200000|1600000|2000000|1200000,21.7410,5.4577,5.0668,48000,
13:55:03:279108605,1200000|1200000|1200000|1300000,22.1168,5.9211,5.1473,48000,
13:55:03:580790622,1500000|1700000|1700000|1800000,24.6914,8.2752,5.3787,49000,
13:55:03:881974924,1200000|2200000|1900000|1200000,22.6582,6.6203,4.8471,48000,
13:55:04:183468050,1200000|1200000|1900000|1200000,24.7296,8.4835,5.1515,48000,
13:55:04:485063523,2200000|1300000|1700000|1200000,22.4043,6.1335,5.0528,50000,
13:55:04:786049016,1200000|1200000|1800000|1200000,24.6003,8.3523,5.2089,48000,
13:55:05: 87606332,1200000|1200000|1700000|1200000,24.2455,7.9558,5.1871,48000,
13:55:05:389295807,1200000|1200000|1200000|1200000,18.6429,2.6694,4.6097,48000,
13:55:05:690834468,1700000|2100000|2000000|1700000,24.1659,7.9815,5.3674,50000,
13:55:05:991828876,1200000|1600000|1800000|1200000,23.9014,7.5559,5.2457,48000,
13:55:06:293393576,1200000|1600000|1200000|1500000,21.4654,5.2995,5.0700,48000,
13:55:06:594914401,1200000|1200000|1200000|1200000,19.1796,3.1948,4.6183,48000,
13:55:06:896477178,1400000|1600000|1300000|1200000,23.4321,7.3892,4.6995,49000,
13:55:07:197692557,1200000|1200000|1200000|1900000,21.8766,5.6710,5.1093,48000,
13:55:07:499296254,1600000|1200000|1200000|1200000,22.1197,5.9119,5.0206,48000,
13:55:07:800590987,1200000|1200000|1200000|1200000,21.5952,5.6293,4.6530,48000,
13:55:08:102158081,1200000|1400000|1200000|1400000,21.7432,5.5082,5.1171,48000,
13:55:08:403544334,1200000|1200000|1200000|1200000,20.8792,4.8368,4.7274,48000,
13:55:08:705183038,1200000|1300000|1400000|1200000,19.2776,3.2849,4.6310,49000,
13:55:09:  6526511,1600000|1400000|1200000|1500000,27.0409,10.5624,5.6545,48000,
13:55:09:307817802,1200000|1200000|1200000|1200000,18.9344,2.9426,4.7220,49000,
13:55:09:609366465,1200000|1200000|1500000|1500000,21.0294,5.1010,4.6921,49000,
