System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
13:08:55:483494147,1200000|2200000|1200000|2200000,29.5634,13.5691,4.6168,53000,
13:08:55:784457362,1900000|2200000|1400000|2200000,31.0006,14.9975,4.6346,52000,
13:08:56: 85367118,1600000|2200000|2100000|2200000,31.3809,15.2794,5.0413,52000,
13:08:56:386310443,1200000|2200000|1200000|2200000,29.4774,13.4875,4.6147,52000,
13:08:56:687231594,1200000|2200000|1200000|2200000,29.3363,13.3562,4.6429,53000,
13:08:56:988149311,1200000|2200000|1200000|2200000,29.2014,13.2287,4.6163,53000,
13:08:57:289021872,1200000|2200000|1200000|2200000,29.3779,13.4480,4.5859,52000,
13:08:57:589916317,1200000|2200000|1200000|2200000,29.3478,13.3718,4.6161,53000,
13:08:57:890796687,1900000|2200000|1200000|2200000,31.0157,15.0225,4.6271,53000,
13:08:58:191696797,1200000|2200000|1200000|2200000,29.2987,13.2246,4.5997,53000,
13:08:58:492575535,1200000|2200000|1200000|2200000,29.5128,13.5346,4.6119,52000,
13:08:58:793479905,1200000|2200000|1200000|2200000,29.2009,13.2262,4.6338,53000,
13:08:59: 94348656,1200000|2200000|1200000|2200000,29.1267,13.1518,4.6193,53000,
13:08:59:395210912,1200000|2200000|1200000|2200000,29.4025,13.4218,4.6361,52000,
13:08:59:696131733,1200000|2200000|1200000|2200000,29.4131,13.4352,4.6195,53000,
13:08:59:997126042,2200000|2200000|2200000|2200000,29.6081,13.6012,4.7235,53000,
13:09:00:298037251,1200000|2200000|1200000|2200000,31.5125,15.4250,4.9838,53000,
13:09:00:598962570,1200000|2200000|1200000|2200000,29.3513,13.3745,4.5846,53000,
13:09:00:899952861,1200000|2200000|1200000|2200000,29.3020,13.2313,4.6130,54000,
13:09:01:200837432,1200000|2200000|1200000|2200000,29.2255,13.2545,4.5883,53000,
13:09:01:501832521,1500000|2200000|1700000|2200000,31.0730,15.0811,4.6540,54000,
13:09:01:802747883,1200000|2200000|1200000|2200000,29.2045,13.2266,4.6335,53000,
13:09:02:103633020,1200000|2200000|1200000|2200000,29.1836,13.2116,4.6493,54000,
13:09:02:404510202,1200000|2200000|1200000|2200000,29.4446,13.4651,4.6025,53000,
13:09:02:705411222,1200000|2200000|1200000|2200000,29.3635,13.4331,4.6188,53000,
13:09:03:  6327065,1200000|2200000|1200000|2200000,29.1465,13.1704,4.6172,53000,
13:09:03:307191432,1200000|2200000|1200000|2200000,29.3676,13.3877,4.6155,53000,
13:09:03:608098473,1200000|2200000|1200000|2200000,29.3270,13.3495,4.6010,53000,
13:09:03:908971957,1200000|2200000|1200000|2200000,29.3132,13.3363,4.6325,53000,
13:09:04:209964627,2000000|2200000|1200000|2200000,31.1813,14.9342,5.0537,53000,
13:09:04:510853162,1200000|2200000|1200000|2200000,30.5142,14.4787,4.6781,53000,
13:09:04:811771930,1200000|2200000|1200000|2200000,28.1392,12.1588,4.6178,54000,
13:09:05:112670690,1200000|2200000|1200000|2200000,28.1281,12.1553,4.6022,53000,
13:09:05:413526305,1200000|2200000|1600000|2200000,30.7032,14.6801,4.6715,54000,
13:09:05:714450357,1200000|2200000|1200000|2200000,28.3792,12.3956,4.6303,53000,
13:09:06: 15354308,1200000|2200000|1200000|2200000,28.1189,12.1892,4.6324,53000,
13:09:06:316243027,1200000|2200000|1200000|2200000,28.3700,12.3908,4.6155,53000,
13:09:06:617137096,1200000|2200000|1200000|2200000,28.4037,12.4248,4.6470,52000,
13:09:06:918014093,1200000|2200000|1200000|2200000,28.2203,12.1487,4.6300,54000,
13:09:07:218907119,1200000|2200000|1200000|2200000,28.3215,12.3473,4.6249,53000,
13:09:07:519804116,1200000|2200000|1200000|2200000,28.5148,12.5357,4.6159,53000,
13:09:07:820693738,1200000|2200000|1200000|2200000,28.0926,12.1156,4.6170,53000,
13:09:08:121555144,1200000|2200000|1200000|2200000,28.1291,12.1540,4.5897,53000,
13:09:08:422413965,1500000|2200000|1700000|2200000,30.9905,14.7946,5.0562,54000,
13:09:08:723341353,1200000|2200000|1200000|2200000,28.3986,12.4193,4.6445,53000,
13:09:09: 24264878,1900000|2200000|1500000|2200000,30.3613,14.3505,4.6817,53000,
13:09:09:325166251,1200000|2200000|1300000|2200000,30.6884,14.7236,4.6613,53000,
13:09:09:626078663,1200000|2200000|1200000|2200000,28.3991,12.4166,4.6333,53000,
13:09:09:926958912,1200000|2200000|1200000|2200000,28.2843,12.2117,4.6157,54000,
13:09:10:227825619,1200000|2200000|1200000|2200000,28.2806,12.3933,4.6163,53000,
13:09:10:528709105,1200000|2200000|1200000|2200000,28.5626,12.4888,4.6304,53000,
13:09:10:829606038,1200000|2200000|1200000|2200000,28.2075,12.2310,4.6463,53000,
13:09:11:130478229,1200000|2200000|1200000|2200000,28.0972,12.1295,4.6484,53000,
13:09:11:431377604,1200000|2200000|1200000|2200000,28.4855,12.5103,4.6229,53000,
13:09:11:732316567,1200000|2200000|1200000|2200000,28.5643,12.5861,4.6438,53000,
13:09:12: 33197811,1200000|2200000|1200000|2200000,28.2288,12.2517,4.6170,54000,
13:09:12:334069980,1200000|2200000|1200000|2200000,28.3744,12.3969,4.6004,53000,
13:09:12:634961011,1800000|2200000|1300000|2200000,30.3963,14.3003,4.9634,53000,
13:09:12:935897014,1200000|2200000|1200000|2200000,28.4534,12.4989,4.7203,53000,
13:09:13:236831435,1200000|2200000|1200000|2200000,30.4711,14.4670,4.6354,54000,
13:09:13:537750089,1300000|2200000|2100000|2200000,30.4866,14.3734,4.6956,53000,
13:09:13:838673378,1200000|2200000|1200000|2200000,28.1455,12.1614,4.6170,53000,
13:09:14:139570040,1200000|2200000|1200000|2200000,28.0972,12.1188,4.6028,53000,
13:09:14:440443720,1200000|2200000|1200000|2200000,28.4804,12.4958,4.6303,53000,
13:09:14:741361247,1200000|2200000|1200000|2200000,28.2815,12.3020,4.6288,54000,
13:09:15: 42249655,1200000|2200000|1200000|2200000,28.1201,12.1444,4.6179,53000,
13:09:15:343121555,1200000|2200000|1200000|2200000,28.3904,12.4090,4.6157,53000,
13:09:15:644037027,2100000|2200000|2000000|2200000,34.6912,18.3556,5.8634,54000,
13:09:15:944952831,1600000|2200000|2100000|2200000,35.9555,19.5822,5.8272,54000,
13:09:16:245902662,1400000|2200000|1800000|2200000,35.5753,19.1413,5.8715,53000,
13:09:16:546824712,2200000|2200000|2200000|2200000,34.5210,18.0368,5.7313,54000,
13:09:16:847805613,2000000|2200000|2200000|2200000,34.5268,18.2360,5.4879,53000,
13:09:17:148842187,2100000|2200000|1600000|2200000,33.5749,17.3339,5.3875,54000,
13:09:17:449761444,1200000|2200000|1200000|2200000,33.6104,17.4006,5.4681,53000,
13:09:17:750688343,1800000|2200000|2100000|2200000,32.5377,16.2989,5.3614,54000,
13:09:18: 51607985,1200000|2200000|2100000|2200000,32.0744,16.0031,5.0975,53000,
13:09:18:352532519,2200000|2200000|1800000|2200000,30.0487,13.8948,4.8376,53000,
13:09:18:653495343,1200000|2200000|2000000|2200000,31.0650,15.0157,4.7837,54000,
13:09:18:954445625,1600000|2200000|2200000|2200000,33.4939,17.3680,5.0235,54000,
13:09:19:255574438,2200000|2200000|2100000|2200000,32.8300,16.7957,4.7566,54000,
13:09:19:556485446,2100000|2200000|2000000|2200000,34.3295,18.1897,5.1014,54000,
13:09:19:857414905,2000000|2200000|2000000|2200000,33.1970,17.1584,4.7080,54000,
13:09:20:158352075,1600000|2200000|1900000|2200000,33.2263,17.1477,5.0962,54000,
13:09:20:459302516,1200000|2200000|2200000|2200000,32.9812,16.8072,4.7392,54000,
13:09:20:760324292,2200000|2200000|2200000|2200000,32.7113,16.6304,4.9295,54000,
13:09:21: 61235710,1700000|2200000|1200000|2200000,32.0218,15.9758,4.8048,54000,
13:09:21:362329272,2200000|2200000|1200000|2200000,31.1999,15.1130,4.7291,54000,
13:09:21:663620252,2100000|2200000|1500000|2200000,33.9274,17.8056,5.0458,53000,
13:09:21:964550214,2100000|2200000|2200000|2200000,30.0635,14.0540,4.6737,55000,
13:09:22:265469555,1200000|2200000|1200000|2200000,29.1258,13.1259,4.6441,53000,
13:09:22:566377618,2000000|2200000|2000000|2200000,32.5044,16.4087,4.9152,55000,
13:09:22:867420866,1200000|2200000|1200000|2200000,28.6994,12.7234,4.7751,54000,
13:09:23:168363142,1500000|2200000|1800000|2200000,30.7531,14.7257,4.6584,54000,
13:09:23:469290777,1200000|2200000|1200000|2200000,28.6663,12.5758,4.6222,54000,
13:09:23:770206459,2000000|2200000|2000000|2200000,33.3158,17.1916,5.0134,55000,
13:09:24: 71121363,1200000|2200000|1200000|2200000,28.1724,12.1861,4.6167,54000,
13:09:24:372011760,1200000|2200000|1200000|2200000,28.3874,12.4015,4.5981,54000,
13:09:24:672901924,1200000|2200000|1200000|2200000,30.6949,14.6574,4.7399,54000,
13:09:24:973816179,1200000|2200000|1200000|2200000,30.5914,14.4937,5.0441,54000,
13:09:25:274710069,2200000|2200000|1200000|2200000,28.4446,12.4570,4.6284,54000,
13:09:25:575617189,1200000|2200000|1200000|2200000,30.8380,14.8749,4.6962,55000,
13:09:25:876553990,1200000|2200000|1500000|2200000,30.8229,14.8224,4.6549,54000,
13:09:26:177466715,1700000|2200000|1200000|2200000,30.6896,14.4772,5.0311,55000,
13:09:26:478368273,1200000|2200000|1800000|2200000,31.0986,15.0554,4.7288,53000,
13:09:26:779286579,1200000|2200000|1200000|2200000,28.2022,12.2162,4.6168,54000,
13:09:27: 80180369,1200000|2200000|1200000|2200000,28.1369,12.1558,4.6179,54000,
13:09:27:381037343,2200000|2200000|2200000|2200000,30.9241,14.8300,4.9790,54000,
13:09:27:681955760,1200000|2200000|1600000|2200000,29.8722,13.8695,4.7652,54000,
13:09:27:982867606,1200000|2200000|1600000|2200000,28.1735,12.1888,4.6350,53000,
13:09:28:283728736,1200000|2200000|1200000|2200000,28.3577,12.3804,4.6256,54000,
13:09:28:584632790,1700000|2200000|1800000|2200000,29.7324,13.7933,4.6967,54000,
13:09:28:885541784,1200000|2200000|1900000|2200000,31.3151,15.1878,5.0117,54000,
13:09:29:186452273,1200000|2200000|1200000|2200000,28.2476,12.1857,4.6020,55000,
13:09:29:487339552,1200000|2200000|1200000|2200000,28.5921,12.6089,4.5993,54000,
13:09:29:788279335,1200000|2200000|1200000|2200000,28.1288,12.1647,4.6123,54000,
13:09:30: 89155706,1500000|2200000|2100000|2200000,31.9508,15.9264,4.7296,54000,
13:09:30:390082481,1200000|2200000|2000000|2200000,31.1097,15.0198,5.0124,55000,
13:09:30:690999367,1200000|2200000|1200000|2200000,28.4660,12.4834,4.6157,54000,
13:09:30:991946825,1200000|2200000|1200000|2200000,28.1780,12.2026,4.5842,55000,
13:09:31:292815763,2200000|2200000|1500000|2200000,30.8571,14.8729,4.6785,54000,
13:09:31:593737040,1200000|2200000|1500000|2200000,28.3239,12.3379,4.6092,55000,
13:09:31:894650406,1200000|2200000|1200000|2200000,28.2460,12.1892,4.6183,54000,
13:09:32:195513675,1200000|2200000|1200000|2200000,30.4907,14.4081,5.0375,54000,
13:09:32:496449043,1200000|2200000|1200000|2200000,28.6539,12.6820,4.6134,54000,
13:09:32:797363607,2100000|2200000|1200000|2200000,30.3630,14.3712,4.6640,54000,
13:09:33: 98279052,1200000|2200000|1200000|2200000,28.2451,12.2786,4.6128,53000,
13:09:33:399172684,1200000|2200000|1200000|2200000,28.5547,12.5760,4.6267,54000,
13:09:33:700084795,1900000|2200000|1800000|2200000,29.6667,13.7233,4.7868,54000,
13:09:34:  1054040,1200000|2200000|2200000|1200000,30.2955,14.2075,4.8841,52000,
13:09:34:301943528,1900000|2200000|2200000|2000000,31.2798,15.1771,4.6481,54000,
13:09:34:602883086,2200000|2200000|2200000|1200000,31.8228,15.8387,4.6297,52000,
13:09:34:903802672,1200000|2200000|2200000|1200000,29.1231,13.1620,4.6125,53000,
13:09:35:204685116,1200000|2200000|2200000|1200000,29.0777,13.1088,4.5880,52000,
13:09:35:505537149,1200000|2200000|2200000|1200000,29.6295,13.6356,4.6480,53000,
13:09:35:806435440,1200000|2200000|2200000|1200000,31.3608,15.2631,4.9958,52000,
13:09:36:107396372,1200000|2200000|2200000|1900000,31.3357,15.3457,4.6342,52000,
13:09:36:408336793,1200000|2200000|2200000|1200000,29.5409,13.6125,4.6290,52000,
13:09:36:709235124,1200000|2200000|2200000|1200000,29.3448,13.2691,4.5989,52000,
13:09:37: 10138787,1200000|2200000|2200000|1200000,29.1825,13.2160,4.6174,52000,
13:09:37:310998791,1200000|2200000|2200000|1200000,29.2626,13.2956,4.6191,52000,
13:09:37:611907604,1300000|2200000|2200000|1700000,31.5064,15.4372,4.9874,52000,
13:09:37:912811190,2000000|2200000|2200000|1200000,30.9070,14.9200,4.6793,53000,
13:09:38:213728832,1200000|2200000|2200000|1200000,29.2363,13.2773,4.6413,53000,
13:09:38:514607212,1200000|2200000|2200000|1200000,29.4130,13.4376,4.6124,52000,
13:09:38:815510342,1200000|2200000|2200000|1200000,29.1366,13.1721,4.6153,52000,
13:09:39:116396569,1900000|2200000|2200000|2100000,30.4209,14.5025,4.6512,53000,
13:09:39:417318096,1200000|2200000|2200000|1200000,29.9786,13.9919,4.5881,52000,
13:09:39:718224529,2100000|2200000|2200000|1200000,32.8644,16.7418,5.0895,52000,
13:09:40: 19125322,1200000|2200000|2200000|1200000,29.2844,13.2264,4.6133,52000,
13:09:40:320025859,1200000|2200000|2200000|1200000,29.3283,13.3692,4.6221,52000,
13:09:40:620911517,1200000|2200000|2200000|1200000,29.7553,13.7775,4.6158,52000,
13:09:40:921833209,1200000|2200000|2200000|1200000,29.1380,13.1668,4.6010,52000,
13:09:41:222694716,1200000|2200000|2200000|1200000,29.4347,13.4579,4.6164,52000,
13:09:41:523764402,2200000|2200000|2200000|2200000,29.6652,13.6936,4.6446,53000,
13:09:41:824664435,2200000|2200000|2200000|1200000,33.2588,17.1449,5.0862,53000,
13:09:42:125583843,1200000|2200000|2200000|1200000,29.2459,13.3164,4.6315,53000,
13:09:42:426460521,1200000|2200000|2200000|1200000,29.4204,13.4421,4.6036,53000,
13:09:42:727364584,1200000|2200000|2200000|1200000,29.4915,13.4080,4.5797,53000,
13:09:43: 28281828,1200000|2200000|2200000|1200000,29.2170,13.2447,4.6325,52000,
13:09:43:329145189,1200000|2200000|2200000|1200000,29.3517,13.3858,4.6009,53000,
13:09:43:630034989,2200000|2200000|2200000|2200000,30.4559,14.4665,4.6807,55000,
13:09:43:930945429,2100000|2200000|2200000|1700000,34.0829,17.9986,5.0084,54000,
13:09:44:232011051,1200000|2200000|2200000|1200000,28.7894,12.8132,4.7346,52000,
13:09:44:532912626,1200000|2200000|2200000|1200000,28.5008,12.5462,4.6009,53000,
13:09:44:833821212,1200000|2200000|2200000|1200000,28.1027,12.1885,4.6150,52000,
13:09:45:134701171,1200000|2200000|2200000|1200000,28.0640,12.1087,4.6035,52000,
13:09:45:435554555,1200000|2200000|2200000|1200000,28.5834,12.5342,4.6305,53000,
13:09:45:736473359,1200000|2200000|2200000|1200000,28.3982,12.4404,4.6124,52000,
13:09:46: 37364418,1900000|2200000|2200000|1200000,30.4669,14.4732,4.6809,53000,
13:09:46:338273790,2200000|2200000|2200000|2200000,31.0052,14.9444,4.9041,53000,
13:09:46:639189108,1200000|2200000|2200000|1200000,28.3542,12.3983,4.6232,52000,
13:09:46:940095543,1200000|2200000|2200000|1200000,28.1356,12.1855,4.6161,52000,
13:09:47:240979430,1200000|2200000|2200000|1200000,28.3796,12.4280,4.6290,53000,
13:09:47:541878538,1200000|2200000|2200000|1200000,28.4710,12.5141,4.6338,53000,
13:09:47:842792677,1200000|2200000|2200000|1200000,28.2051,12.2546,4.5985,52000,
13:09:48:143678137,2000000|2200000|2200000|1200000,30.4692,14.5231,4.6885,53000,
13:09:48:444605289,1200000|2200000|2200000|1200000,28.4265,12.3730,4.6300,52000,
13:09:48:745536671,1600000|2200000|2200000|1500000,33.0230,16.9567,4.9572,53000,
13:09:49: 46435010,1600000|2200000|2200000|1200000,28.1272,12.1716,4.6186,52000,
13:09:49:347318135,1200000|2200000|2200000|1200000,28.3453,12.3882,4.6123,53000,
13:09:49:648242180,1200000|2200000|2200000|1200000,28.3809,12.4310,4.6327,53000,
13:09:49:949125551,1200000|2200000|2200000|1200000,28.0989,12.1508,4.6414,52000,
13:09:50:249994086,2200000|2200000|2200000|1200000,28.2897,12.3371,4.6311,52000,
13:09:50:550878932,1200000|2200000|2200000|2000000,30.5243,14.5350,4.7017,52000,
13:09:50:851800403,1200000|2200000|2200000|1200000,28.1072,12.1943,4.6030,53000,
13:09:51:152703964,1200000|2200000|2200000|1200000,28.3175,12.3811,4.6398,53000,
13:09:51:453608649,1200000|2200000|2200000|1200000,30.7365,14.5494,5.0045,52000,
13:09:51:754562149,1200000|2200000|2200000|1200000,28.3737,12.4158,4.5638,52000,
13:09:52: 55460327,1200000|2200000|2200000|1200000,28.0803,12.1321,4.6339,52000,
13:09:52:356345189,1200000|2200000|2200000|1200000,28.3267,12.3646,4.6161,52000,
13:09:52:657248793,1200000|2200000|2200000|1200000,28.2877,12.3354,4.6308,52000,
13:09:52:958130187,1200000|2200000|2200000|2100000,30.5346,14.5387,4.6713,53000,
13:09:53:259029038,1200000|2200000|2200000|1200000,28.2787,12.3189,4.6483,52000,
13:09:53:559957531,1200000|2200000|2200000|1200000,30.7432,14.8076,4.6487,53000,
13:09:53:860875420,1300000|2200000|2200000|1900000,30.4028,14.3360,5.0168,53000,
13:09:54:161793000,1200000|2200000|2200000|1200000,28.7121,12.6611,4.6027,52000,
13:09:54:462671212,1200000|2200000|2200000|1500000,29.5094,13.5551,4.6094,53000,
13:09:54:763574962,1200000|2200000|2200000|1200000,29.2347,13.2806,4.5825,53000,
13:09:55: 64483239,1200000|2200000|2200000|1200000,29.1208,13.1733,4.6334,53000,
13:09:55:365354805,1200000|2200000|2200000|1200000,29.3679,13.4098,4.6303,53000,
13:09:55:666255394,1200000|2200000|2200000|1200000,31.0367,15.0424,4.6870,53000,
13:09:55:967166693,1200000|2200000|2200000|1200000,29.1352,13.1846,4.6014,53000,
13:09:56:268064339,1200000|2200000|2200000|1600000,31.5928,15.5393,4.8815,53000,
13:09:56:568987251,1200000|2200000|2200000|1200000,29.2960,13.3381,4.6448,53000,
13:09:56:869893173,1200000|2200000|2200000|1200000,29.1917,13.2864,4.6158,53000,
13:09:57:170776170,1200000|2200000|2200000|1200000,29.0797,13.1346,4.5876,53000,
13:09:57:471638657,2100000|2200000|2200000|2200000,30.3472,14.3762,4.7204,55000,
13:09:57:773075039,1200000|2200000|2200000|1400000,30.3104,14.1999,4.8815,53000,
13:09:58: 74104837,1900000|2200000|2200000|2200000,35.4241,19.2506,5.6533,55000,
13:09:58:375025212,2200000|2200000|2200000|2200000,35.8308,19.5370,5.7591,55000,
13:09:58:675945013,1500000|2200000|2200000|1800000,35.1763,18.7255,5.6902,54000,
13:09:58:976887112,2100000|2200000|2200000|2200000,34.8252,18.5299,5.6149,55000,
13:09:59:277814984,1400000|2200000|2200000|2100000,33.9437,17.7814,5.2213,54000,
13:09:59:578728360,1700000|2200000|2200000|1900000,33.3014,17.1459,5.3572,55000,
13:09:59:880296486,2200000|2200000|2200000|1200000,32.4422,16.1812,5.2148,55000,
13:10:00:181214719,2200000|2200000|2200000|1900000,33.9540,17.6866,5.4690,53000,
13:10:00:482146128,1900000|2200000|2200000|1200000,31.5974,15.4930,5.0713,53000,
13:10:00:783074061,2200000|2200000|2200000|2200000,31.6478,15.5020,5.0627,53000,
13:10:01: 84027392,2000000|2200000|2200000|2100000,30.6110,14.5811,4.8457,55000,
13:10:01:384949446,1200000|2200000|2200000|1400000,30.1662,14.1854,4.7598,53000,
13:10:01:685861321,2200000|2200000|2200000|2200000,32.6535,16.5659,5.0625,55000,
13:10:01:986789036,1200000|2200000|2200000|1200000,30.0567,13.9680,4.5873,54000,
13:10:02:287720357,1200000|2200000|2200000|1900000,31.2925,15.2315,4.9643,53000,
13:10:02:588670065,1200000|2200000|2200000|1200000,29.3606,13.4011,4.6297,53000,
13:10:02:889594515,2200000|2200000|2200000|2100000,30.0261,14.0363,4.7673,55000,
13:10:03:190550158,1200000|2200000|2200000|1200000,30.2428,14.2164,4.9070,54000,
13:10:03:491478038,1700000|2200000|2200000|2200000,32.5388,16.4947,4.8597,54000,
13:10:03:792398470,2000000|2200000|2200000|2200000,31.6351,15.6063,4.8888,54000,
13:10:04: 93315501,1200000|2200000|2200000|1200000,28.9432,12.9819,4.6326,54000,
13:10:04:394179073,1200000|2200000|2200000|1200000,28.3797,12.4253,4.6301,53000,
13:10:04:695070624,1200000|2200000|2200000|1700000,31.0869,14.9399,4.9242,53000,
13:10:04:996020399,2200000|2200000|2200000|2200000,30.8204,14.8213,4.7177,54000,
13:10:05:296947220,1200000|2200000|2200000|1400000,28.3839,12.4241,4.5930,53000,
13:10:05:597846811,2200000|2200000|2200000|2200000,28.9234,12.9516,4.6803,55000,
13:10:05:898763246,2200000|2200000|2200000|2100000,31.4507,15.4062,4.9302,55000,
13:10:06:199650775,1200000|2200000|2200000|1900000,30.0611,14.0720,4.6963,55000,
13:10:06:500570726,2000000|2200000|2200000|1600000,35.0281,19.0474,4.7471,54000,
13:10:06:801492980,2100000|2200000|2200000|2200000,35.8826,19.7121,5.0750,56000,
13:10:07:102401469,2100000|2200000|2200000|2200000,35.7762,19.6089,4.6580,56000,
13:10:07:403312353,1200000|2200000|2200000|1200000,34.9199,18.8678,4.7949,55000,
13:10:07:704241726,1700000|2200000|2200000|1200000,33.5565,17.5420,4.6704,54000,
13:10:08:  5158423,2100000|2200000|2200000|1200000,34.3601,18.2402,5.0941,54000,
13:10:08:306077119,2000000|2200000|2200000|2000000,33.0242,16.9987,4.7276,56000,
13:10:08:606983573,2200000|2200000|2200000|1900000,32.0344,16.0075,4.7136,54000,
13:10:08:907923889,2100000|2200000|2200000|1200000,30.7459,14.7961,4.6947,54000,
13:10:09:209400164,2200000|2200000|2200000|2200000,30.9922,15.1169,4.7563,56000,
13:10:09:513289025,2200000|2200000|2200000|2200000,31.4029,15.1386,4.9440,55000,
13:10:09:814180972,1200000|2200000|2200000|1200000,29.9246,13.9409,4.7289,53000,
13:10:10:115102761,1900000|2200000|2200000|1600000,30.3706,14.3777,4.6695,56000,
13:10:10:416052593,1900000|2200000|2200000|1200000,28.7391,12.7748,4.6304,54000,
13:10:10:716964800,2100000|2200000|2200000|2200000,30.7951,14.7784,5.0697,55000,
13:10:11: 17895318,2100000|2200000|2200000|1200000,29.4329,13.4318,4.7234,54000,
13:10:11:318810243,1200000|2200000|2200000|1200000,28.4804,12.4297,4.6145,56000,
13:10:11:619721277,1200000|2200000|2200000|1900000,30.8395,14.8413,4.6299,54000,
13:10:11:920663958,1200000|2200000|2200000|1200000,28.1674,12.2114,4.6307,53000,
13:10:12:221557092,2100000|2200000|2200000|2100000,30.8803,14.8297,4.9553,55000,
13:10:12:522465621,1200000|2200000|2200000|1200000,30.7927,14.7895,4.6881,54000,
13:10:12:823402867,1200000|2200000|2200000|1200000,28.1194,12.1653,4.6318,54000,
13:10:13:124403870,1200000|2200000|2200000|1200000,28.1444,12.2495,4.6151,54000,
13:10:13:425278823,2000000|2200000|2200000|1200000,30.8922,14.8859,4.7629,54000,
13:10:13:726413383,1200000|2200000|2200000|1200000,28.8060,12.7490,4.6517,55000,
13:10:14: 27334569,1200000|2200000|2200000|2200000,30.9670,14.8830,5.0192,53000,
13:10:14:328255216,1500000|2200000|2200000|1500000,31.0380,15.0511,4.6374,55000,
13:10:14:629167028,1200000|2200000|2200000|1200000,29.5196,13.5502,4.6525,54000,
13:10:14:930091336,1200000|2200000|2200000|1200000,29.2147,13.2695,4.6143,54000,
13:10:15:230975202,1200000|2200000|2200000|1300000,29.3050,13.4142,4.6335,55000,
13:10:15:531889342,2200000|2200000|2200000|1300000,32.2512,16.1241,5.0500,54000,
13:10:15:832810183,1200000|2200000|2200000|1200000,29.3538,13.2940,4.6292,54000,
13:10:16:133692332,1200000|2200000|2200000|1200000,29.1625,13.2103,4.6177,54000,
13:10:16:434551798,1200000|2200000|2200000|1200000,29.3897,13.4322,4.6311,53000,
13:10:16:735442662,1200000|2200000|2200000|1900000,31.4565,15.4589,4.7188,54000,
13:10:17: 36393326,1200000|2200000|2200000|1200000,29.1279,13.1686,4.6220,53000,
13:10:17:337275712,1200000|2200000|2200000|2100000,31.5200,15.4534,4.9905,53000,
13:10:17:638214978,1200000|2200000|2200000|1200000,29.3475,13.3844,4.6295,54000,
13:10:17:939124981,1200000|2200000|2200000|1200000,29.2245,13.2690,4.6455,54000,
13:10:18:240023470,1200000|2200000|2200000|2100000,31.5659,15.6112,4.7173,54000,
13:10:18:540936847,1200000|2200000|2200000|1200000,29.3566,13.3018,4.6266,53000,
13:10:18:841824540,1200000|2200000|2200000|1200000,29.2040,13.2513,4.5847,54000,
13:10:19:142738645,2200000|2200000|2200000|2200000,31.3868,15.3922,4.7343,56000,
13:10:19:443636563,2200000|2200000|2200000|2200000,32.2694,16.2007,4.9964,55000,
13:10:19:744558135,2200000|2200000|2200000|2000000,30.5932,14.5881,4.7344,55000,
