13:06:28.156655019,60000,33.99,1,7.99,
13:06:28.177047649,60000,33.99,1,7.99,
13:06:29.187368016,60000,32.85,129,6.85,
13:06:30.189176387,60000,30.95,343,4.95,
13:06:31.191967401,60000,28.94,569,2.94,
13:06:32.190110562,60000,27.58,722,1.58,
13:06:33.269852315,60000,26.49,845,0.49,
13:06:34.158209153,59989,23.73,845,0.67,
13:06:34.269032107,59989,23.07,965,0.00,
13:06:35.156445892,59987,22.53,965,0.00,
13:06:35.297655027,59987,22.53,1074,0.00,
13:06:36.163951333,59986,22.27,1074,0.00,
13:06:36.325196771,59986,22.27,1133,0.00,
13:06:37.160718381,59986,22.27,1133,0.00,
13:06:37.402368535,59986,22.27,1165,0.00,
13:06:38.158599761,59985,22.00,1165,0.00,
13:06:38.823825650,59985,22.00,1188,0.00,
13:06:39.156405653,59985,22.00,1188,0.00,
13:06:40.163534672,59985,22.00,1188,0.00,
13:06:40.496593064,59985,22.00,1204,0.00,
13:06:41.161945575,59986,22.27,1204,0.00,
13:06:41.504847584,59986,22.27,1221,0.00,
13:06:42.158872779,59987,22.53,1221,0.00,
13:06:43.166360516,59989,23.07,1221,0.00,
13:06:43.249035220,59989,23.07,1190,0.00,
13:06:44.165252239,59990,23.33,1190,0.00,
13:06:44.418330301,59990,23.33,1201,0.00,
13:06:45.164241389,59990,23.33,1201,0.00,
13:06:45.416064495,59990,23.33,1293,0.00,
13:06:46.162023897,59991,23.60,1293,0.00,
13:06:46.534706870,59991,23.60,1362,0.00,
13:06:47.159988501,59992,23.87,1362,0.00,
13:06:47.956084957,59992,23.87,1412,0.00,
13:06:48.167730824,59994,24.40,1412,0.00,
13:06:49.165388712,59996,24.93,1412,0.00,
13:06:49.356844748,59996,24.93,1444,0.00,
13:06:50.163407921,59997,25.20,1444,0.00,
13:06:50.772234916,59997,25.20,1456,0.00,
13:06:51.165797348,59998,25.47,1456,0.00,
13:06:51.776391053,59998,25.47,1513,0.00,
13:06:52.159391503,60000,26.00,1513,0.00,
13:06:52.787165309,60000,26.00,1604,0.00,
13:06:53.160558189,60002,26.53,1604,0.00,
