System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
15:26:09:137975521,1200000|1400000|1200000|1200000,15.4998,2.5958,4.0843,48000,
15:26:09:289612816,1200000|1200000|1200000|1200000,15.2129,2.5062,3.9985,48000,
15:26:09:441191309,1200000|1200000|1200000|1200000,15.6626,2.5049,3.9840,47000,
15:26:09:592809211,1200000|1200000|1200000|1200000,15.3471,2.4586,4.0991,47000,
15:26:09:744367306,1200000|1200000|1200000|1200000,16.5829,2.5186,4.0832,48000,
15:26:09:896151457,1200000|1200000|1200000|1200000,15.1773,2.4221,4.0805,48000,
15:26:10: 47759409,1200000|1200000|1200000|1200000,15.0619,2.4414,4.0571,47000,
15:26:10:199382681,1200000|1200000|1200000|1200000,15.5407,2.4273,3.8046,47000,
15:26:10:351006114,1200000|1200000|1200000|1200000,15.7988,2.4382,3.7598,48000,
15:26:10:502680467,1200000|1200000|1200000|1200000,15.0843,2.4427,3.8401,48000,
15:26:10:654378797,1200000|1200000|1200000|1200000,15.3718,2.4555,4.0993,48000,
15:26:10:805957979,1200000|1200000|1200000|1200000,15.3877,2.4665,3.7381,49000,
15:26:10:957488557,1200000|1200000|1200000|1200000,11.5168,1.5445,2.3768,48000,
15:26:11:109101142,1200000|1200000|1200000|1200000,12.0385,1.5179,2.4259,47000,
15:26:11:260641504,1200000|1200000|1200000|1200000,11.6529,1.4864,2.4097,48000,
15:26:11:412231599,1200000|1200000|1200000|1200000,12.5196,1.5322,2.4367,48000,
15:26:11:563806397,1200000|1200000|1200000|1200000,11.4668,1.6164,2.4315,49000,
15:26:11:715551841,1200000|1200000|1200000|1200000,10.9187,1.6240,2.2571,48000,
15:26:11:867164370,1200000|1200000|1200000|1200000,10.4592,1.3878,2.1169,48000,
15:26:12: 18769902,1200000|1200000|1200000|1200000,12.7264,1.4740,2.2775,48000,
15:26:12:170348791,1200000|1200000|1200000|1200000,12.9138,1.5941,2.6286,48000,
15:26:12:321890773,1200000|1200000|1200000|1200000,11.6955,1.5234,2.3744,47000,
15:26:12:473465218,1200000|1200000|1200000|1200000,11.4003,1.5150,2.3095,48000,
15:26:12:625041720,1200000|1200000|1200000|1200000,12.0725,1.5060,2.1636,48000,
15:26:12:776624341,1200000|1200000|1200000|1200000,11.8364,1.4372,2.3347,48000,
15:26:12:928254369,1200000|1200000|1200000|1200000,13.1273,1.5718,2.4890,48000,
15:26:13: 79792943,1200000|1200000|1200000|1200000,12.5664,1.6093,2.5619,48000,
15:26:13:231404431,1200000|1200000|1200000|1200000,13.0886,1.6300,2.7199,48000,
15:26:13:383021854,1200000|1200000|1200000|1200000,13.9192,1.5811,2.4734,48000,
15:26:13:534605686,1200000|1200000|1200000|1200000,13.1146,1.6760,2.6492,48000,
15:26:13:686209098,1200000|1200000|1200000|1200000,11.7309,1.5310,2.5867,48000,
15:26:13:837785850,1200000|1200000|1200000|1200000,13.1124,1.6114,2.7428,47000,
15:26:13:989340312,1200000|1200000|1200000|1200000,12.1480,1.5224,2.5628,47000,
15:26:14:140984877,1200000|1200000|1200000|1200000,12.3144,1.6066,2.7751,47000,
15:26:14:292500949,1200000|1200000|1200000|1200000,14.0645,1.5742,2.4838,48000,
15:26:14:444098064,1200000|1200000|1200000|1200000,12.4094,1.3628,2.1501,47000,
15:26:14:595666580,1200000|1200000|1200000|1200000,12.7685,1.2426,1.8967,48000,
15:26:14:747238762,1200000|1200000|1200000|1200000,11.5757,1.1267,1.8003,47000,
15:26:14:898776970,1200000|1200000|1200000|1200000,11.0870,1.1054,1.7629,47000,
15:26:15: 50309218,1200000|1200000|1200000|1200000,11.6446,1.2001,1.8429,48000,
15:26:15:201827183,1200000|1200000|1200000|1200000,11.3002,1.1199,1.7423,47000,
15:26:15:353343983,1200000|1200000|1200000|1200000,11.4900,1.1295,1.7179,48000,
15:26:15:504876611,1200000|1200000|1200000|1200000,12.8694,1.2249,1.8116,48000,
15:26:15:656436321,1200000|1200000|1200000|1200000,11.0239,1.1364,1.6936,47000,
15:26:15:807984486,1200000|1200000|1200000|1200000,10.8513,1.0736,1.5977,48000,
15:26:15:959498790,1200000|1200000|1200000|1200000,11.1095,1.1094,1.6746,48000,
15:26:16:111043069,1200000|1200000|1200000|1200000,10.9095,1.1543,1.6673,47000,
15:26:16:262669865,1200000|1200000|1200000|1200000,10.7505,1.1042,1.6859,47000,
15:26:16:414192389,1200000|1200000|1200000|1200000,11.0666,1.1117,1.8148,48000,
15:26:16:565678787,1200000|1200000|1200000|1200000,11.6232,1.1776,1.8934,47000,
15:26:16:717204449,1200000|1200000|1200000|1200000,13.4022,1.3827,2.3250,47000,
15:26:16:868704753,1200000|1200000|1200000|1200000,12.2331,1.2415,2.0580,47000,
15:26:17: 20216418,1200000|1200000|1200000|1200000,12.3427,1.2540,2.0131,48000,
15:26:17:171706432,1200000|1200000|1200000|1200000,11.9926,1.3787,2.1755,47000,
15:26:17:323266364,1200000|1200000|1200000|1200000,12.2289,1.2447,2.0232,47000,
15:26:17:474763665,1200000|1200000|1200000|1200000,14.1041,1.3393,2.2209,47000,
15:26:17:626285787,1200000|1200000|1200000|1200000,11.5722,1.1622,1.7315,48000,
15:26:17:777810624,1200000|1200000|1200000|1200000,11.2198,1.1209,1.5578,48000,
15:26:17:929314812,1200000|1200000|1200000|1200000,11.1762,1.0121,1.6031,48000,
15:26:18: 80841661,1200000|1200000|1200000|1200000,10.3745,0.8740,1.5579,47000,
15:26:18:232330992,1200000|1200000|1200000|1200000,11.4996,0.9211,1.5402,48000,
15:26:18:383818323,1200000|1200000|1200000|1200000,12.1515,0.9436,1.5704,48000,
15:26:18:535334827,1200000|1200000|1200000|1200000,11.1488,0.9492,1.6724,47000,
15:26:18:686822642,1200000|1200000|1200000|1200000,11.0404,0.9679,1.5617,48000,
15:26:18:838300179,1200000|1200000|1200000|1200000,11.7202,0.8945,1.5914,47000,
15:26:18:989783410,1200000|1200000|1200000|1200000,10.3614,0.8506,1.3964,48000,
15:26:19:141277729,1200000|1200000|1200000|1200000,10.8887,0.9082,1.4270,48000,
15:26:19:292776000,1200000|1200000|1200000|1200000,10.1165,0.8137,1.4561,47000,
15:26:19:444258754,1200000|1200000|1200000|1200000,10.4423,0.8833,1.5265,47000,
15:26:19:595774062,1200000|1200000|1200000|1200000,9.5764,0.8140,1.4091,47000,
15:26:19:747295803,1200000|1200000|1200000|1200000,10.3027,0.9035,1.5170,47000,
15:26:19:898840219,1200000|1200000|1200000|1200000,9.1475,0.7761,1.3231,47000,
15:26:20: 50294875,1200000|1200000|1200000|1200000,10.1608,0.8091,1.4305,47000,
15:26:20:201781867,1200000|1200000|1200000|1200000,11.3068,0.9199,1.5521,48000,
15:26:20:353270488,1200000|1200000|1200000|1200000,12.0128,0.9281,1.6580,48000,
15:26:20:504754822,1200000|1200000|1200000|1200000,11.1842,0.9571,1.6819,47000,
15:26:20:656244913,1200000|1200000|1200000|1200000,10.2613,0.8713,1.5218,48000,
15:26:20:807765459,1200000|1200000|1200000|1200000,11.3599,0.9057,1.4396,47000,
15:26:20:959274876,1200000|1200000|1200000|1200000,10.7858,0.8358,1.4756,48000,
15:26:21:110795131,1200000|1200000|1200000|1200000,11.7837,0.9553,1.6334,47000,
15:26:21:262286062,1200000|1200000|1200000|1200000,10.8754,0.8510,1.5755,47000,
15:26:21:413784786,1200000|1200000|1200000|1200000,10.6947,0.7933,1.4872,48000,
15:26:21:565288394,1200000|1200000|1200000|1200000,11.1696,0.7795,1.5073,47000,
15:26:21:716776805,1200000|1200000|1200000|1200000,10.6993,0.7880,1.5402,47000,
15:26:21:868261620,1200000|1200000|1200000|1200000,10.8400,0.7607,1.5222,48000,
15:26:22: 19826858,1200000|1200000|1200000|1200000,10.0359,0.6865,1.4624,47000,
15:26:22:171015356,1200000|1200000|1200000|1200000,10.7927,0.8802,1.7071,47000,
15:26:22:322497920,1200000|1200000|1200000|1200000,10.2063,0.6972,1.4946,48000,
15:26:22:473991652,1200000|1200000|1200000|1200000,10.1862,0.7778,1.5680,48000,
15:26:22:625478153,1200000|1200000|1200000|1200000,11.2434,0.8138,1.5811,47000,
15:26:22:776984635,1200000|1200000|1200000|1200000,9.9902,0.7525,1.4920,47000,
15:26:22:928474752,1200000|1200000|1200000|1200000,10.2446,0.7123,1.5099,48000,
15:26:23: 79929299,1200000|1200000|1200000|1200000,10.8250,0.7967,1.5898,48000,
15:26:23:231522900,1200000|1200000|1200000|1200000,9.1499,0.6986,1.4558,48000,
15:26:23:383071650,1200000|1200000|1200000|1200000,10.0765,0.7183,1.4168,47000,
15:26:23:534518011,1200000|1200000|1200000|1200000,10.3573,0.7666,1.5214,47000,
15:26:23:685959081,1200000|1200000|1200000|1200000,10.0385,0.7406,1.6029,48000,
15:26:23:837424206,1200000|1200000|1200000|1200000,10.0557,0.7292,1.5271,47000,
15:26:23:988951408,1200000|1200000|1200000|1200000,8.7001,0.6593,1.3594,47000,
15:26:24:140431028,1200000|1200000|1200000|1200000,11.7160,0.8492,1.6065,47000,
15:26:24:291929636,1200000|1200000|1200000|1200000,9.3654,0.6814,1.3803,47000,
15:26:24:443437326,1200000|1200000|1200000|1200000,10.2986,0.7644,1.4361,47000,
15:26:24:594999122,1200000|1200000|1200000|1200000,8.5331,0.6649,1.4461,47000,
15:26:24:746483597,1200000|1200000|1200000|1200000,8.5557,0.6102,1.4074,48000,
15:26:24:897974924,1200000|1200000|1200000|1200000,9.1239,0.6263,1.3655,48000,
15:26:25: 49449681,1200000|1200000|1200000|1200000,8.4472,0.5047,1.3079,46000,
15:26:25:200925363,1200000|1200000|1200000|1200000,8.8520,0.5568,1.3641,47000,
15:26:25:352401527,1200000|1200000|1200000|1200000,8.9379,0.5682,1.3890,48000,
15:26:25:503981523,1200000|1200000|1200000|1200000,9.3337,0.6125,1.4712,47000,
15:26:25:655495150,1200000|1200000|1200000|1200000,9.1058,0.5666,1.4149,48000,
15:26:25:807028572,1200000|1200000|1200000|1200000,8.7178,0.5447,1.3898,48000,
15:26:25:958516310,1200000|1200000|1200000|1200000,8.8482,0.5284,1.3692,48000,
15:26:26:109997757,1200000|1200000|1200000|1200000,10.1568,0.6711,1.5233,48000,
15:26:26:261473170,1200000|1200000|1200000|1200000,8.5822,0.5305,1.4073,47000,
15:26:26:412963862,1200000|1200000|1200000|1200000,9.3445,0.5764,1.3809,47000,
15:26:26:564448220,1200000|1200000|1200000|1200000,8.6025,0.5430,1.3701,47000,
15:26:26:715960965,1200000|1200000|1200000|1200000,8.9495,0.5639,1.3366,47000,
15:26:26:867477540,1200000|1200000|1200000|1200000,9.0071,0.5731,1.3534,47000,
15:26:27: 19026501,1200000|1200000|1200000|1200000,8.1977,0.4772,1.3435,47000,
15:26:27:170508522,1200000|1200000|1200000|1200000,9.9840,0.6625,1.4074,47000,
15:26:27:321999097,1200000|1200000|1200000|1200000,8.1191,0.4968,1.3536,47000,
15:26:27:473485771,1200000|1200000|1200000|1200000,10.6340,0.7184,1.4606,48000,
15:26:27:624981206,1200000|1200000|1200000|1200000,8.4986,0.5589,1.3585,48000,
15:26:27:776473807,1200000|1200000|1200000|1200000,9.1901,0.5686,1.3697,47000,
15:26:27:927959908,1200000|1200000|1200000|1200000,8.8661,0.5036,1.3439,47000,
15:26:28: 79473006,1200000|1200000|1200000|1200000,9.0624,0.6040,1.5024,47000,
15:26:28:230980455,1200000|1200000|1200000|1200000,8.4906,0.5130,1.2770,48000,
15:26:28:382462025,1200000|1200000|1200000|1200000,9.3437,0.6100,1.3624,47000,
15:26:28:533949239,1200000|1200000|1200000|1200000,9.7706,0.6282,1.4149,47000,
15:26:28:685434919,1200000|1200000|1200000|1200000,9.2426,0.5706,1.3884,48000,
15:26:28:836919746,1200000|1200000|1200000|1200000,8.2278,0.4817,1.3387,47000,
15:26:28:988403068,1200000|1200000|1200000|1200000,8.8653,0.5736,1.3894,48000,
15:26:29:139913137,1200000|1200000|1200000|1200000,9.2729,0.5907,1.4316,47000,
15:26:29:291428701,1200000|1200000|1200000|1200000,9.5152,0.5085,1.3699,47000,
15:26:29:442965920,1200000|1200000|1200000|1200000,9.0605,0.5391,1.3197,48000,
15:26:29:594453244,1200000|1200000|1200000|1200000,9.3601,0.5984,1.4217,47000,
15:26:29:745943993,1200000|1200000|1200000|1200000,8.3835,0.4915,1.3492,47000,
15:26:29:897388326,1200000|1200000|1200000|1200000,7.6310,0.4580,1.3091,47000,
15:26:30: 48857087,1200000|1200000|1200000|1200000,9.2050,0.5589,1.3661,47000,
15:26:30:200341981,1200000|1200000|1200000|1200000,9.0126,0.5728,1.4008,46000,
15:26:30:351849256,1200000|1200000|1200000|1200000,8.8114,0.5343,1.3986,47000,
15:26:30:503413572,1200000|1200000|1200000|1200000,8.3999,0.5327,1.4166,47000,
15:26:30:654951502,1200000|1200000|1200000|1200000,9.1059,0.5381,1.3445,47000,
15:26:30:806429493,1200000|1200000|1200000|1200000,9.0492,0.5009,1.3445,48000,
15:26:30:957901187,1200000|1200000|1200000|1200000,8.3874,0.4980,1.2832,47000,
15:26:31:109381272,1200000|1200000|1200000|1200000,9.2654,0.5541,1.4232,47000,
15:26:31:260870330,1200000|1200000|1200000|1200000,9.1014,0.5486,1.3472,47000,
15:26:31:412355694,1200000|1200000|1200000|1200000,8.2281,0.4766,1.3471,47000,
15:26:31:563861138,1200000|1200000|1200000|1200000,9.0630,0.5727,1.3746,48000,
15:26:31:715370283,1200000|1200000|1200000|1200000,8.7404,0.5207,1.3853,48000,
15:26:31:866945904,1200000|1200000|1200000|1200000,9.7627,0.6338,1.3990,47000,
15:26:32: 18457987,1200000|1200000|1200000|1200000,7.4147,0.3689,1.3043,47000,
15:26:32:169946065,1200000|1200000|1200000|1200000,8.7234,0.5055,1.3127,48000,
15:26:32:321427965,1200000|1200000|1200000|1200000,7.5451,0.4006,1.3526,48000,
15:26:32:472893763,1200000|1200000|1200000|1200000,8.3571,0.4865,1.4413,48000,
15:26:32:624373052,1200000|1200000|1200000|1200000,8.4099,0.4272,1.3466,47000,
15:26:32:775890948,1200000|1200000|1200000|1200000,7.4349,0.4150,1.3233,48000,
15:26:32:927400177,1200000|1200000|1200000|1200000,7.2317,0.3202,1.3155,47000,
15:26:33: 78940019,1200000|1200000|1200000|1200000,7.9196,0.4299,1.2929,48000,
15:26:33:230406785,1200000|1200000|1200000|1200000,7.4016,0.3863,1.4035,48000,
15:26:33:381889015,1200000|1200000|1200000|1200000,8.6837,0.4412,1.2729,47000,
15:26:33:533375264,1200000|1200000|1200000|1200000,6.9456,0.4048,1.3773,47000,
15:26:33:684858191,1200000|1200000|1200000|1200000,7.3615,0.4210,1.3327,47000,
15:26:33:836339145,1200000|1200000|1200000|1200000,7.3298,0.3255,1.2520,47000,
15:26:33:987845118,1200000|1200000|1200000|1200000,6.8666,0.3627,1.3140,47000,
15:26:34:139354784,1200000|1200000|1200000|1200000,9.0472,0.4841,1.3602,48000,
15:26:34:290908790,1200000|1200000|1200000|1200000,6.6343,0.3209,1.3243,47000,
15:26:34:442400337,1200000|1200000|1200000|1200000,7.7611,0.3721,1.2912,47000,
15:26:34:593881346,1200000|1200000|1200000|1200000,8.4588,0.5246,1.4653,47000,
15:26:34:745362438,1200000|1200000|1200000|1200000,7.2256,0.4094,1.3073,47000,
15:26:34:896835299,1200000|1200000|1200000|1200000,7.9100,0.3941,1.3391,47000,
15:26:35: 48320186,1200000|1200000|1200000|1200000,7.9445,0.3768,1.2996,47000,
15:26:35:199821609,1200000|1200000|1200000|1200000,8.3141,0.4486,1.2832,47000,
15:26:35:351324520,1200000|1200000|1200000|1200000,7.4199,0.3636,1.2896,48000,
15:26:35:502919855,1200000|1200000|1200000|1200000,7.3066,0.4105,1.4226,47000,
15:26:35:654403103,1200000|1200000|1200000|1200000,7.3003,0.3534,1.3018,47000,
15:26:35:805885084,1200000|1200000|1200000|1200000,7.3829,0.3780,1.3342,47000,
15:26:35:957371631,1200000|1200000|1200000|1200000,7.6977,0.3684,1.2489,47000,
15:26:36:108827733,1200000|1200000|1200000|1200000,7.9909,0.4610,1.3894,48000,
15:26:36:260308538,1200000|1200000|1200000|1200000,7.7530,0.4000,1.3573,47000,
15:26:36:411825799,1200000|1200000|1200000|1200000,8.4099,0.4453,1.3865,48000,
15:26:36:563332270,1200000|1200000|1200000|1200000,7.2438,0.3893,1.3305,47000,
15:26:36:714870194,1200000|1200000|1200000|1200000,8.0920,0.4235,1.3262,47000,
15:26:36:866350003,1200000|1200000|1200000|1200000,8.1882,0.4523,1.3011,47000,
15:26:37: 17834936,1200000|1200000|1200000|1200000,8.2314,0.4465,1.3686,47000,
15:26:37:169325959,1200000|1200000|1200000|1200000,9.4368,0.5720,1.3795,48000,
15:26:37:320815937,1200000|1200000|1200000|1200000,7.4444,0.4142,1.3553,48000,
15:26:37:472299726,1200000|1200000|1200000|1200000,8.0673,0.4342,1.3879,47000,
15:26:37:623793444,1200000|1200000|1200000|1200000,7.1579,0.3838,1.2893,47000,
15:26:37:775309964,1200000|1200000|1200000|1200000,6.7763,0.3150,1.2925,48000,
15:26:37:926846564,1200000|1200000|1200000|1200000,6.5369,0.3253,1.2932,48000,
15:26:38: 78339004,1200000|1200000|1200000|1200000,7.1731,0.3846,1.2582,47000,
15:26:38:229829185,1200000|1200000|1200000|1200000,7.9243,0.3998,1.3436,47000,
15:26:38:381317192,1200000|1200000|1200000|1200000,8.4087,0.4779,1.3256,47000,
15:26:38:532798826,1200000|1200000|1200000|1200000,8.8407,0.5220,1.4925,47000,
15:26:38:684291278,1200000|1200000|1200000|1200000,8.3031,0.4626,1.4070,48000,
15:26:38:835798371,1200000|1200000|1200000|1200000,7.7736,0.4611,1.4369,48000,
15:26:38:987309216,1200000|1200000|1200000|1200000,8.5950,0.4256,1.3109,48000,
15:26:39:138826795,1200000|1200000|1200000|1200000,9.1781,0.5550,1.3452,48000,
15:26:39:290307489,1200000|1200000|1200000|1200000,8.7925,0.7054,1.7759,47000,
15:26:39:441788972,1200000|1200000|1200000|1200000,7.9081,0.3925,1.3227,47000,
15:26:39:593311725,1200000|1200000|1200000|1200000,8.0985,0.4535,1.4399,47000,
15:26:39:744801088,1200000|1200000|1200000|1200000,7.5033,0.3696,1.4037,47000,
15:26:39:896283509,1200000|1200000|1200000|1200000,6.8960,0.3555,1.3278,47000,
15:26:40: 47762651,1200000|1200000|1200000|1200000,7.4546,0.3810,1.3720,47000,
15:26:40:199257576,1200000|1200000|1200000|1200000,7.4747,0.4274,1.3453,46000,
15:26:40:350762530,1200000|1200000|1200000|1200000,8.1561,0.4232,1.3554,48000,
15:26:40:502243982,1200000|1200000|1200000|1200000,7.5083,0.3961,1.3221,47000,
15:26:40:653731025,1200000|1200000|1200000|1200000,8.1237,0.4548,1.3670,48000,
