System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
15:14:43:413622928,1200000|2200000|1200000|2200000,29.4653,13.4839,4.6068,55000,
15:14:43:747510210,1200000|2200000|1200000|2200000,31.1818,15.1603,5.0487,54000,
15:14:44: 81459255,1200000|2200000|2000000|2200000,30.6615,14.6751,4.6464,54000,
15:14:44:415343143,1200000|2200000|1200000|2200000,28.5558,12.5398,4.6396,55000,
15:14:44:749254629,1200000|2200000|1200000|2200000,28.0756,12.1561,4.6423,55000,
15:14:45: 83132032,1200000|2200000|1200000|2200000,30.3763,14.3016,4.9930,55000,
15:14:45:417073003,1200000|2200000|1200000|2200000,28.3727,12.3918,4.6133,55000,
15:14:45:750971152,1200000|2200000|1200000|2200000,28.1759,12.2032,4.5943,55000,
15:14:46: 85691584,1200000|2200000|1200000|2200000,28.2089,12.2383,4.5948,55000,
15:14:46:419643674,1600000|2200000|1200000|2200000,30.6167,14.5488,4.9330,55000,
15:14:46:753580236,1200000|2200000|1200000|2200000,28.1075,12.1414,4.6051,54000,
15:14:47: 87451792,1200000|2200000|1200000|2200000,28.1789,12.2258,4.6613,56000,
15:14:47:421345779,1200000|2200000|1200000|2200000,28.4694,12.5006,4.5863,55000,
15:14:47:755222852,1200000|2200000|2000000|2200000,30.2444,14.2508,4.6869,54000,
15:14:48: 89134350,1200000|2200000|1700000|2200000,30.2041,14.1436,4.9578,55000,
15:14:48:423038590,1200000|2200000|1200000|2200000,28.4218,12.4515,4.5850,55000,
15:14:48:756958621,1200000|2200000|1200000|2200000,28.1001,12.1321,4.6308,54000,
15:14:49: 90827980,1200000|2200000|1200000|2200000,28.1742,12.2204,4.5911,55000,
15:14:49:424707755,1200000|2200000|1200000|2200000,28.3563,12.3915,4.5757,55000,
15:14:49:758606144,1200000|2200000|1200000|2200000,30.7893,14.7226,4.9247,55000,
15:14:50: 92510765,1200000|2200000|1200000|2200000,28.4984,12.4537,4.6266,55000,
15:14:50:426413853,1200000|2200000|1200000|2200000,28.2887,12.4141,4.6365,55000,
15:14:50:760304938,1200000|2200000|1200000|2200000,28.2015,12.1578,4.5960,55000,
15:14:51: 94962233,1200000|2200000|1200000|2200000,28.1648,12.2840,4.6361,55000,
15:14:51:428964801,1200000|2200000|1700000|2200000,32.5024,16.3495,5.1418,55000,
15:14:51:762844165,1200000|2200000|1200000|2200000,28.1900,12.2279,4.5925,56000,
15:14:52: 96728766,1200000|2200000|1200000|2200000,28.2359,12.2788,4.6326,56000,
15:14:52:430604335,1200000|2200000|1200000|2200000,28.4943,12.5256,4.6167,56000,
15:14:52:764511622,1200000|2200000|1200000|2200000,28.1147,12.1508,4.6434,56000,
15:14:53: 98380232,1200000|2200000|1200000|2200000,28.2477,12.2861,4.6176,55000,
15:14:53:432250037,1200000|2200000|1300000|2200000,30.4241,14.3244,4.9889,54000,
15:14:53:766154705,1200000|2200000|1200000|2200000,28.1226,12.1568,4.6301,55000,
15:14:54:100030889,1200000|2200000|1200000|2200000,28.2576,12.3025,4.6178,55000,
15:14:54:433903088,1200000|2200000|1200000|2200000,28.3528,12.3747,4.6209,54000,
15:14:54:767792519,1200000|2200000|1200000|2200000,28.1063,12.1025,4.6319,55000,
15:14:55:101685233,1200000|2200000|1200000|2200000,30.3974,14.4102,4.6503,55000,
15:14:55:436598081,1200000|2200000|1200000|2200000,30.1071,14.0383,4.9890,55000,
15:14:55:770501210,1200000|2200000|1200000|2200000,28.1255,12.1608,4.6338,54000,
15:14:56:105127764,1200000|2200000|1200000|2200000,28.2673,12.2545,4.5806,54000,
15:14:56:439000922,1200000|2200000|1200000|2200000,28.2587,12.2977,4.6205,55000,
15:14:56:772933486,1200000|2200000|1200000|2200000,28.1002,12.1399,4.6237,54000,
15:14:57:106804158,1200000|2200000|1200000|2200000,28.3988,12.4372,4.6052,55000,
15:14:57:440684244,1200000|2200000|1200000|2200000,30.5510,14.4669,4.9967,54000,
15:14:57:774610124,1200000|2200000|1200000|2200000,28.1289,12.1661,4.6662,55000,
15:14:58:108493448,1200000|2200000|1200000|2200000,28.2909,12.3369,4.6196,56000,
15:14:58:442367515,1200000|2200000|1200000|2200000,28.5948,12.6173,4.6365,55000,
15:14:58:777461349,1200000|2200000|1900000|2200000,28.5938,12.5860,4.6689,55000,
15:14:59:112291198,1200000|2200000|1200000|2200000,29.6686,13.7354,4.6585,55000,
15:14:59:446196280,1400000|2200000|1700000|2200000,30.3332,14.2612,4.9849,55000,
15:14:59:780121188,1200000|2200000|1200000|2200000,28.1016,12.0970,4.5906,55000,
15:15:00:114004926,1200000|2200000|1200000|2200000,28.2826,12.3179,4.6039,56000,
15:15:00:447885107,1200000|2200000|1200000|2200000,28.2838,12.3559,4.6002,55000,
15:15:00:781775256,1200000|2200000|1200000|2200000,28.1045,12.1459,4.6184,55000,
15:15:01:116392505,1200000|2200000|1200000|2200000,28.3287,12.3220,4.6077,56000,
15:15:01:450285352,1200000|2200000|1200000|2200000,28.4125,12.4521,4.5918,55000,
15:15:01:784183646,1300000|2200000|1800000|2200000,30.1958,14.1174,5.0258,55000,
15:15:02:118088156,2200000|2200000|1200000|2200000,28.6711,12.7005,4.6425,55000,
15:15:02:451967134,1200000|2200000|1200000|2200000,28.3035,12.3402,4.6100,54000,
15:15:02:785858354,2200000|2200000|2200000|2200000,29.5827,13.6048,4.6407,54000,
15:15:03:119752601,1200000|2200000|1200000|2200000,29.1835,13.2088,4.6571,55000,
15:15:03:453663891,1200000|2200000|1200000|2200000,28.2980,12.3364,4.6404,55000,
15:15:03:787542717,1200000|2200000|1200000|2200000,28.0986,12.1404,4.6207,54000,
15:15:04:121434482,1400000|2200000|1400000|2200000,30.7373,14.6494,5.0145,56000,
15:15:04:455337237,1200000|2200000|1200000|2200000,29.3393,13.3730,4.6445,55000,
15:15:04:789259537,1200000|2200000|1200000|2200000,29.1886,13.2342,4.6237,56000,
15:15:05:123126750,1200000|2200000|1200000|2200000,29.3155,13.3589,4.6071,54000,
15:15:05:457021889,1200000|2200000|1200000|2200000,29.3431,13.3849,4.6291,55000,
15:15:05:790909844,1200000|2200000|1200000|2200000,29.1423,13.1863,4.6232,55000,
15:15:06:125614092,1200000|2200000|1200000|2200000,29.3357,13.3714,4.6070,56000,
15:15:06:459513097,1200000|2200000|1700000|2200000,31.0900,15.0247,5.0161,55000,
15:15:06:794865409,1200000|2200000|2200000|2200000,29.3243,13.4351,4.6531,55000,
15:15:07:129450990,2100000|2200000|1200000|2200000,31.2584,15.1977,4.6860,54000,
15:15:07:463500728,1200000|2200000|1200000|2200000,29.4020,13.4852,4.6023,55000,
15:15:07:797412408,1200000|2200000|1200000|2200000,29.2284,13.2733,4.6324,55000,
15:15:08:131287384,1200000|2200000|1200000|2200000,29.3687,13.4129,4.6467,56000,
15:15:08:465142045,1200000|2200000|1200000|2200000,29.3839,13.4234,4.6150,56000,
15:15:08:799043792,1200000|2200000|1200000|2200000,29.1936,13.2365,4.6242,56000,
15:15:09:132944723,1300000|2200000|1200000|2200000,31.1458,15.0452,5.0104,56000,
15:15:09:466844884,1200000|2200000|1200000|2200000,29.3240,13.3615,4.5936,55000,
15:15:09:800745532,1200000|2200000|1200000|2200000,29.2108,13.2556,4.6189,55000,
15:15:10:134621610,1200000|2200000|1200000|2200000,29.2996,13.3425,4.6180,57000,
15:15:10:469004848,1200000|2200000|1200000|2200000,29.4125,13.3846,4.5716,56000,
15:15:10:802898381,1200000|2200000|1200000|2200000,29.1943,13.2381,4.5825,56000,
15:15:11:137629772,1300000|2200000|2100000|2200000,31.0208,15.0301,4.5876,55000,
15:15:11:471573137,1200000|2200000|2100000|2200000,29.3252,13.3633,4.6146,56000,
15:15:11:805470934,1200000|2200000|1200000|2200000,31.1069,15.0070,4.9654,56000,
15:15:12:139372178,1200000|2200000|1200000|2200000,29.3560,13.3925,4.6242,56000,
15:15:12:473305318,1200000|2200000|1200000|2200000,29.2845,13.3269,4.5781,56000,
15:15:12:807231849,1200000|2200000|1200000|2200000,29.2080,13.2546,4.6225,56000,
15:15:13:141122841,1200000|2200000|1200000|2200000,29.3566,13.3988,4.5739,56000,
15:15:13:475001361,1200000|2200000|1200000|2200000,29.3799,13.4156,4.6191,55000,
15:15:13:808916368,1200000|2200000|1200000|2200000,29.1612,13.2066,4.6239,55000,
15:15:14:142777269,1300000|2200000|1600000|2200000,30.7885,14.7034,4.9459,57000,
15:15:14:476687000,1200000|2200000|1500000|2200000,34.9899,18.6453,5.8491,56000,
15:15:14:810593077,1700000|2200000|1200000|2200000,34.5660,18.2728,5.8359,56000,
15:15:15:144500746,1400000|2200000|2000000|2200000,34.7774,18.3899,5.8745,56000,
15:15:15:478400178,1200000|2200000|1800000|2200000,34.7715,18.4261,5.7386,56000,
15:15:15:812377290,2100000|2200000|1700000|2200000,32.7883,16.5391,5.4335,55000,
15:15:16:146906659,1200000|2200000|1200000|2200000,31.5256,15.4314,5.1133,56000,
15:15:16:480858808,1900000|2200000|1300000|2200000,30.8053,14.7378,4.9726,55000,
15:15:16:814767059,1200000|2200000|1200000|2200000,29.4314,13.4571,4.6877,56000,
15:15:17:148688617,1200000|2200000|1200000|2200000,31.0863,15.0245,4.9620,56000,
15:15:17:482604092,1300000|2200000|1900000|2200000,30.1622,14.1039,4.7876,56000,
15:15:17:817719293,1200000|2200000|1200000|2200000,30.0438,14.0746,4.8431,55000,
15:15:18:151624908,1400000|2200000|1600000|2200000,29.8795,13.8801,4.7842,55000,
15:15:18:485552887,1200000|2200000|1900000|2200000,30.3419,14.3128,4.8581,55000,
15:15:18:819471236,1200000|2200000|1200000|2200000,29.2748,13.3574,4.6050,56000,
15:15:19:153382045,1200000|2200000|1200000|2200000,31.1389,15.0528,4.9801,56000,
15:15:19:487291643,1200000|2200000|1200000|2200000,29.3139,13.3490,4.6237,57000,
15:15:19:821206255,1700000|2200000|1200000|2200000,32.0463,16.0057,4.8229,57000,
15:15:20:155127112,1200000|2200000|1200000|2200000,30.0517,14.0217,4.7377,55000,
15:15:20:489057421,1200000|2200000|1200000|2200000,29.3125,13.3508,4.6324,56000,
15:15:20:822946933,2200000|2200000|1400000|2200000,30.8102,14.7486,4.9508,56000,
15:15:21:156946753,1200000|2200000|1200000|2200000,29.6782,13.6052,4.6657,57000,
15:15:21:490873274,1200000|2200000|1200000|2200000,29.3636,13.4030,4.5861,57000,
15:15:21:824877126,1600000|2200000|2100000|2200000,29.5711,13.5938,4.6299,56000,
15:15:22:158808342,1200000|2200000|1200000|2200000,30.8024,14.7176,4.9601,57000,
15:15:22:492696007,1200000|2200000|1200000|2200000,29.3426,13.3776,4.6193,56000,
15:15:22:826609531,1200000|2200000|1200000|2200000,29.1914,13.2380,4.6192,56000,
15:15:23:160473947,1200000|2200000|1200000|2200000,31.3050,15.2007,5.0122,56000,
15:15:23:494383532,1200000|2200000|1200000|2200000,29.4066,13.4434,4.6321,57000,
15:15:23:828267539,1200000|2200000|1200000|2200000,29.2291,13.2738,4.5780,56000,
15:15:24:162143435,2000000|2200000|1600000|2200000,30.9293,14.9432,4.6517,56000,
15:15:24:496053547,1200000|2200000|1400000|2200000,30.4122,14.3123,5.0296,56000,
15:15:24:829941376,1200000|2200000|1200000|2200000,28.1701,12.2067,4.6467,56000,
15:15:25:163866223,1200000|2200000|1200000|2200000,28.3995,12.4415,4.6025,56000,
15:15:25:497763714,1200000|2200000|1200000|2200000,28.2798,12.3158,4.6259,56000,
15:15:25:831669051,1200000|2200000|1800000|2200000,30.3887,14.2909,4.9709,56000,
15:15:26:166373912,1200000|2200000|1200000|2200000,28.4841,12.5107,4.6089,56000,
15:15:26:500311036,1200000|2200000|1200000|2200000,28.2534,12.2961,4.6456,56000,
15:15:26:834207505,1200000|2200000|1200000|2200000,28.1775,12.2211,4.6035,55000,
15:15:27:168073387,1800000|2200000|1500000|2200000,30.0307,13.9303,4.9450,57000,
15:15:27:501971108,1200000|2200000|1200000|2200000,28.5668,12.5805,4.7041,56000,
15:15:27:835864402,1200000|2200000|1200000|2200000,28.1455,12.1908,4.6457,57000,
15:15:28:169740289,1200000|2200000|1200000|2200000,28.4738,12.5183,4.6047,56000,
15:15:28:503627964,1200000|2200000|1200000|2200000,28.4313,12.4657,4.6414,56000,
15:15:28:837559622,2100000|2200000|1200000|2200000,32.0158,15.8801,4.9986,56000,
15:15:29:171563900,1200000|2200000|1200000|2200000,28.4424,12.4792,4.5849,56000,
15:15:29:505467514,1200000|2200000|1200000|2200000,28.2279,12.2671,4.5852,56000,
15:15:29:839370981,1200000|2200000|1200000|2200000,28.1215,12.1758,4.6636,56000,
15:15:30:173330590,1200000|2200000|1200000|2200000,28.5006,12.5467,4.6337,56000,
15:15:30:507207778,1200000|2200000|1500000|2200000,30.5654,14.4979,4.9338,56000,
15:15:30:841138468,1200000|2200000|1200000|2200000,28.1581,12.1946,4.6439,56000,
15:15:31:175761969,1200000|2200000|1200000|2200000,28.4977,12.5209,4.6240,56000,
15:15:31:509683948,1200000|2200000|1200000|2200000,28.2730,12.3120,4.6302,56000,
15:15:31:843576104,1200000|2200000|1200000|2200000,28.1326,12.1744,4.6372,57000,
15:15:32:177453667,1200000|2200000|1400000|2200000,30.1002,14.0095,5.0181,56000,
15:15:32:511340501,1200000|2200000|1200000|2200000,28.4209,12.4497,4.6204,56000,
15:15:32:845275665,1200000|2200000|1200000|2200000,28.1569,12.1981,4.6092,56000,
15:15:33:179144629,1200000|2200000|1200000|2200000,28.5197,12.5558,4.6306,57000,
15:15:33:513046136,1200000|2200000|1200000|2200000,30.3083,14.3135,4.7095,57000,
15:15:33:846941647,1200000|2200000|1200000|2200000,28.2064,12.2431,4.6502,56000,
15:15:34:180822763,1200000|2200000|1200000|2200000,30.5740,14.4858,4.9866,56000,
15:15:34:514717975,1200000|2200000|1200000|2200000,28.2269,12.2622,4.6574,55000,
15:15:34:848639957,1200000|2200000|1200000|2200000,28.1245,12.1628,4.6229,55000,
15:15:35:182506207,1200000|2200000|1200000|2200000,28.4235,12.4613,4.6319,57000,
15:15:35:516376409,1200000|2200000|1200000|2200000,28.2567,12.2941,4.6429,56000,
15:15:35:850253627,1200000|2200000|1200000|2200000,28.1471,12.1859,4.6234,56000,
15:15:36:184939051,1200000|2200000|1200000|2200000,30.7393,14.6576,5.0169,56000,
15:15:36:519670824,1200000|2200000|1200000|2200000,28.1830,12.2473,4.6567,56000,
15:15:36:853585865,1200000|2200000|1200000|2200000,28.1269,12.1683,4.6224,55000,
15:15:37:187461691,1200000|2200000|1200000|2200000,28.5099,12.5476,4.6187,56000,
15:15:37:521378275,1200000|2200000|1200000|2200000,28.1872,12.2276,4.6137,55000,
15:15:37:855279413,1200000|2200000|1200000|2200000,28.1176,12.1582,4.6181,56000,
15:15:38:189167238,1200000|2200000|1300000|2200000,31.3887,15.2855,4.9508,57000,
15:15:38:523076186,1200000|2200000|1200000|2200000,28.3557,12.2925,4.6175,57000,
15:15:38:856993937,1200000|2200000|1200000|2200000,28.1796,12.2181,4.6206,57000,
15:15:39:190876906,1200000|2200000|1200000|2200000,28.5256,12.5668,4.6153,57000,
15:15:39:524762391,1200000|2200000|1200000|2200000,28.1812,12.2226,4.6425,56000,
15:15:39:858650405,1200000|2200000|1200000|2200000,28.0450,12.1694,4.6092,56000,
15:15:40:192513095,1900000|2200000|1300000|2200000,29.6585,13.5274,4.8805,57000,
15:15:40:526445626,1200000|2200000|1200000|2200000,28.7791,12.7820,4.7499,56000,
15:15:40:860353358,1200000|2200000|1200000|2200000,28.1811,12.2196,4.6343,56000,
15:15:41:195138801,1200000|2200000|1200000|2200000,28.5004,12.5303,4.6038,55000,
15:15:41:529076437,1200000|2200000|1200000|2200000,28.1819,12.2202,4.6214,56000,
15:15:41:862964152,1200000|2200000|1200000|2200000,28.1478,12.1827,4.6199,57000,
15:15:42:196831985,1200000|2200000|1200000|2200000,28.3951,12.5141,4.6182,57000,
15:15:42:530712036,1200000|2200000|1900000|2200000,30.5393,14.3246,5.0189,57000,
15:15:42:864616266,2100000|2200000|2100000|2200000,30.2439,14.3595,4.6708,56000,
15:15:43:198549003,1200000|2200000|1200000|2200000,28.7241,12.6382,4.6654,56000,
15:15:43:532457453,1200000|2200000|1200000|2200000,28.1932,12.2356,4.6413,56000,
15:15:43:866331071,1200000|2200000|1200000|2200000,28.2197,12.2671,4.6376,56000,
15:15:44:200199213,1200000|2200000|1200000|2200000,29.1822,13.2215,4.6126,56000,
15:15:44:534071498,1200000|2200000|1200000|2200000,29.2530,13.3768,4.6334,57000,
15:15:44:867966903,1500000|2200000|1700000|2200000,31.2620,15.0664,4.9606,57000,
15:15:45:201889182,1200000|2200000|1200000|2200000,29.5553,13.5782,4.6300,58000,
15:15:45:535799430,1200000|2200000|1200000|2200000,29.2843,13.3229,4.6286,57000,
15:15:45:869679522,1200000|2200000|1200000|2200000,29.2700,13.4000,4.6325,57000,
15:15:46:204283349,1200000|2200000|1200000|2200000,29.6174,13.5983,4.6347,57000,
15:15:46:538224673,1200000|2200000|1200000|2200000,29.4031,13.4894,4.6086,57000,
15:15:46:872114987,1200000|2200000|1200000|2200000,29.2844,13.3251,4.5919,57000,
15:15:47:206013089,1700000|2200000|1600000|2200000,29.8097,13.8377,4.6793,57000,
15:15:47:539936732,1200000|2200000|1200000|2200000,30.8069,14.6980,4.8927,58000,
15:15:47:873824842,1200000|2200000|1200000|2200000,31.2756,15.2837,4.6230,57000,
15:15:48:207712489,1200000|2200000|1200000|2200000,29.5105,13.5361,4.6129,57000,
15:15:48:541631638,1200000|2200000|1200000|2200000,29.2792,13.3200,4.6234,57000,
15:15:48:875504579,1200000|2200000|1200000|2200000,29.2774,13.3158,4.6233,57000,
15:15:49:209404873,1200000|2200000|1200000|2200000,29.5153,13.5473,4.6245,57000,
15:15:49:543303036,1200000|2200000|1200000|2200000,29.4278,13.3767,4.6081,57000,
15:15:49:877205050,1700000|2200000|1200000|2200000,31.1181,15.0260,4.9557,57000,
15:15:50:211133755,1200000|1200000|1200000|1200000,21.7575,5.7776,4.6174,53000,
15:15:50:545730461,1200000|1200000|1200000|1200000,18.6182,2.6996,4.6306,53000,
15:15:50:880327566,1200000|1200000|1200000|1200000,18.5498,2.5701,4.6245,53000,
15:15:51:215438163,1200000|1200000|1200000|1200000,18.6578,2.7189,4.5924,53000,
15:15:51:550038155,1200000|1200000|1200000|1200000,18.5461,2.5640,4.6288,52000,
15:15:51:884618010,1200000|1200000|1200000|1200000,18.5530,2.5812,4.6098,53000,
15:15:52:219147875,1200000|1200000|1200000|1200000,18.6364,2.7138,4.6362,53000,
15:15:52:553747062,1500000|1300000|1400000|1200000,21.3064,5.1307,4.9434,52000,
15:15:52:888041145,1500000|1200000|1200000|1400000,21.1791,5.2206,4.7403,53000,
15:15:53:222317777,1200000|1200000|1200000|1400000,18.9809,2.9711,4.6674,53000,
15:15:53:556934766,1200000|1200000|1200000|1200000,18.6043,2.6928,4.6275,53000,
15:15:53:891487418,1200000|1200000|1200000|1200000,18.5903,2.6237,4.6526,53000,
15:15:54:226144647,1200000|1200000|1200000|1200000,18.6719,2.6852,4.5758,53000,
15:15:54:560754453,1200000|1200000|1200000|1200000,18.5469,2.5772,4.6107,52000,
15:15:54:895297373,1200000|1200000|1200000|1200000,18.5160,2.5702,4.6311,52000,
15:15:55:229839552,1200000|1200000|1300000|1200000,24.5346,8.1512,5.4791,53000,
15:15:55:564419998,1200000|1200000|1200000|1300000,27.2898,10.6238,5.9428,52000,
15:15:55:898955598,1400000|1200000|2200000|1600000,28.1914,11.5477,5.9010,54000,
15:15:56:233281803,1800000|1200000|1200000|1600000,28.8995,12.2330,5.8575,52000,
15:15:56:567403915,1900000|1200000|1200000|1200000,27.3992,10.9408,5.6784,53000,
15:15:56:901493396,1700000|1200000|1800000|1500000,27.0748,10.5603,5.6300,54000,
15:15:57:235675858,1200000|1900000|1900000|2000000,23.5064,7.2747,5.2944,54000,
15:15:57:569740472,1600000|1800000|1500000|1700000,23.6448,7.3709,5.3727,53000,
15:15:57:903960076,1200000|1500000|1300000|1200000,22.8109,6.6367,5.1675,55000,
15:15:58:238211528,1200000|1200000|1300000|1700000,22.3537,6.2049,5.0658,53000,
15:15:58:572929505,1200000|1200000|1200000|1200000,18.5873,2.6166,4.6554,53000,
15:15:58:907489357,1200000|1200000|1300000|1700000,21.8818,5.6449,5.1273,53000,
15:15:59:242102300,1300000|1600000|1700000|1900000,21.6559,5.4723,5.0604,53000,
15:15:59:576343853,1200000|1500000|1200000|1200000,18.9553,2.9940,4.7609,52000,
15:15:59:910889648,1200000|1200000|1400000|2200000,21.3115,5.1225,5.0363,53000,
15:16:00:245430263,1200000|1200000|1200000|2200000,19.1089,3.1762,4.6507,53000,
15:16:00:579954963,2200000|1200000|2100000|1700000,19.0522,3.0540,4.6813,53000,
15:16:00:913933990,1200000|1900000|1200000|1200000,21.3886,5.2232,4.9612,52000,
15:16:01:249308466,1200000|1200000|1200000|1200000,18.7893,2.7956,4.6610,52000,
15:16:01:583845037,1600000|1800000|1300000|1700000,21.3250,5.1710,5.0193,53000,
15:16:01:918104782,1200000|1200000|1200000|1700000,18.7164,2.7246,4.6601,53000,
15:16:02:252639107,1200000|1200000|1200000|1200000,21.5254,5.5571,4.7689,52000,
15:16:02:587204682,1200000|1200000|1600000|2000000,21.4189,5.2557,4.9904,52000,
15:16:02:921811850,1200000|1200000|1200000|1200000,18.7416,2.8216,4.6222,52000,
15:16:03:256340075,1200000|1200000|1200000|1200000,19.0073,3.0264,4.6023,52000,
15:16:03:590895518,1400000|1200000|1200000|1200000,21.5487,5.3763,5.0441,52000,
15:16:03:925297249,1200000|1200000|1200000|1200000,18.5171,2.5897,4.6710,51000,
15:16:04:259812810,1200000|1200000|1200000|1200000,18.6900,2.6950,4.6490,53000,
15:16:04:594347638,1200000|1400000|1200000|1600000,21.3331,5.1952,5.0154,52000,
15:16:04:929016994,1200000|1400000|1200000|1200000,18.6255,2.6454,4.6507,52000,
15:16:05:263610612,1200000|1200000|1200000|1200000,18.7077,2.7324,4.6462,53000,
15:16:05:598241414,2000000|1200000|1700000|1200000,21.0653,4.9632,4.8969,54000,
15:16:05:932261790,1200000|1200000|1900000|1200000,19.7700,3.7628,4.8468,53000,
15:16:06:267442975,1200000|1300000|1200000|1200000,21.8110,5.8283,4.7103,52000,
15:16:06:601907619,1200000|1200000|1200000|1200000,18.6080,2.6245,4.6201,52000,
15:16:06:936443214,1700000|1200000|1200000|2100000,21.6844,5.5847,5.0746,53000,
15:16:07:270610721,1200000|1200000|1200000|1200000,18.9339,2.9187,4.6654,52000,
15:16:07:605176929,1200000|1200000|1200000|1200000,18.5175,2.6006,4.6450,52000,
15:16:07:939722967,1300000|1200000|1900000|1200000,21.3876,5.2145,5.0412,52000,
15:16:08:274196218,1200000|1200000|1200000|1200000,18.7495,2.8119,4.6545,53000,
15:16:08:608745792,1200000|1200000|1200000|2200000,18.7745,2.7933,4.6340,53000,
15:16:08:943284247,1200000|1300000|1300000|1500000,21.6196,5.4510,5.0536,52000,
15:16:09:277928172,1200000|1200000|1200000|1200000,18.7428,2.8147,4.6038,53000,
15:16:09:612485650,1200000|1200000|1200000|1200000,18.5654,2.5794,4.6015,52000,
15:16:09:947033491,1200000|1200000|1300000|1700000,21.4215,5.2528,4.9754,52000,
15:16:10:281692368,1200000|1200000|1800000|1400000,21.7355,5.7789,4.7619,53000,
15:16:10:616247329,1200000|1200000|1200000|1200000,21.6785,5.5132,5.0827,51000,
15:16:10:950800410,1200000|2000000|1300000|1200000,21.7293,5.5725,5.0383,52000,
15:16:11:286138436,1200000|1200000|1400000|1200000,21.6380,5.5074,5.0378,52000,
15:16:11:620665180,1200000|1900000|1200000|2200000,21.4107,5.2247,5.0627,51000,
15:16:11:955186441,1200000|1200000|1200000|1200000,21.6065,5.4928,5.0194,53000,
15:16:12:289789733,1200000|1200000|2200000|1700000,21.7313,5.5902,5.0577,52000,
15:16:12:624300337,1200000|1200000|1200000|1200000,21.9011,5.7120,5.0655,52000,
15:16:12:958983293,1200000|1200000|1500000|1200000,21.4993,5.3459,5.0416,52000,
15:16:13:293616952,1200000|1200000|1200000|1200000,22.0157,5.8404,5.0269,52000,
15:16:13:628231771,1200000|1200000|1200000|1200000,21.4467,5.2905,5.0019,52000,
15:16:13:962795355,1200000|1800000|1500000|1400000,25.7445,9.5454,5.1111,53000,
15:16:14:297375090,1200000|1900000|1300000|1200000,21.5453,5.4330,5.0570,53000,
15:16:14:631954469,1200000|1900000|1200000|1200000,18.7014,2.7146,4.6515,53000,
15:16:14:966484240,1200000|1200000|1200000|1200000,21.6178,5.4210,5.0488,53000,
15:16:15:301154838,1500000|2000000|1800000|1300000,19.8710,3.9050,4.7957,53000,
15:16:15:635244582,1200000|1200000|1300000|1200000,20.8048,4.6146,4.9223,52000,
15:16:15:969969572,1200000|1200000|1200000|1200000,18.4881,2.5762,4.6570,53000,
15:16:16:305099209,1200000|1800000|1200000|1500000,22.2790,6.0706,4.9801,52000,
15:16:16:639668240,1200000|1200000|2000000|1400000,21.4260,5.4827,4.7311,52000,
15:16:16:974236808,1400000|1700000|1200000|1700000,22.1232,5.9415,5.0539,52000,
15:16:17:308625881,1200000|1200000|1200000|1700000,19.1648,3.2229,4.6957,53000,
15:16:17:643172980,1200000|1200000|1200000|1200000,18.6248,2.6503,4.6571,51000,
15:16:17:977728437,1200000|1800000|1200000|1200000,21.6062,5.4552,4.9438,51000,
15:16:18:312297982,1200000|1200000|1200000|1200000,19.0109,3.0249,4.6592,53000,
15:16:18:646839840,1200000|1200000|1200000|1200000,18.5642,2.5762,4.6300,52000,
15:16:18:981388558,1500000|1500000|1900000|1500000,23.0171,6.8978,5.0916,53000,
15:16:19:315434874,1200000|1200000|1200000|1200000,19.5253,3.5218,4.5905,53000,
15:16:19:650054873,1200000|1200000|1200000|1200000,18.6212,2.6370,4.6127,52000,
15:16:19:984617064,1400000|1600000|1200000|1800000,21.7765,5.5718,5.0223,52000,
15:16:20:319041000,1200000|1200000|1200000|1200000,18.9157,2.9720,4.6483,53000,
15:16:20:653647542,1200000|1200000|1200000|1200000,18.5493,2.5708,4.6379,53000,
15:16:20:988183394,1200000|1200000|1200000|1200000,18.5586,2.5664,4.6249,52000,
15:16:21:323386305,1200000|1400000|1200000|1200000,22.9398,6.7426,5.1249,52000,
15:16:21:658077541,1200000|1200000|1200000|1200000,18.5838,2.5904,4.6574,52000,
15:16:21:992644999,1200000|1200000|1200000|1200000,18.5526,2.5719,4.5833,51000,
15:16:22:327173440,1200000|1200000|1200000|1200000,18.6763,2.7547,4.5773,53000,
15:16:22:661797545,1900000|1800000|1300000|1200000,23.4401,7.2526,5.0284,52000,
15:16:22:995870358,1200000|1800000|1200000|1200000,18.7508,2.7988,4.6640,53000,
15:16:23:330433534,1600000|1300000|1200000|1200000,24.3376,8.3227,4.7407,52000,
15:16:23:664646105,1500000|2200000|2100000|1600000,26.3120,10.3247,4.6985,54000,
15:16:23:998644795,1200000|1400000|1700000|1200000,27.3715,11.1647,5.1457,53000,
15:16:24:333078284,2000000|1800000|2200000|1500000,24.9137,8.8859,4.7317,53000,
15:16:24:666974792,1200000|1900000|1600000|1500000,22.7931,6.8019,4.6545,53000,
15:16:25:  1056276,1400000|1200000|1200000|1700000,23.6077,7.6319,4.7190,53000,
15:16:25:335467998,1800000|1900000|1800000|2000000,21.8491,5.8822,4.7538,53000,
15:16:25:669622829,1200000|1700000|1200000|1500000,24.1402,7.9515,4.9631,53000,
15:16:26:  4205724,1200000|1500000|1300000|1200000,21.0736,5.1386,4.6964,52000,
15:16:26:339397115,1400000|1200000|1900000|1800000,21.4737,5.4444,4.7618,52000,
