System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
10:45:38:617410959,1200000|1200000|1200000|1200000,18.6372,2.6897,4.7378,50000,
10:45:38:768913315,1200000|1200000|1200000|1200000,18.6999,2.6370,4.6465,50000,
10:45:38:920382151,1200000|1200000|1200000|1200000,18.7070,2.7555,4.6418,51000,
10:45:39: 71925497,1200000|1200000|1200000|1200000,18.5072,2.5659,4.6655,50000,
10:45:39:223459914,1200000|1200000|1200000|1200000,18.5325,2.5942,4.6770,50000,
10:45:39:375695457,1200000|1200000|1200000|1200000,18.7100,2.7335,4.6091,50000,
10:45:39:527242596,1200000|1600000|1400000|1200000,21.6049,5.4007,5.1056,52000,
10:45:39:678586511,1200000|1200000|1200000|1400000,21.7063,5.5419,5.0368,50000,
10:45:39:830204301,1200000|1200000|1200000|1200000,18.8325,2.8945,4.6426,51000,
10:45:39:981723594,1200000|1200000|1200000|1200000,18.3954,2.4631,4.6508,51000,
10:45:40:133190607,1200000|1200000|1200000|1200000,18.5880,2.6664,4.6454,51000,
10:45:40:284690859,1200000|1200000|1200000|1200000,18.5609,2.6103,4.6732,50000,
10:45:40:436177475,1200000|1200000|1200000|1200000,18.6515,2.7053,4.6391,50000,
10:45:40:587724938,1200000|1200000|1200000|1200000,18.5944,2.6536,4.6444,51000,
10:45:40:739286514,1200000|1200000|1200000|1200000,18.5483,2.4934,4.7101,50000,
10:45:40:891248473,1200000|1300000|2000000|1800000,24.3767,8.1376,5.3488,53000,
10:45:41: 42300841,1200000|1200000|1200000|1200000,19.2544,3.2273,4.7232,50000,
10:45:41:193805403,1200000|1200000|1200000|1200000,18.5384,2.5900,4.6156,50000,
10:45:41:345303449,1200000|1200000|1200000|1200000,18.6883,2.7295,4.6197,49000,
10:45:41:496803188,1200000|1200000|1200000|1200000,18.4715,2.5257,4.7242,50000,
10:45:41:648300294,1200000|1200000|1200000|1200000,18.5555,2.6279,4.6208,50000,
10:45:41:799864394,1200000|1200000|1200000|1200000,18.6790,2.7400,4.6418,50000,
10:45:41:951386100,1200000|1200000|1200000|1200000,18.5871,2.6444,4.6440,51000,
10:45:42:102901000,1200000|1200000|1200000|1200000,18.5552,2.6098,4.6423,49000,
10:45:42:254391036,1800000|1600000|1800000|2200000,21.0381,4.8311,4.8253,51000,
10:45:42:405430461,1200000|1200000|1200000|2000000,23.6511,7.4832,5.2730,50000,
10:45:42:557009261,1200000|1200000|1200000|1200000,18.6055,2.6714,4.7027,50000,
10:45:42:708454933,1200000|1200000|1200000|1200000,18.5733,2.6194,4.6264,50000,
10:45:42:860031086,1200000|1200000|1200000|1200000,18.9509,2.8892,4.6159,50000,
10:45:43: 11576300,1200000|1200000|1200000|1200000,18.4105,2.4713,4.7000,51000,
10:45:43:163113293,1200000|1200000|1200000|1200000,18.6004,2.6539,4.6253,50000,
10:45:43:314616112,1200000|1200000|1200000|1200000,18.6712,2.7164,4.6240,50000,
10:45:43:466096388,1200000|1200000|1200000|1200000,18.5611,2.6085,4.6348,50000,
10:45:43:617592154,1200000|1200000|1200000|1200000,18.5461,2.6245,4.6160,50000,
10:45:43:769513060,1900000|1200000|1200000|1900000,19.8370,3.8441,4.8965,52000,
10:45:43:921278885,1900000|1200000|1200000|1300000,24.1412,7.7333,5.2412,51000,
10:45:44: 72345508,1200000|1200000|1200000|1200000,18.5740,2.5789,4.6859,50000,
10:45:44:223868960,1200000|1200000|1200000|1200000,18.5563,2.6118,4.6348,51000,
10:45:44:375410014,1200000|1200000|1200000|1200000,18.6707,2.7234,4.7469,50000,
10:45:44:526969430,1200000|1200000|1200000|1200000,18.4628,2.5339,4.5562,50000,
10:45:44:678446706,1200000|1200000|1200000|1200000,18.6366,2.6902,4.6433,51000,
10:45:44:829948905,1200000|1200000|1200000|1200000,19.2231,3.2103,4.7354,50000,
10:45:44:981471289,1200000|1200000|1200000|1200000,18.4728,2.5281,4.6375,50000,
10:45:45:132953611,1200000|1200000|1200000|1200000,18.5571,2.6032,4.6100,50000,
10:45:45:284521921,1200000|1200000|1200000|1200000,18.5328,2.5972,4.6440,51000,
10:45:45:436024087,1500000|1700000|1400000|1500000,22.7746,6.5356,5.1253,51000,
10:45:45:587312984,1200000|1200000|1200000|1200000,20.7446,4.6263,5.0567,50000,
10:45:45:738916054,1200000|1200000|1200000|1200000,18.4289,2.5173,4.5214,50000,
10:45:45:890404007,1200000|1200000|1200000|1200000,18.7269,2.7725,4.6424,50000,
10:45:46: 41905863,1200000|1200000|1200000|1200000,18.4511,2.5063,4.6935,50000,
10:45:46:193374868,1200000|1200000|1200000|1200000,18.6077,2.6555,4.6311,51000,
10:45:46:344879858,1200000|1200000|1200000|1200000,18.7065,2.7459,4.6804,50000,
10:45:46:496368714,1200000|1200000|1200000|1200000,18.5970,2.5325,4.6436,50000,
10:45:46:647875130,1200000|1200000|1200000|1200000,18.5357,2.5973,4.5816,50000,
10:45:46:799420746,1200000|1200000|1200000|1200000,18.6138,2.6755,4.6713,51000,
10:45:46:950919459,1200000|1200000|1200000|1200000,18.6249,2.6779,4.6914,50000,
10:45:47:102419818,1800000|1600000|1200000|1700000,19.5006,3.1659,4.8187,51000,
10:45:47:256607170,1200000|1700000|1800000|1200000,23.8635,7.7774,5.4516,51000,
10:45:47:408182846,1200000|1200000|1200000|1200000,18.8284,2.8827,4.6904,50000,
10:45:47:559728160,1200000|1200000|1200000|1200000,18.4487,2.5175,4.6805,51000,
10:45:47:711261926,1200000|1200000|1200000|1200000,18.5449,2.6276,4.6890,51000,
10:45:47:862721478,1200000|1200000|1200000|1200000,18.7933,2.8371,4.6992,51000,
10:45:48: 14206868,1200000|1200000|1200000|1200000,18.4545,2.5092,4.6109,50000,
10:45:48:165683197,1200000|1200000|1200000|1200000,18.6818,2.7235,4.6432,51000,
10:45:48:317168699,1200000|1200000|1200000|1200000,18.7873,2.7341,4.6736,50000,
10:45:48:468629965,1200000|1200000|1200000|1200000,18.6019,2.6554,4.6853,50000,
10:45:48:620174654,1200000|1200000|1200000|1200000,18.5556,2.6145,4.6702,51000,
10:45:48:771697990,1200000|1200000|1200000|1200000,18.5667,2.6272,4.6680,50000,
10:45:48:923332921,1200000|1600000|2200000|1200000,19.3872,3.3975,4.7775,51000,
10:45:49: 74586707,1200000|1600000|1200000|1500000,24.3119,7.9050,5.6152,51000,
10:45:49:226029307,1200000|1600000|1200000|1200000,18.7946,2.8390,4.6625,51000,
10:45:49:377592377,1200000|1200000|1200000|1200000,18.8714,2.9205,4.6793,50000,
10:45:49:529078856,1200000|1200000|1200000|1200000,18.4958,2.5753,4.5732,51000,
10:45:49:680551699,1200000|1200000|1200000|1200000,18.5903,2.6356,4.6602,50000,
10:45:49:832092132,1200000|1200000|1200000|1200000,18.6408,2.7078,4.6380,51000,
10:45:49:983595954,1200000|1200000|1200000|1200000,18.5188,2.5599,4.6106,50000,
10:45:50:135136168,1200000|1200000|1200000|1200000,18.7612,2.6902,4.6259,50000,
10:45:50:286642484,1200000|1200000|1200000|1200000,18.5015,2.5573,4.6659,50000,
10:45:50:438113319,1200000|1200000|1200000|1200000,18.5550,2.6089,4.6681,51000,
10:45:50:589597599,1200000|1200000|1200000|1200000,18.6222,2.6729,4.6921,51000,
10:45:50:741075275,1200000|1200000|1200000|1200000,18.4505,2.5055,4.6153,50000,
10:45:50:892551371,1200000|1200000|1400000|1300000,22.9026,6.6350,5.1011,52000,
10:45:51: 44087751,1200000|1200000|1200000|1200000,20.7912,4.6575,4.9626,50000,
10:45:51:195550429,1200000|1200000|1200000|1200000,18.6351,2.6979,4.6269,50000,
10:45:51:347120615,1200000|1200000|1200000|1200000,18.5516,2.6119,4.6107,50000,
10:45:51:498611318,1200000|1200000|1200000|1200000,18.5109,2.5573,4.6292,50000,
10:45:51:650170008,1200000|1200000|1200000|1200000,18.7295,2.6633,4.6571,50000,
10:45:51:801676354,1200000|1200000|1200000|1200000,18.5618,2.6158,4.5393,50000,
10:45:51:953167416,1200000|1200000|1200000|1200000,18.6572,2.7056,4.6910,51000,
10:45:52:104663053,1200000|1200000|1200000|1200000,18.6065,2.6573,4.6592,50000,
10:45:52:256177762,1200000|1200000|1200000|1200000,18.4857,2.5794,4.6312,51000,
10:45:52:407930067,1200000|1200000|1200000|1200000,18.5533,2.6169,4.6987,51000,
10:45:52:559466090,1200000|1200000|1200000|1200000,18.4298,2.4930,4.6070,50000,
10:45:52:710972009,1200000|1200000|1200000|1200000,18.5981,2.6547,4.6430,50000,
10:45:52:862453293,1600000|1500000|1600000|1300000,19.7206,3.5500,4.7190,51000,
10:45:53: 13684882,1200000|1200000|1200000|1200000,24.0154,7.7513,5.3046,51000,
10:45:53:165271659,1200000|1200000|1200000|1200000,18.6171,2.6606,4.6581,51000,
10:45:53:316792738,1200000|1200000|1200000|1200000,18.6543,2.5859,4.6951,50000,
10:45:53:468277751,1200000|1200000|1200000|1200000,18.5883,2.6287,4.7186,51000,
10:45:53:619826534,1200000|1200000|1200000|1200000,18.6294,2.6760,4.7016,51000,
10:45:53:771369250,1200000|1200000|1200000|1200000,18.5826,2.6376,4.6603,51000,
10:45:53:922893017,1200000|1200000|1200000|1200000,18.7613,2.8140,4.6973,50000,
10:45:54: 74387966,1200000|1200000|1200000|1200000,18.4922,2.5699,4.6460,50000,
10:45:54:225866455,1200000|1200000|1200000|1200000,18.5512,2.5897,4.6594,50000,
10:45:54:377335994,1200000|1200000|1200000|1200000,18.6660,2.7101,4.6274,51000,
10:45:54:528819000,1200000|1200000|1200000|1200000,18.4978,2.5493,4.6367,51000,
10:45:54:680297445,1200000|1200000|1200000|1200000,18.6370,2.6828,4.6286,51000,
10:45:54:831801955,1200000|1200000|1200000|1200000,18.7839,2.7135,4.5671,51000,
10:45:54:984660792,1700000|1600000|1600000|1700000,19.8282,3.7860,4.8624,52000,
10:45:55:135805433,1200000|1200000|1200000|1500000,23.8873,7.5444,5.2160,51000,
10:45:55:287404717,1200000|1200000|1200000|1500000,18.8363,2.8791,4.6458,50000,
10:45:55:438961613,1200000|1200000|1200000|1200000,18.5658,2.6354,4.6687,52000,
10:45:55:590466896,1200000|1200000|1200000|1200000,18.5600,2.6066,4.6118,50000,
10:45:55:741967919,1200000|1200000|1200000|1200000,18.4255,2.4789,4.6518,51000,
10:45:55:893476065,1200000|1200000|1200000|1200000,18.7466,2.7991,4.7002,50000,
10:45:56: 44951321,1200000|1200000|1200000|1200000,18.4689,2.5177,4.6486,50000,
10:45:56:196412090,1200000|1200000|1200000|1200000,19.0388,2.9502,4.6429,50000,
10:45:56:347944433,1200000|1200000|1200000|1200000,18.5132,2.5736,4.7090,50000,
10:45:56:499426592,1200000|1200000|1200000|1200000,18.5362,2.5823,4.6471,50000,
10:45:56:650967198,1200000|1200000|1200000|1200000,18.5198,2.5795,4.6093,50000,
10:45:56:802455107,1200000|1200000|1200000|1200000,18.6514,2.7095,4.6805,50000,
10:45:56:953920160,1200000|1200000|1200000|1200000,18.8245,2.8680,4.6362,50000,
10:45:57:105455323,1200000|1200000|1200000|1200000,18.5654,2.6327,4.6278,50000,
10:45:57:256936788,1500000|1500000|1200000|1200000,24.2003,7.8978,5.4690,51000,
10:45:57:408173059,1200000|1200000|1200000|1200000,19.4926,3.3471,4.8061,51000,
10:45:57:559733675,1200000|1200000|1200000|1200000,18.4812,2.5298,4.6283,51000,
10:45:57:711266405,1200000|1200000|1200000|1200000,18.6092,2.6404,4.6709,50000,
10:45:57:862824442,1200000|1200000|1200000|1200000,18.7936,2.8399,4.5810,50000,
10:45:58: 14314657,1200000|1200000|1200000|1200000,18.4629,2.5090,4.6478,50000,
10:45:58:165805263,1200000|1200000|1200000|1200000,18.7175,2.6346,4.5396,50000,
10:45:58:317311203,1200000|1200000|1200000|1200000,18.5720,2.6088,4.6894,50000,
10:45:58:468805399,1200000|1200000|1200000|1200000,18.7550,2.7893,4.6787,50000,
10:45:58:620322281,1200000|1200000|1200000|1200000,18.7097,2.7468,4.6681,51000,
10:45:58:771865161,1200000|1200000|1200000|1200000,18.6291,2.6773,4.5833,51000,
10:45:58:923396361,1200000|1200000|1200000|1200000,18.7602,2.8184,4.6095,50000,
10:45:59: 74925204,1200000|1200000|1200000|1200000,18.5008,2.5484,4.7084,50000,
10:45:59:226419630,1200000|1200000|1200000|1200000,18.5266,2.5668,4.6452,50000,
10:45:59:377906842,1200000|1200000|1200000|1200000,18.7223,2.6371,4.5193,50000,
10:45:59:529375873,1300000|1500000|1900000|1500000,20.8442,4.9013,4.9858,51000,
10:45:59:680651026,1200000|1400000|1200000|1200000,21.9444,5.5125,5.1415,51000,
10:45:59:832278403,1200000|1200000|1200000|1200000,18.8537,2.9168,4.6109,51000,
10:45:59:983771929,1200000|1200000|1200000|1200000,18.5871,2.6240,4.6476,49000,
10:46:00:135334625,1200000|1200000|1200000|1200000,18.5490,2.6065,4.6410,49000,
10:46:00:286875301,1200000|1200000|1200000|1200000,18.5182,2.5656,4.6376,50000,
10:46:00:438387851,1200000|1200000|1200000|1200000,18.6160,2.6855,4.6206,50000,
10:46:00:589906630,1200000|1200000|1200000|1200000,18.6180,2.6610,4.6632,51000,
10:46:00:741404873,1200000|1200000|1200000|1200000,18.3973,2.4592,4.5906,50000,
10:46:00:892884966,1200000|1200000|1200000|1200000,18.7032,2.7559,4.6753,50000,
10:46:01: 44369061,1200000|1200000|1200000|1200000,18.4647,2.5254,4.6506,50000,
10:46:01:195871077,1200000|1200000|1200000|1200000,18.6559,2.5814,4.6325,50000,
10:46:01:347422720,1200000|1200000|1200000|1200000,18.4799,2.5342,4.6091,50000,
10:46:01:498980507,1200000|1200000|1200000|1200000,18.5444,2.5944,4.6288,50000,
10:46:01:650473506,1200000|1200000|1200000|1200000,18.5296,2.5681,4.6581,50000,
10:46:01:801958875,1200000|1200000|1200000|1200000,18.4751,2.5035,4.6630,50000,
10:46:01:953420193,1300000|1800000|1200000|1200000,22.1604,5.9191,5.1830,50000,
10:46:02:104717768,1200000|1400000|1200000|1200000,21.2339,5.0628,4.8692,50000,
10:46:02:256286019,1200000|1400000|1200000|1200000,18.4807,2.5375,4.6697,51000,
10:46:02:407845431,1200000|1200000|1200000|1200000,18.6206,2.6591,4.5885,50000,
10:46:02:559395498,1200000|1200000|1200000|1200000,18.4416,2.4927,4.5702,50000,
10:46:02:710959784,1200000|1200000|1200000|1200000,18.6311,2.5615,4.6117,50000,
10:46:02:862458341,1200000|1200000|1200000|1200000,18.9418,2.9974,4.6784,49000,
10:46:03: 13931823,1200000|1200000|1200000|1200000,18.5228,2.5704,4.6584,50000,
10:46:03:165439956,1200000|1200000|1200000|1200000,18.4951,2.5525,4.6425,50000,
10:46:03:316961658,1200000|1200000|1200000|1200000,18.4612,2.5172,4.6162,50000,
10:46:03:468455814,1200000|1200000|1200000|1200000,18.5197,2.5699,4.6066,50000,
10:46:03:620003948,1200000|1200000|1200000|1200000,18.5284,2.6072,4.6122,50000,
10:46:03:771536981,1200000|1200000|1200000|1200000,18.5282,2.5839,4.6188,51000,
10:46:03:923099911,1200000|1200000|1200000|1200000,19.0541,2.9880,4.6401,50000,
10:46:04: 74601964,1200000|1200000|1200000|1200000,18.4543,2.5090,4.6501,50000,
10:46:04:226091610,1200000|1200000|1200000|1200000,18.4712,2.5156,4.6466,50000,
10:46:04:377591209,1200000|1200000|1200000|1200000,18.4998,2.5589,4.7047,50000,
10:46:04:529084175,1300000|1500000|1200000|1200000,25.1891,8.7472,5.5300,50000,
10:46:04:680578320,1200000|1200000|1200000|1200000,18.5978,2.6476,4.6884,50000,
10:46:04:832112933,1200000|1200000|1200000|1200000,18.8252,2.8755,4.6733,50000,
10:46:04:983628426,1200000|1200000|1200000|1200000,18.5247,2.5589,4.6223,50000,
10:46:05:135192626,1200000|1200000|1200000|1200000,18.5342,2.5791,4.6337,50000,
10:46:05:286683058,1200000|1200000|1200000|1200000,18.6096,2.5408,4.6880,50000,
10:46:05:438161014,1200000|1200000|1200000|1200000,18.5703,2.6076,4.6877,50000,
10:46:05:589667510,1200000|1200000|1200000|1200000,18.4867,2.5410,4.6280,50000,
10:46:05:741165453,1200000|1200000|1200000|1200000,18.4494,2.4993,4.6302,49000,
10:46:05:892654496,1200000|1200000|1200000|1200000,18.9087,2.9487,4.6347,51000,
10:46:06: 44171152,1200000|1200000|1200000|1200000,18.4661,2.5176,4.6148,50000,
10:46:06:195671211,1200000|1200000|1200000|1200000,18.6611,2.7174,4.5854,50000,
10:46:06:347210138,1200000|1200000|1200000|1200000,18.5100,2.5540,4.6376,49000,
10:46:06:498729857,1200000|1200000|1200000|1200000,18.5242,2.5714,4.5652,50000,
10:46:06:650229197,1200000|1200000|1200000|1200000,18.6343,2.5583,4.6357,50000,
10:46:06:801720692,1200000|1200000|1200000|1200000,18.6271,2.6799,4.6501,51000,
10:46:06:953200845,1200000|1200000|1200000|1200000,18.8644,2.9059,4.6719,50000,
10:46:07:105165766,1500000|1200000|1500000|1500000,24.0568,7.7360,5.3187,51000,
10:46:07:256384012,1700000|1200000|1200000|1200000,18.9131,2.8774,4.7106,51000,
10:46:07:407551855,1200000|1200000|1200000|1200000,18.6836,2.6543,4.7243,50000,
10:46:07:559102467,1200000|1200000|1200000|1200000,18.4193,2.4711,4.6000,50000,
10:46:07:710595254,1200000|1200000|1200000|1200000,18.5334,2.5768,4.6742,51000,
10:46:07:862094183,1200000|1200000|1200000|1200000,18.7485,2.7780,4.6477,50000,
10:46:08: 13584875,1200000|1200000|1200000|1200000,18.5233,2.5596,4.6629,51000,
10:46:08:165124196,1200000|1200000|1200000|1200000,18.5448,2.5882,4.6637,50000,
10:46:08:316631628,1200000|1200000|1200000|1200000,18.6005,2.5290,4.6189,51000,
10:46:08:468152128,1200000|1200000|1200000|1200000,18.5339,2.5792,4.5977,51000,
10:46:08:619699408,1200000|1200000|1200000|1200000,18.5859,2.6220,4.6309,51000,
10:46:08:771247097,1200000|1200000|1200000|1200000,18.5458,2.5992,4.6803,51000,
10:46:08:922708159,1200000|1200000|1200000|1200000,18.8973,2.9409,4.7359,50000,
10:46:09: 74206692,1200000|1200000|1200000|1200000,18.4779,2.5202,4.6788,50000,
10:46:09:225697431,1200000|1200000|1200000|1200000,18.5059,2.5476,4.6700,51000,
10:46:09:377198827,1200000|1200000|1200000|1200000,18.5004,2.5564,4.6463,50000,
10:46:09:530086063,1200000|1200000|1200000|1200000,18.6172,2.5670,4.6016,50000,
10:46:09:681578022,1200000|1200000|1200000|1200000,18.5604,2.5900,4.6450,51000,
10:46:09:833068675,1200000|1400000|1700000|1200000,24.4305,7.9857,5.4625,51000,
10:46:09:984720856,1200000|1200000|1700000|1200000,18.5470,2.6172,4.7229,50000,
10:46:10:136233115,1200000|1200000|1700000|1200000,18.6015,2.6401,4.6108,50000,
10:46:10:287774098,1200000|1200000|1200000|1200000,18.4454,2.4953,4.6461,50000,
10:46:10:439319875,1200000|1200000|1200000|1200000,18.7069,2.6256,4.7283,50000,
10:46:10:590864701,1200000|1200000|1200000|1200000,18.5281,2.5664,4.5729,50000,
10:46:10:742364447,1200000|1200000|1200000|1200000,18.4526,2.4896,4.7297,51000,
10:46:10:893854649,1200000|1200000|1200000|1200000,18.9171,2.9588,4.6146,51000,
10:46:11: 45344106,1200000|1200000|1200000|1200000,18.5603,2.5885,4.6321,51000,
