0,12000
100,1200000
200,36000
300,1176000
400,60000
500,1152000
600,84000
700,1128000
800,108000
900,1104000
1000,132000
1100,1080000
1200,156000
1300,1056000
1400,180000
1500,1032000
1600,204000
1700,1008000
1800,228000
1900,984000
2000,252000
2100,960000
2200,276000
2300,936000
2400,300000
2500,912000
2600,324000
2700,888000
2800,348000
2900,864000
3000,372000
3100,840000
3200,396000
3300,816000
3400,420000
3500,792000
3600,444000
3700,768000
3800,468000
3900,744000
4000,492000
4100,720000
4200,516000
4300,696000
4400,540000
4500,672000
4600,564000
4700,648000
4800,588000
4900,624000
5000,612000
5100,600000
5200,636000
5300,576000
5400,660000
5500,552000
5600,684000
5700,528000
5800,708000
5900,504000
6000,732000
6100,480000
6200,756000
6300,456000
6400,780000
6500,432000
6600,804000
6700,408000
6800,828000
6900,384000
7000,852000
7100,360000
7200,876000
7300,336000
7400,900000
7500,312000
7600,924000
7700,288000
7800,948000
7900,264000
8000,972000
8100,240000
8200,996000
8300,216000
8400,1020000
8500,192000
8600,1044000
8700,168000
8800,1068000
8900,144000
9000,1092000
9100,120000
9200,1116000
9300,96000
9400,1140000
9500,72000
9600,1164000
9700,48000
9800,1188000
9900,24000
