System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
17:05:54:311774694,1200000|1200000|1200000|1200000,8.2457,0.4875,1.3951,44000,
17:05:54:463314770,1200000|1200000|1200000|1200000,8.2024,0.4926,1.3187,44000,
17:05:54:614903891,1200000|1200000|1200000|1200000,7.4894,0.4694,1.4000,43000,
17:05:54:766383520,1200000|1200000|1200000|1200000,7.5333,0.5152,1.4140,43000,
17:05:54:917853822,1200000|1200000|1200000|1200000,8.1791,0.4583,1.4579,44000,
17:05:55: 69335209,1200000|1200000|1200000|1200000,7.4560,0.4259,1.3623,45000,
17:05:55:220809166,1200000|1200000|1200000|1200000,6.4642,0.3610,1.3814,43000,
17:05:55:372292122,1200000|1200000|1200000|1200000,7.7777,0.3960,1.3419,44000,
17:05:55:523773441,1200000|1200000|1200000|1200000,7.5022,0.3393,1.4102,44000,
17:05:55:675260646,1200000|1200000|1200000|1200000,6.8108,0.3335,1.3033,44000,
17:05:55:826757313,1200000|1200000|1200000|1200000,7.0776,0.3347,1.3495,44000,
17:05:55:978246941,1200000|1200000|1200000|1200000,6.4203,0.3319,1.2761,44000,
17:05:56:129722081,1200000|1200000|1200000|1200000,6.5169,0.3189,1.3546,44000,
17:05:56:281190736,1200000|1200000|1200000|1200000,6.3718,0.3248,1.3077,43000,
17:05:56:432654305,1200000|1200000|1200000|1200000,6.5310,0.2947,1.3105,44000,
17:05:56:584050065,1200000|1200000|1200000|1200000,23.1358,7.1718,5.2160,44000,
17:05:56:735471127,1200000|1200000|1200000|1200000,21.3683,5.4358,4.6184,44000,
17:05:56:886813528,1200000|1200000|1200000|1200000,21.3780,5.4349,4.6465,44000,
17:05:57: 38155113,1200000|1200000|1200000|1200000,21.3916,5.4129,4.6085,43000,
17:05:57:189454974,1200000|1200000|1200000|1200000,21.3758,5.4326,4.5838,45000,
17:05:57:340780148,1200000|1200000|1200000|1200000,21.3699,5.4314,4.6443,44000,
17:05:57:492092425,1200000|1200000|1200000|1200000,21.3703,5.4253,4.6150,43000,
17:05:57:643411873,1200000|1200000|1200000|1200000,21.3793,5.4390,4.5808,45000,
17:05:57:794754508,1200000|1200000|1200000|1200000,21.3688,5.4328,4.6109,44000,
17:05:57:946067365,1200000|1200000|1200000|1200000,21.3799,5.4689,4.6762,44000,
17:05:58: 98466170,1200000|1200000|1200000|1200000,16.3845,2.1401,3.9637,43000,
17:05:58:249937502,1200000|1200000|1200000|1200000,7.5298,0.3713,1.3065,44000,
17:05:58:401404579,1200000|1200000|1200000|1200000,7.4402,0.3706,1.2980,43000,
17:05:58:552876298,1200000|1200000|1200000|1200000,6.4151,0.3095,1.2998,43000,
17:05:58:704340406,1200000|1200000|1200000|1200000,7.4191,0.4322,1.2511,43000,
17:05:58:855846971,1200000|1200000|1200000|1200000,6.6812,0.3345,1.3080,44000,
17:05:59:  7353121,1200000|1200000|1200000|1200000,7.9432,0.4618,1.2962,44000,
17:05:59:158855803,1200000|1200000|1200000|1200000,7.6034,0.4274,1.3623,44000,
17:05:59:310325254,1200000|1200000|1200000|1200000,6.7721,0.3640,1.2835,44000,
17:05:59:461792377,1200000|1200000|1200000|1200000,7.6958,0.4291,1.3108,43000,
17:05:59:613273520,1200000|1200000|1200000|1200000,9.0907,0.5491,1.3543,43000,
17:05:59:764749510,1200000|1200000|1200000|1200000,9.3937,0.5730,1.3582,44000,
17:05:59:916207939,1200000|1200000|1200000|1200000,7.2261,0.4697,1.3274,45000,
17:06:00: 67709908,1200000|1200000|1200000|1200000,8.3234,0.5172,1.3851,44000,
17:06:00:219224823,1200000|1200000|1200000|1200000,7.7947,0.4786,1.3372,44000,
17:06:00:370794117,1200000|1200000|1200000|1200000,8.4047,0.4649,1.2890,44000,
17:06:00:522287707,1200000|1200000|1200000|1200000,7.8522,0.4694,1.3138,44000,
17:06:00:673770769,1200000|1200000|1200000|1200000,8.6273,0.5240,1.3091,44000,
17:06:00:825255942,1200000|1200000|1200000|1200000,8.4983,0.5182,1.3236,43000,
17:06:00:976705111,1200000|1200000|1200000|1200000,8.7511,0.5869,1.4215,43000,
17:06:01:128083759,1200000|1200000|1200000|1200000,9.4696,0.6332,1.4423,45000,
17:06:01:279630548,1200000|1200000|1200000|1200000,9.2697,0.5823,1.3179,43000,
17:06:01:431169462,1200000|1200000|1200000|1200000,7.6639,0.4999,1.3399,43000,
17:06:01:582678271,1200000|1200000|1200000|1200000,8.2515,0.5535,1.3119,43000,
17:06:01:734155960,1200000|1200000|1200000|1200000,9.5947,0.5966,1.4176,44000,
17:06:01:885640129,1200000|1200000|1200000|1200000,8.1568,0.5545,1.3187,44000,
17:06:02: 37129415,1200000|1200000|1200000|1200000,8.8443,0.6156,1.4118,43000,
17:06:02:188583544,1200000|1200000|1200000|1200000,8.8966,0.6122,1.4036,44000,
17:06:02:340069480,1200000|1200000|1200000|1200000,9.6010,0.5590,1.3444,44000,
17:06:02:491596066,1200000|1200000|1200000|1200000,8.8755,0.6589,1.4132,45000,
17:06:02:643103605,1200000|1200000|1200000|1200000,10.8123,0.7027,1.4119,43000,
17:06:02:794624602,1200000|1200000|1200000|1200000,10.0077,0.6662,1.3323,43000,
17:06:02:946096911,1200000|1200000|1200000|1200000,9.9029,0.6209,1.3798,44000,
17:06:03: 97572270,1200000|1200000|1200000|1200000,11.0438,0.8029,1.5184,43000,
17:06:03:249053028,1200000|1200000|1200000|1200000,11.0292,0.7115,1.3841,45000,
17:06:03:400542018,1200000|1200000|1200000|1200000,10.2617,0.6529,1.3915,44000,
17:06:03:552028811,1200000|1200000|1200000|1200000,10.1451,0.6484,1.3351,45000,
17:06:03:703572857,1200000|1200000|1200000|1200000,10.0303,0.7233,1.4389,43000,
17:06:03:855093187,1200000|1200000|1200000|1200000,10.2412,0.6710,1.2851,43000,
17:06:04:  6622929,1200000|1200000|1200000|1200000,10.7444,0.8396,1.4920,44000,
17:06:04:158104485,1200000|1200000|1200000|1200000,10.0654,0.8452,1.5212,45000,
17:06:04:309584344,1200000|1200000|1200000|1200000,10.5194,0.8460,1.4896,44000,
17:06:04:461061447,1200000|1200000|1200000|1200000,8.4802,0.7817,1.4790,44000,
17:06:04:612535142,1200000|1200000|1200000|1200000,11.4869,0.9140,1.4918,44000,
17:06:04:764020578,1200000|1200000|1200000|1200000,10.6719,0.9159,1.7152,44000,
17:06:04:915529618,1200000|1200000|1200000|1200000,9.5140,0.8056,1.4427,44000,
17:06:05: 67059267,1200000|1200000|1200000|1200000,9.2248,0.8551,1.4715,43000,
17:06:05:218533609,1200000|1200000|1200000|1200000,11.1276,0.9003,1.5137,43000,
17:06:05:370014145,1200000|1200000|1200000|1200000,8.7002,0.7319,1.3263,43000,
17:06:05:521491734,1200000|1200000|1200000|1200000,13.1012,1.0623,1.7672,44000,
17:06:05:672961300,1200000|1200000|1200000|1200000,17.2321,1.2304,1.9674,43000,
17:06:05:824476930,1200000|1200000|1200000|1200000,16.3111,1.2135,2.0859,44000,
17:06:05:975954622,1200000|1200000|1200000|1200000,15.6574,1.1319,1.6811,44000,
17:06:06:127465495,1200000|1200000|1200000|1200000,16.8161,1.3076,2.2717,44000,
17:06:06:279065775,1200000|1200000|1200000|1200000,17.1762,1.2810,1.9961,45000,
17:06:06:430594454,1200000|1200000|1200000|1200000,17.1461,1.2288,1.8996,44000,
17:06:06:582084360,1200000|1200000|1200000|1200000,17.1487,1.2025,1.9738,43000,
17:06:06:733580877,1200000|1200000|1200000|1200000,17.3031,1.2681,2.0682,44000,
17:06:06:885074895,1200000|1200000|1200000|1200000,17.1311,1.1836,1.7865,44000,
17:06:07: 36534817,1200000|1200000|1200000|1200000,18.3076,2.3850,3.3669,44000,
17:06:07:187934323,1200000|1200000|1200000|1200000,19.1544,3.2211,4.6083,44000,
17:06:07:339387378,1200000|1200000|1200000|1200000,19.2362,3.3057,4.6326,44000,
17:06:07:490811780,1200000|1200000|1200000|1200000,19.2809,3.3444,4.6348,44000,
17:06:07:642175338,1200000|1200000|1200000|1200000,19.3085,3.3664,4.6364,44000,
17:06:07:793536136,1200000|1200000|1200000|1200000,19.1968,3.2562,4.6065,44000,
17:06:07:944918981,1200000|1200000|1200000|1200000,18.9317,2.9936,4.5743,44000,
17:06:08: 96325083,1200000|1200000|1200000|1200000,18.8387,2.8813,4.6683,45000,
17:06:08:247757841,1200000|1200000|1200000|1200000,18.9119,3.0046,4.6046,44000,
17:06:08:399204370,1200000|1200000|1200000|1200000,19.2630,3.3376,4.6328,44000,
17:06:08:550625458,1200000|1200000|1200000|1200000,19.2794,3.3404,4.5435,44000,
17:06:08:702046474,1200000|1200000|1200000|1200000,19.6473,3.7127,4.6394,45000,
17:06:08:853415388,1200000|1200000|1200000|1200000,19.4001,3.4631,4.6047,44000,
17:06:09:  4775216,1200000|1200000|1200000|1200000,19.3280,3.3619,4.5767,44000,
17:06:09:156125701,1200000|1200000|1200000|1200000,19.3772,3.4666,4.6395,44000,
17:06:09:307535492,1200000|1200000|1200000|1200000,19.4551,3.4954,4.6692,44000,
17:06:09:458956818,1200000|1200000|1200000|1200000,19.6610,3.7519,4.6337,44000,
17:06:09:610355769,1200000|1200000|1200000|1200000,19.3540,3.4225,4.6372,44000,
17:06:09:761717674,1200000|1200000|1200000|1200000,19.6595,3.6889,4.6061,44000,
17:06:09:913099312,1200000|1200000|1200000|1200000,19.5081,3.5738,4.6660,44000,
17:06:10: 64481100,1200000|1200000|1200000|1200000,20.1312,4.2173,4.6418,44000,
17:06:10:215863758,1200000|1200000|1200000|1200000,20.3308,4.3634,4.6193,44000,
17:06:10:367189439,1200000|1200000|1200000|1200000,20.3355,4.3945,4.6184,45000,
17:06:10:518557664,1200000|1200000|1200000|1200000,20.3443,4.4043,4.6150,45000,
17:06:10:669873894,1200000|1200000|1200000|1200000,20.3139,4.3681,4.6139,43000,
17:06:10:821237063,1200000|1200000|1200000|1200000,20.3242,4.3820,4.6396,45000,
17:06:10:972602731,1200000|1200000|1200000|1200000,20.3282,4.3903,4.5772,45000,
17:06:11:123950332,1200000|1200000|1200000|1200000,20.3487,4.4093,4.5792,45000,
17:06:11:275259249,1200000|1200000|1200000|1200000,20.3219,4.3746,4.6118,44000,
17:06:11:426614820,1200000|1200000|1200000|1200000,20.3315,4.3903,4.6062,45000,
17:06:11:578016002,1300000|1300000|1300000|1400000,23.0115,7.0610,4.6839,45000,
17:06:11:729287571,1300000|1300000|1300000|1400000,23.3382,7.5358,4.7499,45000,
17:06:11:880577053,1300000|1300000|1300000|1400000,23.3877,7.4396,4.8411,44000,
17:06:12: 31826443,1400000|1400000|1300000|1400000,23.4551,7.4988,4.6860,45000,
17:06:12:183019055,1300000|1400000|1300000|1300000,23.5387,7.5265,4.7206,46000,
17:06:12:334288139,1400000|1300000|1400000|1400000,23.4106,7.4577,4.6546,46000,
17:06:12:485429792,1300000|1300000|1300000|1300000,23.3974,7.4293,4.7189,45000,
17:06:12:636672099,1300000|1300000|1300000|1300000,23.3565,7.5531,4.7153,45000,
17:06:12:787924839,1400000|1400000|1300000|1300000,23.4321,7.4248,4.7794,45000,
17:06:12:939119469,1300000|1400000|1300000|1400000,23.5519,7.5884,4.7489,46000,
17:06:13: 90355671,1400000|1400000|1400000|1200000,8.6702,1.0012,1.7483,44000,
17:06:13:241678888,1200000|1400000|1400000|1200000,7.7827,0.4602,1.3945,44000,
17:06:13:393246483,1200000|1400000|1400000|1200000,7.6516,0.4720,1.3956,44000,
17:06:13:544808506,1200000|1200000|1400000|1200000,7.6164,0.4686,1.3304,44000,
17:06:13:696341186,1200000|1200000|1400000|1200000,6.8975,0.4075,1.3978,44000,
17:06:13:847911875,1200000|1200000|1400000|1200000,8.5554,0.4952,1.3757,43000,
17:06:13:999475801,1200000|1200000|1200000|1200000,7.9598,0.4005,1.3339,45000,
17:06:14:150945051,1200000|1200000|1200000|1200000,7.6359,0.4714,1.4087,43000,
17:06:14:302402715,1200000|1200000|1200000|1200000,7.3337,0.4085,1.3214,44000,
17:06:14:453877381,1200000|1200000|1200000|1200000,6.8935,0.4279,1.3634,43000,
17:06:14:605378239,1200000|1200000|1200000|1200000,8.8389,0.7176,1.4492,43000,
17:06:14:756865758,1200000|1200000|1200000|1200000,10.6476,0.7828,1.4480,44000,
17:06:14:908349050,1200000|1200000|1200000|1200000,8.6490,0.6620,1.4176,44000,
17:06:15: 59853462,1200000|1200000|1200000|1200000,9.2669,0.7183,1.4134,43000,
17:06:15:211335305,1200000|1200000|1200000|1200000,8.2420,0.6346,1.3012,43000,
17:06:15:362832885,1200000|1200000|1200000|1200000,9.1779,0.7315,1.4084,43000,
17:06:15:514321877,1200000|1200000|1200000|1200000,9.2729,0.7156,1.4339,44000,
17:06:15:665781153,1200000|1200000|1200000|1200000,8.7888,0.6606,1.3341,44000,
17:06:15:817252582,1200000|1200000|1200000|1200000,10.1301,0.7462,1.3201,44000,
17:06:15:968708327,1200000|1200000|1200000|1200000,9.2378,0.7625,1.4728,43000,
17:06:16:120187589,1200000|1200000|1200000|1200000,10.2525,0.9048,1.4996,43000,
17:06:16:271687103,1200000|1200000|1200000|1200000,8.9431,0.7967,1.3283,44000,
17:06:16:423230832,1200000|1200000|1200000|1200000,9.9782,0.8334,1.4128,44000,
17:06:16:574680230,1200000|1200000|1200000|1200000,9.0140,0.8283,1.4040,44000,
17:06:16:726166763,1200000|1200000|1200000|1200000,11.6228,0.9402,1.5828,44000,
17:06:16:877644049,1200000|1200000|1200000|1200000,8.7096,0.7391,1.3430,44000,
17:06:17: 29057254,1200000|1200000|1200000|1200000,9.6438,0.8841,1.4704,44000,
17:06:17:180534833,1200000|1200000|1200000|1200000,9.5882,0.8287,1.4256,43000,
17:06:17:332015095,1200000|1200000|1200000|1200000,10.1368,0.8198,1.3986,43000,
17:06:17:483455128,1200000|1200000|1200000|1200000,10.1271,0.9179,1.5244,44000,
17:06:17:635022177,1200000|1200000|1200000|1200000,11.1484,1.0002,1.4509,43000,
17:06:17:786512463,1200000|1200000|1200000|1200000,9.9397,0.9673,1.5211,43000,
17:06:17:938010366,1200000|1200000|1200000|1200000,10.5214,1.0297,1.5825,44000,
17:06:18: 89503435,1200000|1200000|1200000|1200000,9.9781,1.0112,1.4930,44000,
17:06:18:240934303,1200000|1200000|1200000|1200000,10.8168,1.0063,1.4782,43000,
17:06:18:392410789,1200000|1200000|1200000|1200000,10.6984,0.9747,1.4167,44000,
17:06:18:543924508,1200000|1200000|1200000|1200000,9.7132,0.9465,1.3928,44000,
17:06:18:695453141,1200000|1200000|1200000|1200000,11.2564,1.0565,1.6298,44000,
17:06:18:847022875,1200000|1200000|1200000|1200000,9.9384,0.9678,1.4340,44000,
17:06:18:998471550,1200000|1200000|1200000|1200000,12.7707,1.2215,1.7735,43000,
17:06:19:149985692,1200000|1200000|1200000|1200000,13.7329,1.4836,1.8316,43000,
17:06:19:301507525,1200000|1200000|1200000|1200000,11.6327,1.3609,1.7489,43000,
17:06:19:452904687,1200000|1200000|1200000|1200000,11.6847,1.3176,1.5984,43000,
17:06:19:604366813,1200000|1200000|1200000|1200000,17.6696,1.7516,2.8748,43000,
17:06:19:755860222,1200000|1200000|1200000|1200000,17.5005,1.7878,2.9706,44000,
17:06:19:907372221,1200000|1200000|1200000|1200000,17.6402,1.7164,2.9418,43000,
17:06:20: 58912631,1200000|1200000|1200000|1200000,14.3982,1.4946,2.0236,45000,
17:06:20:210413610,1200000|1200000|1200000|1200000,13.1705,1.4178,1.8907,43000,
17:06:20:361901380,1200000|1200000|1200000|1200000,12.6319,1.3759,1.7867,44000,
17:06:20:513396402,1200000|1200000|1200000|1200000,14.5789,1.6713,2.2833,43000,
17:06:20:664786023,1200000|1200000|1200000|1200000,17.9117,1.9345,2.7313,43000,
17:06:20:816265399,1200000|1200000|1200000|1200000,17.1308,1.8595,2.5785,45000,
17:06:20:967768645,1200000|1200000|1200000|1200000,17.2503,1.8637,2.5817,44000,
17:06:21:119241524,1200000|1200000|1200000|1200000,17.9401,1.9446,2.6894,44000,
17:06:21:270678153,1200000|1200000|1200000|1200000,17.7475,1.8341,2.3718,44000,
17:06:21:422151232,1200000|1200000|1200000|1200000,18.1988,2.2352,2.9701,44000,
17:06:21:573610137,1200000|1200000|1200000|1200000,18.8510,2.9088,4.2432,43000,
17:06:21:725035302,1200000|1200000|1200000|1200000,19.0409,3.1106,4.7063,44000,
17:06:21:876477751,1200000|1200000|1200000|1200000,19.0302,3.0967,4.6394,43000,
17:06:22: 27920313,1200000|1200000|1200000|1200000,19.5335,3.5876,4.5938,44000,
17:06:22:179401185,1200000|1200000|1200000|1200000,19.6424,3.7110,4.6794,44000,
17:06:22:330839741,1200000|1200000|1200000|1200000,19.6014,3.6681,4.5552,44000,
17:06:22:482221912,1200000|1200000|1200000|1200000,19.6269,3.6938,4.6482,45000,
17:06:22:633605110,1200000|1200000|1200000|1200000,20.0303,4.0949,4.6819,45000,
17:06:22:784959288,1200000|1200000|1200000|1200000,20.0118,4.0751,4.6166,44000,
17:06:22:936339786,1200000|1200000|1200000|1200000,19.9173,3.9806,4.6474,45000,
17:06:23: 87716421,1200000|1200000|1200000|1200000,19.8558,3.9128,4.6179,44000,
17:06:23:239118326,1200000|1200000|1200000|1200000,19.9473,4.0101,4.6773,44000,
17:06:23:390494064,1200000|1200000|1200000|1200000,20.0286,4.0852,4.6181,44000,
17:06:23:541857936,1200000|1400000|1200000|1200000,20.6610,4.7047,4.7135,44000,
17:06:23:693259457,1200000|1400000|1200000|1200000,20.9852,5.0457,4.6837,45000,
17:06:23:844599514,1200000|1200000|1200000|1200000,21.1568,5.2144,4.6524,44000,
17:06:23:995959132,1200000|1200000|1200000|1200000,21.0532,5.1082,4.6513,44000,
17:06:24:147304360,1200000|1200000|1200000|1200000,21.0293,5.0780,4.6520,44000,
17:06:24:298683202,1200000|1200000|1200000|1200000,20.8279,5.0240,4.6522,45000,
17:06:24:450035916,1200000|1200000|1200000|1200000,21.0273,5.0826,4.5887,45000,
17:06:24:601400017,1200000|1200000|1200000|1200000,21.0260,5.0851,4.6806,44000,
17:06:24:752760932,1200000|1200000|1200000|1200000,21.1222,5.1723,4.6497,44000,
17:06:24:904097820,1200000|1200000|1200000|1200000,21.0811,5.1365,4.6172,45000,
17:06:25: 55481488,1400000|1400000|1300000|1400000,22.8101,6.8152,4.8498,45000,
17:06:25:206714224,1300000|1300000|1300000|1300000,23.4721,7.5126,4.6900,45000,
17:06:25:357972352,1400000|1300000|1400000|1300000,23.5515,7.5951,4.7505,45000,
17:06:25:509122007,1300000|1300000|1400000|1400000,23.5618,7.5955,4.8459,44000,
17:06:25:660366821,1400000|1300000|1400000|1400000,23.3296,7.5275,4.7820,46000,
17:06:25:811529718,1600000|1400000|1400000|1400000,23.5780,7.5602,4.7816,46000,
17:06:25:962702861,1300000|1300000|1300000|1400000,23.7652,7.8011,4.8433,46000,
17:06:26:113943458,1300000|1300000|1300000|1300000,23.3666,7.4108,4.6573,45000,
17:06:26:265201059,1300000|1400000|1400000|1300000,23.4895,7.5353,4.8388,45000,
17:06:26:416445222,1300000|1400000|1300000|1400000,23.4270,7.4722,4.7463,45000,
17:06:26:567707498,1600000|1700000|1600000|1600000,26.4844,10.6313,4.6164,46000,
17:06:26:718823323,1600000|1700000|1600000|1600000,27.4999,11.3924,4.6388,45000,
17:06:26:869878769,1600000|1600000|1500000|1700000,27.4729,11.4463,4.6437,46000,
17:06:27: 20961039,1600000|1500000|1600000|1700000,27.3050,11.4477,4.6707,46000,
17:06:27:172060658,1700000|1600000|1500000|1600000,27.5445,11.4348,4.6951,46000,
17:06:27:323119045,1600000|1600000|1600000|1600000,27.3546,11.3197,4.5445,45000,
17:06:27:474159706,1700000|1600000|1600000|1600000,27.1052,11.2465,4.7585,46000,
17:06:27:625169155,1700000|1600000|1600000|1600000,27.4172,11.2976,4.6043,45000,
17:06:27:776192207,1700000|1500000|1600000|1600000,27.4045,11.3616,4.5711,45000,
17:06:27:927221873,1700000|1600000|1600000|1600000,27.1677,11.2407,4.6741,45000,
17:06:28: 78291804,1600000|1600000|1200000|1600000,11.6904,2.5771,2.4134,45000,
17:06:28:229505859,1200000|1200000|1200000|1600000,8.8463,0.6191,1.3654,45000,
17:06:28:380992652,1200000|1200000|1200000|1600000,7.7093,0.4800,1.4130,44000,
17:06:28:532499320,1200000|1200000|1200000|1200000,8.6066,0.5050,1.3794,45000,
17:06:28:683992761,1200000|1200000|1200000|1200000,7.8853,0.5005,1.4608,44000,
17:06:28:835519433,1200000|1200000|1200000|1200000,8.0473,0.5316,1.5009,44000,
17:06:28:987086084,1200000|1200000|1200000|1200000,8.9161,0.5518,1.4335,45000,
17:06:29:138615298,1200000|1200000|1200000|1200000,8.8296,0.6467,1.6294,44000,
17:06:29:290130278,1200000|1200000|1200000|1200000,8.3804,0.5089,1.4575,44000,
17:06:29:441637801,1200000|1200000|1200000|1200000,8.5397,0.5306,1.4879,44000,
17:06:29:593134194,1200000|1200000|1200000|1200000,11.7423,1.2250,2.3715,44000,
17:06:29:744672246,1200000|1200000|1200000|1200000,11.6298,1.2741,2.2809,44000,
17:06:29:896171762,1200000|1200000|1200000|1200000,12.8058,1.2381,2.3773,44000,
17:06:30: 47715072,1200000|1200000|1200000|1200000,11.1250,1.1967,2.1182,43000,
17:06:30:199287976,1200000|1200000|1200000|1200000,10.9850,1.1072,1.8978,44000,
17:06:30:350845488,1200000|1200000|1200000|1200000,13.3705,1.3134,2.3775,45000,
17:06:30:502381874,1200000|1200000|1200000|1200000,12.1645,1.2571,2.2675,44000,
17:06:30:653876454,1200000|1200000|1200000|1200000,14.2184,1.3272,2.4066,45000,
17:06:30:805368596,1200000|1200000|1200000|1200000,11.4505,1.1895,2.2590,45000,
17:06:30:956876543,1200000|1200000|1200000|1200000,12.1229,1.2344,2.1825,44000,
17:06:31:108382401,1200000|1200000|1200000|1200000,13.9907,1.5298,2.6949,44000,
17:06:31:259969358,1200000|1200000|1200000|1200000,14.6966,1.6034,2.7493,44000,
17:06:31:411518795,1200000|1200000|1200000|1200000,13.8633,1.4350,2.3160,44000,
17:06:31:563076727,1200000|1200000|1200000|1200000,13.5459,1.4280,2.5702,44000,
17:06:31:714630244,1200000|1200000|1200000|1200000,16.1069,1.5725,2.8928,44000,
17:06:31:866154227,1200000|1200000|1200000|1200000,13.5151,1.3951,2.3295,44000,
17:06:32: 17646736,1200000|1200000|1200000|1200000,13.4358,1.4156,2.3084,44000,
17:06:32:169165858,1200000|1200000|1200000|1200000,15.3875,1.5847,2.9643,44000,
17:06:32:320683265,1200000|1200000|1200000|1200000,14.5945,1.4746,2.6349,43000,
17:06:32:472210964,1200000|1200000|1200000|1200000,13.9725,1.5237,2.4233,43000,
17:06:32:623827711,1200000|1200000|1200000|1200000,15.9157,1.8678,2.9653,45000,
17:06:32:775384834,1200000|1200000|1200000|1200000,13.0829,1.6000,2.4459,45000,
17:06:32:926966731,1200000|1200000|1200000|1200000,13.8054,1.6705,2.5670,44000,
17:06:33: 78465750,1200000|1200000|1200000|1200000,14.1885,1.7005,2.4228,44000,
17:06:33:229899053,1200000|1200000|1200000|1200000,14.0036,1.6069,2.4882,44000,
17:06:33:381407731,1200000|1200000|1200000|1200000,14.4371,1.6686,2.5614,45000,
17:06:33:532948435,1200000|1200000|1200000|1200000,13.6178,1.5473,2.2958,44000,
17:06:33:684406210,1200000|1200000|1200000|1200000,13.5604,1.6050,2.5026,43000,
17:06:33:835957436,1200000|1200000|1200000|1200000,12.9398,1.5481,2.2124,42000,
17:06:33:987503719,1200000|1200000|1200000|1200000,14.8664,1.8113,2.7509,44000,
17:06:34:139053849,1200000|1200000|1200000|1200000,16.9229,2.3491,2.9473,44000,
17:06:34:290546952,1200000|1200000|1200000|1200000,16.0588,2.1927,2.8934,43000,
17:06:34:442075808,1200000|1200000|1200000|1200000,16.8744,2.2633,2.9026,44000,
17:06:34:593601034,1200000|1200000|1200000|1200000,17.0262,2.2264,2.8940,45000,
