0,1200000
100,2201000
200,1220222.222222222
300,2180778
400,1240444.444444444
500,2160556
600,1260666.666666667
700,2140333
800,1280888.888888889
900,2120111
1000,1301111.111111111
1100,2099889
1200,1321333.333333333
1300,2079667
1400,1341555.555555556
1500,2059444
1600,1361777.777777778
1700,2039222
1800,1382000
1900,2019000
2000,1402222.222222222
2100,1998778
2200,1422444.444444444
2300,1978556
2400,1442666.666666667
2500,1958333
2600,1462888.888888889
2700,1938111
2800,1483111.111111111
2900,1917889
3000,1503333.333333333
3100,1897667
3200,1523555.555555556
3300,1877444
3400,1543777.777777778
3500,1857222
3600,1564000
3700,1837000
3800,1584222.222222222
3900,1816778
4000,1604444.444444444
4100,1796556
4200,1624666.666666667
4300,1776333
4400,1644888.888888889
4500,1756111
4600,1665111.111111111
4700,1735889
4800,1685333.333333333
4900,1715667
5000,1705555.555555556
5100,1695444
5200,1725777.777777778
5300,1675222
5400,1746000
5500,1655000
5600,1766222.222222222
5700,1634778
5800,1786444.444444444
5900,1614556
6000,1806666.666666667
6100,1594333
6200,1826888.888888889
6300,1574111
6400,1847111.111111111
6500,1553889
6600,1867333.333333333
6700,1533667
6800,1887555.555555556
6900,1513444
7000,1907777.777777778
7100,1493222
7200,1928000
7300,1473000
7400,1948222.222222222
7500,1452778
7600,1968444.444444444
7700,1432556
7800,1988666.666666667
7900,1412333
8000,2008888.888888889
8100,1392111
8200,2029111.111111111
8300,1371889
8400,2049333.333333333
8500,1351667
8600,2069555.555555556
8700,1331444
8800,2089777.777777778
8900,1311222
9000,2110000
9100,1291000
9200,2130222.222222222
9300,1270778
9400,2150444.444444444
9500,1250556
9600,2170666.666666667
9700,1230333
9800,2190888.888888889
9900,1210111
