0,1200000
1000,1200000
1100,1200000
1200,1210111
1300,1200000
1400,1220222
1500,1200000
1600,1230333
1700,1200000
1800,1240444
1900,1200000
2000,1250556
2100,1200000
2200,1260667
2300,1200000
2400,1270778
2500,1200000
2600,1280889
2700,1200000
2800,1291000
2900,1200000
3000,1301111
3100,1200000
3200,1311222
3300,1200000
3400,1321333
3500,1200000
3600,1331444
3700,1200000
3800,1341556
3900,1200000
4000,1351667
4100,1200000
4200,1361778
4300,1200000
4400,1371889
4500,1200000
4600,1382000
4700,1200000
4800,1392111
4900,1200000
5000,1402222
5100,1200000
5200,1412333
5300,1200000
5400,1422444
5500,1200000
5600,1432556
5700,1200000
5800,1442667
5900,1200000
6000,1452778
6100,1200000
6200,1462889
6300,1200000
6400,1473000
6500,1200000
6600,1483111
6700,1200000
6800,1493222
6900,1200000
7000,1503333
7100,1200000
7200,1513444
7300,1200000
7400,1523556
7500,1200000
7600,1533667
7700,1200000
7800,1543778
7900,1200000
8000,1553889
8100,1200000
8200,1564000
8300,1200000
8400,1574111
8500,1200000
8600,1584222
8700,1200000
8800,1594333
8900,1200000
9000,1604444
9100,1200000
9200,1614556
9300,1200000
9400,1624667
9500,1200000
9600,1634778
9700,1200000
9800,1644889
9900,1200000
10000,1655000
10100,1200000
10200,1665111
10300,1200000
10400,1675222
10500,1200000
10600,1685333
10700,1200000
10800,1695444
10900,1200000
11000,1705556
11100,1200000
11200,1715667
11300,1200000
11400,1725778
11500,1200000
11600,1735889
11700,1200000
11800,1746000
11900,1200000
12000,1756111
12100,1200000
12200,1766222
12300,1200000
12400,1776333
12500,1200000
12600,1786444
12700,1200000
12800,1796556
12900,1200000
13000,1806667
13100,1200000
13200,1816778
13300,1200000
13400,1826889
13500,1200000
13600,1837000
13700,1200000
13800,1847111
13900,1200000
14000,1857222
14100,1200000
14200,1867333
14300,1200000
14400,1877444
14500,1200000
14600,1887556
14700,1200000
14800,1897667
14900,1200000
15000,1907778
15100,1200000
15200,1917889
15300,1200000
15400,1928000
15500,1200000
15600,1938111
15700,1200000
15800,1948222
15900,1200000
16000,1958333
16100,1200000
16200,1968444
16300,1200000
16400,1978556
16500,1200000
16600,1988667
16700,1200000
16800,1998778
16900,1200000
17000,2008889
17100,1200000
17200,2019000
17300,1200000
17400,2029111
17500,1200000
17600,2039222
17700,1200000
17800,2049333
17900,1200000
18000,2059444
18100,1200000
18200,2069556
18300,1200000
18400,2079667
18500,1200000
18600,2089778
18700,1200000
18800,2099889
18900,1200000
19000,2110000
19100,1200000
19200,2120111
19300,1200000
19400,2130222
19500,1200000
19600,2140333
19700,1200000
19800,2150444
19900,1200000
20000,2160556
20100,1200000
20200,2170667
20300,1200000
20400,2180778
20500,1200000
20600,2190889
20700,1200000
20800,2201000
21800,1200000
