0,Processor Power_0 (Watt)IA Power_0 (Watt),0
65494.175177899,24.5811,16.216
65494.277801814,30.9388,21.416
65494.38043964,29.6159,20.701
65494.48328384,29.4975,20.147
65494.585441546,29.8003,20.913
65494.68815992,29.9741,20.603
65494.793460476,28.5938,19.44
65494.896346635,29.2981,20.431
65494.99862087,29.3391,20.151
65495.101371291,30.0999,20.697
65495.204329736,29.6614,20.489
65495.306992505,29.2904,20.173
65495.40951821,30.2551,21.262
65495.512086883,29.9867,20.831
65495.614431943,29.4626,20.297
65495.716816093,29.3162,19.871
65495.819047129,29.7868,20.872
65495.921215723,28.2412,19.142
65496.023725997,28.6947,19.414
65496.125437615,30.1454,20.924
65496.228403933,29.8112,20.905
65496.331156972,29.4088,20.002
65496.433158978,29.3086,20.44
65496.535925086,30.1209,20.688
65496.638888755,29.9459,21.018
65496.741813086,30.0157,20.626
65496.844198076,29.5329,20.41
65496.946000225,29.5695,20.652
65497.048830173,30.2730,20.855
65497.151441755,29.7862,20.88
65497.254312888,30.3956,20.953
65497.357279229,29.5309,20.612
65497.459747637,30.1206,20.718
65497.56300669,29.6036,20.48
65497.666116084,29.8631,20.7
65497.76927409,29.5723,20.687
65497.87236348,29.5722,20.219
65497.976998707,29.2323,20.305
65498.080428263,29.7289,20.619
65498.182264119,30.2315,20.777
65498.284754988,28.7017,19.624
65498.38693768,30.2656,21.259
65498.489848114,29.9025,20.497
65498.592309078,29.6286,20.512
65498.694929214,29.8808,20.941
65498.797830128,28.8169,19.446
65498.900664414,29.7712,20.865
65499.00324783,29.7094,20.538
65499.105688261,30.4041,20.971
65499.208804475,29.4760,20.362
65499.311648489,29.3044,20.432
65499.414603086,29.9529,20.566
65499.517901236,29.5799,20.67
65499.62037956,30.1419,20.699
65499.722804515,29.5349,20.558
65499.825683743,28.7638,19.73
65499.928878736,30.0191,20.826
65500.030754279,29.6412,20.203
65500.133084433,29.2520,20.312
65500.235989466,30.2626,20.834
65500.338784268,29.9484,20.989
65500.441994841,30.0519,20.63
65500.54508063,29.5990,20.389
65500.64791774,29.2872,20.4
65500.750458241,29.0197,19.872
65500.852348716,29.5262,20.109
65500.954162959,30.1376,20.92
65501.057029146,29.7069,20.598
65501.159716221,28.9974,20.069
65501.261589278,29.2818,20.133
65501.363308098,29.7491,20.603
65501.465980867,30.3662,20.908
65501.568202718,30.0729,20.87
65501.670700023,30.0414,20.873
65501.772516891,29.5291,20.622
65501.874092985,30.5088,21.062
65501.976696807,28.5875,19.474
65502.078508535,27.9698,18.943
65502.18095322,29.9278,20.983
65502.283012933,29.9589,20.798
65502.385725206,30.2254,21.07
65502.487407567,30.2119,20.735
65502.590460596,29.9437,20.777
65502.693191179,29.9895,21.02
65502.795656557,29.7988,20.635
65502.898196395,29.4816,20.35
65503.000803835,29.7702,20.356
65503.103050131,30.2116,20.968
65503.205932028,29.3074,20.432
65503.307952893,29.8673,20.681
65503.411026753,30.0233,20.631
65503.512958812,29.8617,20.898
65503.615996608,30.3480,21.145
65503.718628298,29.5681,20.422
65503.821375502,30.0595,20.649
65503.923711211,29.7852,20.596
65504.025147822,29.4871,20.584
65504.128187248,30.2694,20.8
65504.23076126,30.2241,21.218
65504.3333544,29.5584,20.42
65504.436197669,30.3364,20.849
65504.538804897,29.7940,20.829
65504.641232796,29.6864,20.499
65504.743833341,28.8640,19.718
65504.846179556,30.2320,20.75
65504.948572337,29.9941,20.801
65505.051505538,29.4366,20.527
65505.15437703,29.9165,20.507
65505.257224465,29.0972,20.082
65505.360216179,29.6146,20.466
65505.463200515,30.0592,20.69
65505.566268374,30.0253,20.823
65505.669179192,29.6412,20.728
65505.77216808,30.3053,20.863
65505.873683709,30.0833,21.103
65505.976478091,29.9794,20.529
65506.079561338,29.7710,20.813
65506.187445774,30.0849,20.881
65506.292132687,30.0277,20.879
65506.393910905,28.5577,19.185
65506.49714031,30.2048,20.957
65506.599815122,29.8285,20.859
65506.702318291,30.0908,20.906
65506.805029784,30.2857,20.833
65506.90749999,30.3076,21.08
65507.009799944,29.8781,20.717
65507.111948789,30.0217,20.785
65507.214451562,29.5067,20.37
65507.316930332,28.9156,19.751
65507.419203048,29.6560,20.463
65507.521908294,29.8577,20.642
65507.624648037,29.6602,20.52
65507.72666273,30.1221,20.864
65507.829088449,30.0067,20.791
65507.931074492,29.9983,20.753
65508.034429715,29.7559,20.583
65508.137313934,29.3781,20.473
65508.240136483,30.2196,21.01
