1445382695.311 1445382695.411 225.157 52.463 63.363 36.070 36.016 36.085
1445382695.411 1445382695.511 228.963 52.440 67.103 36.321 35.874 36.073
1445382695.511 1445382695.611 227.298 52.556 65.915 35.980 35.563 35.939
1445382695.611 1445382695.711 227.977 52.455 65.745 36.163 36.033 36.367
1445382695.711 1445382695.811 224.929 52.404 63.414 36.176 35.547 36.102
1445382695.811 1445382695.911 229.408 52.564 66.498 37.405 35.819 36.111
1445382695.911 1445382696.011 227.489 52.423 66.161 36.113 35.770 36.046
1445382696.011 1445382696.111 227.987 52.545 65.996 36.423 35.865 36.032
1445382696.111 1445382696.211 228.156 52.771 65.914 36.335 36.066 36.130
1445382696.211 1445382696.311 227.738 52.771 65.768 36.229 35.928 35.993
1445382696.311 1445382696.411 227.293 52.408 65.479 36.155 35.805 36.314
1445382696.411 1445382696.511 228.336 52.413 66.638 36.398 35.820 36.027
1445382696.511 1445382696.611 224.494 52.715 62.636 36.010 36.000 35.983
1445382696.611 1445382696.711 226.627 52.543 64.765 36.299 35.696 36.202
1445382696.711 1445382696.811 229.237 52.683 67.491 36.076 35.672 36.255
1445382696.811 1445382696.911 231.434 56.273 65.663 36.196 35.828 36.346
1445382696.911 1445382697.011 228.637 52.650 66.687 36.084 35.846 36.008
1445382697.011 1445382697.111 227.038 51.992 66.187 36.188 35.633 35.912
1445382697.111 1445382697.211 228.208 52.384 66.430 36.515 35.674 36.111
1445382697.211 1445382697.311 228.906 53.353 66.097 36.371 35.765 36.242
1445382697.311 1445382697.411 227.601 53.599 65.370 35.816 35.698 36.132
1445382697.411 1445382697.511 229.435 53.312 66.780 36.405 35.794 36.031
1445382697.511 1445382697.611 229.666 52.628 67.675 36.045 35.846 36.365
1445382697.611 1445382697.711 229.099 52.503 66.914 36.164 36.125 36.364
1445382697.711 1445382697.811 226.200 52.413 64.784 36.130 35.766 35.892
1445382697.805 1445382697.905 230.197 54.675 66.171 36.198 35.826 36.158
1445382697.905 1445382698.005 228.404 53.390 65.805 36.012 36.206 36.377
1445382698.005 1445382698.105 228.636 53.343 66.272 36.275 35.680 35.955
1445382698.105 1445382698.205 228.512 52.798 66.681 36.084 35.671 36.100
1445382698.205 1445382698.305 227.556 53.065 65.174 36.414 35.779 36.203
1445382698.305 1445382698.405 228.095 52.700 65.754 36.588 35.680 36.245
1445382698.405 1445382698.505 228.062 52.642 66.297 36.131 35.676 36.118
1445382698.505 1445382698.605 226.225 52.588 64.699 36.204 35.681 35.990
1445382698.605 1445382698.705 228.023 52.324 66.728 36.155 35.715 36.124
1445382698.705 1445382698.805 228.839 52.458 66.954 36.453 35.807 36.110
1445382698.805 1445382698.905 227.008 52.351 65.021 36.425 36.001 36.075
1445382698.905 1445382699.005 228.933 52.752 67.233 35.950 35.862 36.105
1445382699.005 1445382699.105 227.948 52.623 66.154 36.270 35.572 36.343
1445382699.105 1445382699.205 226.857 52.579 65.076 36.135 35.760 36.167
1445382699.205 1445382699.305 228.041 52.653 66.067 36.451 35.910 36.071
1445382699.305 1445382699.405 226.278 52.447 64.788 36.012 35.775 36.164
1445382699.405 1445382699.505 229.046 52.577 67.114 36.353 35.660 36.192
1445382699.505 1445382699.605 226.612 52.414 65.188 36.296 35.653 35.999
1445382699.605 1445382699.705 227.390 52.445 65.812 36.074 35.792 36.158
1445382699.705 1445382699.805 228.048 52.373 66.415 36.074 35.712 36.068
1445382699.805 1445382699.905 225.858 52.534 64.051 36.196 35.902 36.055
1445382699.905 1445382700.005 227.941 52.759 66.168 36.051 35.884 36.177
1445382700.005 1445382700.105 228.240 52.611 66.534 36.129 35.811 36.074
1445382700.105 1445382700.205 227.512 52.396 66.026 36.203 35.695 36.289
1445382700.205 1445382700.305 227.581 52.530 65.510 36.100 35.883 36.354
1445382700.305 1445382700.405 228.488 52.424 66.537 36.301 35.858 36.297
1445382700.405 1445382700.505 228.011 52.444 66.353 36.192 35.674 36.391
1445382700.505 1445382700.605 227.759 52.577 65.740 36.438 35.978 35.814
1445382700.605 1445382700.705 228.013 52.641 66.233 36.284 35.690 36.179
1445382700.705 1445382700.805 227.793 52.521 65.870 36.151 35.677 36.258
1445382700.805 1445382700.905 228.074 52.555 65.434 37.483 35.568 36.006
1445382700.905 1445382701.005 225.150 52.468 63.580 35.980 35.956 36.064
1445382701.005 1445382701.105 229.198 52.553 67.728 36.089 35.760 35.982
1445382701.105 1445382701.205 227.995 52.751 65.645 36.454 35.966 36.172
1445382701.205 1445382701.305 227.989 52.484 66.362 36.270 35.726 36.127
1445382701.305 1445382701.405 228.092 52.452 66.232 36.195 35.655 36.395
1445382701.405 1445382701.505 228.545 52.289 66.566 36.370 35.742 36.343
1445382701.505 1445382701.605 228.354 53.375 65.702 36.097 35.740 36.504
1445382701.605 1445382701.705 228.124 52.436 66.257 36.336 35.757 36.142
1445382701.705 1445382701.805 226.713 52.332 65.190 36.315 35.701 36.060
1445382701.805 1445382701.905 225.895 52.323 64.281 36.156 35.838 36.186
1445382701.905 1445382702.005 228.099 52.441 66.151 36.108 36.275 35.997
1445382702.005 1445382702.105 226.602 52.444 65.420 36.105 35.690 36.030
1445382702.105 1445382702.205 227.270 52.458 65.934 36.166 35.617 36.187
1445382702.211 1445382702.311 227.904 52.528 65.960 36.150 36.114 36.046
1445382702.311 1445382702.411 228.403 52.507 66.707 36.371 35.660 35.971
1445382702.411 1445382702.511 227.958 52.520 66.121 36.357 35.665 36.224
1445382702.511 1445382702.611 227.240 52.890 65.460 35.935 35.733 35.981
1445382702.611 1445382702.711 227.353 52.728 65.038 36.360 35.764 36.510
1445382702.711 1445382702.811 227.775 52.471 66.875 35.867 35.744 35.923
1445382702.811 1445382702.911 228.092 52.340 66.144 36.747 35.718 36.022
1445382702.911 1445382703.011 224.869 52.545 63.013 36.115 35.927 36.179
1445382703.011 1445382703.111 227.138 52.512 65.753 36.139 35.621 35.964
1445382703.111 1445382703.211 228.650 52.525 67.014 36.193 35.654 36.112
1445382703.211 1445382703.311 226.162 52.488 64.705 36.144 35.788 36.016
1445382703.311 1445382703.411 227.529 52.586 65.631 36.255 35.942 36.332
1445382703.411 1445382703.511 224.528 52.707 62.660 35.947 35.815 36.372
1445382703.511 1445382703.611 226.674 52.629 65.255 36.140 35.588 35.942
1445382703.611 1445382703.711 229.617 52.655 67.367 36.371 35.785 36.204
1445382703.711 1445382703.811 226.198 52.416 64.251 36.411 35.678 36.284
1445382703.811 1445382703.911 227.965 52.332 66.195 36.287 35.663 36.395
1445382703.911 1445382704.011 227.954 52.400 66.071 36.294 36.033 36.101
1445382704.011 1445382704.111 225.951 52.537 64.509 36.213 35.602 36.014
1445382704.111 1445382704.211 226.055 52.772 64.294 36.058 35.704 36.087
1445382704.211 1445382704.311 227.202 52.546 65.548 36.128 35.854 36.069
1445382704.311 1445382704.411 227.589 52.548 65.933 36.216 35.909 36.027
1445382704.411 1445382704.511 228.117 52.434 66.242 36.157 35.908 36.130
1445382704.511 1445382704.611 227.857 52.626 65.824 36.210 35.990 35.995
1445382704.611 1445382704.711 226.012 52.665 63.925 36.438 35.991 36.039
1445382704.711 1445382704.811 229.393 52.744 67.408 35.902 35.907 36.087
1445382704.811 1445382704.911 231.385 56.586 65.649 36.328 35.612 36.172
1445382704.911 1445382705.011 228.394 52.964 65.899 36.085 35.885 36.418
1445382705.011 1445382705.111 226.997 51.825 65.788 36.425 35.710 36.061
1445382705.111 1445382705.211 226.982 52.148 65.566 36.451 35.592 36.053
1445382705.211 1445382705.311 229.365 53.749 66.091 36.021 35.854 36.363
1445382705.311 1445382705.411 229.799 54.124 65.854 36.170 35.961 36.337
1445382705.411 1445382705.511 227.763 52.923 66.003 36.098 35.687 36.055
1445382705.511 1445382705.611 227.636 52.164 66.034 36.123 35.638 36.556
1445382705.611 1445382705.704 228.522 52.309 66.703 36.369 35.938 36.030
1445382705.704 1445382705.804 228.540 53.029 66.109 36.124 35.964 35.961
1445382705.804 1445382705.904 231.545 55.599 65.663 37.521 35.641 36.165
1445382705.904 1445382706.004 228.629 52.744 66.538 35.932 36.321 36.031
1445382706.004 1445382706.104 227.643 52.813 65.314 36.096 35.987 36.398
1445382706.104 1445382706.204 225.458 53.118 63.165 36.135 35.495 36.345
1445382706.204 1445382706.304 228.063 54.297 64.297 36.400 35.799 36.128
1445382706.304 1445382706.404 229.524 53.095 67.057 36.646 35.663 35.922
1445382706.404 1445382706.504 227.164 51.598 65.883 36.515 35.730 36.144
1445382706.504 1445382706.604 227.106 51.823 66.174 36.291 35.668 36.197
1445382706.604 1445382706.704 228.134 52.368 66.755 36.337 35.725 36.037
1445382706.704 1445382706.811 228.382 53.212 66.299 36.033 35.758 36.086
1445382706.809 1445382706.909 229.892 53.257 67.089 36.299 36.016 36.157
1445382706.909 1445382707.009 227.371 52.523 65.924 36.108 35.678 35.993
1445382707.009 1445382707.109 228.373 52.413 66.653 36.355 35.879 36.054
1445382707.109 1445382707.209 227.736 52.369 66.210 36.226 35.627 36.320
1445382707.209 1445382707.309 228.073 52.778 66.170 36.200 35.715 36.193
1445382707.309 1445382707.409 226.919 52.335 65.447 36.180 35.666 36.020
1445382707.409 1445382707.509 228.649 52.430 66.734 36.473 35.711 36.116
1445382707.509 1445382707.609 228.012 52.814 65.767 36.164 35.744 36.325
1445382707.609 1445382707.709 227.599 52.565 65.807 36.075 35.841 36.147
1445382707.709 1445382707.809 227.720 52.541 66.304 36.347 35.628 35.966
1445382707.809 1445382707.909 227.963 52.385 66.358 36.126 35.747 36.101
1445382707.909 1445382708.009 227.708 52.475 65.743 36.161 35.973 36.090
1445382708.009 1445382708.109 228.728 52.730 66.547 36.165 35.900 36.008
1445382708.109 1445382708.209 227.644 52.655 65.833 36.157 35.753 36.134
1445382708.209 1445382708.309 227.304 52.475 65.810 36.228 35.686 36.071
1445382708.309 1445382708.409 225.780 52.317 64.037 36.301 35.717 36.363
1445382708.409 1445382708.509 228.891 52.729 66.826 36.150 35.860 36.416
1445382708.509 1445382708.609 227.188 52.671 65.577 36.195 35.680 36.006
1445382708.609 1445382708.709 227.373 52.637 65.440 36.529 35.664 36.124
1445382708.709 1445382708.809 229.046 52.584 66.673 36.654 35.774 36.163
1445382708.809 1445382708.909 227.045 52.625 65.381 36.331 35.689 35.987
1445382708.909 1445382709.009 227.763 52.671 66.025 36.128 35.827 36.064
1445382709.009 1445382709.109 227.918 52.626 66.040 36.291 35.888 36.122
1445382709.109 1445382709.209 228.209 52.429 66.297 36.353 35.819 36.163
1445382709.209 1445382709.309 227.875 52.335 66.297 36.317 35.922 35.950
1445382709.309 1445382709.409 227.003 52.646 65.639 36.041 35.622 36.091
1445382709.409 1445382709.509 228.371 52.539 66.143 36.263 36.042 36.335
1445382709.509 1445382709.609 227.523 52.813 65.355 36.123 35.578 36.412
1445382709.609 1445382709.709 228.660 52.510 66.725 36.164 35.785 36.424
1445382709.709 1445382709.809 227.951 52.626 66.110 36.571 35.719 35.820
1445382709.809 1445382709.909 228.204 52.431 66.424 36.267 35.770 36.184
1445382709.909 1445382710.009 227.966 52.605 65.645 36.088 36.223 36.366
1445382710.009 1445382710.109 228.149 52.580 65.963 36.335 35.880 36.248
1445382710.109 1445382710.209 226.463 52.377 65.185 36.153 35.707 36.057
1445382710.209 1445382710.309 228.173 52.575 65.879 36.149 36.011 36.187
1445382710.309 1445382710.409 228.705 52.660 66.452 36.445 35.910 36.292
1445382710.409 1445382710.509 228.135 52.504 65.740 36.567 36.034 36.145
1445382710.509 1445382710.609 227.564 52.625 65.798 36.053 35.775 36.313
1445382710.609 1445382710.709 228.207 52.751 65.777 36.593 35.702 36.260
1445382710.709 1445382710.809 227.639 52.849 65.900 36.327 35.778 35.940
1445382710.809 1445382710.909 229.112 52.625 65.778 37.691 35.729 36.179
1445382710.909 1445382711.009 227.821 52.520 66.213 36.079 35.752 36.054
1445382711.009 1445382711.111 227.748 52.399 66.333 36.118 35.688 36.054
1445382711.108 1445382711.208 227.920 52.543 65.881 36.343 35.774 36.168
1445382711.208 1445382711.308 227.724 52.361 65.922 36.572 35.679 36.003
1445382711.308 1445382711.408 227.176 52.291 65.697 36.461 35.693 36.040
1445382711.408 1445382711.508 227.118 52.432 65.263 36.407 35.787 35.988
1445382711.508 1445382711.608 229.022 52.917 66.250 36.507 35.992 36.288
1445382711.608 1445382711.708 228.033 52.596 66.572 36.085 35.735 36.026
1445382711.708 1445382711.808 228.986 53.026 66.244 36.362 35.755 36.388
1445382711.808 1445382711.908 227.244 52.437 65.536 36.242 35.651 36.192
1445382711.908 1445382712.008 227.399 52.477 65.953 36.151 35.743 36.024
1445382712.008 1445382712.108 227.684 52.408 65.781 36.639 35.725 36.074
1445382712.108 1445382712.208 227.384 52.399 65.886 36.051 35.761 36.188
1445382712.208 1445382712.308 225.690 52.541 63.958 36.200 35.886 36.052
1445382712.308 1445382712.408 224.686 52.343 63.519 36.199 35.633 36.057
1445382712.408 1445382712.508 230.145 52.543 68.535 36.252 35.738 36.042
1445382712.508 1445382712.608 228.214 52.803 66.323 36.089 35.748 36.207
1445382712.608 1445382712.708 227.921 52.690 66.195 36.046 35.952 36.123
1445382712.708 1445382712.808 228.216 52.542 66.475 36.182 35.869 36.039
1445382712.808 1445382712.908 227.644 52.639 65.916 36.275 35.599 36.195
1445382712.908 1445382713.008 228.130 52.666 66.037 36.029 35.958 36.348
1445382713.008 1445382713.108 227.408 52.486 65.779 36.281 35.782 35.772
1445382713.108 1445382713.208 228.328 52.451 66.469 36.370 35.663 36.225
1445382713.208 1445382713.308 228.002 52.526 66.007 36.452 35.711 36.141
1445382713.308 1445382713.408 227.609 52.329 66.245 36.253 35.699 35.855
1445382713.408 1445382713.508 227.580 52.472 66.129 35.921 35.722 36.140
1445382713.508 1445382713.608 228.316 52.833 65.990 36.174 35.707 36.596
1445382713.608 1445382713.708 227.326 52.596 65.666 36.111 35.642 36.147
1445382713.708 1445382713.811 227.539 52.519 65.539 36.405 35.821 36.182
1445382713.805 1445382713.905 229.252 52.595 67.020 36.494 36.013 36.107
1445382713.905 1445382714.005 227.173 52.891 65.119 35.975 36.171 35.982
1445382714.005 1445382714.105 227.666 52.412 65.736 36.179 35.807 36.358
1445382714.105 1445382714.205 227.914 52.429 66.417 36.188 35.672 36.075
1445382714.205 1445382714.305 227.521 52.339 65.970 36.346 35.756 36.011
1445382714.305 1445382714.405 228.576 52.494 66.104 36.695 35.929 36.066
1445382714.405 1445382714.505 226.858 52.702 64.892 36.380 35.648 36.068
1445382714.505 1445382714.605 230.059 52.715 67.993 36.191 36.090 36.176
1445382714.605 1445382714.705 228.033 52.509 66.268 36.155 35.949 36.036
1445382714.705 1445382714.805 227.523 52.506 66.014 36.140 35.939 35.906
1445382714.811 1445382714.911 228.849 52.527 66.740 36.469 35.793 36.231
1445382714.911 1445382715.011 226.994 52.589 65.278 36.181 36.040 35.971
1445382715.005 1445382715.105 228.238 53.039 66.164 36.090 35.704 36.100
1445382715.105 1445382715.205 228.531 52.403 66.632 36.356 35.753 36.332
1445382715.205 1445382715.305 227.900 52.477 66.156 36.220 35.648 36.272
1445382715.305 1445382715.405 228.011 52.266 66.101 36.417 35.899 36.272
1445382715.405 1445382715.505 228.570 52.505 66.662 36.515 35.989 35.956
1445382715.505 1445382715.605 227.445 52.452 66.328 35.978 35.572 36.043
1445382715.605 1445382715.705 228.385 52.619 66.380 36.126 35.831 36.282
1445382715.705 1445382715.805 228.620 52.610 66.498 36.297 35.681 36.301
1445382715.805 1445382715.905 229.111 52.494 65.900 37.508 35.658 36.384
1445382715.905 1445382716.005 227.885 52.659 66.026 35.916 35.817 36.329
1445382716.005 1445382716.105 227.634 52.498 66.312 36.014 35.794 35.971
1445382716.105 1445382716.205 227.325 52.628 65.228 36.338 35.946 36.149
1445382716.205 1445382716.305 227.928 52.703 66.065 36.149 35.630 36.227
1445382716.305 1445382716.405 228.318 52.758 66.210 36.076 35.886 36.308
1445382716.405 1445382716.505 227.943 52.552 66.322 36.261 35.699 36.006
1445382716.505 1445382716.605 228.307 52.628 66.370 36.595 35.694 36.098
1445382716.605 1445382716.705 228.340 52.412 66.557 36.270 35.795 36.168
1445382716.705 1445382716.805 229.388 52.822 67.477 36.393 35.670 36.033
1445382716.805 1445382716.905 227.702 52.589 66.092 36.159 35.646 36.122
1445382716.910 1445382717.010 227.155 52.560 65.341 36.146 35.877 36.115
1445382717.010 1445382717.110 225.247 52.498 63.759 36.016 35.729 36.062
1445382717.110 1445382717.210 229.519 52.386 67.869 36.215 35.821 36.087
1445382717.210 1445382717.310 228.527 52.564 66.575 36.118 36.009 36.209
1445382717.310 1445382717.410 227.856 52.483 66.503 36.244 35.558 35.957
1445382717.410 1445382717.510 227.830 52.912 65.427 36.318 35.797 36.303
1445382717.510 1445382717.610 227.861 52.684 66.154 35.960 35.756 36.450
1445382717.610 1445382717.710 227.084 52.492 64.997 36.112 35.909 36.436
1445382717.710 1445382717.810 224.513 52.684 63.009 36.376 35.614 35.768
1445382717.810 1445382717.910 227.068 52.369 65.541 36.388 35.758 36.167
1445382717.910 1445382718.010 228.816 52.390 67.014 36.149 36.321 36.146
1445382718.010 1445382718.110 226.310 52.462 65.019 36.065 35.652 36.080
1445382718.110 1445382718.210 228.326 52.372 66.845 36.220 35.718 36.087
1445382718.210 1445382718.310 226.985 52.358 65.262 36.045 35.732 36.106
1445382718.310 1445382718.410 228.538 52.424 66.398 36.368 35.926 36.167
1445382718.410 1445382718.510 228.784 52.590 66.534 36.460 36.037 35.956
1445382718.510 1445382718.610 226.752 52.849 64.734 35.862 35.823 36.334
1445382718.610 1445382718.710 228.478 52.843 66.127 36.185 35.713 36.401
1445382718.710 1445382718.810 228.943 52.694 66.972 36.439 35.763 36.004
1445382718.810 1445382718.910 226.844 52.395 65.261 36.260 35.738 36.074
1445382718.910 1445382719.010 228.254 52.621 66.316 36.518 35.751 36.000
1445382719.010 1445382719.110 228.567 52.582 66.915 36.241 35.725 36.126
1445382719.110 1445382719.210 227.513 52.247 66.141 36.044 35.797 36.131
1445382719.210 1445382719.310 225.131 52.511 63.350 36.335 35.751 36.153
1445382719.310 1445382719.410 227.289 52.302 66.063 36.164 35.653 36.016
1445382719.410 1445382719.510 229.468 52.796 67.219 36.331 35.997 36.028
1445382719.510 1445382719.610 228.445 52.904 66.671 36.053 35.784 35.982
1445382719.610 1445382719.710 227.772 52.594 66.024 36.205 35.762 36.246
1445382719.710 1445382719.810 227.368 52.466 65.380 36.181 35.750 36.309
1445382719.810 1445382719.910 227.621 52.528 65.887 36.179 35.894 36.030
1445382719.910 1445382720.010 227.699 52.564 65.896 36.242 35.702 36.048
1445382720.010 1445382720.110 228.837 52.632 66.959 36.264 35.700 36.255
1445382720.110 1445382720.210 225.452 52.362 63.685 36.540 35.826 35.992
1445382720.210 1445382720.310 228.202 52.413 66.833 36.054 35.624 36.078
1445382720.310 1445382720.410 228.704 52.467 66.803 36.282 35.743 36.410
1445382720.410 1445382720.510 228.129 52.457 66.321 36.097 36.134 36.080
1445382720.510 1445382720.610 227.617 52.579 65.842 36.074 35.753 36.263
1445382720.610 1445382720.710 228.248 52.518 66.516 36.103 36.054 36.084
1445382720.710 1445382720.810 228.126 52.516 66.365 36.202 35.679 36.169
1445382720.810 1445382720.910 228.698 52.671 65.355 37.538 35.648 36.269
1445382720.910 1445382721.010 228.416 53.823 65.615 35.854 35.807 36.154
1445382721.010 1445382721.110 228.775 53.766 65.569 36.414 35.712 36.028
1445382721.110 1445382721.210 231.181 55.305 66.531 36.379 35.634 36.046
1445382721.210 1445382721.310 231.458 59.291 63.114 36.256 35.830 36.029
1445382721.310 1445382721.410 225.374 52.061 64.412 36.231 35.501 36.051
1445382721.410 1445382721.510 226.528 51.930 65.683 36.000 35.786 35.956
1445382721.510 1445382721.610 228.495 53.839 65.239 36.485 35.687 36.249
1445382721.610 1445382721.710 230.685 54.533 66.628 36.183 35.794 36.449
1445382721.710 1445382721.810 227.378 53.446 64.512 36.365 35.948 35.989
1445382721.810 1445382721.910 229.334 52.913 67.072 36.186 35.853 36.007
1445382721.910 1445382722.010 231.027 54.249 67.216 36.246 36.126 36.255
1445382722.010 1445382722.110 228.423 53.101 65.883 36.046 35.886 36.309
1445382722.110 1445382722.210 230.085 54.021 66.661 36.267 35.929 36.080
1445382722.210 1445382722.310 229.931 55.521 65.462 36.091 35.776 35.984
1445382722.312 1445382722.404 227.896 52.120 66.262 36.670 35.586 36.083
1445382722.404 1445382722.504 227.980 51.216 67.333 36.416 35.797 36.088
1445382722.504 1445382722.611 222.496 51.698 61.679 36.020 35.804 35.994
1445382722.608 1445382722.708 224.248 52.942 62.035 36.196 35.709 36.098
1445382722.708 1445382722.808 225.678 54.157 62.524 36.119 35.722 36.117
1445382722.808 1445382722.908 221.392 52.883 59.332 36.191 35.881 36.026
1445382722.908 1445382723.008 221.607 52.296 59.888 36.314 35.983 36.041
1445382723.008 1445382723.108 221.698 51.841 61.087 36.132 35.559 35.996
1445382723.108 1445382723.208 225.322 52.032 63.885 36.225 35.726 36.362
1445382723.208 1445382723.308 229.174 52.451 67.234 36.216 35.898 36.149
1445382723.308 1445382723.408 227.208 52.689 65.628 36.205 35.496 36.005
1445382723.408 1445382723.508 227.781 52.937 65.398 36.277 35.809 36.103
1445382723.508 1445382723.608 227.137 52.777 65.259 36.384 35.606 36.052
1445382723.608 1445382723.708 227.764 52.605 66.121 36.160 35.889 36.117
1445382723.708 1445382723.808 228.630 52.219 67.033 36.459 35.550 36.350
1445382723.808 1445382723.908 226.947 52.242 64.524 37.232 35.754 36.039
1445382723.908 1445382724.008 226.434 52.467 65.175 35.736 35.740 36.040
1445382724.008 1445382724.108 225.113 52.303 63.242 36.323 35.918 36.242
1445382724.108 1445382724.208 228.297 52.365 66.765 36.213 35.665 36.111
1445382724.211 1445382724.305 227.495 52.490 65.722 36.220 35.828 36.097
1445382724.305 1445382724.405 227.633 52.729 65.275 36.206 35.632 36.446
1445382724.405 1445382724.505 224.889 52.850 63.171 36.176 35.785 35.901
1445382724.505 1445382724.605 227.263 53.107 64.605 36.322 35.970 36.113
1445382724.605 1445382724.705 229.030 52.709 66.776 36.337 36.013 36.082
1445382724.705 1445382724.805 228.123 52.398 66.088 36.278 35.963 36.234
1445382724.805 1445382724.905 228.002 52.453 66.349 36.103 35.943 35.962
1445382724.905 1445382725.005 228.586 52.730 66.468 36.265 36.019 36.004
1445382725.005 1445382725.105 226.105 52.884 64.247 36.146 35.704 36.072
1445382725.105 1445382725.205 226.052 52.625 63.927 36.276 35.926 36.145
1445382725.205 1445382725.305 228.861 52.473 67.054 36.316 35.972 35.973
1445382725.305 1445382725.405 227.082 52.471 65.628 36.092 35.639 36.205
1445382725.405 1445382725.505 226.853 52.587 64.656 36.124 36.044 36.460
